geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00043747,94.4,5.6
E00043750,96.4,3.6
E00043752,95.4,4.6
E00043757,97.2,2.8
E00043768,96.9,3.1
E00043770,98.7,1.3
E00043771,97,3
E00043772,97.9,2.1
E00043773,96.9,3.1
E00043779,95,5
E00043780,98.7,1.3
E00043784,97.1,2.9
E00043785,97.2,2.8
E00043787,98.9,1.1
E00043788,99.6,0.4
E00043789,96.4,3.6
E00043790,97.8,2.2
E00043791,98.8,1.2
E00043792,99.2,0.8
E00043793,97,3
E00043794,99.5,0.5
E00043796,98.9,1.1
E00043827,99.6,0.4
E00043828,98.7,1.3
E00043830,95.5,4.5
E00043833,98,2
E00043834,99.7,0.3
E00043843,97.3,2.7
E00043846,96.1,3.9
E00043847,98.3,1.7
E00043848,98.9,1.1
E00043849,96.6,3.4
E00043850,99.3,0.7
E00043851,93.9,6.1
E00044089,99.2,0.8
E00044090,98.7,1.3
E00044091,98.2,1.8
E00044092,97.5,2.5
E00044093,98.7,1.3
E00044094,98.2,1.8
E00044095,96.7,3.3
E00044096,91.9,8.1
E00044097,96.2,3.8
E00044098,96.1,3.9
E00044099,99.6,0.4
E00044100,97.1,2.9
E00044101,99,1
E00044102,96.4,3.6
E00044103,96.7,3.3
E00044104,96.6,3.4
E00044105,95.6,4.4
E00044106,98.6,1.4
E00044109,99.1,0.9
E00044111,98.2,1.8
E00044112,96.7,3.3
E00044113,97.7,2.3
E00044176,97.1,2.9
E00044178,98.1,1.9
E00044179,84.4,15.6
E00044180,92,8
E00044181,86.9,13.1
E00044182,91.7,8.3
E00044183,92.7,7.3
E00044187,79.3,20.7
E00044188,91.7,8.3
E00044190,79,21
E00044193,84,16
E00044194,80,20
E00044195,93.3,6.7
E00044196,86.1,13.9
E00044198,75.7,24.3
E00044199,96.4,3.6
E00044201,74.9,25.1
E00044202,73,27
E00044204,66.9,33.1
E00044205,65.8,34.2
E00044206,75.4,24.6
E00044207,68.6,31.4
E00044208,75.4,24.6
E00044209,80.5,19.5
E00044210,96.5,3.5
E00044211,92,8
E00044212,98.5,1.5
E00044213,98.2,1.8
E00044214,97.9,2.1
E00044216,97.3,2.7
E00044217,96.6,3.4
E00044218,97,3
E00044219,98.6,1.4
E00044220,95,5
E00044221,94.1,5.9
E00044222,97.2,2.8
E00044224,95.9,4.1
E00044226,96,4
E00044227,93.9,6.1
E00044228,97.8,2.2
E00044230,96.6,3.4
E00044231,95.9,4.1
E00044232,95.6,4.4
E00044233,94.3,5.7
E00044234,98.1,1.9
E00044235,94,6
E00044236,95.9,4.1
E00044237,98,2
E00044238,99.2,0.8
E00044239,97.3,2.7
E00044240,97.6,2.4
E00044241,92.8,7.2
E00044283,96.6,3.4
E00044284,96.2,3.8
E00044285,99.3,0.7
E00044286,98.7,1.3
E00044287,98.9,1.1
E00044288,97.5,2.5
E00044289,97.1,2.9
E00044290,99.1,0.9
E00044291,97.4,2.6
E00044292,98,2
E00044293,99.5,0.5
E00044294,98.4,1.6
E00044295,97.2,2.8
E00044296,98.2,1.8
E00044297,99.7,0.3
E00044298,97.5,2.5
E00044299,96,4
E00044300,97,3
E00044301,99.3,0.7
E00044302,95.1,4.9
E00044303,98.5,1.5
E00044304,99,1
E00044305,98.3,1.7
E00044306,97.9,2.1
E00044307,97,3
E00044308,97.5,2.5
E00044309,99.4,0.6
E00044310,99.1,0.9
E00044311,97.8,2.2
E00044312,98.6,1.4
E00044313,98.9,1.1
E00044314,98.9,1.1
E00044315,98.7,1.3
E00044316,99.1,0.9
E00044350,92.5,7.5
E00044351,90.4,9.6
E00044352,92.2,7.8
E00044353,85.9,14.1
E00044354,97.3,2.7
E00044355,94.8,5.2
E00044356,92.7,7.3
E00044357,90.6,9.4
E00044358,96.8,3.2
E00044359,91,9
E00044360,92.4,7.6
E00044361,91.9,8.1
E00044362,95.7,4.3
E00044363,94.8,5.2
E00044364,91.6,8.4
E00044365,92,8
E00044366,90.5,9.5
E00044367,95.3,4.7
E00044368,95.9,4.1
E00044369,91.5,8.5
E00044370,97,3
E00044371,98.7,1.3
E00044372,99.6,0.4
E00044373,89.7,10.3
E00044374,91.1,8.9
E00044375,95.2,4.8
E00044376,89.4,10.6
E00044377,85.9,14.1
E00044378,90.4,9.6
E00044379,80.3,19.7
E00044381,72.2,27.8
E00044382,92,8
E00044383,88.9,11.1
E00044384,71.4,28.6
E00044498,96.8,3.2
E00044499,98.1,1.9
E00044500,99.3,0.7
E00044501,95.1,4.9
E00044502,96,4
E00044511,98.6,1.4
E00044516,98,2
E00044517,95,5
E00044518,96,4
E00044519,94.8,5.2
E00044520,98.4,1.6
E00044521,98.7,1.3
E00044522,96.4,3.6
E00044523,96,4
E00044524,95.6,4.4
E00044525,100,0
E00044526,98.2,1.8
E00044527,99.2,0.8
E00044528,98.7,1.3
E00044529,97.6,2.4
E00044530,96.7,3.3
E00044531,96,4
E00044532,99.6,0.4
E00044533,98.4,1.6
E00044534,95.3,4.7
E00044535,97.2,2.8
E00044536,97,3
E00044537,96.6,3.4
E00044538,97.7,2.3
E00044539,97.5,2.5
E00044540,94.9,5.1
E00044541,99,1
E00044578,96.7,3.3
E00044579,95.6,4.4
E00044580,97.8,2.2
E00044581,97.8,2.2
E00044582,97.7,2.3
E00044583,97.7,2.3
E00044584,97.9,2.1
E00044585,96.9,3.1
E00044587,98.6,1.4
E00044588,96.6,3.4
E00044589,93.2,6.8
E00044590,96.5,3.5
E00044591,98.1,1.9
E00044592,98.3,1.7
E00044593,98.1,1.9
E00044594,93.8,6.2
E00044595,90.1,9.9
E00044596,97.3,2.7
E00044597,90.1,9.9
E00044598,96.9,3.1
E00044599,94.9,5.1
E00044600,92,8
E00044601,94.7,5.3
E00044602,94.9,5.1
E00044603,97.1,2.9
E00044604,96.4,3.6
E00044605,97.2,2.8
E00044606,97.4,2.6
E00044607,97.7,2.3
E00044608,96.2,3.8
E00044610,96.8,3.2
E00044611,98.5,1.5
E00044612,97.8,2.2
E00044613,94.3,5.7
E00044614,97.9,2.1
E00044615,97.7,2.3
E00044616,94.9,5.1
E00044617,99.3,0.7
E00044618,95,5
E00044619,94.8,5.2
E00044620,97,3
E00044621,96.7,3.3
E00044622,98.4,1.6
E00044623,94.2,5.8
E00044624,94.2,5.8
E00044625,96.8,3.2
E00044626,95.5,4.5
E00044627,96.4,3.6
E00044628,99.2,0.8
E00044629,92.3,7.7
E00044630,91.9,8.1
E00044631,97.8,2.2
E00044632,89,11
E00044633,92.6,7.4
E00044634,72.9,27.1
E00044635,91,9
E00044636,97.1,2.9
E00044637,82.8,17.2
E00044638,91,9
E00044639,93,7
E00044640,97.9,2.1
E00044641,94.7,5.3
E00044642,79.9,20.1
E00044644,99.3,0.7
E00044645,99.6,0.4
E00044646,96.8,3.2
E00044647,99,1
E00044648,99.1,0.9
E00044695,99.7,0.3
E00044696,97.1,2.9
E00044697,95,5
E00044698,98.2,1.8
E00044699,99.4,0.6
E00044701,97.6,2.4
E00044702,97.7,2.3
E00044705,96.7,3.3
E00044706,99.3,0.7
E00044710,98.5,1.5
E00044712,97.5,2.5
E00044714,98.5,1.5
E00044715,98.7,1.3
E00044716,99.3,0.7
E00044717,98.5,1.5
E00044720,97.9,2.1
E00044721,98.3,1.7
E00044728,100,0
E00044734,95.3,4.7
E00044773,96.5,3.5
E00044787,93.5,6.5
E00044788,99.4,0.6
E00044795,95.6,4.4
E00044797,94.8,5.2
E00044833,64.8,35.2
E00044835,76.8,23.2
E00044836,86.8,13.2
E00044837,95.4,4.6
E00044838,83.3,16.7
E00044839,57.6,42.4
E00044841,50,50
E00044842,77.5,22.5
E00044843,59,41
E00044844,60.3,39.7
E00044845,82.6,17.4
E00044847,72.4,27.6
E00044849,84.3,15.7
E00044850,76.8,23.2
E00044851,89.7,10.3
E00044852,75.3,24.7
E00044853,84.6,15.4
E00044854,75.3,24.7
E00044855,89.5,10.5
