geography_code,in_full_time_education-001,in_full_time_education-002
E00043609,25.7,74.3
E00043610,8.8,91.2
E00043611,16,84
E00043612,14,86
E00043613,17.2,82.8
E00043614,23.8,76.2
E00043615,17.7,82.3
E00043616,12.1,87.9
E00043617,15.8,84.2
E00043619,18.8,81.2
E00043620,12.3,87.7
E00043621,9.3,90.7
E00043622,17,83
E00043623,11.1,88.9
E00043624,13.3,86.7
E00043625,7.3,92.7
E00043626,16.4,83.6
E00043627,15,85
E00043628,16.8,83.2
E00043629,10.4,89.6
E00043630,13.8,86.2
E00043631,19.6,80.4
E00043632,13.6,86.4
E00043633,19,81
E00043634,33.2,66.8
E00043636,13.9,86.1
E00043663,20.5,79.5
E00043664,13.9,86.1
E00043665,18.3,81.7
E00043666,18.3,81.7
E00043667,19.8,80.2
E00043668,22.1,77.9
E00043669,11.1,88.9
E00043679,18.3,81.7
E00043680,26.8,73.2
E00043681,16.6,83.4
E00043682,23.2,76.8
E00043683,21.7,78.3
E00043684,20.4,79.6
E00043685,25.6,74.4
E00043686,23.8,76.2
E00043687,28,72
E00043688,26.3,73.7
E00043689,22.6,77.4
E00043691,19.5,80.5
E00043692,19.3,80.7
E00043693,28.7,71.3
E00043694,15.5,84.5
E00043695,23,77
E00043696,23.3,76.7
E00043697,18.3,81.7
E00043698,20,80
E00043699,17.6,82.4
E00043700,21.8,78.2
E00043701,30.3,69.7
E00043702,6.8,93.2
E00043703,29.1,70.9
E00043704,12,88
E00043705,18.7,81.3
E00043706,23.4,76.6
E00043707,27.9,72.1
E00043708,18.5,81.5
E00043709,22.3,77.7
E00043710,26.2,73.8
E00043711,11.5,88.5
E00043712,12.7,87.3
E00043713,14.4,85.6
E00043714,13.1,86.9
E00043715,17.2,82.8
E00043716,16.5,83.5
E00043717,16.1,83.9
E00043718,17.3,82.7
E00043719,15.4,84.6
E00043720,16.4,83.6
E00043721,14.9,85.1
E00043722,18.5,81.5
E00043723,12.7,87.3
E00043724,14.8,85.2
E00043725,23.6,76.4
E00043726,25.2,74.8
E00043727,22.5,77.5
E00043728,16,84
E00043729,18.1,81.9
E00043730,27.6,72.4
E00043731,26.5,73.5
E00043732,19.2,80.8
E00043733,18.2,81.8
E00043734,23.2,76.8
E00043735,12.4,87.6
E00043736,12.3,87.7
E00043737,21.3,78.7
E00043738,9.7,90.3
E00043739,13,87
E00043740,13.1,86.9
E00043741,11.6,88.4
E00043742,13.9,86.1
E00043743,25.5,74.5
E00043744,14.4,85.6
E00043745,14.8,85.2
E00043746,13.1,86.9
E00043748,16.9,83.1
E00043749,20.7,79.3
E00043751,10.6,89.4
E00043753,14.6,85.4
