geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00043609,19.4,80.6
E00043610,18.1,81.9
E00043611,24.5,75.5
E00043612,46.2,53.8
E00043613,31.8,68.2
E00043614,42.3,57.7
E00043615,50.5,49.5
E00043616,45,55
E00043617,36.5,63.5
E00043619,29.8,70.2
E00043620,21.3,78.8
E00043621,17.4,82.6
E00043622,23.2,76.8
E00043623,31.4,68.6
E00043624,21.3,78.7
E00043625,46.9,53.1
E00043626,23.5,76.5
E00043627,23.2,76.8
E00043628,25.2,74.8
E00043629,25.2,74.8
E00043630,38.8,61.2
E00043631,35,65
E00043632,22.8,77.2
E00043633,40.8,59.2
E00043634,20.3,79.7
E00043636,31.5,68.5
E00043663,38.7,61.3
E00043664,37.6,62.4
E00043665,35.5,64.5
E00043666,29.1,70.9
E00043667,27.7,72.3
E00043668,31,69
E00043669,48.5,51.5
E00043679,33.8,66.2
E00043680,42.3,57.7
E00043681,38.8,61.2
E00043682,39.8,60.2
E00043683,30.7,69.3
E00043684,29.8,70.2
E00043685,33.3,66.7
E00043686,36.4,63.6
E00043687,36.5,63.5
E00043688,33,67
E00043689,28.7,71.3
E00043691,30.7,69.3
E00043692,24.8,75.2
E00043693,28.1,71.9
E00043694,39.3,60.7
E00043695,22.8,77.2
E00043696,35.7,64.3
E00043697,31,69
E00043698,35.4,64.6
E00043699,41.5,58.5
E00043700,26.3,73.7
E00043701,33.5,66.5
E00043702,31.7,68.3
E00043703,31.3,68.7
E00043704,67.8,32.2
E00043705,29.1,70.9
E00043706,29.3,70.7
E00043707,35.2,64.8
E00043708,21.8,78.2
E00043709,33.5,66.5
E00043710,29.3,70.7
E00043711,52.9,47.1
E00043712,59.1,40.9
E00043713,46.8,53.2
E00043714,53.8,46.2
E00043715,57.3,42.7
E00043716,39.4,60.6
E00043717,38.9,61.1
E00043718,39.3,60.7
E00043719,58.6,41.4
E00043720,49.4,50.6
E00043721,58.9,41.1
E00043722,36.1,63.9
E00043723,63.4,36.6
E00043724,33.1,66.9
E00043725,37.2,62.8
E00043726,52.5,47.5
E00043727,30.6,69.4
E00043728,20.6,79.4
E00043729,29.9,70.1
E00043730,28.1,71.9
E00043731,48,52
E00043732,15.6,84.4
E00043733,39.4,60.6
E00043734,34.7,65.3
E00043735,38.3,61.7
E00043736,42.3,57.7
E00043737,38,62
E00043738,55.7,44.3
E00043739,39.8,60.2
E00043740,51,49
E00043741,59.9,40.1
E00043742,52.6,47.4
E00043743,59.1,40.9
E00043744,65.2,34.8
E00043745,66.5,33.5
E00043746,60.6,39.4
E00043748,55.7,44.3
E00043749,45.5,54.5
E00043751,52.8,47.2
E00043753,54.2,45.8
E00043754,64.5,35.5
E00043755,56.7,43.3
E00043756,71,29
E00043758,47.9,52.1
E00043759,58.8,41.2
E00043760,59.3,40.7
E00043761,66.4,33.6
E00043762,48.6,51.4
E00043763,56.6,43.4
E00043764,54,46
E00043765,50.3,49.7
E00043766,46.1,53.9
E00043767,61.7,38.3
E00043769,62.7,37.3
E00043774,36.7,63.3
E00043776,41.4,58.6
E00043777,42.2,57.8
E00043781,38.1,61.9
E00043783,44.5,55.5
E00043786,51.2,48.8
E00043795,37.9,62.1
E00043797,37.6,62.4
E00043798,37.3,62.7
E00043799,45.3,54.7
E00043800,27.3,72.7
E00043801,29.1,70.9
E00043802,62.8,37.2
E00043803,32,68
E00043804,38.4,61.6
E00043805,59.9,40.1
E00043807,25.2,74.8
E00043808,51.2,48.8
E00043809,31.6,68.4
E00043812,29.8,70.2
E00043813,63.2,36.8
E00043814,30,70
E00043815,35.4,64.6
E00043816,63.6,36.4
E00043817,42.3,57.7
E00043818,48.9,51.1
E00043819,57.3,42.7
E00043820,30.3,69.7
E00043821,38.8,61.2
E00043822,36.8,63.2
E00043823,33.9,66.1
E00043824,48.3,51.7
E00043825,64.9,35.1
E00043826,26.5,73.5
E00043829,41.3,58.7
E00043831,35.5,64.5
E00043832,34.9,65.1
E00043945,48.5,51.5
E00043948,48.2,51.8
E00043956,43.3,56.7
E00043957,50.2,49.8
E00043959,58.5,41.5
E00043960,47.8,52.2
E00043961,24.3,75.7
E00043962,25.4,74.6
E00043963,37.2,62.8
E00043964,28.3,71.7
E00043965,45.4,54.6
E00043966,39.2,60.8
E00043967,40.5,59.5
E00043968,37.1,62.9
E00043970,39.9,60.1
E00043971,43.6,56.4
E00043972,52.1,47.9
E00043973,39.8,60.2
E00043976,39.3,60.7
E00043983,41.4,58.6
E00044014,31.7,68.3
E00044016,29.5,70.5
E00044017,56.8,43.2
E00044018,47.2,52.8
E00044019,34.1,65.9
E00044020,50.9,49.1
E00044021,36.8,63.2
E00044022,38.8,61.2
E00044023,33.7,66.3
E00044024,33.5,66.5
E00044025,31.6,68.4
E00044026,44.7,55.3
E00044027,28.3,71.7
E00044028,32.5,67.5
E00044029,30.4,69.6
E00044030,21.2,78.8
E00044031,44,56
E00044032,27.6,72.4
E00044066,63.6,36.4
E00044078,59.3,40.7
E00044079,58.6,41.4
E00044080,62.6,37.4
E00044081,45.5,54.5
E00044082,59.3,40.7
E00044083,61.3,38.7
E00044084,36,64
E00044085,27.5,72.5
E00044086,32.2,67.8
E00044114,37,63
E00044115,42.8,57.2
E00044116,42.5,57.5
E00044117,42,58
E00044118,39.4,60.6
E00044119,41.4,58.6
E00044120,49.4,50.6
E00044121,31.7,68.3
E00044122,34.7,65.3
E00044123,35.9,64.1
E00044124,62.1,37.9
E00044125,59.7,40.3
E00044126,37.8,62.2
E00044127,63.8,36.2
E00044128,31,69
E00044129,36.3,63.7
E00044130,30.8,69.2
E00044131,32.6,67.4
E00044132,25.9,74.1
E00044133,46.3,53.7
E00044134,39.6,60.4
E00044135,27.7,72.3
E00044136,40.7,59.3
E00044137,40.9,59.1
E00044138,42.4,57.6
E00044167,29.2,70.8
E00044774,26.6,73.4
E00044775,35.1,64.9
E00044776,34.6,65.4
E00044778,32.3,67.7
E00044779,43.8,56.2
E00044780,24,76
E00044782,37.2,62.8
E00044867,42.1,57.9
E00044868,30.5,69.5
E00044870,33.3,66.7
E00044871,31.4,68.6
E00044872,20.6,79.4
E00044873,28.1,71.9
E00044874,30.9,69.1
E00044882,30.3,69.7
E00044883,17.3,82.7
E00044884,23.1,76.9
E00044885,29.7,70.3
E00044886,31.5,68.5
E00044887,34.5,65.5
E00044888,31.2,68.8
E00044889,28.2,71.8
E00044890,21.2,78.8
E00044891,26.6,73.4
E00044892,32.5,67.5
E00044893,38.1,61.9
E00044894,18.8,81.2
E00044895,37.7,62.3
E00044897,31.4,68.6
E00170186,33.3,66.7
E00170193,36.7,63.3
E00182872,49.1,50.9
E00182876,51.3,48.7
E00182882,40.2,59.8
E00182885,35.6,64.4
E00182897,54.4,45.6
