geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00043609,2.4,28.5,69.1
E00043610,5,70.8,24.2
E00043611,0,47.7,52.3
E00043612,6,30.8,63.2
E00043613,1.8,43.4,54.9
E00043614,7,28.7,64.3
E00043615,3.4,25.4,71.2
E00043616,5.3,39.5,55.3
E00043617,3.4,37.9,58.6
E00043619,3.1,40.8,56.1
E00043620,3.7,60.6,35.8
E00043621,3.5,59.6,36.8
E00043622,3.9,55.1,40.9
E00043623,4.1,55.7,40.2
E00043624,3.6,54.5,41.8
E00043625,3.6,36.9,59.5
E00043626,4.7,49.1,46.2
E00043627,4.9,46.3,48.8
E00043628,1.9,46.2,51.9
E00043629,2.4,44.7,52.9
E00043630,0.9,41.1,58
E00043631,2.4,38.7,58.9
E00043632,3.1,52,44.9
E00043633,1.4,41.5,57
E00043634,4.6,23.2,72.2
E00043636,5,42.9,52.2
E00043663,5.3,25.8,68.9
E00043664,3.3,41.5,55.3
E00043665,3.9,41.9,54.3
E00043666,5,38.6,56.4
E00043667,3.5,51.7,44.8
E00043668,1.4,49.3,49.3
E00043669,0,28.4,71.6
E00043679,2.2,30.7,67.2
E00043680,4.3,23.9,71.8
E00043681,3.4,38.5,58.1
E00043682,4.4,33.1,62.5
E00043683,2.4,26.6,71
E00043684,3.4,31.9,64.7
E00043685,3.1,22.7,74.2
E00043686,2.9,33.8,63.2
E00043687,4.5,33.9,61.6
E00043688,1.9,32,66
E00043689,2.3,27.7,70
E00043691,0,23.7,76.3
E00043692,8.9,36.3,54.8
E00043693,3.1,22.8,74
E00043694,0,42.9,57.1
E00043695,4,43.5,52.4
E00043696,3.5,23.5,73
E00043697,2.4,40.2,57.5
E00043698,5.1,41.9,52.9
E00043699,1.7,24.8,73.5
E00043700,3.3,34.1,62.6
E00043701,0,15.2,84.8
E00043702,1.1,64.9,34
E00043703,0,27.5,72.5
E00043704,0,17.7,82.3
E00043705,0.9,29.2,69.8
E00043706,4.2,30.8,65
E00043707,3.6,18.7,77.7
E00043708,5.2,50.4,44.4
E00043709,3.1,26.4,70.5
E00043710,0,22.7,77.3
E00043711,0.7,29.1,70.1
E00043712,0,19.5,80.5
E00043713,1.6,31.5,66.9
E00043714,0,33.3,66.7
E00043715,2.5,18.6,78.8
E00043716,0.8,49.6,49.6
E00043717,4.8,33.3,61.9
E00043718,4.8,31,64.3
E00043719,3.9,25.5,70.6
E00043720,2,28.7,69.3
E00043721,1,22.3,76.7
E00043722,2.7,35.5,61.8
E00043723,0.6,20.5,78.8
E00043724,0.8,56.1,43.1
E00043725,3.8,41.2,55
E00043726,3.9,22.4,73.7
E00043727,3.6,23,73.4
E00043728,1.6,60.9,37.5
E00043729,3.3,42.1,54.6
E00043730,0.8,27.4,71.8
E00043731,4.6,18.5,76.9
E00043732,0,43.1,56.9
E00043733,1.8,29.7,68.5
E00043734,0.9,23.9,75.2
E00043735,3.5,42.7,53.8
E00043736,3.5,40.4,56.1
E00043737,2.9,21.7,75.4
E00043738,3.4,36.4,60.2
E00043739,1,44.8,54.3
E00043740,0,37,63
E00043741,2.5,15,82.5
E00043742,0.8,42.5,56.7
E00043743,0.8,24.6,74.6
E00043744,2.7,23.2,74.1
E00043745,3.5,19.1,77.4
E00043746,4.8,27.2,68
E00043748,3.1,28.1,68.8
E00043749,3.3,31.1,65.6
E00043751,0,39.7,60.3
E00043753,0.7,25.7,73.5
E00043754,2.3,17.1,80.6
E00043755,5.1,25.4,69.5
E00043756,3.7,19.3,77
E00043758,1.5,51.8,46.7
E00043759,0.8,26.8,72.4
E00043760,3,22,75
E00043761,1.7,17.5,80.8
E00043762,0.8,30.5,68.7
E00043763,4.2,31.4,64.4
E00043764,4,24.2,71.8
E00043765,0,50.9,49.1
E00043766,2.4,28.2,69.4
E00043767,2.3,23.5,74.2
E00043769,0.8,34.1,65.2
E00043774,7,28.2,64.8
E00043776,4.6,31.2,64.2
E00043777,4.6,27.5,67.9
E00043781,4.6,34.4,61.1
E00043783,1.5,25.9,72.6
E00043786,4.4,31.6,64
E00043795,9,26.1,64.9
E00043797,4.5,35.1,60.4
E00043798,3.9,25.5,70.6
E00043799,4.9,23.3,71.8
E00043800,0,42.7,57.3
E00043801,5.9,34.7,59.3
E00043802,3.3,27.3,69.4
E00043803,0.8,30.5,68.6
E00043804,0.8,32.8,66.4
E00043805,0,26.7,73.3
E00043807,3.8,32.8,63.4
E00043808,0.9,35.1,64
E00043809,10.5,31.6,57.9
E00043812,4.2,48.3,47.5
E00043813,3.7,29.6,66.7
E00043814,0.8,52.7,46.5
E00043815,2.3,25,72.7
E00043816,2.6,20.5,76.9
E00043817,2.5,25.6,71.9
E00043818,5.6,29,65.3
E00043819,3,24.3,72.8
E00043820,4.7,44.9,50.5
E00043821,7.4,26.2,66.4
E00043822,3.6,60.9,35.5
E00043823,0,27,73
E00043824,2.8,30.8,66.4
E00043825,0.7,23,76.3
E00043826,7.2,34.2,58.6
E00043829,2.8,45.8,51.4
E00043831,3.3,16.4,80.3
E00043832,2.7,36.3,61.1
E00043945,2.5,29.4,68.1
E00043948,1.8,36.4,61.8
E00043956,0.7,47.3,52.1
E00043957,1.6,24.8,73.6
E00043959,0,35.2,64.8
E00043960,4.8,29.6,65.6
E00043961,6,31.3,62.7
E00043962,2.3,42.9,54.9
E00043963,1.6,38.1,60.3
E00043964,4.9,38.2,56.9
E00043965,5.2,20,74.8
E00043966,8.1,28.5,63.4
E00043967,1.7,38.8,59.5
E00043968,1.5,35.9,62.6
E00043970,3.9,28.3,67.7
E00043971,3.2,31.5,65.3
E00043972,0.8,18,81.3
E00043973,3.3,28.1,68.6
E00043976,1.7,21.5,76.9
E00043983,4.6,24.6,70.8
E00044014,0,50.9,49.1
E00044016,6.4,24.8,68.8
E00044017,0.8,28.3,70.9
E00044018,3.2,28,68.8
E00044019,3.7,36.7,59.6
E00044020,0.8,28.7,70.5
E00044021,1.6,32,66.4
E00044022,4.2,29.4,66.4
E00044023,0,47.7,52.3
E00044024,8.8,44,47.2
E00044025,0.8,40.3,58.9
E00044026,0,33.9,66.1
E00044027,2.3,48.5,49.2
E00044028,6.3,36,57.7
E00044029,4.2,32.8,63
E00044030,0.8,51.2,47.9
E00044031,2.2,54.8,43
E00044032,2.7,45.5,51.8
E00044066,3.3,22.5,74.2
E00044078,1.6,28.5,69.9
E00044079,1.8,31.1,67.1
E00044080,4.7,27.9,67.4
E00044081,2.3,47.7,50
E00044082,0.8,38.9,60.3
E00044083,1.5,27.5,71
E00044084,2.4,44.9,52.8
E00044085,6.7,32.8,60.5
E00044086,3.1,31.3,65.6
E00044114,3.6,42,54.3
E00044115,5.5,33.6,60.9
E00044116,3.4,33.6,63
E00044117,9.7,21.8,68.5
E00044118,0,35.5,64.5
E00044119,2.3,43.5,54.2
E00044120,3.8,31.1,65.2
E00044121,1.7,38.3,60
E00044122,1.7,40.5,57.8
E00044123,5.4,31.5,63.1
E00044124,0,19.2,80.8
E00044125,0.9,21.7,77.4
E00044126,3.2,50.8,46
E00044127,1.6,21.1,77.3
E00044128,2.2,47.5,50.4
E00044129,2.9,42.2,54.9
E00044130,1.5,45.8,52.7
E00044131,4,36.5,59.5
E00044132,1.9,35.6,62.5
E00044133,3.6,35.7,60.7
E00044134,2.5,44.2,53.3
E00044135,1.7,40,58.3
E00044136,2.4,39.4,58.3
E00044137,0.8,29.7,69.5
E00044138,1.4,42.2,56.5
E00044167,1.6,52,46.4
E00044774,4.3,23.9,71.8
E00044775,0,34.5,65.5
E00044776,5.2,29.3,65.5
E00044778,3.8,38.6,57.6
E00044779,0,28.8,71.2
E00044780,3.8,41.3,54.8
E00044782,3,34.8,62.2
E00044867,3.7,33,63.3
E00044868,4.3,24.8,70.9
E00044870,2.4,34.9,62.7
E00044871,2.5,29.4,68.1
E00044872,1.8,59.8,38.4
E00044873,6,33.6,60.4
E00044874,0.9,22.3,76.8
E00044882,1.5,29.6,68.9
E00044883,1.1,72.4,26.4
E00044884,3.3,51.2,45.5
E00044885,5.2,44.8,50
E00044886,4.3,22.9,72.9
E00044887,0,41.6,58.4
E00044888,4.7,27.3,68
E00044889,0,55.1,44.9
