geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00054799,21.3,50.2,5.9,22.6,0
E00054800,27.7,35.9,9.8,25,1.6
E00054803,32.9,33.3,7.2,23.4,3.2
E00054826,14.3,40.3,5.1,37.3,3
E00055508,25,43.5,4.1,26,1.4
E00055509,34.1,39.7,2.8,18.2,5.1
E00055510,40.2,39.6,1.5,15,3.7
E00055511,31.8,41.1,1.6,20.6,5
E00055512,36.1,40.4,1.6,16.9,5.1
E00055513,38.3,37.3,0,19.2,5.2
E00055514,22.9,45.7,5.4,22.4,3.6
E00055515,24.7,46.3,6.9,19,3
E00055516,21,44.2,7.1,25.9,1.8
E00055517,33.8,42.7,5.2,16,2.3
E00055518,17.8,42,11,24.7,4.6
E00055519,17.8,44.3,8.7,26.1,3
E00055520,14.6,40.7,3.6,38.2,2.9
E00055521,14.4,44.4,3.7,35.6,1.9
E00055522,15.7,43.5,10.6,27.5,2.7
E00055523,9.5,44.7,6.3,36,3.6
E00055524,25.1,52.2,5.8,13.7,3.1
E00055525,23.8,36.9,10.7,26.2,2.4
E00055526,16.4,44.2,6.8,29.1,3.4
E00055527,31.2,35.2,4.9,26,2.8
E00055528,33.6,39.9,3.1,15,8.4
E00055529,24.4,48,4.4,19.3,4
E00055530,20.1,46.9,6.3,24.3,2.5
E00055531,28.6,45.9,5.1,15.3,5.1
E00055532,19.9,42,4.9,30.7,2.5
E00055533,10.3,51,2.1,35.9,0.7
E00055534,24.5,46.5,4,21.4,3.7
E00055535,42.9,37.2,7.1,8.4,4.4
E00055536,29.4,40.5,3.6,22.5,3.9
E00055537,21.3,48.5,3.8,23.8,2.6
E00055538,20,43.3,4.7,28.4,3.7
E00055539,18.8,52.3,6.3,18.4,4.2
E00055540,30.7,43.9,2.4,20.6,2.4
E00055541,13.1,47.8,7.8,28.4,3
E00055542,35.5,41.1,1.7,19.8,2
E00055543,32.1,43.4,5.8,14.3,4.4
E00055544,28.8,43.1,2.6,17.6,7.8
E00055545,42.4,31.9,1.4,19.5,4.8
E00055546,33.9,38.3,2.6,22,3.2
E00055547,39.7,37.9,0,19.4,3
E00055548,24.7,47.4,3.1,17.5,7.2
E00055549,35.5,37.6,3.1,20.2,3.7
E00055550,33,42.2,1.4,21.6,1.7
E00055551,32.8,38.9,1.6,20.6,6.1
E00055552,21.4,45.5,8,20.5,4.5
E00055553,33.2,45.2,2.5,16.9,2.2
E00055554,19.8,47,8.9,21.8,2.5
E00055555,28,41.7,2.8,24.2,3.3
E00055556,21.1,45.7,7.3,23.9,2.1
E00055557,18.6,46.4,6.1,27,1.9
E00055558,19,46.6,8.2,22.4,3.9
E00055559,18.7,42.5,8.9,26.2,3.7
E00055560,32.2,40.9,4.1,16.4,6.4
E00055561,15,48.6,10.3,23.8,2.3
E00055562,23.1,43.8,3.9,21.4,7.8
E00055563,31.3,40.6,3.8,19.4,4.9
E00055564,33.5,41.8,7.7,15.5,1.5
E00055565,25.8,52.3,4.9,15.3,1.6
E00055566,33.2,45.2,3.7,15.2,2.8
E00055567,20.8,43.4,5,28.3,2.5
E00055568,24.2,38.1,8.5,27,2.1
E00055569,24,35.7,8.9,29.2,2.2
E00055570,23,43.7,6.3,26.3,0.7
E00055571,20.5,43.9,7.9,23.4,4.2
E00055573,13.7,47.9,9.8,26,2.5
E00055574,22.4,43,9,22,3.6
E00055575,34.8,40.5,5.2,16.2,3.3
E00055576,26,41.9,6,25.1,0.9
E00055577,39.5,43.7,3.7,11.6,1.6
E00055579,40,40.3,2.8,14.4,2.5
E00055580,17.7,41.8,6.7,32.3,1.4
E00055582,35.6,41.6,6.9,13.5,2.3
E00055583,25.8,46.6,5,19,3.6
E00055584,31.6,44.9,5.3,14.7,3.6
E00055585,23.3,42.7,4.2,25.6,4.2
E00055586,35.5,35.2,6.1,17.1,6.1
E00055588,29,39.6,7.8,21.2,2.4
E00055589,25,43.1,4,23.2,4.7
E00055590,35.7,38.4,3.8,18.3,3.8
E00055591,25.1,42.3,5,23.4,4.2
E00055592,32.4,43.7,4.7,17.8,1.4
E00055593,34.6,39.1,2.2,19.7,4.4
E00055594,31.8,44.2,1,18.5,4.5
E00055595,32.1,42.5,1.5,20.1,3.7
E00055596,24.8,48.7,4.4,18.8,3.4
E00055597,20.3,41.5,3.9,30.6,3.7
E00055598,32.1,45,0.4,20.8,1.7
E00055599,43.3,38.1,4.5,10.5,3.6
E00055600,37.2,40.5,3.6,14.8,3.9
E00055602,36.9,35.9,2.8,19.9,4.5
E00055603,31.5,42.4,3.1,20.8,2.2
E00055604,32.4,42.8,4.4,17.9,2.5
E00055605,24.9,39.3,1.1,30.5,4.2
E00055606,39.4,32.4,2.8,21.7,3.7
E00055607,25.7,29.1,4.9,36.2,4.2
E00055608,17.5,43.6,2.7,33.4,2.7
E00055609,27,42.3,7.5,20.3,2.9
E00055610,23.7,36.7,2,35.9,1.6
E00055611,24.6,43.3,7.1,22.3,2.7
E00055612,29.3,47,3.8,15.4,4.5
E00055613,39,41.2,3.7,13,3.1
E00055614,25.5,40.1,5.1,24.8,4.4
E00055615,21.1,42.2,7.6,26.9,2.2
E00055616,25.4,49.6,5.4,16.8,2.9
E00055617,28.9,45.2,5.7,14.8,5.3
E00055618,35.4,39.2,6.6,17.7,1.1
E00055619,16.5,46.8,5.6,29.6,1.4
E00055620,34.4,40.1,4.2,17.6,3.8
E00055621,31,44,7.5,14.9,2.6
E00055672,14.9,50.9,11,21.9,1.3
E00055673,21.1,53.1,3.1,22.4,0.4
E00055674,15.9,44.8,8.6,25.4,5.2
E00055675,14,48.5,6.4,28.5,2.6
E00055678,34.8,38.2,11.3,12.7,2.9
E00055679,17.9,39.9,8.9,30.4,3
E00055680,21.9,45,8.6,22.7,1.9
E00055681,25.3,46.6,5.9,20.8,1.4
E00055682,21.9,44.7,6.8,23.3,3.2
E00055683,35.7,34.5,11.7,18.1,0
E00055684,16.9,33.1,10.7,36.8,2.5
E00055685,14.8,36.4,7.2,38.8,2.8
E00055686,15.5,47.4,5.6,29.3,2.2
E00055687,13.8,31.5,4.4,46.3,3.9
E00055698,20.8,44.3,3.5,28.4,3.1
E00055699,16.3,43.1,5.7,32.5,2.4
E00055700,21.6,46.7,6.2,23.2,2.3
E00055701,17.1,40.7,10.2,28.2,3.7
E00055702,9,41.1,7.4,39.7,2.8
E00055703,21.4,43.7,7.6,25.2,2.1
E00055704,13.6,48.2,8.2,28.8,1.2
E00055705,23.5,38.8,5.9,29.4,2.4
E00055706,32.5,38.9,6.8,17.9,3.8
E00055707,16.4,52.2,6.6,22.1,2.7
E00055708,31.6,37.2,6,20,5.1
E00055709,14.6,39.3,6.1,36,4
E00055710,18.2,40.5,5.4,32.4,3.4
E00055711,20.5,47.3,8.2,21.4,2.7
E00055712,22.5,43.1,8.2,24.3,1.9
E00055713,20.9,46.4,4.4,25,3.3
E00055714,25.2,49.2,5.4,17.8,2.3
E00055715,29.8,44.2,6.6,16.5,2.9
E00055716,14,42.6,9.1,30.9,3.4
E00055717,17.4,40.3,5.1,34.8,2.4
E00055718,35.7,38.3,3.9,22.1,0
E00055719,17.8,43.6,6.8,31.4,0.4
E00055720,12.9,41.9,9.1,33.2,2.9
E00055721,10.4,46.8,3.9,37.7,1.3
E00055722,19.8,45.6,6.5,24,4.1
E00055723,19,48.8,7.9,22.2,2
E00055724,25.2,48.5,6.4,16.3,3.5
E00055725,26.3,37.5,7.5,23.8,5
E00055726,18.7,49,7.6,22.3,2.4
E00055727,22,33.2,10.8,31.4,2.7
E00055728,29.2,38.6,8.4,22.3,1.5
E00055729,23.9,41.4,10.4,21.1,3.2
E00055730,24.3,38.7,7,23.9,6.2
E00055731,16.8,43.6,10.6,24.9,4
E00055732,7.1,48.7,5.9,37,1.3
E00055733,18.8,47.9,6.6,24.8,2
E00055734,17.3,37.8,8.3,33.3,3.2
E00055735,8.6,50.2,6.3,31.8,3.1
E00055736,17.9,43.1,9.9,26.7,2.3
E00055737,34,41.7,8.3,15.4,0.6
E00055738,29,38.3,10.7,18.7,3.3
E00055739,21,38.7,9,30,1.3
E00055740,21.8,42.2,6.8,27.9,1.4
E00055741,14.7,52.2,8.5,21.9,2.7
E00055742,17.7,44.2,6.4,30.2,1.5
E00055743,19,40.9,6.5,31,2.6
E00055744,16.3,43.9,6.5,31.6,1.7
E00055745,20.8,40.6,8.4,26.7,3.5
E00055746,15.6,42.4,6.6,30,5.3
E00055747,25.8,36.4,6.1,29.3,2.5
E00055748,31.8,35.9,7.7,22.6,2.1
E00055749,26.8,42.1,7.2,20.9,3
E00055750,17.1,43.3,8.3,28.6,2.8
E00055751,26.6,42.7,7.5,20.1,3
E00055752,13.7,43.3,8.7,31.9,2.3
E00055753,24.4,39.9,8.8,23.8,3.1
E00055754,38.7,45.1,5.3,10.9,0
E00055755,20.6,39.9,6.6,29.8,3.1
E00055756,18.6,49.5,7.6,22,2.4
E00055757,31.4,40.2,6.1,19.7,2.6
E00055758,35.7,38.4,7,18.4,0.5
E00055759,27.1,39.8,8.1,22.2,2.8
E00055760,19.2,43.1,6.7,29.3,1.7
E00055761,20.4,46.4,6,25.4,1.9
E00055762,22.6,42.9,6,27.6,0.9
E00055763,23.7,37.6,6.5,28.3,3.9
E00055764,18.1,50,8,20.3,3.6
E00055765,17.9,46,7.7,27.2,1.3
E00055766,31.5,38.9,6.7,18.8,4
E00055767,16.1,43,4.8,32.6,3.5
E00055768,8,47.1,7.6,34.7,2.7
E00055769,16.9,51.1,7.8,20.3,3.9
E00055771,16.4,49.8,7.5,22.9,3.5
E00055772,13.4,45.3,7.7,31.6,2
E00055773,15,44.6,11.4,24.9,4.1
E00055774,19.4,42.3,5,32,1.4
E00055775,13.5,48.7,11.3,23.9,2.6
E00055776,13.3,42.7,5.6,38.1,0.3
E00055777,19.6,41.3,5.9,31,2.2
E00055778,17.6,44.4,10.2,24.5,3.2
E00055779,9.3,46.3,10.5,31.5,2.3
E00055780,19.3,35.9,7,36.2,1.7
E00055781,19,45.2,10,24.3,1.4
E00055884,13.5,43.9,11.4,26.2,5.1
E00055888,23.8,41.4,6.5,24.5,3.8
E00055889,23.1,43.7,4.8,25.1,3.3
E00055890,30,41.2,5.6,20.8,2.4
E00055891,27.8,45.8,4.2,20.3,1.9
E00055893,28.7,32.9,13.1,24.1,1.3
E00055894,16.7,44.9,8,28.5,1.9
E00055895,32.6,33.1,5.9,25.1,3.3
E00055896,22.2,43.4,10.1,21.2,3
E00055897,19.7,39.8,11.2,25.3,4.1
E00055898,31.8,41.4,4.2,20.5,2.1
E00055901,25.6,42.1,7.9,21.1,3.3
E00055903,16.3,39.5,13.3,28.3,2.6
E00055904,30.2,41.6,6.7,19.5,2
E00055905,27.2,45.3,9.1,14.7,3.9
