geography_code,disability_3a-001,disability_3a-002
E00054799,17.2,82.8
E00054800,24.3,75.7
E00054803,31.8,68.2
E00054826,14.5,85.5
E00055508,16.6,83.4
E00055509,22.5,77.5
E00055510,23.9,76.1
E00055511,15.6,84.4
E00055512,12.5,87.5
E00055513,14.6,85.4
E00055514,15.9,84.1
E00055515,19.4,80.6
E00055516,12,88
E00055517,15.2,84.8
E00055518,16.8,83.2
E00055519,13.9,86.1
E00055520,14.6,85.4
E00055521,17,83
E00055522,18.1,81.9
E00055523,10.9,89.1
E00055524,16.1,83.9
E00055525,18.1,81.9
E00055526,14.3,85.7
E00055527,26.9,73.1
E00055528,13.9,86.1
E00055529,10.8,89.2
E00055530,17.3,82.7
E00055531,14.7,85.3
E00055532,13.2,86.8
E00055533,9.1,90.9
E00055534,15.3,84.7
E00055535,27,73
E00055536,12,88
E00055537,11.1,88.9
E00055538,20,80
E00055539,18.7,81.3
E00055540,24.9,75.1
E00055541,10.2,89.8
E00055542,11.4,88.6
E00055543,16.2,83.8
E00055544,12.4,87.6
E00055545,17.5,82.5
E00055546,8,92
E00055547,19.4,80.6
E00055548,19.8,80.2
E00055549,13.2,86.8
E00055550,15.6,84.4
E00055551,10.3,89.7
E00055552,15.5,84.5
E00055553,19.6,80.4
E00055554,19.3,80.7
E00055555,17.7,82.3
E00055556,14.1,85.9
E00055557,12.8,87.2
E00055558,17.2,82.8
E00055559,15.8,84.2
E00055560,10.8,89.2
E00055561,13.5,86.5
E00055562,15,85
E00055563,17.5,82.5
E00055564,25.1,74.9
E00055565,15.8,84.2
E00055566,19.4,80.6
E00055567,14,86
E00055568,15.3,84.7
E00055569,12.9,87.1
E00055570,12.7,87.3
E00055571,15.7,84.3
E00055573,17.6,82.4
E00055574,13.3,86.7
E00055575,28.7,71.3
E00055576,17.1,82.9
E00055577,30.8,69.2
E00055579,22.4,77.6
E00055580,12.7,87.3
E00055582,20.6,79.4
E00055583,14.4,85.6
E00055584,25.8,74.2
E00055585,20.4,79.6
E00055586,19,81
E00055588,18.8,81.2
E00055589,10.9,89.1
E00055590,11.3,88.7
E00055591,16,84
E00055592,18.9,81.1
E00055593,17.3,82.7
E00055594,16.9,83.1
E00055595,15.7,84.3
E00055596,12.7,87.3
E00055597,16.6,83.4
E00055598,19.2,80.8
E00055599,14.7,85.3
E00055600,18.5,81.5
E00055602,13.4,86.6
E00055603,17.2,82.8
E00055604,13.7,86.3
E00055605,10.4,89.6
E00055606,12.8,87.2
E00055607,15.9,84.1
E00055608,13.4,86.6
E00055609,18.1,81.9
E00055610,16.9,83.1
E00055611,17.3,82.7
E00055612,21.5,78.5
E00055613,17.5,82.5
E00055614,16.8,83.2
E00055615,11.9,88.1
E00055616,18.8,81.3
E00055617,16.5,83.5
E00055618,21.4,78.6
E00055619,14,86
E00055620,20.9,79.1
E00055621,18.6,81.4
E00055672,10.7,89.3
E00055673,13.5,86.5
E00055674,15.1,84.9
E00055675,14.4,85.6
E00055678,38.5,61.5
E00055679,19.4,80.6
E00055680,16.1,83.9
E00055681,19.3,80.7
E00055682,16.4,83.6
E00055683,33.5,66.5
E00055684,14.6,85.4
E00055685,17.1,82.9
E00055686,15.2,84.8
E00055687,15.7,84.3
E00055698,18.2,81.8
E00055699,15.4,84.6
E00055700,25.7,74.3
E00055701,12.3,87.7
E00055702,13.4,86.6
E00055703,15.9,84.1
E00055704,12.3,87.7
E00055705,15.3,84.7
E00055706,24.1,75.9
E00055707,10.5,89.5
E00055708,25.4,74.6
E00055709,14.6,85.4
E00055710,18.3,81.7
E00055711,14.7,85.3
