geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00054799,85.5,3.5,11.1
E00054800,85.7,4.3,10
E00054803,79.6,2.9,17.6
E00054826,89.4,1.9,8.6
E00055508,81.1,6.6,12.3
E00055509,72.9,15,12.1
E00055510,79.3,8.1,12.6
E00055511,79.8,11.9,8.4
E00055512,88.5,6.4,5.1
E00055513,84.4,10.1,5.5
E00055514,83.6,8.5,7.8
E00055515,83.7,0.4,15.9
E00055516,86.5,0.4,13.1
E00055517,67.6,14.2,18.2
E00055518,89.6,1.2,9.2
E00055519,87.5,2.9,9.6
E00055520,87,5.1,7.9
E00055521,83.7,3.6,12.7
E00055522,88.3,0,11.7
E00055523,88,2.8,9.1
E00055524,78.9,7.4,13.7
E00055525,75.7,7.5,16.7
E00055526,87.5,4,8.5
E00055527,72,1.8,26.2
E00055528,78.8,15.8,5.4
E00055529,80.4,6.8,12.8
E00055530,86.3,2.2,11.6
E00055531,73.4,11.3,15.3
E00055532,86.9,7.2,5.9
E00055533,83.2,9.1,7.7
E00055534,83,6.4,10.6
E00055535,68.6,10.9,20.4
E00055536,72.9,14,13.1
E00055537,75.4,5.6,19
E00055538,90.6,4.5,4.9
E00055539,78.6,5.3,16.1
E00055540,84.7,7.6,7.6
E00055541,91.8,1.2,7
E00055542,89.6,7,3.5
E00055543,80.8,10.2,9
E00055544,87.9,9.7,2.4
E00055545,84.3,7.1,8.6
E00055546,83.7,9.2,7
E00055547,85.2,8.2,6.5
E00055548,82.7,6.9,10.5
E00055549,83.1,10,6.8
E00055550,92.4,6.6,0.9
E00055551,87.4,6.5,6
E00055552,80.4,4.8,14.8
E00055553,82,7.6,10.4
E00055554,88.6,0,11.4
E00055555,81.5,5.5,12.9
E00055556,84.3,7,8.7
E00055557,87.8,2.7,9.5
E00055558,84.2,0.4,15.5
E00055559,85.8,2,12.2
E00055560,71.1,18.1,10.8
E00055561,91,4.1,4.9
E00055562,80.5,10.4,9.1
E00055563,82.2,7,10.7
E00055564,71.2,3.8,25
E00055565,78.6,5.4,16.1
E00055566,78.6,7,14.4
E00055567,84.6,4.7,10.7
E00055568,79.9,4.8,15.3
E00055569,84.2,1.6,14.2
E00055570,78.1,8.4,13.5
E00055571,79.7,2,18.3
E00055573,86.6,3.2,10.2
E00055574,63,14.9,22.1
E00055575,70.2,6.3,23.5
E00055576,76.2,5.4,18.4
E00055577,69.6,2.5,27.8
E00055579,72.5,6.6,20.9
E00055580,81.9,2.4,15.7
E00055582,74.9,5,20.1
E00055583,76.2,11.7,12.1
E00055584,69.6,3.5,26.9
E00055585,82.1,2.6,15.3
E00055586,74.9,6.3,18.8
E00055588,80.2,7.1,12.7
E00055589,80.7,6.5,12.8
E00055590,87.4,5.2,7.4
E00055591,81.9,1.9,16.2
E00055592,77.6,6,16.4
E00055593,86.7,8.2,5.1
E00055594,88.7,5.3,6.1
E00055595,82.2,6.6,11.1
E00055596,83.9,7.1,9
E00055597,81.4,7.2,11.3
E00055598,84.3,6.9,8.8
E00055599,80.2,8.3,11.4
E00055600,83.3,8,8.7
E00055602,84.3,8.7,7
E00055603,83.5,7.3,9.2
E00055604,75.5,15.2,9.3
E00055605,94.9,2,3.1
E00055606,83.7,7.7,8.5
E00055607,71.7,14.2,14.2
E00055608,88.5,4.9,6.6
E00055609,81.3,5,13.7
E00055610,74.1,14.5,11.4
E00055611,83.4,6,10.6
E00055612,65.1,9.7,25.3
E00055613,72.4,9.9,17.7
E00055614,73.7,13,13.3
E00055615,88.1,2.2,9.7
E00055616,73.7,7.3,19
E00055617,66.6,5.7,27.7
E00055618,72.6,5.7,21.7
E00055619,89,2,9
E00055620,61.9,6.4,31.8
E00055621,76.7,5.4,17.9
E00055672,86,1.4,12.6
E00055673,81.1,3.8,15
E00055674,87.3,0.4,12.3
E00055675,89.3,2.2,8.5
E00055678,65.4,0.8,33.8
E00055679,83.5,4.4,12.2
E00055680,92.6,0,7.4
E00055681,82.9,4.1,13
E00055682,91.2,0.4,8.4
