geography_code,heating_type_3a-001,heating_type_3a-002
E00054799,5.1,94.9
E00054800,0,100
E00054803,0.7,99.3
E00054826,1.1,98.9
E00055508,3.7,96.3
E00055509,0,100
E00055510,0,100
E00055511,1.7,98.3
E00055512,1.1,98.9
E00055513,0,100
E00055514,0.9,99.1
E00055515,3.4,96.6
E00055516,1.9,98.1
E00055517,2.5,97.5
E00055518,0.9,99.1
E00055519,4.2,95.8
E00055520,2.5,97.5
E00055521,1.4,98.6
E00055522,2.4,97.6
E00055523,0,100
E00055524,2.5,97.5
E00055525,1.8,98.2
E00055526,0,100
E00055527,0.8,99.2
E00055528,2.7,97.3
E00055529,0.8,99.2
E00055530,3.5,96.5
E00055531,8.7,91.3
E00055532,2,98
E00055533,0,100
E00055534,1.9,98.1
E00055535,1.8,98.2
E00055536,2.5,97.5
E00055537,4,96
E00055538,4.8,95.2
E00055539,0,100
E00055540,0.9,99.1
E00055541,3.1,96.9
E00055542,1.7,98.3
E00055543,3.1,96.9
E00055544,1,99
E00055545,0,100
E00055546,2.6,97.4
E00055547,0,100
E00055548,0,100
E00055549,0,100
E00055550,1.6,98.4
E00055551,5.3,94.7
E00055552,3.1,96.9
E00055553,3.1,96.9
E00055554,4.3,95.7
E00055555,3.5,96.5
E00055556,4.2,95.8
E00055557,2.5,97.5
E00055558,3.5,96.5
E00055559,0,100
E00055560,0,100
E00055561,0.9,99.1
E00055562,0.8,99.2
E00055563,4.7,95.3
E00055564,6.1,93.9
E00055565,1,99
E00055566,0,100
E00055567,4.8,95.2
E00055568,2.5,97.5
E00055569,1.8,98.2
E00055570,3.9,96.1
E00055571,1.6,98.4
E00055573,1.4,98.6
E00055574,2,98
E00055575,4.1,95.9
E00055576,4.4,95.6
E00055577,0,100
E00055579,1.8,98.2
E00055580,4.3,95.7
E00055582,4.8,95.2
E00055583,3.2,96.8
E00055584,0.9,99.1
E00055585,0,100
E00055586,1.2,98.8
E00055588,3,97
E00055589,4.1,95.9
E00055590,0,100
E00055591,4.8,95.2
E00055592,2.8,97.2
E00055593,1.7,98.3
E00055594,2.7,97.3
E00055595,1,99
E00055596,0.8,99.2
E00055597,2.2,97.8
E00055598,1,99
E00055599,1,99
E00055600,0.9,99.1
E00055602,2.5,97.5
E00055603,0.7,99.3
E00055604,0.7,99.3
E00055605,2.6,97.4
E00055606,1.6,98.4
E00055607,2.6,97.4
E00055608,1.2,98.8
E00055609,1.6,98.4
E00055610,0,100
E00055611,1.8,98.2
E00055612,5.5,94.5
E00055613,0,100
E00055614,0,100
E00055615,1.8,98.2
E00055616,2.9,97.1
E00055617,0.8,99.2
E00055618,0.9,99.1
E00055619,0,100
E00055620,2.9,97.1
E00055621,3.1,96.9
E00055672,2.6,97.4
E00055673,0.8,99.2
E00055674,0,100
E00055675,0.8,99.2
E00055678,5.4,94.6
E00055679,4.3,95.7
E00055680,0,100
E00055681,2.5,97.5
E00055682,3.4,96.6
E00055683,4,96
E00055684,0.8,99.2
E00055685,0.8,99.2
E00055686,2.3,97.7
E00055687,0,100
E00055698,2.3,97.7
E00055699,4.7,95.3
E00055700,0,100
E00055701,3.6,96.4
E00055702,0.9,99.1
E00055703,1.4,98.6
E00055704,2.2,97.8
E00055705,2.1,97.9
E00055706,3.1,96.9
E00055707,1.6,98.4
E00055708,0,100
E00055709,2.4,97.6
E00055710,1.7,98.3
E00055711,3.9,96.1
E00055712,0.7,99.3
E00055713,0,100
E00055714,0.8,99.2
E00055715,0.8,99.2
E00055716,0.7,99.3
E00055717,2,98
E00055718,1,99
E00055719,5.5,94.5
E00055720,0,100
E00055721,0.9,99.1
E00055722,0.8,99.2
E00055723,3.4,96.6
E00055724,1.8,98.2
E00055725,2.6,97.4
E00055726,1.5,98.5
E00055727,3.1,96.9
E00055728,2.1,97.9
E00055729,1.2,98.8
E00055730,5.3,94.7
E00055731,0.6,99.4
E00055732,0,100
E00055733,5.3,94.7
E00055734,1.3,98.7
E00055735,0,100
E00055736,2.3,97.7
E00055737,3.5,96.5
E00055738,0.8,99.2
E00055739,5.7,94.3
E00055740,1.2,98.8
E00055741,2.4,97.6
E00055742,2.9,97.1
E00055743,8.3,91.7
E00055744,0.7,99.3
E00055745,0.9,99.1
E00055746,2.4,97.6
E00055747,2.7,97.3
E00055748,3.9,96.1
E00055749,0,100
E00055750,0,100
E00055751,2.5,97.5
E00055752,1.5,98.5
E00055753,4.1,95.9
E00055754,4.8,95.2
E00055755,3.1,96.9
E00055756,4.8,95.2
E00055757,0.6,99.4
E00055758,2.5,97.5
E00055759,1.6,98.4
E00055760,3.1,96.9
E00055761,0.6,99.4
E00055762,4.6,95.4
E00055763,1.5,98.5
E00055764,1.3,98.7
E00055765,4.8,95.2
E00055766,4.3,95.7
E00055767,0.9,99.1
E00055768,0.9,99.1
E00055769,3.8,96.2
E00055771,3.9,96.1
E00055772,0,100
E00055773,2.1,97.9
E00055774,1.7,98.3
E00055775,2.7,97.3
E00055776,2.3,97.7
E00055777,3,97
E00055778,0.8,99.2
E00055779,2.2,97.8
E00055780,0,100
E00055781,0.9,99.1
E00055884,1.6,98.4
E00055888,2.4,97.6
E00055889,1.3,98.7
E00055890,2.7,97.3
E00055891,1.6,98.4
E00055893,2.9,97.1
E00055894,1.5,98.5
E00055895,1.9,98.1
E00055896,0.9,99.1
E00055897,0,100
E00055898,2.8,97.2
E00055901,3.9,96.1
E00055903,2.9,97.1
E00055904,0.9,99.1
E00055905,2.3,97.7
E00055906,3.4,96.6
E00055907,3.8,96.2
E00055908,0,100
E00055910,0.8,99.2
E00055912,3,97
E00055914,1.7,98.3
E00055917,0,100
E00055918,6,94
E00055920,5,95
E00055921,6.3,93.7
E00055922,5.3,94.7
E00055924,0,100
E00055925,0,100
E00055926,0,100
E00055927,2.6,97.4
E00055928,2.2,97.8
E00055929,0,100
E00055930,0,100
E00055931,1.7,98.3
E00055932,0,100
E00055933,0,100
E00055934,0.8,99.2
E00055935,5.9,94.1
E00055936,0,100
E00055937,0,100
E00055938,0,100
E00055939,1.6,98.4
E00055940,2.7,97.3
E00055941,2.5,97.5
E00055942,0,100
E00055944,1.6,98.4
E00055946,0,100
E00055947,6.6,93.4
E00055949,0,100
