areacd,in_full_time_education-001,in_full_time_education-002
E00039240,12.2,87.8
E00039241,16.9,83.1
E00039242,14.9,85.1
E00039243,9.5,90.5
E00039244,18.2,81.8
E00039245,20.2,79.8
E00039246,10.4,89.6
E00040632,18.7,81.3
E00040633,19,81
E00040634,26.5,73.5
E00040637,13.9,86.1
E00040638,16.9,83.1
E00040639,21.9,78.1
E00040640,10.9,89.1
E00040641,15.2,84.8
E00040669,22.4,77.6
E00040673,19,81
E00040676,20.9,79.1
E00040677,8.9,91.1
E00040678,23.2,76.8
E00040679,22.5,77.5
E00040681,22,78
E00040683,9.9,90.1
E00040684,14.1,85.9
E00040685,13.9,86.1
E00040686,16.4,83.6
E00040687,11.8,88.2
E00040688,13.7,86.3
E00040689,11.6,88.4
E00040690,13.6,86.4
E00040691,11.7,88.3
E00040693,11.2,88.8
E00040695,14.1,85.9
E00098508,20.5,79.5
E00098509,22.1,77.9
E00098510,13.7,86.3
E00098511,22.3,77.7
E00098512,23.9,76.1
E00098513,11.6,88.4
E00098514,14,86
E00098515,10.1,89.9
E00098516,6.3,93.7
E00098517,16.2,83.8
E00098532,19,81
E00098533,14.8,85.2
E00098534,13.2,86.8
E00098535,10.3,89.7
E00098536,20.3,79.7
E00098537,17.1,82.9
E00098538,27.4,72.6
E00098539,24.3,75.7
E00098540,16.8,83.2
E00098541,22,78
E00098542,14.9,85.1
E00098543,17,83
E00098544,3.3,96.7
E00098545,16.1,83.9
E00098546,17.7,82.3
E00098547,9.4,90.6
E00098548,15.8,84.2
E00098549,11.6,88.4
E00098550,19.5,80.5
E00098551,20.4,79.6
E00098554,14.5,85.5
E00098555,18.2,81.8
E00098556,19.4,80.6
E00098557,9.5,90.5
E00098565,23.1,76.9
E00098566,10.6,89.4
E00098567,18.1,81.9
E00098568,22.4,77.6
E00098569,16.5,83.5
E00098571,13.4,86.6
E00098572,7.4,92.6
E00098573,21.4,78.6
E00098574,17.1,82.9
E00098575,18.3,81.7
E00098576,20.4,79.6
E00098577,10.1,89.9
E00098578,15.9,84.1
E00098579,17.2,82.8
E00098580,13.2,86.8
E00098581,18.4,81.6
E00098582,19.6,80.4
E00098583,18.1,81.9
E00098584,18.8,81.2
E00098585,19.5,80.5
E00098586,14.1,85.9
E00098587,23.3,76.7
E00098588,13.8,86.2
E00098590,11.4,88.6
E00098591,15.9,84.1
E00098592,13.3,86.7
E00098593,7.4,92.6
E00098594,12.6,87.4
E00098595,11.8,88.2
E00098610,14.4,85.6
E00098751,8,92
E00098752,19.8,80.2
E00098753,14.7,85.3
E00098754,19.6,80.4
E00098755,12.8,87.2
E00098757,5.8,94.2
E00098760,5.7,94.3
E00098762,14,86
E00098766,15.4,84.6
E00098767,13.7,86.3
E00098768,12.1,87.9
E00098769,14.8,85.2
E00098770,27.2,72.8
E00098771,19,81
E00098772,17.8,82.2
E00098773,14,86
E00098774,13.8,86.2
E00098775,29,71
E00098776,17.4,82.6
E00098777,14.6,85.4
E00098778,13.8,86.2
E00098779,20.3,79.7
E00098780,12.6,87.4
E00098781,22.2,77.8
E00098782,12.7,87.3
E00098783,14.9,85.1
E00098784,17.1,82.9
E00098785,17.9,82.1
E00098792,8.4,91.6
E00098794,9.5,90.5
E00098795,17.8,82.2
E00098796,8.1,91.9
E00098798,16.8,83.2
E00098799,18.9,81.1
E00098800,5.3,94.7
E00098801,13.5,86.5
E00098802,11.4,88.6
E00098803,16.1,83.9
E00098804,12,88
E00098805,10.5,89.5
E00098871,18.4,81.6
E00098872,22.8,77.2
E00098873,7.8,92.2
E00098874,28.6,71.4
E00098875,13.1,86.9
E00098876,26.2,73.8
E00098877,27.9,72.1
E00098878,11.7,88.3
E00098879,12.1,87.9
E00098880,5,95
E00098881,24.7,75.3
E00098882,11.8,88.2
E00098883,4.7,95.3
E00098884,19.8,80.2
E00098885,16.2,83.8
E00098886,27.5,72.5
E00098887,18.4,81.6
E00098888,21.9,78.1
E00098889,21.7,78.3
E00098890,22,78
E00098891,17.4,82.6
