areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00039240,56.2,32.3,0.8,10.8
E00039241,45.7,30.7,15,8.7
E00039242,53.8,38.5,1.3,6.4
E00039243,17.6,25.9,45.4,11.1
E00039244,40.2,29.1,20.5,10.2
E00039245,39,30.1,20.5,10.3
E00039246,54.7,25.7,3.4,16.2
E00040632,45.3,44.1,0,10.6
E00040633,27.7,33,31.3,8
E00040634,19.6,27.1,46.7,6.5
E00040637,28.8,28,36.4,6.8
E00040638,29.1,30.4,18.2,22.3
E00040639,30.5,31.8,31.8,5.8
E00040640,74,18.5,0.7,6.8
E00040641,28.9,50.8,3.1,17.2
E00040669,45.1,43.4,4.9,6.6
E00040673,37.1,56,0.9,6
E00040676,30.5,23.7,39,6.8
E00040677,32.5,43.1,4.1,20.3
E00040678,30.3,56.6,6.1,7.1
E00040679,18.3,13.7,58.8,9.2
E00040681,20.6,30.2,40.5,8.7
E00040683,53.4,31.6,0,15
E00040684,10.7,16.8,64.9,7.6
E00040685,41.7,36.1,1.4,20.8
E00040686,43.8,39.4,6.6,10.2
E00040687,41.9,20.9,31.8,5.4
E00040688,50.8,31.5,0.8,16.9
E00040689,56.1,26.8,0.8,16.3
E00040690,44.9,30.6,18.4,6.1
E00040691,59.8,33.9,1.6,4.7
E00040693,66.4,30.3,0,3.4
E00040695,31.3,48.1,0.6,20
E00098508,44.9,46.3,3.7,5.1
E00098509,45.2,48.2,0,6.6
E00098510,50,27.6,13.4,9
E00098511,35.2,51.6,0,13.3
E00098512,33.6,55.9,0,10.5
E00098513,59.2,30.4,0.8,9.6
E00098514,29.8,18.5,31.5,20.2
E00098515,47.5,31.4,10.2,11
E00098516,40.7,41.4,0,17.9
E00098517,40.2,22.1,26.2,11.5
E00098532,36.8,35.9,10.5,16.7
E00098533,20.6,24.3,36,19.1
E00098534,26.9,22.7,22.7,27.7
E00098535,48.6,26.1,7.7,17.6
E00098536,40.9,34.4,11.7,13
E00098537,44.3,43.8,1.1,10.8
E00098538,17.6,28.4,40.9,13.1
E00098539,36.7,18,8.6,36.7
E00098540,39.4,35.4,13.4,11.8
E00098541,28.7,14.8,23,33.6
E00098542,36.6,43.6,1.7,18
E00098543,38.4,33.3,12.6,15.7
E00098544,63.8,19.7,8.7,7.9
E00098545,56.4,35.4,0,8.2
E00098546,40.9,26.4,17.3,15.5
E00098547,10.5,7.6,65.7,16.2
E00098548,46.1,36.7,0,17.2
