areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00039240,61.7,38.3
E00039241,50.2,49.8
E00039242,61.7,38.3
E00039243,50,50
E00039244,53.8,46.2
E00039245,47.6,52.4
E00039246,60.3,39.7
E00040632,53.3,46.7
E00040633,47.1,52.9
E00040634,40.4,59.6
E00040637,40.2,59.8
E00040638,43.8,56.2
E00040639,48,52
E00040640,67.4,32.6
E00040641,46.9,53.1
E00040669,62.6,37.4
E00040673,57.6,42.4
E00040676,33.2,66.8
E00040677,39.3,60.7
E00040678,59.6,40.4
E00040679,27.9,72.1
E00040681,32.9,67.1
E00040683,49.1,50.9
E00040684,24.9,75.1
E00040685,52,48
E00040686,41.7,58.3
E00040687,39.6,60.4
E00040688,54.7,45.3
E00040689,50.2,49.8
E00040690,62.6,37.4
E00040691,59.5,40.5
E00040693,62.8,37.2
E00040695,51.6,48.4
E00098508,61.3,38.7
E00098509,63.1,36.9
E00098510,56.4,43.6
E00098511,52,48
E00098512,64.1,35.9
E00098513,54.9,45.1
E00098514,50.2,49.8
E00098515,50.9,49.1
E00098516,47.7,52.3
E00098517,45.3,54.7
E00098532,50.9,49.1
E00098533,37.2,62.8
E00098534,40.8,59.2
E00098535,47.5,52.5
E00098536,42.5,57.5
E00098537,56.7,43.3
E00098538,36.7,63.3
E00098539,34.1,65.9
E00098540,52.5,47.5
E00098541,37.4,62.6
E00098542,48,52
E00098543,39.3,60.7
E00098544,52.5,47.5
E00098545,52.1,47.9
E00098546,39.9,60.1
E00098547,29.5,70.5
E00098548,40,60
E00098549,29.3,70.7
E00098550,41.2,58.8
E00098551,41.5,58.5
E00098554,52.7,47.3
E00098555,45.2,54.8
E00098556,49.8,50.2
E00098557,44.9,55.1
E00098565,34.9,65.1
E00098566,47.3,52.7
E00098567,26.1,73.9
E00098568,35.7,64.3
E00098569,50.4,49.6
E00098571,46.8,53.2
E00098572,56,44
E00098573,37.9,62.1
E00098574,48.4,51.6
E00098575,50.9,49.1
E00098576,41.1,58.9
E00098577,55.7,44.3
E00098578,44.1,55.9
E00098579,44,56
E00098580,40.4,59.6
E00098581,33.1,66.9
E00098582,42.1,57.9
E00098583,45.9,54.1
E00098584,47.2,52.8
E00098585,54.4,45.6
E00098586,53.3,46.7
E00098587,51.6,48.4
E00098588,58.9,41.1
E00098590,39.8,60.3
E00098591,53.2,46.8
E00098592,43.6,56.4
E00098593,64.3,35.7
E00098594,60.2,39.8
E00098595,49.8,50.2
E00098610,68.7,31.3
E00098751,53.1,46.9
E00098752,52.8,47.2
E00098753,25.8,74.2
E00098754,32,68
E00098755,32.3,67.7
E00098757,56,44
E00098760,19,81
E00098762,27.2,72.8
E00098766,41.4,58.6
E00098767,25.4,74.6
E00098768,38.9,61.1
E00098769,25,75
E00098770,25.4,74.6
E00098771,38.8,61.2
E00098772,39,61
E00098773,45.6,54.4
E00098774,25.9,74.1
E00098775,42,58
E00098776,45.2,54.8
E00098777,27.5,72.5
E00098778,39.8,60.2
E00098779,44.7,55.3
E00098780,22.7,77.3
E00098781,33,67
E00098782,48.1,51.9
E00098783,39.7,60.3
E00098784,44.3,55.7
E00098785,49.8,50.2
E00098792,50.7,49.3
E00098794,45.6,54.4
E00098795,28.4,71.6
E00098796,60.8,39.2
E00098798,45.7,54.3
E00098799,39.5,60.5
E00098800,51,49
E00098801,41.8,58.2
E00098802,51.8,48.2
E00098803,50.2,49.8
E00098804,52.3,47.7
E00098805,56.3,43.7
E00098871,47.5,52.5
E00098872,47.5,52.5
E00098873,60.2,39.8
E00098874,39.7,60.3
E00098875,41.5,58.5
E00098876,39.4,60.6
E00098877,40.9,59.1
E00098878,65.6,34.4
E00098879,59.8,40.2
E00098880,56.3,43.7
E00098881,42.3,57.7
E00098882,63.7,36.3
E00098883,65.9,34.1
E00098884,44.8,55.2
E00098885,41.9,58.1
E00098886,39.5,60.5
E00098887,41.5,58.5
E00098888,54.9,45.1
E00098889,50.7,49.3
E00098890,44.9,55.1
E00098891,42.4,57.6
E00098892,42.9,57.1
E00098893,40.1,59.9
E00098939,52,48
E00098940,36.8,63.2
E00098941,44.9,55.1
E00098942,53.4,46.6
E00098943,47.9,52.1
E00098944,46.3,53.7
E00098945,33.2,66.8
E00098946,36.7,63.3
E00098947,40.4,59.6
E00098948,31.5,68.5
E00098949,52.5,47.5
E00098950,30.8,69.2
E00098951,32,68
E00098952,51.1,48.9
E00098953,20,80
E00098954,11.5,88.5
E00098955,30.4,69.6
E00098956,46.7,53.3
E00098957,30.9,69.1
E00098958,36.4,63.6
E00098959,34.3,65.7
E00098960,44.9,55.1
E00098961,28,72
E00098962,33.5,66.5
E00098963,28.9,71.1
E00098964,43.2,56.8
E00098965,50.8,49.2
E00098966,44.7,55.3
E00098967,36.6,63.4
E00099042,49.5,50.5
E00099044,31.6,68.4
E00099045,56.6,43.4
E00099050,47.5,52.5
E00100141,39.9,60.1
E00100142,52.8,47.2
E00100143,35.6,64.4
E00100144,56.2,43.8
E00100145,40.4,59.6
E00100146,39.3,60.7
E00100147,68.3,31.7
E00100148,39.3,60.7
E00100149,48.2,51.8
E00100150,37.2,62.8
E00100152,41.5,58.5
E00100153,53.9,46.1
E00100154,33.7,66.3
E00100155,40.4,59.6
E00100156,34.1,65.9
E00100157,47.1,52.9
E00100158,55.9,44.1
E00100159,39.1,60.9
E00100160,41.1,58.9
E00100161,42.6,57.4
E00100162,31.3,68.7
E00100163,32.8,67.2
E00100164,42.6,57.4
E00100165,43.5,56.5
E00100166,51.5,48.5
E00100210,51.4,48.6
E00100211,42.7,57.3
E00100212,34.3,65.7
E00100213,46.1,53.9
E00100214,50,50
E00100215,58.2,41.8
E00100216,47.9,52.1
E00100217,44.4,55.6
E00100218,56.9,43.1
E00100219,38.8,61.2
E00100220,63.4,36.6
E00100221,38.7,61.3
E00100222,57.9,42.1
E00100223,51.7,48.3
E00100224,31.5,68.5
E00100225,42.9,57.1
E00100226,35.8,64.2
E00100227,49.8,50.2
E00100228,54,46
E00100229,53.4,46.6
E00100230,64.1,35.9
E00100231,38.3,61.7
E00100232,60.5,39.5
E00100233,39.9,60.1
E00100234,59.2,40.8
E00100235,56.8,43.2
E00100236,35.7,64.3
E00100237,32.6,67.4
E00100238,56.2,43.8
E00100239,62.2,37.8
E00100277,40.6,59.4
E00100278,39.2,60.8
E00100279,47.8,52.2
E00100280,38.9,61.1
E00100281,33.1,66.9
E00100282,44.9,55.1
E00100283,55,45
E00100286,53.6,46.4
E00100287,48.1,51.9
E00100307,38.5,61.5
E00100308,41.6,58.4
E00100309,59.1,40.9
E00100310,54.4,45.6
E00100311,28.6,71.4
E00100312,43.3,56.7
E00100313,37.1,62.9
E00100314,52.4,47.6
E00100315,44.5,55.5
E00100316,52.1,47.9
E00100317,45.5,54.5
E00100319,43.5,56.5
E00100320,53.2,46.8
E00165810,59.2,40.8
E00165811,54.9,45.1
E00165874,44,56
E00165875,50.9,49.1
E00165876,42,58
E00165877,36.8,63.2
E00172402,56.8,43.2
E00172435,39.1,60.9
E00172436,51.2,48.8
E00172437,57,43
E00172438,42.1,57.9
E00180310,59.2,40.8
E00180359,55.1,44.9
E00185206,40.2,59.8
E00185208,34.1,65.9
E00185209,46.5,53.5
E00185216,46.8,53.2
E00185225,47.3,52.7
E00185226,41.5,58.5
E00185239,37.6,62.4
