areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00039240,94.2,5.8
E00039241,98.6,1.4
E00039242,99,1
E00039243,95.9,4.1
E00039244,98.9,1.1
E00039245,97.5,2.5
E00039246,98.1,1.9
E00040632,94.2,5.8
E00040633,95.3,4.7
E00040634,98.5,1.5
E00040637,99.6,0.4
E00040638,97,3
E00040639,91.7,8.3
E00040640,95.5,4.5
E00040641,96.8,3.2
E00040669,100,0
E00040673,99,1
E00040676,97.4,2.6
E00040677,98.7,1.3
E00040678,97.8,2.2
E00040679,95.1,4.9
E00040681,93,7
E00040683,98.8,1.2
E00040684,94.4,5.6
E00040685,98.1,1.9
E00040686,98.1,1.9
E00040687,96.7,3.3
E00040688,97.4,2.6
E00040689,97.4,2.6
E00040690,96.4,3.6
E00040691,99.3,0.7
E00040693,98.9,1.1
E00040695,94.6,5.4
E00098508,94.7,5.3
E00098509,90.7,9.3
E00098510,96.4,3.6
E00098511,94.9,5.1
E00098512,95.1,4.9
E00098513,96.1,3.9
E00098514,93,7
E00098515,96.1,3.9
E00098516,97.5,2.5
E00098517,99.6,0.4
E00098532,98.2,1.8
E00098533,95.2,4.8
E00098534,94,6
E00098535,97.8,2.2
E00098536,99.2,0.8
E00098537,97,3
E00098538,90.6,9.4
E00098539,89.8,10.2
E00098540,92.7,7.3
E00098541,92.8,7.2
E00098542,96.1,3.9
E00098543,97.5,2.5
E00098544,95.5,4.5
E00098545,94.6,5.4
E00098546,98.7,1.3
E00098547,95.7,4.3
E00098548,97.1,2.9
E00098549,98.9,1.1
E00098550,94.1,5.9
E00098551,99.6,0.4
E00098554,99.3,0.7
E00098555,98.1,1.9
E00098556,98,2
E00098557,96.1,3.9
E00098565,93.1,6.9
E00098566,97.8,2.2
E00098567,95.8,4.2
E00098568,98.9,1.1
E00098569,98.2,1.8
E00098571,98.8,1.2
E00098572,97.4,2.6
E00098573,97.2,2.8
E00098574,98.2,1.8
E00098575,97.8,2.2
E00098576,96.4,3.6
E00098577,97.7,2.3
E00098578,98.3,1.7
E00098579,99.7,0.3
E00098580,94.7,5.3
E00098581,93.4,6.6
E00098582,95.5,4.5
E00098583,96.7,3.3
E00098584,96.5,3.5
E00098585,98.9,1.1
E00098586,98.3,1.7
E00098587,96.3,3.7
E00098588,97.8,2.2
E00098590,98.3,1.7
E00098591,99.7,0.3
E00098592,97.3,2.7
E00098593,99.4,0.6
E00098594,99,1
E00098595,99.3,0.7
E00098610,98.5,1.5
E00098751,99.3,0.7
E00098752,97.9,2.1
E00098753,94.4,5.6
E00098754,98,2
E00098755,96.1,3.9
E00098757,96.1,3.9
E00098760,88.9,11.1
E00098762,88.8,11.2
E00098766,97.9,2.1
E00098767,94.7,5.3
E00098768,98.9,1.1
E00098769,97.5,2.5
E00098770,94,6
E00098771,94.9,5.1
E00098772,96.7,3.3
E00098773,97.9,2.1
E00098774,97.5,2.5
E00098775,94.7,5.3
E00098776,97.2,2.8
E00098777,93.9,6.1
E00098778,98,2
E00098779,95.9,4.1
E00098780,96.8,3.2
E00098781,96.8,3.2
E00098782,94.9,5.1
E00098783,97.5,2.5
E00098784,98.7,1.3
E00098785,98.3,1.7
E00098792,95.2,4.8
E00098794,98.8,1.2
E00098795,95.9,4.1
E00098796,97.9,2.1
E00098798,98.2,1.8
E00098799,96.5,3.5
E00098800,97.7,2.3
E00098801,97.7,2.3
E00098802,99,1
E00098803,93.8,6.2
E00098804,98.8,1.2
E00098805,97.4,2.6
E00098871,97.5,2.5
E00098872,98.2,1.8
E00098873,97.2,2.8
E00098874,98,2
E00098875,98.1,1.9
E00098876,98.8,1.2
E00098877,97.5,2.5
E00098878,97.1,2.9
E00098879,96.7,3.3
E00098880,98.7,1.3
E00098881,97.4,2.6
E00098882,98.2,1.8
E00098883,96.6,3.4
E00098884,97.1,2.9
E00098885,98.1,1.9
E00098886,94,6
E00098887,93.6,6.4
E00098888,99.1,0.9
E00098889,97.2,2.8
E00098890,95.5,4.5
E00098891,99.2,0.8
E00098892,95.5,4.5
E00098893,98.4,1.6
E00098939,99.7,0.3
E00098940,96.8,3.2
E00098941,97.2,2.8
E00098942,99.4,0.6
E00098943,96.8,3.2
E00098944,99.1,0.9
E00098945,96.8,3.2
E00098946,94.1,5.9
E00098947,93.1,6.9
E00098948,97.9,2.1
E00098949,97.5,2.5
E00098950,95.9,4.1
E00098951,97,3
E00098952,95.3,4.7
E00098953,96.1,3.9
E00098954,97.3,2.7
E00098955,98.3,1.7
E00098956,96.5,3.5
E00098957,97.4,2.6
E00098958,96.3,3.7
E00098959,98.8,1.3
E00098960,99.7,0.3
E00098961,97.7,2.3
E00098962,96.2,3.8
E00098963,96.2,3.8
E00098964,96.3,3.7
E00098965,94.3,5.7
E00098966,96.4,3.6
E00098967,96,4
E00099042,92.5,7.5
E00099044,96,4
E00099045,95.2,4.8
E00099050,96,4
E00100141,96.3,3.7
E00100142,96.8,3.2
E00100143,98.8,1.2
E00100144,96.7,3.3
E00100145,97.4,2.6
E00100146,98.2,1.8
E00100147,97.1,2.9
E00100148,96.1,3.9
E00100149,97.4,2.6
E00100150,95.3,4.7
E00100152,97.5,2.5
E00100153,98.2,1.8
E00100154,95.8,4.2
E00100155,96.8,3.2
E00100156,96,4
E00100157,93.7,6.3
E00100158,96.8,3.2
E00100159,97.9,2.1
E00100160,94.1,5.9
E00100161,98,2
E00100162,95.5,4.5
E00100163,96.3,3.7
E00100164,97.2,2.8
E00100165,96.7,3.3
