areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00039240,1.5,16.2,46.9,35.4
E00039241,0.8,14.3,65.1,19.8
E00039242,0,5.1,50.6,44.3
E00039243,22,28.4,44,5.5
E00039244,0.8,19.4,51.6,28.2
E00039245,2.1,8.4,65,24.5
E00039246,5.3,11.9,68.2,14.6
E00040632,1.2,18,36.6,44.1
E00040633,0,30.4,67.9,1.8
E00040634,15.9,29,46.7,8.4
E00040637,20,35.8,40.8,3.3
E00040638,10,37.3,34,18.7
E00040639,19.7,14.5,26.3,39.5
E00040640,0,32.6,57.4,9.9
E00040641,12.5,30.5,31.3,25.8
E00040669,2.5,19.7,36.1,41.8
E00040673,0,12.9,62.9,24.1
E00040676,2.6,32.5,62.4,2.6
E00040677,2.5,64.8,31.1,1.6
E00040678,1,9.2,60.2,29.6
E00040679,17.7,26.9,54.6,0.8
E00040681,15.1,35.7,42.9,6.3
E00040683,4.5,56.1,34.1,5.3
E00040684,46.9,22.3,27.7,3.1
E00040685,2.1,22.7,59.6,15.6
E00040686,2.1,33.1,53.5,11.3
E00040687,24.8,33.3,34.9,7
E00040688,10.7,35.9,38.9,14.5
E00040689,19.2,45.6,24.8,10.4
E00040690,8.2,6.2,39.2,46.4
E00040691,0.8,22,64.6,12.6
E00040693,0.8,10.9,69.7,18.5
E00040695,16.5,21.5,29.1,32.9
E00098508,0.7,12.4,32.1,54.7
E00098509,0.6,1.2,4.8,93.4
E00098510,8.2,23.9,50,17.9
E00098511,0,16.7,41.3,42.1
E00098512,0,9.2,29.1,61.7
E00098513,4,23,40.5,32.5
E00098514,18.6,35.7,22.5,23.3
E00098515,0,40.7,45.8,13.6
E00098516,2,39.2,40.5,18.2
E00098517,4,31.7,55.6,8.7
E00098532,7.8,33.2,30.7,28.3
E00098533,1.5,54.7,36.5,7.3
E00098534,4.1,44.6,33.1,18.2
E00098535,2.8,25.4,66.2,5.6
E00098536,1.9,25.8,44.5,27.7
E00098537,0.5,21.1,41.6,36.8
E00098538,1.1,31.1,58.2,9.6
E00098539,0.8,3.1,93,3.1
E00098540,1.6,26,65.4,7.1
E00098541,0,13.9,79.5,6.6
E00098542,1.8,26.3,62,9.9
E00098543,1.3,15.7,79.2,3.8
E00098544,0,39.7,38.1,22.2
E00098545,0,13.3,40.5,46.2
E00098546,0.9,45.5,41.8,11.8
E00098547,31.8,49.5,12.1,6.5
E00098548,0,43.7,42.9,13.5
E00098549,15.5,37.3,42.7,4.5
E00098550,0.9,21.2,67.3,10.6
E00098551,4.7,12.1,80.4,2.8
E00098554,0,34.1,46.8,19
E00098555,0.8,50,42.6,6.6
E00098556,0,35.2,45.9,18.9
E00098557,12,67.5,11.1,9.4
E00098565,6.9,33.8,56.2,3.1
E00098566,3.8,16.8,59.5,19.8
E00098567,10,57.9,31.4,0.7
E00098568,13.8,26.8,56.1,3.3
E00098569,2.8,33.8,36.2,27.2
E00098571,1.2,47.4,43.9,7.6
E00098572,2.5,57.9,37.2,2.5
E00098573,1.5,24.6,56.9,16.9
E00098574,0.7,40,42.9,16.4
E00098575,2.5,20.2,50.4,26.9
E00098576,0,25,65.6,9.4
E00098577,14.1,32.8,36.7,16.4
E00098578,1.8,47.6,42.2,8.4
E00098579,0.8,20,78.4,0.8
E00098580,0,35.7,42.3,22
E00098581,9.6,39.7,40.4,10.3
E00098582,11.4,17.6,58.5,12.4
E00098583,4.3,39.1,54.8,1.7
E00098584,8.1,35.8,26.6,29.5
E00098585,0.7,26.8,43.8,28.8
E00098586,2,48.3,32.9,16.8
E00098587,2.2,22,55.4,20.4
E00098588,1.4,22.4,58.7,17.5
E00098590,14.4,42.3,29.9,13.4
E00098591,2.1,39.3,44.3,14.3
E00098592,3.3,42.5,47.5,6.7
E00098593,11,49.5,33,6.6
E00098594,0,28.1,57,14.8
E00098595,0,38.3,51.6,10.2
E00098610,0,17.6,31.4,51
E00098751,10.9,36.8,35.9,16.4
E00098752,3.9,27.6,40.2,28.3
