areacd,country_of_birth_3a-001,country_of_birth_3a-002
W00006029,98.8,1.2
W00006030,97.9,2.1
W00006031,98.4,1.6
W00006032,98.4,1.6
W00006033,95.2,4.8
W00006034,97.6,2.4
W00006035,97.5,2.5
W00006036,98.2,1.8
W00006037,93.5,6.5
W00006038,95.9,4.1
W00006039,99,1
W00006046,98.8,1.2
W00006047,93.3,6.7
W00006048,98.3,1.7
W00006049,98.9,1.1
W00006142,95.7,4.3
W00006143,97.5,2.5
W00006144,95.6,4.4
W00006145,96.7,3.3
W00006148,99.3,0.7
W00006149,96.6,3.4
W00006220,99,1
W00006221,96.9,3.1
W00006222,95.8,4.2
W00006223,96.4,3.6
W00006224,92.5,7.5
W00006225,98,2
W00006226,91.9,8.1
W00006227,98.7,1.3
W00006229,94.1,5.9
W00006721,97.1,2.9
W00006725,98.4,1.6
W00006726,96,4
W00006756,97.9,2.1
W00006757,100,0
W00006758,98.1,1.9
W00006759,97,3
W00006760,98.8,1.2
W00006761,98.5,1.5
W00006762,97.3,2.7
W00006763,99,1
W00006765,95.9,4.1
W00006766,97.3,2.7
W00006832,96.4,3.6
W00006833,94.6,5.4
W00006838,98.7,1.3
W00006911,96.9,3.1
W00006912,96.2,3.8
W00006913,98.8,1.2
W00006914,96.2,3.8
W00006915,97.4,2.6
W00006916,96.3,3.7
W00006917,99.1,0.9
W00006918,95.8,4.2
W00006919,96.2,3.8
W00006920,99.3,0.7
W00006921,97.7,2.3
W00006922,96.4,3.6
W00006923,93.9,6.1
W00006924,97.3,2.7
W00006925,99,1
W00006926,97.8,2.2
W00006927,97.7,2.3
W00006928,97.9,2.1
W00006929,98.5,1.5
W00006930,96.8,3.2
W00006943,96.3,3.7
W00006944,98.9,1.1
W00006945,99.3,0.7
W00006946,97.9,2.1
W00006947,95.2,4.8
W00006948,95.3,4.7
W00006949,98.2,1.8
W00006950,100,0
W00006951,98.9,1.1
W00006952,97.4,2.6
W00006953,98.1,1.9
W00006954,96.6,3.4
W00006992,97.7,2.3
W00006993,98.1,1.9
W00006994,97.4,2.6
W00006995,97.5,2.5
W00006996,98.4,1.6
W00006997,98.5,1.5
W00006998,95.1,4.9
W00006999,97,3
W00007000,97.6,2.4
W00007001,98.4,1.6
W00007002,97,3
W00007003,97.5,2.5
W00007004,92.5,7.5
W00007005,97.7,2.3
W00007006,96.3,3.7
W00007007,96.6,3.4
W00007008,98.3,1.7
W00007009,95.6,4.4
W00007010,98.4,1.6
W00007011,96.9,3.1
W00007012,96.7,3.3
W00007013,99,1
