areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
W00006029,63.9,2.7,33.5
W00006030,63.1,1.7,35.2
W00006031,62.9,4.3,32.8
W00006032,54.8,1.5,43.7
W00006033,48.7,3.6,47.7
W00006034,42.2,4.5,53.3
W00006035,54.9,3.4,41.7
W00006036,61.2,1.8,37
W00006037,54.8,4.6,40.6
W00006038,59.3,1.4,39.3
W00006039,57,2.3,40.7
W00006046,57.7,2.5,39.8
W00006047,51.5,3.1,45.4
W00006048,51,0,49
W00006049,60.8,1.8,37.4
W00006142,63.2,3.6,33.2
W00006143,67.6,2.5,29.9
W00006144,54.5,5,40.5
W00006145,64.7,1.5,33.7
W00006148,60.5,2.1,37.3
W00006149,60.4,4.3,35.4
W00006220,44.4,4.4,51.1
W00006221,41.1,14.4,44.6
W00006222,53.4,4.3,42.3
W00006223,63.1,2.6,34.3
W00006224,45.5,3,51.5
W00006225,44.4,6.6,49
W00006226,46.9,3.9,49.2
W00006227,58.3,2.4,39.3
W00006229,35.8,3.6,60.6
W00006721,69.5,1.1,29.4
W00006725,69.7,2.2,28.1
W00006726,56.1,2.1,41.8
W00006756,61.5,0.8,37.7
W00006757,46.4,4.7,48.8
W00006758,40.3,7.5,52.2
W00006759,54,5.2,40.8
W00006760,49.6,3.9,46.5
W00006761,56.3,3.4,40.3
W00006762,60.9,3.9,35.1
W00006763,57.5,1.3,41.2
W00006765,54.9,2.2,42.9
W00006766,39.9,7.9,52.2
W00006832,52.7,4.4,42.9
W00006833,57,5.5,37.6
W00006838,51.7,1.1,47.2
W00006911,55.9,3.7,40.4
W00006912,57.8,0.8,41.5
W00006913,51.5,0.9,47.6
W00006914,43.6,3.2,53.2
W00006915,58.7,0.3,41
W00006916,49.7,7.5,42.9
W00006917,59.7,0.3,40
W00006918,56.3,4.3,39.5
W00006919,55.4,4.1,40.5
W00006920,62,1.3,36.7
W00006921,51.4,3.5,45.1
W00006922,61.8,5,33.2
W00006923,53.3,2.5,44.2
W00006924,54.9,0.3,44.8
W00006925,44.2,3.9,51.9
W00006926,43.8,2.1,54
W00006927,56.8,2.7,40.4
W00006928,74.7,2.2,23
W00006929,47.8,2,50.2
W00006930,34.8,6.1,59.1
W00006943,32.3,5.2,62.5
W00006944,67.3,1.1,31.5
W00006945,48.1,5.3,46.6
W00006946,50.2,3,46.8
W00006947,52.2,4.5,43.3
W00006948,48.6,4.5,46.9
W00006949,56.5,2.4,41.1
W00006950,47.4,5.2,47.4
W00006951,55.2,1.8,43
W00006952,49.4,2.5,48.1
W00006953,49.5,5.3,45.1
W00006954,37.3,4.7,58
W00006992,51.1,3.9,45
W00006993,61.4,2.1,36.5
W00006994,56.9,2.9,40.1
W00006995,58.7,1.5,39.8
W00006996,55.3,5.1,39.6
W00006997,47.5,6.6,45.9
W00006998,35.5,3.2,61.3
W00006999,42.2,3.3,54.5
W00007000,35,2.7,62.3
W00007001,49.8,3.5,46.8
W00007002,56.4,4.1,39.5
W00007003,51.8,2.8,45.4
W00007004,59.3,1.9,38.9
W00007005,62.9,1.7,35.3
W00007006,50,2.3,47.7
W00007007,53,0,47
W00007008,54.4,0.8,44.8
W00007009,54.2,3.8,42
W00007010,43.3,3.3,53.3
W00007011,47.4,9.4,43.2
W00007012,47.9,3.8,48.4
W00007013,56.7,4,39.3
W00007014,29.6,8.2,62.2
W00007015,49.3,6.3,44.4
W00007016,48.8,1.4,49.8
W00007017,39,5.5,55.5
W00007018,37.2,3.9,58.9
W00007019,39.8,6.7,53.5
W00007020,60.1,3.3,36.6
W00007055,47.7,1.8,50.5
W00007056,52.1,5,42.9
W00007057,62.9,2.3,34.7
W00007058,58.5,2.3,39.2
W00007059,40.4,3.8,55.8
W00007060,46.6,4.8,48.7
W00007061,62.4,1.8,35.8
W00007062,69.1,0.8,30.1
W00007063,51.4,3.5,45.1
W00007064,59,3.3,37.7
W00007065,57.6,3.8,38.6
W00007066,49.2,4.6,46.2
W00007067,67.9,2.7,29.5
W00007068,59.4,4.1,36.5
W00007069,49.4,1.9,48.6
W00007070,46.4,3.8,49.8
W00007071,35.1,3.1,61.9
W00007072,50.5,1.4,48.2
W00007073,53.2,0,46.8
W00007074,49.1,2.7,48.2
W00007075,53.3,1.5,45.2
W00007076,52.6,2.8,44.7
W00007077,56.6,2.2,41.2
W00007078,52.3,2.3,45.5
W00007079,48.1,2.9,49
W00007080,58.1,1.9,40
W00007081,40.5,0.4,59
W00007082,46.3,1.2,52.5
W00007083,54.5,4.3,41.2
W00007084,52.8,2.8,44.4
W00007085,56.5,2.4,41.1
W00007086,49.8,5.4,44.8
W00007087,47.2,4.7,48.1
W00007088,45.4,4.1,50.6
W00007089,52.3,5.1,42.6
W00007090,48.9,2.2,48.9
W00007091,34.6,2.2,63.2
W00007092,30.7,1.8,67.5
W00007110,54.1,0.9,45
W00007123,48.3,4.2,47.5
W00007128,60,1.9,38.1
W00007129,52.4,1.9,45.7
