areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
W00006029,1.2,0,1.8,96.6,0.3
W00006030,0,0,0.4,99.6,0
W00006031,1,0,0.3,98.4,0.3
W00006032,1.3,0.5,1.1,97.1,0
W00006033,2.2,0,0.9,97,0
W00006034,1.6,0.4,1.2,96.8,0
W00006035,0,0,0,100,0
W00006036,0,0.4,1.5,97.8,0.4
W00006037,4.8,0,0.3,94.5,0.3
W00006038,0,0,0.4,97.7,1.9
W00006039,0,0,0.7,98.6,0.7
W00006046,0,0,0.4,99.6,0
W00006047,0,0,0,100,0
W00006048,0,0,0.8,98.8,0.4
W00006049,0.4,0,1.5,98.1,0
W00006142,0.3,0,0.7,98.7,0.3
W00006143,0,0.6,0.3,99.1,0
W00006144,5.1,0,0,94.9,0
W00006145,0.3,0.5,0.8,98.5,0
W00006148,0,1,0,99,0
W00006149,0,2,1.1,96.8,0
W00006220,1.4,0,2.7,95.5,0.3
W00006221,1.6,0,2.6,94.2,1.6
W00006222,0,0,0,96.3,3.8
W00006223,1.1,0,0,98.6,0.4
W00006224,3.8,0,0.4,93.3,2.5
W00006225,0.8,0,0.4,98.4,0.4
W00006226,0,1,1.3,97.6,0
W00006227,1,0,1.6,97.1,0.3
W00006229,5.9,0,1.4,91.4,1.4
W00006721,0.3,1.3,2.9,93.9,1.6
W00006725,0.7,0.2,1.1,97.3,0.7
W00006726,0.9,0,0.3,98.8,0
W00006756,0.6,0,0,99.1,0.3
W00006757,0,0,0.4,99.6,0
W00006758,0,0,3.1,96.9,0
W00006759,0.4,0,0.7,98.1,0.7
W00006760,0.3,0,0.6,98.8,0.3
W00006761,0,0,1.5,98.5,0
W00006762,0.3,0,0,99.7,0
W00006763,0.3,0,2.1,97.6,0
W00006765,1.3,0,0,98.7,0
W00006766,0,0,0.8,99.2,0
W00006832,0,0,0.4,99.6,0
W00006833,3,0.5,1.5,95,0
W00006838,0,0,0,99.7,0.3
W00006911,0,0,0.8,99.2,0
W00006912,0.6,0,0.3,99,0
W00006913,0,0,0,100,0
W00006914,0,0.4,0,99.6,0
W00006915,0.9,0,0.9,98,0.3
W00006916,0,0.5,1.3,98.2,0
W00006917,0,0,0.9,99.1,0
W00006918,0.6,0,2.4,97,0
W00006919,1.3,0,1.3,97.4,0
W00006920,0,0,0,100,0
W00006921,0.3,0,0,99.7,0
W00006922,1.2,0,0,98.8,0
W00006923,6.5,0,2.2,89.9,1.4
W00006924,1.8,0,1.2,97,0
W00006925,0,0,0,100,0
W00006926,0,0,1.5,98.5,0
W00006927,1.5,0.3,1.5,95.6,1.2
W00006928,2.5,0,1.4,96.1,0
W00006929,0,0,0.7,99.3,0
W00006930,2.3,0.5,1.4,95.9,0
W00006943,0,0.8,0.4,98.8,0
W00006944,0.7,0.2,0.9,97.8,0.4
