areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
W00006029,5.3,22.1,72.5
W00006030,2.6,23.5,73.9
W00006031,3.6,30.7,65.7
W00006032,3.9,18.3,77.8
W00006033,0.9,36.6,62.5
W00006034,4.9,50.8,44.3
W00006035,4.9,30.9,64.2
W00006036,8.4,28.6,63
W00006037,2.1,46.9,51
W00006038,0.8,34.6,64.6
W00006039,6.4,22.7,70.9
W00006046,8,25,67
W00006047,0.9,40,59.1
W00006048,4.9,44.7,50.4
W00006049,3.3,30.8,65.8
W00006142,6.3,29.4,64.3
W00006143,9.1,23.5,67.4
W00006144,3.5,38.2,58.3
W00006145,3.1,18.8,78.1
W00006148,2.3,26.9,70.8
W00006149,4.9,27.3,67.8
W00006220,3,40,57
W00006221,3.2,18.7,78.1
W00006222,1.8,38.9,59.3
W00006223,2.4,27.2,70.4
W00006224,4.2,46.7,49.2
W00006225,0.9,35.1,64
W00006226,3.4,23.3,73.3
W00006227,6.2,26.4,67.4
W00006229,4.3,53,42.6
W00006721,5.9,28.7,65.4
W00006725,3.6,18.7,77.7
W00006726,6.7,24.4,68.9
W00006756,7,28,65
W00006757,5.1,40.7,54.2
W00006758,4.2,34.7,61
W00006759,3.4,30.2,66.4
W00006760,0.7,29.8,69.5
W00006761,5.9,31.4,62.7
W00006762,1.6,20.9,77.5
W00006763,4.1,30.9,65
W00006765,4.1,17,78.9
W00006766,6.5,33.1,60.5
W00006832,4.2,36.1,59.7
W00006833,5.1,40.4,54.5
W00006838,3.4,42.3,54.4
W00006911,4,29.8,66.1
W00006912,3.8,20.5,75.8
W00006913,3.1,40,56.9
W00006914,4.3,30.2,65.5
W00006915,2,19.3,78.7
W00006916,6.2,22.3,71.5
W00006917,5.4,16.8,77.8
W00006918,4.3,28.4,67.4
W00006919,5.6,16.7,77.8
W00006920,2.2,31.3,66.4
W00006921,4.8,24.8,70.4
W00006922,7.9,27.3,64.7
W00006923,3.8,36.8,59.4
W00006924,2.9,24.1,73
W00006925,2.6,38.2,59.2
W00006926,3.5,43.8,52.8
W00006927,4.7,24.2,71.1
W00006928,3.1,11.9,84.9
W00006929,2.1,44.8,53.1
W00006930,1.9,42.5,55.7
W00006943,4.4,40.4,55.3
W00006944,2.3,16.9,80.8
W00006945,4.9,30.3,64.8
W00006946,4.8,34.2,61
W00006947,2.6,29.6,67.8
W00006948,4.6,32.1,63.4
W00006949,3.3,27.9,68.9
W00006950,5.5,21.1,73.4
W00006951,5.4,13.1,81.5
W00006952,6.5,24.2,69.4
W00006953,0,38.6,61.4
W00006954,2,35.4,62.6
W00006992,5.4,32.3,62.3
W00006993,7,22.7,70.3
W00006994,4.7,33.9,61.4
W00006995,5.2,26.7,68
W00006996,7.3,26.6,66.1
W00006997,6.6,21.3,72.1
W00006998,5,31.7,63.3
W00006999,3.3,25.8,70.8
W00007000,2.5,33.6,63.9
W00007001,5.4,33.9,60.7
W00007002,2.1,37.6,60.3
W00007003,5.1,32.8,62
W00007004,2.1,50.7,47.1
W00007005,0,23.8,76.2
W00007006,4,30.4,65.6
W00007007,1.6,22.8,75.6
W00007008,5.1,38.4,56.5
W00007009,7.4,34.4,58.2
W00007010,5.4,25.2,69.4
W00007011,3.6,39.3,57.1
W00007012,4.1,38.8,57
W00007013,4.6,31.3,64.1
W00007014,7.3,21.8,70.9
W00007015,0.6,29.6,69.8
W00007016,7.3,39,53.7
W00007017,6.5,30.9,62.6
W00007018,5.5,37.3,57.3
W00007019,5.3,23.3,71.4
