areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
W00006029,99.7,0,0.3
W00006030,97.9,1.1,1.1
W00006031,99.7,0,0.3
W00006032,98.4,0.8,0.8
W00006033,96.1,0,3.9
W00006034,97.6,1.2,1.2
W00006035,97.1,0.7,2.1
W00006036,98.9,0.4,0.7
W00006037,93.2,0.3,6.5
W00006038,96.6,0.4,3
W00006039,99.3,0,0.7
W00006046,98.8,0.8,0.4
W00006047,95.2,0,4.8
W00006048,100,0,0
W00006049,98.9,0.4,0.7
W00006142,95,1.7,3.3
W00006143,97.5,0.9,1.5
W00006144,96.2,1.3,2.5
W00006145,95.7,2.8,1.5
W00006148,100,0,0
W00006149,97.7,0.6,1.7
W00006220,99.3,0.7,0
W00006221,97.7,1,1.3
W00006222,95.8,0,4.2
W00006223,97.1,0.7,2.2
W00006224,93.2,0,6.8
W00006225,98.8,0.8,0.4
W00006226,92,0.3,7.8
W00006227,99.4,0,0.6
W00006229,92.8,0.9,6.3
W00006721,99,0,1
W00006725,99.1,0.9,0
W00006726,97.2,0.6,2.1
W00006756,99.4,0.3,0.3
W00006757,100,0,0
W00006758,98.9,0,1.1
W00006759,97.4,0,2.6
W00006760,99.4,0.3,0.3
W00006761,98.5,1.5,0
W00006762,98.2,0,1.8
W00006763,100,0,0
W00006765,97.9,0.5,1.6
W00006766,97.4,0.4,2.3
W00006832,98.4,0,1.6
W00006833,97.5,0,2.5
W00006838,99.4,0.3,0.3
W00006911,98.1,0.4,1.5
W00006912,97.1,0,2.9
W00006913,99.6,0,0.4
W00006914,97.9,0,2.1
W00006915,98.3,0.3,1.4
W00006916,98.4,0,1.6
W00006917,99.8,0,0.2
W00006918,98.5,0.6,0.9
W00006919,96.8,2.6,0.6
W00006920,99.7,0,0.3
W00006921,98.4,0,1.6
W00006922,99.4,0,0.6
W00006923,93.5,2.9,3.6
W00006924,97.2,0.6,2.1
W00006925,98.1,1.3,0.6
W00006926,98.5,0,1.5
W00006927,98,0.6,1.5
W00006928,99.1,0.7,0.2
W00006929,98.9,0,1.1
W00006930,98.6,0.5,0.9
W00006943,97.1,1.2,1.6
W00006944,99.1,0,0.9
W00006945,99.3,0.4,0.4
W00006946,98.5,0.3,1.2
W00006947,95.6,0.8,3.6
W00006948,95.9,0.6,3.5
W00006949,99.5,0,0.5
W00006950,99.7,0.3,0
W00006951,99.4,0.6,0
W00006952,100,0,0
W00006953,99.6,0.4,0
W00006954,98.1,0.3,1.6
W00006992,98,0.7,1.3
W00006993,98.5,0.4,1.1
W00006994,97.4,0.5,2.1
W00006995,99,0,1
W00006996,99.6,0.4,0
W00006997,98.2,0.3,1.5
W00006998,95.6,1.5,3
W00006999,97.7,0.7,1.7
W00007000,99,0.3,0.7
W00007001,99.2,0.4,0.4
W00007002,95.3,0,4.7
W00007003,98.4,0.6,0.9
W00007004,94.1,1.6,4.3
W00007005,99.4,0.6,0
W00007006,97,0.4,2.6
W00007007,98.3,0.3,1.4
W00007008,98.7,0.3,1
W00007009,96.3,0.7,3.1
W00007010,99.2,0,0.8
W00007011,97.6,0,2.4
W00007012,95.4,3.3,1.2
W00007013,98.7,0.7,0.7
W00007014,99.6,0,0.4
W00007015,97.5,0.5,1.9
W00007016,98.4,0,1.6
W00007017,98.9,0.4,0.8
W00007018,97.3,1.5,1.1
W00007019,97.7,0,2.3
W00007020,94.4,0.7,5
W00007055,99.7,0,0.3
W00007056,95.9,0.3,3.8
W00007057,96.2,1.9,1.9
W00007058,91.9,2,6
W00007059,99.6,0,0.4
W00007060,94.5,0.8,4.7
