areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
W00006029,22,34.8,21.2,22
W00006030,24.3,31.3,25.2,19.1
W00006031,30.4,35.5,18.1,15.9
W00006032,20.4,45.4,17.1,17.1
W00006033,36.5,37.4,16.5,9.6
W00006034,51.2,20,14.4,14.4
W00006035,30.9,35.8,18.7,14.6
W00006036,29.2,35.8,17.5,17.5
W00006037,47.2,19.4,20.1,13.2
W00006038,33.9,35.4,19.7,11
W00006039,22.5,28.8,26.1,22.5
W00006046,25.2,37.9,17.5,19.4
W00006047,39.7,29.3,12.9,18.1
W00006048,45.1,29.5,13.1,12.3
W00006049,30.6,37.2,12.4,19.8
W00006142,29.4,27.8,20.6,22.2
W00006143,23.1,38.8,13.4,24.6
W00006144,37.8,25.2,19.6,17.5
W00006145,19,47.5,14.6,19
W00006148,26.9,38.5,21.5,13.1
W00006149,25,32.6,22.9,19.4
W00006220,40.1,27,17.5,15.3
W00006221,18.1,40,25.2,16.8
W00006222,38.4,32.1,12.5,17
W00006223,27.2,44,12.8,16
W00006224,46.3,26.4,15.7,11.6
W00006225,35.7,34.8,17,12.5
W00006226,23.6,29.2,22.9,24.3
W00006227,28,32.6,17.4,22
W00006229,52.1,19.7,19.7,8.5
W00006721,28.7,34.6,19.9,16.9
W00006725,18,34.1,21,26.9
W00006726,24.6,34.3,23.1,17.9
W00006756,27.8,34.7,19.4,18.1
W00006757,40.7,33.9,11,14.4
W00006758,35,32.5,12.8,19.7
W00006759,29.9,37.6,14.5,17.9
W00006760,30,46.7,12.7,10.7
W00006761,31.1,33.6,16.8,18.5
W00006762,22.6,35.3,12.8,29.3
W00006763,29.4,38.1,15.1,17.5
W00006765,17.2,41.4,21.4,20
W00006766,33.6,38.5,15.6,12.3
W00006832,37.3,36.4,11,15.3
W00006833,41.2,26.8,19.6,12.4
W00006838,42.9,25.9,14.3,17
W00006911,30.1,41.5,20.3,8.1
W00006912,19.2,43.8,20,16.9
W00006913,38.6,36.4,14.4,10.6
W00006914,30.4,47,13.9,8.7
W00006915,19.6,47.3,14.2,18.9
W00006916,21.8,25.6,21.8,30.8
W00006917,16.5,37.2,17.7,28.7
W00006918,28.4,33.3,19.1,19.1
W00006919,17.9,35.8,23.6,22.8
W00006920,31.6,32.3,21.1,15
W00006921,25.8,38.7,19.4,16.1
W00006922,26.8,37,15.9,20.3
W00006923,36.8,32.3,18.8,12
W00006924,23.9,42,21.7,12.3
W00006925,37.9,30.1,22.2,9.8
W00006926,43.2,34.2,12.3,10.3
W00006927,24.3,41.9,16.9,16.9
W00006928,12.1,35.7,28.7,23.6
W00006929,46.5,30.6,11.8,11.1
W00006930,42.5,30.2,14.2,13.2
W00006943,40,33,12.2,14.8
W00006944,17,41.5,18.2,23.3
W00006945,30.6,31.4,23.1,14.9
W00006946,34,29.3,19.7,17
W00006947,30.2,37.1,17.2,15.5
W00006948,32.8,28.1,17.2,21.9
W00006949,27.8,43.9,14.4,13.9
W00006950,20,34.8,26.1,19.1
W00006951,13.1,37.7,17.7,31.5
W00006952,23.8,34.4,15.6,26.2
W00006953,38.8,34.1,14,13.2
W00006954,37.3,31.7,18.3,12.7
W00006992,32,32.8,16.4,18.8
W00006993,22.7,34.1,18.4,24.9
W00006994,35.3,36.5,13.8,14.4
W00006995,26.9,45.1,10.9,17.1
W00006996,27.5,39.4,14.7,18.3
W00006997,21.8,26.1,21.8,30.3
W00006998,30.4,33.9,20,15.7
W00006999,26.3,31.4,21.2,21.2
W00007000,34.2,32.5,17.9,15.4
W00007001,33.3,29.8,19.3,17.5
W00007002,37.9,35.7,12.1,14.3
W00007003,32.4,37.4,15.8,14.4
W00007004,54.2,23.7,13,9.2
W00007005,23.3,33.3,17.5,25.8
W00007006,30.4,39.2,17.6,12.8
W00007007,22.4,41.6,19.2,16.8
W00007008,37.5,31.6,13.2,17.6
W00007009,33.9,23.1,19.8,23.1
W00007010,24.3,46.1,14.8,14.8
W00007011,39.1,29,18.8,13
W00007012,39.3,36.1,16.4,8.2
W00007013,31,31,20.2,17.8
W00007014,22.7,35.5,21.8,20
W00007015,29.5,33.3,20.5,16.7
W00007016,40.3,36.1,8.4,15.1
W00007017,30.9,32.5,22.8,13.8
W00007018,37.6,37.6,11,13.8
W00007019,24,27.1,24.8,24
W00007020,34.7,36.1,16.7,12.5
W00007055,22.5,50.3,17.2,10.1
W00007056,19.4,28.7,30.2,21.7
W00007057,22,36.2,23.6,18.1
W00007058,40.6,36.1,16.1,7.1
W00007059,33.3,35.7,12.7,18.3
W00007060,31.8,24.2,17.7,26.3
W00007061,36.4,28.1,22.3,13.2
W00007062,22,32.3,29.1,16.5
W00007063,24,40.3,17.1,18.6
W00007064,22.5,34.1,20.2,23.3
W00007065,37.8,37,15.1,10.1
W00007066,36.6,33.1,14.1,16.2
W00007067,12.7,37,26.6,23.7
W00007068,13.3,34.5,29.2,23
W00007069,27.5,40.5,18.3,13.7
W00007070,26,39.4,19.7,15
W00007071,41,49.2,4.1,5.7
W00007072,24.5,46.4,16.4,12.7
W00007073,22.6,45.9,20.3,11.3
W00007074,26.4,38.2,20,15.5
W00007075,29.7,35.5,18.1,16.7
W00007076,24.2,34.7,16.9,24.2
W00007077,24.1,41.4,21.6,12.9
W00007078,30.9,34.1,21.1,13.8
W00007079,34.8,31,20.6,13.5
W00007080,24.1,36.1,21.1,18.8
W00007081,24.2,57.5,11.7,6.7
W00007082,23.4,48.4,13.7,14.5
W00007083,29.4,27.3,17.5,25.9
W00007084,32.7,26.4,24.5,16.4
W00007085,30.4,34.8,20,14.8
W00007086,39.3,29.5,11.6,19.6
W00007087,40,28.3,15,16.7
W00007088,27.5,35.2,18.3,19
W00007089,21.8,36.3,21,21
W00007090,30.2,34.9,15.9,19
W00007091,47.5,24.1,9.9,18.4
W00007092,57,32.5,7,3.5
W00007110,35.8,38.2,17.1,8.9
W00007123,46.3,29.9,16.4,7.5
W00007128,30.1,35.3,12,22.6
W00007129,23.4,34.4,19.5,22.7
W00007130,30.4,28.9,25.2,15.6
W00007131,40.8,29.2,13.8,16.2
W00007132,21.6,40,16.8,21.6
W00007133,39.9,27.3,17.5,15.4
W00007134,36.7,39.6,15.8,7.9
W00007135,26,34.1,20.3,19.5
W00007136,40.5,29.8,8.3,21.5
W00007137,33.1,32.2,14.9,19.8
W00007138,25.7,36.8,17.6,19.9
W00007139,27.5,23.7,25.2,23.7
W00007140,22,28,21.3,28.7
W00007141,24.8,35.2,20,20
W00007142,42.1,16.8,16.8,24.3
W00007143,34.7,33.3,15.6,16.3
W00007144,30.9,37.4,20.3,11.4
W00007145,15.5,50,19.7,14.8
W00007147,18.7,35.1,23.4,22.8
W00007148,23.3,40.3,17.1,19.4
W00007149,25,28.4,22.4,24.1
W00007150,26.6,24.2,24.2,25
W00007151,20.8,34,23.3,22
W00007152,20.7,38,19.6,21.7
W00007160,29.3,41.5,12.2,17.1
W00007168,24.9,38.5,20.1,16.6
W00007169,32.5,34.1,11.9,21.4
W00007171,35.8,40.8,12.5,10.8
W00007172,20,31.2,22.4,26.4
W00007173,52.7,29.5,10.9,7
W00007174,28.2,28.2,21.4,22.1
W00007213,21.8,39.5,18.4,20.4
W00007214,34,44.1,11.7,10.1
W00007215,29.3,50.4,9.8,10.5
W00007216,21.3,40,18.1,20.6
W00007217,31.8,29.5,17,21.6
W00007218,32.1,43.8,11.6,12.5
W00007219,27.1,41.5,18.6,12.7
W00007220,29.8,31.9,14.9,23.4
W00007221,26.5,45.1,12.7,15.7
W00007222,30.6,41.7,15.7,12
W00007223,42.7,27.5,16,13.7
W00007224,28.2,35.1,16,20.6
W00007225,33.6,37.5,10.9,18
W00007226,34.2,36.8,17.1,12
W00007227,35.7,30.6,21.4,12.2
W00007228,30.7,33.6,14.6,21.2
W00007247,25.2,36.7,14.4,23.7
W00007248,34.2,37,18.5,10.3
W00007249,31,33.8,14.1,21.1
W00007250,37.8,23,17.8,21.5
W00007251,34.6,30.8,19.5,15
W00007252,29.1,26.1,21.6,23.1
W00007253,56.8,25.2,12.6,5.4
W00007254,47.2,36,9.3,7.5
W00007256,22.4,40.5,22.4,14.7
W00007257,70,26.3,1.3,2.5
W00007258,31.3,31.3,22.1,15.3
W00007259,28.8,34,21.8,15.4
W00007261,32.5,32.5,17.5,17.5
W00007262,15.5,30.1,28.2,26.2
W00007263,38.9,35.4,12.4,13.3
W00007264,30.7,32.9,18.6,17.9
W00007265,33.3,25.2,18,23.4
W00007266,33.3,34,14.7,18
W00007267,49.6,30.5,12.8,7.1
W00007268,33.3,27.5,18.1,21
W00007269,21.1,40.1,19.7,19
W00007270,29.5,26,24.3,20.2
W00007271,32.8,36.5,13.1,17.5
W00007272,30.7,34.9,18.7,15.7
W00007273,30.4,32.8,20,16.8
W00007274,15.5,34.5,29.1,20.9
W00007275,33.3,36.6,14.4,15.7
W00007276,26.6,37.1,19.4,16.9
W00007277,24,40.4,14.2,21.3
W00007278,31.8,38.8,15.5,14
W00007279,27.7,42.8,13.9,15.6
W00007280,16.6,37.6,17.8,28
W00007281,20.1,42.9,16.4,20.6
W00007282,24,38.8,13.2,24
W00007284,22.9,37.4,16.8,22.9
W00007285,28.5,46.2,14.6,10.8
W00007286,22.1,40.9,15.6,21.4
W00007287,36,35.3,16.9,11.8
W00007288,17.9,36.4,21.4,24.3
W00007289,26.7,37,19.3,17
W00007290,19,35.9,21.9,23.2
W00007291,22.2,41.4,15.4,21
W00007328,26.2,33.8,22.8,17.2
W00007329,29.4,35.3,13.2,22.1
W00007330,25.5,46.8,18.4,9.2
W00007331,28.5,35.8,23.6,12.2
W00007332,21.8,48.4,19.4,10.5
W00007333,28.7,48.4,13.9,9
W00007334,21.8,30.3,21,26.9
W00007335,26,29.5,20.2,24.3
W00007336,29.3,38.7,15.3,16.7
W00007337,19.3,44.3,20,16.4
W00007338,37.7,28.3,12.3,21.7
W00007339,36.3,33.9,15.3,14.5
W00007340,37.7,35.1,12.6,14.6
W00007341,29.5,30.4,16.1,24.1
W00007342,20,30,22.3,27.7
W00007343,33.1,31.5,19.7,15.7
W00007344,29.1,33.3,17.7,19.9
W00007345,29.4,37,14.3,19.3
W00007346,29.8,36.4,16.5,17.4
W00007347,26.4,35.1,18.4,20.1
W00007348,34.1,31.7,15.4,18.7
W00007349,13.7,40.2,24.5,21.6
W00007350,37,29.4,18.5,15.1
W00007351,22.6,32.1,22.6,22.6
W00007352,27.3,30.6,19,23.1
W00007353,54.9,24.5,11.8,8.8
W00007354,25.2,39,17.9,17.9
W00007400,25.4,38.1,15.1,21.4
W00007401,23.9,30.8,22.6,22.6
W00007402,20.3,32.9,22.4,24.5
W00007403,32.3,38.6,16.5,12.6
W00007404,21.2,44.7,19.7,14.4
W00007405,25.4,43.1,17.7,13.8
W00007406,26.7,40,18.5,14.8
W00007407,30.1,38.9,15.9,15
W00007408,24.8,43.8,13.9,17.5
W00007409,26,41,15,17.9
W00007410,45.5,23.9,13.4,17.2
W00007411,43.7,30.4,16.3,9.6
W00007412,36.3,32.6,15.6,15.6
W00007413,24.6,32.7,25.1,17.5
W00007414,30.5,39.1,18.8,11.7
W00007415,39.3,25.7,17.9,17.1
W00007416,34.4,36.9,16.4,12.3
W00007417,22,29.1,19.7,29.1
W00007418,24.4,31.9,23.5,20.2
W00007419,26.1,40.3,15.1,18.5
W00007420,27.6,33.3,16.7,22.4
W00007421,33.6,43.2,16,7.2
W00007422,28.5,37.7,20.8,13.1
W00007423,26.4,45.6,14.4,13.6
W00007476,18.6,34.5,23,23.9
W00007477,30,30.8,22.5,16.7
W00007482,28.9,37.7,18.4,14.9
W00007483,22.2,33.3,24.8,19.6
W00007484,35.8,29.3,17.1,17.9
W00007485,39.3,33.3,16.3,11.1
W00007488,13.4,36.4,19.8,30.5
W00007489,27.2,35,13.6,24.3
W00007490,57.1,20,10,12.9
W00007491,27.7,35,19.7,17.5
W00007492,62.5,22.1,6.7,8.7
W00007493,33.3,32.5,11.1,23.1
W00007494,31.1,40.2,18.9,9.8
