areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
W00006029,87.7,0,12.3
W00006030,88.3,1.4,10.2
W00006031,85.9,0.3,13.8
W00006032,92.3,0.3,7.4
W00006033,82.2,2.6,15.2
W00006034,72.7,1.6,25.7
W00006035,83.4,1.1,15.5
W00006036,84.7,1.1,14.2
W00006037,75.4,4.8,19.8
W00006038,80.1,3,16.9
W00006039,80.3,0.3,19.3
W00006046,83.5,0.8,15.7
W00006047,70.6,6,23.4
W00006048,79.5,0.4,20.1
W00006049,85.5,0.4,14.1
W00006142,75.4,3,21.6
W00006143,82.2,1.2,16.6
W00006144,73.1,2.2,24.7
W00006145,78.4,3.1,18.6
W00006148,81,0.3,18.7
W00006149,75.1,1.7,23.1
W00006220,75.3,0,24.7
W00006221,64.8,2.6,32.6
W00006222,80.5,0.4,19.1
W00006223,83.1,1.4,15.5
W00006224,64.7,7.1,28.2
W00006225,79.4,0.4,20.2
W00006226,64.6,7,28.4
W00006227,81,0.6,18.4
W00006229,56.3,5.9,37.8
W00006721,89.7,1.9,8.4
W00006725,92,0,8
W00006726,83.4,2.1,14.4
W00006756,80.6,0.9,18.5
W00006757,73,0,27
W00006758,71.1,1.1,27.8
W00006759,69.4,2.2,28.4
W00006760,77.9,0.3,21.8
W00006761,76.3,0,23.7
W00006762,83.7,1.5,14.8
W00006763,80.5,0,19.5
W00006765,78,1.3,20.7
W00006766,61.7,3,35.2
W00006832,72.7,2.8,24.5
W00006833,73.1,2.5,24.4
W00006838,70.4,0.3,29.2
W00006911,85.4,1.5,13
W00006912,77.6,2.6,19.9
W00006913,89.2,0.4,10.4
W00006914,85.5,1.7,12.8
W00006915,96,0.6,3.4
W00006916,71.3,2.4,26.3
W00006917,76.1,0.5,23.4
W00006918,80.5,1.2,18.3
W00006919,76.7,1,22.4
W00006920,75.1,0.3,24.6
W00006921,75.2,2,22.8
W00006922,80.7,1.5,17.8
W00006923,79.1,2.5,18.4
W00006924,74.1,1.5,24.4
W00006925,75.8,0.6,23.5
W00006926,72,1.8,26.2
W00006927,82.4,1.7,15.9
W00006928,93.8,0.2,5.9
W00006929,80.2,1.1,18.7
W00006930,69.4,0.5,30.1
W00006943,54.9,2.5,42.6
W00006944,87.1,0.4,12.4
W00006945,69.8,0.7,29.5
W00006946,75.1,1.2,23.8
W00006947,72,5.2,22.8
W00006948,63.5,4.4,32.1
W00006949,80.7,0.5,18.8
W00006950,78.4,0,21.6
W00006951,81.2,0.6,18.2
W00006952,80.8,0,19.2
W00006953,75.9,0,24.1
W00006954,61.9,0.9,37.2
W00006992,77,1.3,21.7
W00006993,79.9,0.8,19.3
W00006994,83.1,1.3,15.6
W00006995,82.8,1,16.3
W00006996,70.3,1.2,28.5
W00006997,68,2.7,29.3
W00006998,75.5,0,24.5
W00006999,71.5,1.7,26.8
W00007000,61.5,1.7,36.8
W00007001,70.5,0.4,29.1
W00007002,70.1,1,28.9
W00007003,72.8,0.9,26.3
W00007004,65.9,6.3,27.8
W00007005,69.8,0,30.2
W00007006,78.2,2.2,19.6
W00007007,84.4,0.7,15
W00007008,71.7,0.7,27.7
W00007009,74.5,2.7,22.8
W00007010,72,1.9,26.1
W00007011,71.4,2.4,26.2
W00007012,73.4,3.3,23.2
W00007013,78.1,0.7,21.3
W00007014,56,0.7,43.2
W00007015,75.3,0.6,24.1
W00007016,73.9,1.2,24.9
W00007017,56.8,0.8,42.4
W00007018,71,0.4,28.6
W00007019,59.6,2.9,37.5
W00007020,73.4,3,23.6
W00007055,88.5,0.3,11.2
W00007056,66.3,3,30.8
W00007057,83.2,3.8,13
W00007058,73.4,6.7,19.9
W00007059,61.8,0.4,37.8
W00007060,66.3,4.7,29
W00007061,80.4,2.3,17.3
W00007062,89,3.2,7.8
W00007063,76.6,3,20.4
W00007064,76.1,1.5,22.4
W00007065,81.4,1.2,17.4
W00007066,80.8,1,18.2
W00007067,86.6,1,12.4
W00007068,79.9,4.2,16
W00007069,79.8,0.7,19.5
W00007070,87.6,0,12.4
W00007071,82.7,0.5,16.8
W00007072,79.7,4.1,16.2
W00007073,80.6,0.9,18.5
W00007074,77.7,2,20.3
W00007075,81,0,19
W00007076,79,1,20
W00007077,80.7,0,19.3
W00007078,82.9,0.4,16.7
W00007079,71.5,0.6,27.9
W00007080,74.6,1.8,23.5
W00007081,76.8,2,21.1
W00007082,88.7,0.7,10.6
W00007083,78.7,0.6,20.7
W00007084,69.8,0,30.2
W00007085,72.6,3.5,23.9
W00007086,76.5,0.8,22.6
