areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
W00006029,4.8,19.6,64.3,11.3
W00006030,7.4,20.3,65.5,6.8
W00006031,7.4,23.5,62.3,6.8
W00006032,7.3,21.2,59.8,11.7
W00006033,6.1,18.4,67.3,8.2
W00006034,8.3,17.9,63.1,10.7
W00006035,4.7,23.3,66.7,5.4
W00006036,8.8,18.4,67.6,5.1
W00006037,5.4,23.1,60.8,10.8
W00006038,5.3,19.1,64.1,11.5
W00006039,8.7,15.1,61.9,14.3
W00006046,6.1,25.4,64.9,3.5
W00006047,5.9,20.6,62.7,10.8
W00006048,9.6,14.4,67.3,8.7
W00006049,9.4,20.9,61.9,7.9
W00006142,5,22.7,66.7,5.7
W00006143,7.3,15.1,68.2,9.4
W00006144,2.3,23.8,65.4,8.5
W00006145,4.8,21.6,66.8,6.7
W00006148,5.7,19.3,64.3,10.7
W00006149,6,21.6,64.7,7.8
W00006220,7.7,29.8,59.6,2.9
W00006221,10.3,23.9,53.8,12
W00006222,14.3,23.2,55.4,7.1
W00006223,6.2,21.9,66.4,5.5
W00006224,1.1,14.8,75,9.1
W00006225,5.6,24.4,62.2,7.8
W00006226,5.9,28.6,58.8,6.7
W00006227,9,16.6,62.8,11.7
W00006229,6.9,29.3,56.9,6.9
W00006721,4.4,18.6,68.9,8.2
W00006725,4.8,21,66.7,7.5
W00006726,5.7,20.9,63.9,9.5
W00006756,4.3,20.1,64,11.6
W00006757,8.2,25.5,50,16.3
W00006758,8.6,14.8,61.7,14.8
W00006759,10.4,16.5,61.7,11.3
W00006760,7.2,20.3,60.1,12.3
W00006761,6,17.2,69,7.8
W00006762,4.7,17,69,9.4
W00006763,6,20.9,65.7,7.5
W00006765,8.4,14,64,13.5
W00006766,5.1,35.4,53.2,6.3
W00006832,0,26,70.2,3.8
W00006833,6.5,16.1,65.6,11.8
W00006838,5.8,23.2,65.9,5.1
W00006911,11.1,17.8,64.4,6.7
W00006912,6,21.5,57,15.4
W00006913,9.5,17.2,64.7,8.6
W00006914,14.6,16.7,58.3,10.4
W00006915,8.2,16.4,67.2,8.2
W00006916,8.3,15.3,70.1,6.3
W00006917,7.5,18.5,66.5,7.5
W00006918,2.8,18.8,70.1,8.3
W00006919,2.3,21.8,69.2,6.8
W00006920,2.8,15.4,74.8,7
W00006921,4.6,20.6,68.7,6.1
W00006922,10.4,22.6,59.1,7.9
W00006923,6.3,21.3,60.6,11.8
W00006924,7,19.6,65.8,7.6
W00006925,7.8,22.4,62.1,7.8
W00006926,8,29,56,7
