areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
W00006029,100,0,0
W00006030,100,0,0
W00006031,99.3,0.7,0
W00006032,100,0,0
W00006033,89.5,10.5,0
W00006034,66.9,33.1,0
W00006035,98.3,1.7,0
W00006036,98.3,1.7,0
W00006037,61.5,38.5,0
W00006038,96.8,3.2,0
W00006039,100,0,0
W00006046,99,1,0
W00006047,79.1,20.9,0
W00006048,84.4,15.6,0
W00006049,100,0,0
W00006142,100,0,0
W00006143,100,0,0
W00006144,89.5,10.5,0
W00006145,98.8,1.3,0
W00006148,100,0,0
W00006149,90.8,9.2,0
W00006220,80.9,19.1,0
W00006221,100,0,0
W00006222,75.9,24.1,0
W00006223,99.2,0.8,0
W00006224,62.2,37.8,0
W00006225,93,7,0
W00006226,88.2,11.8,0
W00006227,93.8,6.2,0
W00006229,47.9,52.1,0
W00006721,99.3,0.7,0
W00006725,100,0,0
W00006726,97.8,2.2,0
W00006756,100,0,0
W00006757,83.9,16.1,0
W00006758,100,0,0
W00006759,97.4,2.6,0
W00006760,98.7,0.7,0.7
W00006761,96.6,3.4,0
W00006762,100,0,0
W00006763,99.2,0.8,0
W00006765,100,0,0
W00006766,63.2,36.8,0
W00006832,100,0,0
W00006833,99,1,0
W00006838,85.2,14.8,0
W00006911,99.2,0.8,0
W00006912,98.5,1.5,0
W00006913,93,0.8,6.2
W00006914,100,0,0
W00006915,100,0,0
W00006916,100,0,0
W00006917,99.4,0.6,0
W00006918,99.3,0.7,0
W00006919,100,0,0
W00006920,99.2,0.8,0
W00006921,90.9,9.1,0
W00006922,95.7,4.3,0
W00006923,77.4,22.6,0
W00006924,99.3,0.7,0
W00006925,100,0,0
W00006926,72.9,15.3,11.8
W00006927,99.3,0.7,0
W00006928,100,0,0
W00006929,93.8,6.2,0
W00006930,58.2,40.9,0.9
W00006943,76.7,23.3,0
W00006944,99.4,0.6,0
W00006945,98.3,1.7,0
W00006946,89.8,10.2,0
W00006947,100,0,0
W00006948,90.6,9.4,0
W00006949,90.1,9.9,0
W00006950,95.7,4.3,0
W00006951,100,0,0
W00006952,100,0,0
W00006953,72.4,27.6,0
W00006954,91,9,0
W00006992,94.5,5.5,0
W00006993,100,0,0
W00006994,99.4,0.6,0
W00006995,96.5,3.5,0
W00006996,99.1,0,0.9
W00006997,96.7,3.3,0
W00006998,99.2,0.8,0
W00006999,100,0,0
W00007000,86.7,13.3,0
W00007001,100,0,0
W00007002,97.1,2.9,0
W00007003,98.6,1.4,0
W00007004,72.3,27.7,0
W00007005,100,0,0
W00007006,100,0,0
W00007007,100,0,0
W00007008,83.2,16.8,0
W00007009,97.5,2.5,0
W00007010,96.5,3.5,0
W00007011,88.5,11.5,0
W00007012,86.9,13.1,0
W00007013,96.1,3.9,0
W00007014,93.7,6.3,0
W00007015,96.1,3.9,0
W00007016,96.7,3.3,0
W00007017,85.2,14.8,0
W00007018,98.2,1.8,0
W00007019,100,0,0
W00007020,86.7,13.3,0
W00007055,91.1,8.9,0
W00007056,99.2,0.8,0
W00007057,100,0,0
W00007058,70.3,29.7,0
W00007059,100,0,0
W00007060,79.8,20.2,0
W00007061,97.5,2.5,0
W00007062,100,0,0
W00007063,100,0,0
W00007064,100,0,0
W00007065,91.6,8.4,0
