geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00084160,21.6,21.6,43.3,13.4
E00090193,13.3,14.1,51.9,20.7
E00090194,14.9,17.2,49.3,18.7
E00090201,16.8,10.2,54.7,18.2
E00145742,13.1,21.3,49.4,16.3
E00145743,15.8,21.1,45.9,17.3
E00145744,12.5,20.3,43.8,23.4
E00145745,18.1,19.8,40.1,22
E00145746,12.9,17.2,54.3,15.5
E00145747,16.5,19.1,44.7,19.7
E00145748,13.1,21.5,51.5,13.8
E00145749,16.7,14.2,50,19.1
E00145928,7.6,21.1,60.5,10.8
E00145929,13,20.6,42.7,23.7
E00145930,13.8,11.4,62.6,12.2
E00145931,13.5,20.6,51.8,14.1
E00145932,13.1,20.7,54.5,11.7
E00145933,14.5,16.4,48.5,20.6
E00145934,10.2,21.6,53.4,14.8
E00145935,14.9,14.9,49.3,20.9
E00145936,11.3,13.1,63.8,11.9
E00145937,13.4,20.1,53.7,12.7
E00145938,8.3,25,54.5,12.1
E00145939,13.4,15.5,58.5,12.7
E00145940,13.3,15.2,58.1,13.3
E00145941,14.7,16.4,56.9,12.1
E00145942,12.5,21.1,48.7,17.8
E00145943,12.4,17.5,54.7,15.3
E00145944,13.5,23.2,53.5,9.7
E00145945,16,15.4,46.3,22.2
E00145946,16.1,13.8,55.2,14.9
E00145947,23.1,11.5,50,15.4
E00145948,10.7,26.2,57.4,5.7
E00145949,6.1,16.8,58.8,18.3
E00145950,12.9,18,56.7,12.4
E00145951,12.9,21.1,52.4,13.6
E00145952,17,15.2,47.4,20.5
E00145953,10.7,16.5,56.2,16.5
E00145954,20.7,19,46.6,13.8
E00145955,16.8,17.4,42.9,22.8
E00145956,10.7,20.8,51.2,17.3
E00145957,10,10.8,66.7,12.5
E00145958,10.6,14.4,62.2,12.8
E00145959,10.3,14.6,57.8,17.3
E00145960,11,20.1,51.2,17.7
E00145961,18.9,11.5,50.7,18.9
E00145962,9.9,13.1,55.9,21.1
E00145963,15.2,17.2,45.5,22.2
E00145964,11.1,21.2,55.8,12
E00145965,17.5,20.6,42.9,19
E00145966,11.2,18.2,57.1,13.5
E00145967,14.1,14.1,61.5,10.4
E00145968,15.2,15.2,46.2,23.5
E00145979,8.9,20.8,49.8,20.4
E00145980,19.7,19.7,40.9,19.7
E00145982,15.2,15.6,49.4,19.9
E00145990,18.8,14.1,48.2,18.8
E00145993,17.6,16.2,47.2,19
E00145994,9.3,20.3,59.9,10.5
E00145995,12.3,16,51.9,19.8
E00145996,18.2,16.7,45.5,19.7
E00145997,22.3,15.7,37.3,24.7
E00145998,13.8,20.7,51.1,14.4
E00145999,11.8,16.8,62.1,9.3
E00146000,13.2,12.4,61.2,13.2
E00146001,13.7,21,55.6,9.7
E00146002,13.9,25.4,47.5,13.1
E00146003,14.9,23.6,44.7,16.8
E00146004,8.8,14,57.4,19.9
E00146005,13.8,17.2,58.6,10.3
E00146006,13.5,14,66.1,6.4
E00146007,12.4,16.1,56.5,15.1
E00146008,8.9,19.2,57.9,14
E00146009,12.8,17.9,55.1,14.1
E00146069,10.8,21,52.3,15.9
E00146070,12.4,17.4,50.6,19.7
E00146071,13.8,12.6,51.1,22.4
E00146074,16.4,20,44.3,19.3
E00173180,17.9,12.3,51.9,17.9
E00173187,13.3,21.3,46,19.3
E00186049,7.6,10.6,66.5,15.3
E00186051,10.8,7.7,61.5,20
