geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00084160,88,4.1,7.8
E00090193,89.7,8.5,1.8
E00090194,90.4,7.7,1.8
E00090201,94.2,1.8,4
E00145742,90.3,5.7,4
E00145743,89.9,2.2,8
E00145744,89.7,7.9,2.4
E00145745,91.9,2.2,5.9
E00145746,85.2,2.6,12.2
E00145747,86.7,5.8,7.5
E00145748,85.2,4.8,10
E00145749,91.4,5.3,3.3
E00145928,72.7,13.4,13.9
E00145929,86.3,10.9,2.8
E00145930,83.3,8.6,8.2
E00145931,88.9,5.7,5.4
E00145932,65.3,10.5,24.2
E00145933,81.7,12.2,6.1
E00145934,66.2,12.4,21.4
E00145935,86.6,9.5,4
E00145936,79.5,14.8,5.7
E00145937,77.7,17.3,5
E00145938,77.3,12.9,9.8
E00145939,83.7,12.8,3.5
E00145940,70.3,26.6,3.1
E00145941,88.3,9.4,2.3
E00145942,77.7,10.2,12.1
E00145943,90.4,7.4,2.3
E00145944,72.9,20.3,6.8
E00145945,88.4,6.6,5
E00145946,90.9,5.8,3.3
E00145947,84,2.5,13.4
E00145948,79.9,6.9,13.1
E00145949,75.5,14.7,9.8
E00145950,85.6,7.6,6.7
E00145951,83.1,4.8,12.1
E00145952,90.1,7.6,2.3
E00145953,90.5,6.9,2.5
E00145954,79.9,5.7,14.3
E00145955,93.2,6,0.8
E00145956,84.2,12.7,3.1
E00145957,84.1,8.2,7.7
E00145958,75.7,22.3,2
E00145959,73.8,20.6,5.5
E00145960,80.9,14,5.1
E00145961,91.8,7,1.2
E00145962,72.9,10.6,16.5
E00145963,82.6,3.5,13.9
E00145964,84.5,7.6,7.9
E00145965,92.9,5,2.1
E00145966,74.6,18.4,7.1
E00145967,78.9,8,13.1
E00145968,89.3,7.7,3
E00145979,89.4,4.8,5.7
E00145980,92.6,6.7,0.6
E00145982,90.3,4.9,4.9
E00145990,90.6,7.2,2.1
E00145993,91.1,3.8,5.1
E00145994,89.6,4.1,6.4
E00145995,92.3,3.3,4.4
E00145996,91.8,5.1,3.1
E00145997,93,5.1,2
E00145998,81.1,4.7,14.2
E00145999,92.7,2,5.3
E00146000,84.3,6.5,9.2
E00146001,78.8,8.5,12.7
E00146002,86.6,5.8,7.6
E00146003,83.4,8.2,8.5
E00146004,84.5,3.9,11.6
E00146005,68.8,2.8,28.4
E00146006,85.1,3.7,11.3
E00146007,84.7,3.8,11.5
E00146008,73.7,7.6,18.7
E00146009,89.2,4.8,6
E00146069,79,4.4,16.5
E00146070,91.4,4.5,4
E00146071,89.4,6.5,4
E00146074,89.7,3.1,7.3
E00173180,92.9,2.5,4.6
E00173187,82.4,11,6.6
E00186049,25.4,61.2,13.4
E00186051,91.1,6.5,2.4
