geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00084160,45.5,31.3,14.3,8.9
E00090193,21.5,37.6,19.4,21.5
E00090194,16.2,52.3,13.5,18
E00090201,20.9,46.1,11.3,21.7
E00145742,23.1,42.9,13.6,20.4
E00145743,20.2,47.1,16.8,16
E00145744,12.4,43.8,14.3,29.5
E00145745,17.3,46,10.8,25.9
E00145746,26.3,36.4,15.2,22.2
E00145747,21.1,40.8,14.8,23.2
E00145748,21.7,42.5,15.8,20
E00145749,20.9,41.9,15.5,21.6
E00145928,31.9,27.1,20.8,20.1
E00145929,47.6,39.8,8.4,4.2
E00145930,46.3,32.8,9,11.9
E00145931,21.7,29.4,14,35
E00145932,17.4,26.1,17.4,39.1
E00145933,39.6,25.9,15.1,19.4
E00145934,51.1,34.6,6,8.3
E00145935,62.1,28,4.5,5.3
E00145936,41.6,37.7,13,7.8
E00145937,42.4,37.3,15.3,5.1
E00145938,35.6,34.8,15.6,14.1
E00145939,39.5,37.5,7.2,15.8
E00145940,45.6,32,12.4,10.1
E00145941,35.1,28.7,10.6,25.5
E00145942,18.3,29.4,18.3,33.9
E00145943,25.2,33.1,16.5,25.2
E00145944,27.5,29.2,18.3,25
E00145945,32.3,39.6,11.6,16.5
E00145946,43.2,40.9,8.3,7.6
E00145947,55.8,40.3,2.6,1.3
E00145948,39.7,38.9,9.2,12.2
E00145949,39.2,32.5,17.5,10.8
E00145950,21.6,33.1,22.3,23
E00145951,24,36.4,17.1,22.5
E00145952,20.3,33.8,14.9,31.1
E00145953,25.7,41.9,15.4,16.9
E00145954,41.3,22.8,9.8,26.1
E00145955,11.7,33.6,19.5,35.2
E00145956,45.3,36,11.2,7.5
E00145957,51.3,31.1,9.2,8.4
E00145958,55.2,33.9,4,6.9
E00145959,32.9,32.9,17.5,16.8
E00145960,40.7,31.4,12.8,15.1
E00145961,15.5,41.1,15.5,27.9
E00145962,34.5,35,14.7,15.8
E00145963,43.1,31,14.7,11.2
E00145964,43.1,37.3,12.7,6.9
E00145965,19.9,44,15.6,20.6
E00145966,29.8,34.7,15.7,19.8
E00145967,42.6,31.1,13.9,12.3
E00145968,25,35.5,16.9,22.6
E00145979,19.1,34.9,23.7,22.3
E00145980,18.6,35.6,15.3,30.5
E00145982,16.8,41.8,18.5,22.8
E00145990,15.9,41.3,16.7,26.1
E00145993,19.7,41.7,16.5,22
E00145994,16.2,46.3,13.2,24.3
E00145995,18.5,37.6,11.5,32.5
E00145996,14.8,50,22.1,13.1
E00145997,18.2,37.1,12.9,31.8
E00145998,22.1,31.3,19.8,26.7
E00145999,19.9,45.9,19.2,15.1
E00146000,25.5,38.6,16.6,19.3
E00146001,34.5,32.4,18.3,14.8
E00146002,22.4,38.8,14.7,24.1
E00146003,29.9,32.8,12.4,24.8
E00146004,25.3,43.8,15.1,15.8
E00146005,36.7,33.7,17.3,12.2
E00146006,24.7,35.4,20.3,19.6
E00146007,32.1,39,11.2,17.6
E00146008,16.6,32.5,25.5,25.5
E00146009,23.8,39.5,15.6,21.1
E00146069,27.1,30.1,19.9,22.9
E00146070,24.7,34.7,20,20.7
E00146071,20.9,44.8,15.7,18.7
E00146074,34.8,33,9.6,22.6
E00173180,18.3,45.2,16.3,20.2
E00173187,15.5,43.1,17.2,24.1
E00186049,21.9,26.6,25,26.6
E00186051,15.2,37,19.6,28.3
