geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00084160,91.7,0,7.4,0.9
E00090193,81,0.9,14,4.1
E00090194,88,0.7,11.2,0
E00090201,84.4,0.4,14.5,0.7
E00145742,94,0,5.7,0.3
E00145743,92.4,0.7,5.4,1.4
E00145744,87.6,0.3,10.7,1.4
E00145745,85.3,0,13.9,0.8
E00145746,88.3,0.4,8.7,2.6
E00145747,91.6,0.3,8.1,0
E00145748,88.5,0.3,11.1,0
E00145749,88.8,0.6,9.8,0.8
E00145928,88,0,11.1,0.9
E00145929,82.7,0,16.3,1.1
E00145930,88.8,0.4,9.1,1.7
E00145931,91.7,0.3,7.8,0.3
E00145932,90.2,0.3,9.2,0.3
E00145933,83.7,0,15,1.3
E00145934,81,0,19,0
E00145935,80.6,0.5,14.4,4.5
E00145936,85.8,0,13.1,1
E00145937,77.5,0,22.5,0
E00145938,87.3,0.4,11.3,1.1
E00145939,78.1,1.3,18.6,2
E00145940,79.1,0.3,17.2,3.4
E00145941,87.7,0.5,11.3,0.5
E00145942,93.7,0.3,5.3,0.7
E00145943,91.3,0.6,8,0
E00145944,90,0,8.2,1.7
E00145945,86.2,0.8,11.9,1.1
E00145946,86.1,0,13.5,0.4
E00145947,90.8,0,9.2,0
E00145948,93.4,0.8,2.7,3.1
E00145949,79.2,0.4,19.5,0.8
E00145950,92,0.3,7.4,0.3
E00145951,92.2,0.6,6.5,0.6
E00145952,88.9,0.8,9.6,0.8
E00145953,88.6,0,11.4,0
E00145954,90.5,0.4,9.1,0
E00145955,93.7,0.5,5.7,0
E00145956,79.7,0.7,18.6,1
E00145957,85.8,1,12.7,0.5
E00145958,79.8,0,18.5,1.7
E00145959,75.5,0,22.3,2.2
E00145960,86.3,0.3,10.8,2.6
E00145961,89.6,0,9.8,0.6
E00145962,86.2,0,13.1,0.7
E00145963,91.3,0.4,8.2,0
E00145964,83.7,0.5,15.4,0.5
E00145965,88.8,1.5,8.8,0.9
E00145966,89.2,0.4,10.4,0
E00145967,93.2,0,6.8,0
E00145968,87.3,0,9.7,3
E00145979,79.6,0.9,18.2,1.3
E00145980,93.3,1.8,4.9,0
E00145982,88.5,0,10.9,0.6
E00145990,81,0.8,17.4,0.8
E00145993,92.3,0,7.7,0
E00145994,93.3,0,6.7,0
E00145995,94.7,0,4.8,0.5
E00145996,88.4,1.4,9.6,0.7
E00145997,92.3,0.6,7.1,0
E00145998,89.1,0,10.9,0
E00145999,93.5,0,6.2,0.3
E00146000,93.5,0,5.6,0.9
E00146001,94.6,0.3,5,0
E00146002,88.7,0,10.2,1.1
E00146003,88.5,0,9.4,2.1
E00146004,79.4,0.9,19.1,0.6
E00146005,91.6,0,8.4,0
E00146006,96.8,0,3.2,0
E00146007,90.1,0,9.4,0.4
E00146008,89.1,0,9.2,1.7
E00146009,90.8,0.3,8.6,0.3
E00146069,92.7,0,7.3,0
E00146070,89,0.5,9.4,1.1
E00146071,91.3,0.3,8,0.3
E00146074,86.4,0,12,1.6
E00173180,86.7,1.8,11.5,0
E00173187,91.2,1.2,6.7,0.9
E00186049,72,0.9,25.8,1.2
E00186051,96.6,0,2.5,0.8
