areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00108432,2,16.3,43.5,38.1
E00108433,0.8,25.6,36.8,36.8
E00108434,18.4,16.3,45.4,19.9
E00108435,2.5,12.7,29.9,54.8
E00108436,4.1,18.9,31.1,45.9
E00108442,4.1,14,47.9,33.9
E00108443,16.6,28,25.7,29.7
E00108444,9.2,23.9,52.1,14.8
E00108445,0,8.4,55.7,35.9
E00108446,3.9,20.1,54.2,21.8
E00108447,15.2,29.6,24.2,30.9
E00108449,0,22.1,44.3,33.6
E00108450,1.5,14.9,38.8,44.8
E00108451,0.8,4.1,54.9,40.2
E00108452,2.5,26.4,54.7,16.4
E00108453,19.2,15.3,49.7,15.8
E00108454,0.8,44.3,41.8,13.1
E00108455,9.4,58.5,17,15.1
E00108456,0.9,1.8,73.4,23.9
E00108457,0,3.3,82,14.8
E00108458,0,0.7,53.1,46.2
E00108459,0,8.5,50,41.5
E00108460,1.1,4.5,64.8,29.5
E00108461,9.7,16.7,44.4,29.2
E00108462,0.8,3.2,82.3,13.7
E00108463,1.3,20.4,51,27.4
E00108464,28,43.9,24.4,3.7
E00108465,2.6,91,2.6,3.8
E00108466,10.9,15.3,45.3,28.5
E00108467,11.9,12.4,28.7,47
E00108468,2.1,26,50.7,21.2
E00108469,4.1,21.3,59.8,14.8
E00108470,13.2,33.9,49.6,3.3
E00108471,9.3,5,47.1,38.6
E00108472,6.1,5.3,47.3,41.2
E00108474,10.3,31,49.2,9.5
E00108475,10.7,5.8,77.7,5.8
E00108476,7.7,37.8,48.3,6.3
E00108477,30.5,42.8,13.9,12.8
E00108478,9.5,38.1,38.9,13.5
E00108479,3.8,22.6,30.2,43.4
E00108480,22.1,44.1,22.1,11.8
E00108481,10.3,37.9,42.1,9.7
E00108482,7.6,18.1,29.9,44.4
E00108484,26.5,45.9,23.5,4.1
E00108485,2.4,17.3,60.6,19.7
E00108486,9.8,44.7,41.7,3.8
E00108488,10.9,30.4,52.2,6.5
E00108489,22.5,23.7,24.3,29.6
E00108490,61.3,15.1,21.8,1.7
E00108491,1.6,38.3,58.6,1.6
E00108492,7,35.9,46.1,10.9
E00108493,8.4,54.2,37.4,0
E00108494,11.2,31.2,51.2,6.4
E00108495,1.8,30.1,62.8,5.3
E00108496,4.4,13.3,26.7,55.6
E00108497,8.6,28,37.6,25.8
E00108501,0.8,14.4,59.2,25.6
E00108502,6.9,8.5,69.2,15.4
E00108503,5.6,14.7,65,14.7
E00108504,14.4,27.1,46.6,11.9
E00108505,7.7,15.4,59.3,17.6
E00108506,1.7,3.4,59.4,35.4
E00108508,0.7,15.7,67.2,16.4
E00108509,2.3,50,42.2,5.5
E00108510,0,32.5,53.2,14.3
E00108511,12,41.9,35.9,10.3
E00108512,0,7.1,36.1,56.8
E00108513,4.2,9.2,30.3,56.3
E00108514,15.1,52.2,28.3,4.4
E00108515,3.2,16.8,58.4,21.6
E00108516,25.4,41.8,25.4,7.4
E00108517,37.4,46.1,12.1,4.4
E00108518,0.8,4.6,77.9,16.8
E00108520,0,44.3,49,6.7
E00108521,3.6,30.7,46,19.7
E00108522,1.7,10.7,70.2,17.4
E00108523,0.9,50.5,25.2,23.4
E00108524,6.8,31.6,32.3,29.3
E00108525,50,19.5,26.3,4.2
E00108526,3.6,44.2,42,10.1
E00108527,5,21.8,55.5,17.6
E00108528,0.7,5.6,60.8,32.9
E00108529,0,3.7,56.1,40.2
E00108530,11.8,28.9,41.2,18.2
E00108532,8,41.6,28.5,21.9
E00108533,51.4,36.5,8.2,3.8
E00108536,0.7,34.8,54.6,9.9
E00108537,8.2,45.9,33.3,12.6
E00108538,0,8.2,43.7,48.1
E00108539,6.3,55.9,28.3,9.4
E00108540,27.4,37.7,34,0.9
E00108542,17.7,46.8,30.6,4.8
E00108543,3.1,24.4,65.4,7.1
E00108544,0,17.1,37.1,45.9
E00108545,39.6,46.2,14.2,0
E00108546,23.2,43.2,25.3,8.4
E00108547,19.6,29.7,41.1,9.5
E00108548,7,32.2,46.1,14.8
E00108549,16.7,34.8,34.8,13.8
E00108550,18.3,34.9,35.8,11
E00108551,31.3,23.4,39.8,5.5
