areacd,sex-001,sex-002
E00045326,52.6,47.4
E00045327,50.9,49.1
E00045328,52.9,47.1
E00045329,51.4,48.6
E00045330,48.9,51.1
E00045331,49.1,50.9
E00045332,48,52
E00045333,49.7,50.3
E00045334,50.6,49.4
E00045335,49.3,50.7
E00045336,53.4,46.6
E00045337,52.7,47.3
E00045338,51.7,48.3
E00045339,55.5,44.5
E00045340,50.7,49.3
E00045341,49.5,50.5
E00045342,52.6,47.4
E00045343,49.1,50.9
E00045344,50.5,49.5
E00045345,50.5,49.5
E00045346,51.2,48.8
E00045347,52.5,47.5
E00045348,53.8,46.2
E00045349,52.1,47.9
E00045350,48.6,51.4
E00045351,53.3,46.7
E00045352,56.1,43.9
E00045353,53.5,46.5
E00045354,47,53
E00045355,50.3,49.7
E00045356,51.8,48.2
E00045357,51.7,48.3
E00045358,52.6,47.4
E00045359,47.2,52.8
E00045360,48.6,51.4
E00045361,48.8,51.2
E00045362,50.9,49.1
E00045363,50,50
E00045364,55.2,44.8
E00045365,53,47
E00045366,49.3,50.7
E00045367,48.5,51.5
E00045368,51.4,48.6
E00045369,52,48
E00045370,54.8,45.2
E00045371,52.2,47.8
E00045372,50.2,49.8
E00045373,49.8,50.2
E00045381,53.4,46.6
E00045382,51.6,48.4
E00045383,49.7,50.3
E00045384,52.4,47.6
E00045385,50.9,49.1
E00045386,48.2,51.8
E00045387,50.8,49.2
E00045388,51,49
E00045389,45.4,54.6
E00045390,49.7,50.3
E00045391,50.6,49.4
E00045392,54.8,45.2
E00045393,54.7,45.3
E00045394,50.4,49.6
E00045395,52.7,47.3
E00045396,55.2,44.8
E00045397,47.1,52.9
E00045398,52.1,47.9
E00045399,49.4,50.6
E00045400,53.9,46.1
E00045401,51.1,48.9
E00045402,58.1,41.9
E00045403,52.3,47.7
E00045404,54.3,45.7
E00045405,54.8,45.2
E00045406,49.2,50.8
E00045407,51.3,48.7
E00045408,46.5,53.5
E00045409,50.2,49.8
E00045410,51.7,48.3
E00045411,55,45
E00045412,48.9,51.1
E00045416,50.9,49.1
E00045420,50.3,49.7
E00045422,51.6,48.4
E00045427,47.6,52.4
E00045428,55.4,44.6
E00045429,53.1,46.9
E00045431,49.7,50.3
E00045434,48.6,51.4
E00045439,50.9,49.1
E00045441,45.8,54.2
E00045443,52,48
E00045445,53.9,46.1
E00045448,47.5,52.5
E00045464,43.2,56.8
E00045471,50.3,49.8
E00045473,47,53
E00045475,52,48
E00045478,55.8,44.2
E00045480,51.6,48.4
E00045481,52.8,47.2
E00045483,49.5,50.5
E00045484,51.2,48.8
E00045486,50.2,49.8
E00045488,49.9,50.1
E00045491,58.8,41.2
E00045492,38.8,61.2
E00045493,53.4,46.6
E00045494,47.5,52.5
E00045496,53.1,46.9
E00045498,45.8,54.2
E00045499,51.3,48.7
E00045500,54.9,45.1
E00045501,51.3,48.7
E00045502,55.8,44.2
E00045503,51.8,48.2
E00045504,51.9,48.1
E00045505,50.5,49.5
E00045506,45.9,54.1
E00045507,51.8,48.2
E00045508,52.4,47.6
E00045509,50,50
E00045510,47.7,52.3
E00045511,52.5,47.5
E00045512,52.8,47.2
E00045513,54.5,45.5
E00045514,54.6,45.4
E00045515,54.8,45.2
E00045516,53.2,46.8
E00045517,51.1,48.9
E00045518,51.8,48.2
