areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00045326,94.9,5.1,0
E00045327,100,0,0
E00045328,99.3,0.7,0
E00045329,95.8,4.2,0
E00045330,91,9,0
E00045331,77.1,22.9,0
E00045332,61.1,38.9,0
E00045333,84.6,15.4,0
E00045334,36.5,63.5,0
E00045335,91.4,8.6,0
E00045336,87.3,12.7,0
E00045337,76.9,23.1,0
E00045338,93.2,6.8,0
E00045339,96.6,2.5,0.8
E00045340,82.6,17.4,0
E00045341,88.5,11.5,0
E00045342,73.2,26.8,0
E00045343,94.2,5.8,0
E00045344,22.9,77.1,0
E00045345,99.3,0.7,0
E00045346,98.4,1.6,0
E00045347,75.4,24.6,0
E00045348,85,15,0
E00045349,100,0,0
E00045350,89.3,10.7,0
E00045351,89.7,10.3,0
E00045352,94,6,0
E00045353,92.2,7.8,0
E00045354,76.1,23.9,0
E00045355,100,0,0
E00045356,77.2,22.8,0
E00045357,100,0,0
E00045358,69,31,0
E00045359,73.2,26.8,0
E00045360,100,0,0
E00045361,99.1,0.9,0
E00045362,77.4,22.6,0
E00045363,98.4,1.6,0
E00045364,89.9,10.1,0
E00045365,98.3,1.7,0
E00045366,88.7,11.3,0
E00045367,46.5,53.5,0
E00045368,100,0,0
E00045369,100,0,0
E00045370,95.9,4.1,0
E00045371,93.8,6.3,0
E00045372,100,0,0
E00045373,100,0,0
E00045381,90.6,9.4,0
E00045382,100,0,0
E00045383,100,0,0
E00045384,69.7,30.3,0
E00045385,29.5,70.5,0
E00045386,99.1,0.9,0
E00045387,88,12,0
E00045388,89.9,10.1,0
E00045389,2.5,97.5,0
E00045390,98,2,0
E00045391,96.1,3.9,0
E00045392,0.7,99.3,0
E00045393,48.7,51.3,0
E00045394,81.3,18.7,0
E00045395,92.8,7.2,0
E00045396,92.8,7.2,0
E00045397,100,0,0
E00045398,42,58,0
E00045399,95.6,4.4,0
E00045400,94.7,5.3,0
E00045401,99,1,0
E00045402,96.6,3.4,0
E00045403,97.5,2.5,0
E00045404,25,75,0
E00045405,88.7,11.3,0
E00045406,97.7,2.3,0
E00045407,100,0,0
E00045408,96.3,3.7,0
E00045409,75.2,24.8,0
E00045410,94.3,5.7,0
E00045411,77.6,22.4,0
E00045412,94.2,5.8,0
E00045416,95.7,4.3,0
E00045420,83.5,16.5,0
E00045422,94.9,5.1,0
E00045427,90.6,9.4,0
E00045428,91.7,8.3,0
E00045429,99.2,0.8,0
E00045431,96.2,3.8,0
E00045434,40,60,0
E00045439,100,0,0
E00045441,81.7,18.3,0
E00045443,96.1,3.9,0
E00045445,86.6,13.4,0
