areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00045326,89.5,0.3,10.2
E00045327,91.9,0.4,7.7
E00045328,90.4,1.8,7.8
E00045329,89.9,4,6.1
E00045330,88,1.5,10.4
E00045331,92.3,0.3,7.4
E00045332,90.4,0,9.6
E00045333,96.3,1.4,2.4
E00045334,87.7,2.4,9.9
E00045335,97.5,1.1,1.4
E00045336,88,2.3,9.7
E00045337,83.5,2.5,14
E00045338,90.9,0.7,8.4
E00045339,92.3,1.3,6.5
E00045340,89.1,1.5,9.4
E00045341,97.6,0,2.4
E00045342,92.8,1.4,5.8
E00045343,95.9,1.7,2.4
E00045344,80.7,1.4,17.9
E00045345,90.7,1.9,7.4
E00045346,90.7,2.3,7
E00045347,92.6,0.3,7.1
E00045348,91.1,0.5,8.4
E00045349,93.3,1.8,4.9
E00045350,89.8,2.2,8
E00045351,90.1,2,7.8
E00045352,87,3.2,9.8
E00045353,94.3,0.3,5.4
E00045354,96.2,0.3,3.5
E00045355,93.9,0.3,5.8
E00045356,93.5,1.4,5
E00045357,95.9,0,4.1
E00045358,90.4,0.9,8.7
E00045359,91.9,0.3,7.8
E00045360,96.9,0.3,2.8
E00045361,96.8,0,3.2
E00045362,94.9,1.3,3.8
E00045363,90.2,0.6,9.2
E00045364,94.8,1.2,4
E00045365,96.5,0,3.5
E00045366,93.6,1.1,5.4
E00045367,94.2,0,5.8
E00045368,97.6,0.8,1.6
E00045369,99.1,0.3,0.6
E00045370,96,0,4
E00045371,95.3,0.3,4.4
E00045372,95.8,0.3,3.9
E00045373,98.4,1,0.6
E00045381,83.4,2.1,14.5
E00045382,91.6,2.5,6
E00045383,89,2.5,8.6
E00045384,84.4,3.5,12.1
E00045385,83.1,0.7,16.1
E00045386,90.7,1.8,7.5
E00045387,88.3,3.8,7.9
E00045388,85.6,4,10.3
E00045389,93.7,0,6.3
E00045390,93.6,1.4,5.1
E00045391,90.4,2.8,6.8
E00045392,84.1,1.9,14.1
E00045393,85.1,1.1,13.8
E00045394,85.6,3.2,11.2
E00045395,88.8,1.3,9.9
E00045396,83.3,2.4,14.3
E00045397,87.2,3.3,9.5
E00045398,85.2,2.1,12.7
E00045399,91.9,2.6,5.5
E00045400,90.3,4.1,5.6
E00045401,86.8,4,9.2
E00045402,95.5,1.2,3.3
E00045403,94.4,0,5.6
E00045404,93.8,2.7,3.6
E00045405,90.8,1.6,7.6
E00045406,85.2,0.5,14.3
E00045407,90.4,1,8.7
E00045408,92.6,2.5,4.9
E00045409,93.8,0,6.2
E00045410,91.1,1,7.9
E00045411,90.6,4,5.5
E00045412,86.2,3.2,10.6
E00045416,88.1,4.1,7.8
E00045420,91.4,2.3,6.3
E00045422,92.1,2.2,5.7
E00045427,92.7,1.4,5.9
E00045428,87.7,2.1,10.2
E00045429,94.5,0.7,4.8
