areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00045326,10.2,13.6,76.3
E00045327,8.2,14.4,77.3
E00045328,10.1,25.7,64.2
E00045329,3.3,25.8,70.8
E00045330,6.5,29.3,64.2
E00045331,7,28.9,64.1
E00045332,5.3,42.7,51.9
E00045333,9.6,44.9,45.6
E00045334,4.6,50.2,45.2
E00045335,6.1,39.5,54.4
E00045336,8.7,33.3,57.9
E00045337,6,36.1,57.9
E00045338,7,32.2,60.9
E00045339,10.7,18,71.3
E00045340,6.5,35.2,58.3
E00045341,4.4,32.5,63.2
E00045342,4.7,35.3,59.9
E00045343,4.1,24.6,71.3
E00045344,8.4,26.9,64.7
E00045345,9.8,20.3,69.9
E00045346,9.4,28.1,62.5
E00045347,2.3,36.4,61.2
E00045348,6.8,22.3,70.9
E00045349,3.3,25.6,71.1
E00045350,5.6,28.8,65.6
E00045351,6.9,34.5,58.6
E00045352,6.1,20.6,73.3
E00045353,3.9,25.2,70.9
E00045354,2.2,36.2,61.6
E00045355,11.8,24.4,63.9
E00045356,4.1,38.2,57.7
E00045357,6.1,31.1,62.9
E00045358,5.9,26.7,67.3
E00045359,3.6,29.5,66.9
E00045360,3.8,31.6,64.7
E00045361,2.7,30.6,66.7
E00045362,9,41.3,49.7
E00045363,13,19.5,67.5
E00045364,4.3,31.9,63.8
E00045365,1.7,18.3,80
E00045366,2.7,30.9,66.4
E00045367,2.6,53.5,43.9
E00045368,5.1,32.2,62.7
E00045369,6.9,19.2,73.8
E00045370,3.5,28,68.5
E00045371,0.7,35,64.3
E00045372,3.9,23.4,72.7
E00045373,4.5,27.8,67.7
E00045381,4.7,25.2,70.1
E00045382,6.1,14.3,79.6
E00045383,5.7,25.5,68.8
E00045384,8.5,35.4,56.2
E00045385,2.1,60.1,37.8
E00045386,13.6,18.6,67.8
E00045387,6.8,17.9,75.2
E00045388,14,23.5,62.5
E00045389,1.2,58.3,40.5
E00045390,7.1,14.1,78.8
E00045391,11.8,25.2,63
E00045392,3.3,47.4,49.3
E00045393,10.6,36.3,53.1
E00045394,7.9,27.3,64.7
E00045395,2.7,29.1,68.2
E00045396,11.6,23.9,64.5
E00045397,13.2,12.4,74.4
E00045398,4.3,50.4,45.4
E00045399,17.1,23.1,59.8
E00045400,4.3,33.6,62.1
E00045401,12.6,27.2,60.2
E00045402,10.3,21.2,68.5
E00045403,9.8,27.6,62.6
E00045404,0,69,31
E00045405,11,32,57
E00045406,10.7,29.8,59.5
E00045407,7.8,28.7,63.5
E00045408,5.6,27.1,67.3
E00045409,7.7,30.8,61.5
E00045410,10.7,22.3,67
E00045411,9.7,32.8,57.5
E00045412,13.3,23.3,63.3
E00045416,2.6,29.3,68.1
E00045420,9.6,42.9,47.5
E00045422,6.8,17.9,75.2
E00045427,5.8,24.8,69.3
E00045428,11.2,23.8,65
E00045429,4.1,19.7,76.2
E00045431,5.5,25.8,68.8
E00045434,7.6,61,31.4
E00045439,5.9,31.1,63
E00045441,7.4,32,60.7
E00045443,4,34,62
E00045445,6.4,32.7,60.8
E00045448,3.2,70.1,26.6
E00045464,6.1,60.3,33.6
E00045471,12.8,24.8,62.4
E00045473,8.8,31.6,59.6
E00045475,12.7,39.2,48
E00045478,6.9,28.7,64.4
E00045480,7,25.8,67.2
E00045481,8.1,37,54.8
E00045483,4.2,28.7,67.1
E00045484,2.3,37.5,60.2
E00045486,8.4,35.1,56.5
E00045488,5.6,40.9,53.5
E00045491,11.2,37.5,51.3
E00045492,6.3,49.4,44.3
E00045493,6.2,22.5,71.3
E00045494,8.9,24.4,66.7
E00045496,14.8,34.4,50.8
E00045498,7.2,20.3,72.5
E00045499,5.1,38.2,56.6
E00045500,4.1,25,70.9
E00045501,4.7,49.2,46.1
E00045502,8.3,31.7,60
E00045503,1.6,42.3,56.1
E00045504,6.2,32.9,61
E00045505,2.8,31,66.2
E00045506,4.1,39.5,56.5
E00045507,8.3,28.1,63.6
E00045508,3.1,27.6,69.3
E00045509,1.8,66.3,31.9
E00045510,14.9,29.8,55.3
E00045511,6.1,38.6,55.3
E00045512,5.8,36.7,57.5
E00045513,1.8,42.7,55.5
E00045514,3.2,48.4,48.4
E00045515,8.9,55.6,35.6
E00045516,6.5,46.3,47.2
E00045517,2.4,40.8,56.8
E00045518,6.5,26.1,67.3
E00045519,10.9,34.7,54.5
E00045522,7.7,33.8,58.5
E00045523,6.6,16.5,76.9
E00045524,8.3,11,80.7
E00045525,5.9,52,42.1
E00045526,6.3,27.9,65.8
E00045527,9,33.8,57.1
E00045528,6.7,32.8,60.4
E00045529,6.1,22.6,71.3
E00045530,12.5,46.1,41.4
E00045531,5,23.1,71.9
E00045532,8.2,32.7,59.2
E00045533,5,40.6,54.5
E00045534,6.4,15.5,78.2
E00045535,5.5,28.3,66.1
E00045536,4.8,26.2,69
E00045537,6.9,21.5,71.5
E00045538,10.7,28.9,60.4
