areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00045326,70.7,29.3
E00045327,76.8,23.2
E00045328,76.4,23.6
E00045329,84.9,15.1
E00045330,79.7,20.3
E00045331,88,12
E00045332,81.3,18.7
E00045333,89.7,10.3
E00045334,85.3,14.7
E00045335,91.5,8.5
E00045336,82.3,17.7
E00045337,77,23
E00045338,83.7,16.3
E00045339,84.2,15.8
E00045340,83.8,16.2
E00045341,93.8,6.2
E00045342,85.2,14.8
E00045343,93.5,6.5
E00045344,72,28
E00045345,85.5,14.5
E00045346,86.7,13.3
E00045347,87.9,12.1
E00045348,84.4,15.6
E00045349,91.1,8.9
E00045350,86.3,13.7
E00045351,84.2,15.8
E00045352,85.5,14.5
E00045353,92.4,7.6
E00045354,89.5,10.5
E00045355,90.7,9.3
E00045356,89.9,10.1
E00045357,88.9,11.1
E00045358,82.1,17.9
E00045359,84.9,15.1
E00045360,95.7,4.3
E00045361,92.9,7.1
E00045362,89.4,10.6
E00045363,85,15
E00045364,93.9,6.1
E00045365,94.3,5.7
E00045366,92.2,7.8
E00045367,94.1,5.9
E00045368,97.6,2.4
E00045369,97.5,2.5
E00045370,91.7,8.3
E00045371,95.3,4.7
E00045372,93.5,6.5
E00045373,98.1,1.9
E00045381,77.6,22.4
E00045382,76.7,23.3
E00045383,83.1,16.9
E00045384,74.2,25.8
E00045385,75.9,24.1
E00045386,78.4,21.6
E00045387,77.5,22.5
E00045388,78.1,21.9
E00045389,85.2,14.8
E00045390,78.7,21.3
E00045391,80.4,19.6
E00045392,82.2,17.8
E00045393,73.9,26.1
E00045394,78.9,21.1
E00045395,79.6,20.4
E00045396,74.5,25.5
E00045397,78,22
E00045398,76.3,23.7
E00045399,77.2,22.8
E00045400,81.6,18.4
E00045401,82.4,17.6
E00045402,85.4,14.6
E00045403,85.3,14.7
E00045404,80,20
E00045405,83.2,16.8
E00045406,70.6,29.4
E00045407,81.7,18.3
E00045408,84.6,15.4
E00045409,88.4,11.6
E00045410,81.8,18.2
E00045411,79.9,20.1
E00045412,81.1,18.9
E00045416,79.9,20.1
E00045420,90.2,9.8
E00045422,92.7,7.3
E00045427,87,13
E00045428,85.2,14.8
E00045429,94.9,5.1
E00045431,87,13
E00045434,69.6,30.4
E00045439,84.3,15.7
E00045441,87.4,12.6
E00045443,92.1,7.9
E00045445,92,8
E00045448,83.9,16.1
E00045464,84.7,15.3
E00045471,75.8,24.2
E00045473,86.2,13.8
E00045475,84.3,15.7
E00045478,90.1,9.9
E00045480,84.5,15.5
E00045481,88.8,11.2
E00045483,81.7,18.3
E00045484,92.2,7.8
E00045486,80,20
E00045488,85.9,14.1
E00045491,79.9,20.1
E00045492,68.5,31.5
E00045493,88.3,11.7
E00045494,88,12
E00045496,73.6,26.4
E00045498,84.7,15.3
E00045499,88.5,11.5
E00045500,92.4,7.6
E00045501,88.5,11.5
E00045502,86,14
E00045503,87.7,12.3
E00045504,87.2,12.8
E00045505,83.4,16.6
E00045506,75,25
E00045507,83.7,16.3
E00045508,91,9
E00045509,85.9,14.1
E00045510,54.6,45.4
E00045511,87.7,12.3
E00045512,82.5,17.5
E00045513,77.7,22.3
E00045514,83.3,16.7
E00045515,76.8,23.2
E00045516,93.5,6.5
E00045517,73.1,26.9
E00045518,86.9,13.1
E00045519,82.7,17.3
E00045522,78.9,21.1
E00045523,77.7,22.3
E00045524,86,14
E00045525,78.3,21.7
E00045526,82.3,17.7
E00045527,78.1,21.9
E00045528,74.2,25.8
E00045529,83.7,16.3
E00045530,88.8,11.2
E00045531,92.2,7.8
E00045532,78.5,21.5
E00045533,71.7,28.3
E00045534,80.8,19.2
E00045535,85.9,14.1
E00045536,82,18
E00045537,87.9,12.1
E00045538,78.6,21.4
E00045539,85.1,14.9
E00045540,84.8,15.2
E00045541,84.3,15.7
E00045542,83.4,16.6
E00045543,76.5,23.5
E00045544,82.1,17.9
E00045545,79.6,20.4
E00045546,88.6,11.4
E00045547,91.8,8.2
E00045548,90.3,9.7
E00045549,78,22
E00045550,84.2,15.8
E00045551,87.8,12.2
E00045552,90.5,9.5
E00045553,77.1,22.9
E00045554,84.7,15.3
E00045555,81.9,18.1
E00045556,80.1,19.9
E00045557,80.4,19.6
E00045558,72.7,27.3
E00045559,89.1,10.9
E00045560,88.2,11.8
E00045561,86.8,13.2
E00045562,91,9
E00045563,89.5,10.5
E00045564,83.2,16.8
E00045566,85.6,14.4
E00045568,88.3,11.7
E00045569,84.6,15.4
E00045570,94.4,5.6
E00045571,91,9
E00045572,93.2,6.8
E00045573,94.1,5.9
E00045574,91.4,8.6
E00045575,95.3,4.7
E00045576,88.8,11.2
E00045577,89.5,10.5
E00045578,92.7,7.3
E00045579,79.2,20.8
E00045580,92.3,7.7
E00045581,79.3,20.7
E00045582,88.6,11.4
E00045823,81,19
E00045826,80.5,19.5
E00045828,88.5,11.5
E00045832,84.6,15.4
E00045834,85.3,14.7
E00045836,78.9,21.1
E00045838,95.5,4.5
E00045839,84.4,15.6
E00045840,87.5,12.5
E00045869,75.7,24.3
E00045878,81,19
E00045881,74.3,25.7
E00045885,77.6,22.4
E00045890,77.9,22.1
E00045891,77.7,22.3
E00045894,85.6,14.4
E00045896,70.3,29.7
E00045899,83.2,16.8
E00046202,69.7,30.3
E00046203,90,10
E00046206,88.8,11.2
E00046212,82.2,17.8
E00046217,94.2,5.8
E00046220,90.4,9.6
E00046223,87.5,12.5
E00046227,90.3,9.7
E00046228,93.8,6.2
E00046230,90.7,9.3
E00046232,86.5,13.5
E00046235,91.4,8.6
E00046238,95.5,4.5
E00046240,84.1,15.9
E00046244,90.1,9.9
E00046245,87.7,12.3
E00046246,77.4,22.6
