areacd,heating_type_3a-001,heating_type_3a-002
E00045326,0,100
E00045327,0,100
E00045328,1.4,98.6
E00045329,2.6,97.4
E00045330,1.6,98.4
E00045331,1.4,98.6
E00045332,3.1,96.9
E00045333,0.7,99.3
E00045334,2.7,97.3
E00045335,0,100
E00045336,1.6,98.4
E00045337,1.6,98.4
E00045338,3.4,96.6
E00045339,0,100
E00045340,3.6,96.4
E00045341,1.8,98.2
E00045342,2.1,97.9
E00045343,1.7,98.3
E00045344,5,95
E00045345,1.4,98.6
E00045346,3.2,96.8
E00045347,0,100
E00045348,0,100
E00045349,2.5,97.5
E00045350,1.7,98.3
E00045351,5.4,94.6
E00045352,3.1,96.9
E00045353,2.3,97.7
E00045354,5,95
E00045355,0.8,99.2
E00045356,4.2,95.8
E00045357,3,97
E00045358,2.1,97.9
E00045359,1.4,98.6
E00045360,3,97
E00045361,2.7,97.3
E00045362,1.3,98.7
E00045363,4.8,95.2
E00045364,2.2,97.8
E00045365,0.8,99.2
E00045366,1.8,98.2
E00045367,0.9,99.1
E00045368,2.6,97.4
E00045369,0,100
E00045370,1.4,98.6
E00045371,2.1,97.9
E00045372,0.8,99.2
E00045373,2.3,97.7
E00045381,4.7,95.3
E00045382,2,98
E00045383,4.3,95.7
E00045384,3.1,96.9
E00045385,2.7,97.3
E00045386,0.9,99.1
E00045387,0,100
E00045388,2.8,97.2
E00045389,1.8,98.2
E00045390,0,100
E00045391,1.6,98.4
E00045392,2,98
E00045393,2.7,97.3
E00045394,2.2,97.8
E00045395,2.7,97.3
E00045396,1.4,98.6
E00045397,3.2,96.8
E00045398,2.8,97.2
E00045399,2.6,97.4
E00045400,1.8,98.2
E00045401,1,99
E00045402,2.7,97.3
E00045403,4.1,95.9
E00045404,1.2,98.8
E00045405,5.1,94.9
E00045406,1.5,98.5
E00045407,3.2,96.8
E00045408,3.7,96.3
E00045409,0,100
E00045410,1.9,98.1
E00045411,0,100
E00045412,4.9,95.1
E00045416,2.6,97.4
E00045420,4.5,95.5
E00045422,1.7,98.3
E00045427,0,100
E00045428,2.1,97.9
E00045429,0.8,99.2
E00045431,0.8,99.2
E00045434,0.9,99.1
E00045439,0.7,99.3
E00045441,2.5,97.5
E00045443,3.9,96.1
E00045445,4,96
E00045448,8.3,91.7
E00045464,13.2,86.8
E00045471,0,100
E00045473,3.8,96.2
E00045475,1,99
E00045478,1.7,98.3
E00045480,0.8,99.2
E00045481,2.2,97.8
E00045483,0.7,99.3
E00045484,0.8,99.2
E00045486,2.3,97.7
E00045488,1.5,98.5
E00045491,2,98
E00045492,1.7,98.3
E00045493,0.8,99.2
E00045494,2.2,97.8
E00045496,4.9,95.1
E00045498,2.2,97.8
E00045499,1.4,98.6
E00045500,2.7,97.3
E00045501,2.3,97.7
E00045502,4.8,95.2
E00045503,4.8,95.2
E00045504,1.4,98.6
E00045505,3.4,96.6
E00045506,1.4,98.6
E00045507,0,100
E00045508,1.6,98.4
E00045509,4.9,95.1
E00045510,4.3,95.7
E00045511,1.7,98.3
E00045512,5,95
E00045513,2.8,97.2
E00045514,3.3,96.7
E00045515,2.2,97.8
E00045516,5.7,94.3
E00045517,1.6,98.4
E00045518,1.3,98.7
E00045519,1,99
E00045522,2.3,97.7
E00045523,1.6,98.4
E00045524,2.8,97.2
E00045525,2,98
E00045526,2.1,97.9
E00045527,5.1,94.9
E00045528,1.5,98.5
E00045529,0.9,99.1
E00045530,3.2,96.8
E00045531,0.8,99.2
E00045532,4.7,95.3
E00045533,2.1,97.9
E00045534,1.7,98.3
E00045535,0.8,99.2
E00045536,0,100
E00045537,1.4,98.6
E00045538,2.7,97.3
E00045539,0.8,99.2
E00045540,1.6,98.4
E00045541,0.8,99.2
E00045542,2.9,97.1
E00045543,0,100
E00045544,0,100
E00045545,1.6,98.4
E00045546,1,99
E00045547,4.1,95.9
E00045548,0.8,99.2
E00045549,1.1,98.9
E00045550,1,99
E00045551,0.8,99.2
E00045552,2,98
E00045553,2.9,97.1
E00045554,3.5,96.5
E00045555,1.4,98.6
E00045556,1.7,98.3
E00045557,2.7,97.3
E00045558,0,100
E00045559,3.7,96.3
E00045560,5.8,94.2
E00045561,2,98
E00045562,2.5,97.5
E00045563,0,100
E00045564,0.8,99.2
E00045566,0,100
E00045568,0,100
E00045569,3.1,96.9
E00045570,3.1,96.9
E00045571,1.1,98.9
E00045572,0,100
E00045573,0.8,99.2
E00045574,2.3,97.7
E00045575,1.7,98.3
E00045576,2.8,97.2
E00045577,1,99
E00045578,3.8,96.2
E00045579,1.7,98.3
E00045580,8.1,91.9
E00045581,3.8,96.2
E00045582,1.9,98.1
E00045823,1.5,98.5
E00045826,1.4,98.6
E00045828,1.7,98.3
E00045832,0.8,99.2
E00045834,1.6,98.4
E00045836,2.4,97.6
E00045838,1.5,98.5
E00045839,0,100
E00045840,0.8,99.2
E00045869,2.5,97.5
E00045878,1.7,98.3
E00045881,0,100
E00045885,0.6,99.4
E00045890,1.7,98.3
E00045891,0.7,99.3
E00045894,1.4,98.6
E00045896,0.7,99.3
E00045899,0,100
E00046202,1.1,98.9
E00046203,1.5,98.5
E00046206,0.8,99.2
E00046212,2.6,97.4
E00046217,1.7,98.3
E00046220,1.6,98.4
E00046223,3.8,96.2
E00046227,3.2,96.8
E00046228,1.9,98.1
E00046230,2.9,97.1
E00046232,2.7,97.3
E00046235,1.5,98.5
E00046238,4.3,95.7
E00046240,0.9,99.1
E00046244,0,100
E00046245,0.7,99.3
E00046246,3.7,96.3
E00046248,1.3,98.7
E00046249,3.1,96.9
E00046250,5.4,94.6
E00046251,0,100
E00046253,3.5,96.5
E00046254,0,100
E00046255,9.6,90.4
E00046256,2.2,97.8
E00046257,0.7,99.3
E00046550,2.3,97.7
E00051506,0,100
E00051644,0,100
E00051646,4.3,95.7
E00051648,3.8,96.2
E00051651,2.1,97.9
E00051652,1.4,98.6
E00051653,0.8,99.2
E00051655,2,98
E00051656,0.5,99.5
E00051657,3.4,96.6
E00051670,0.8,99.2
E00051672,5.6,94.4
E00051673,0.7,99.3
E00051676,1.2,98.8
E00051677,2.8,97.2
E00051678,0.7,99.3
E00051679,0,100
E00051681,1.6,98.4
E00163902,1.3,98.7
E00163903,0,100
E00163904,1.8,98.2
E00163905,1.1,98.9
E00163906,4.2,95.8
E00163907,0,100
E00163908,0,100
E00163909,1.8,98.2
E00163910,0,100
E00163911,1.2,98.8
E00163912,0.8,99.2
E00163913,0,100
E00163914,0,100
E00163915,0,100
E00163916,0,100
E00163917,2.7,97.3
E00163918,1,99
E00163960,0,100
E00163961,0,100
E00163962,0.8,99.2
E00163963,1.5,98.5
E00163964,0.8,99.2
E00163965,0.6,99.4
E00163966,0.7,99.3
E00163967,0,100
E00163968,0,100
