areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00045326,82.9,12.1,5
E00045327,83.5,12.8,3.7
E00045328,82.9,12.1,5
E00045329,79.7,14.8,5.5
E00045330,75.7,15.8,8.5
E00045331,80.2,14,5.7
E00045332,78.1,12.7,9.2
E00045333,74.1,16,9.9
E00045334,76.9,16.4,6.7
E00045335,77.7,16.3,6
E00045336,80.3,14.8,4.8
E00045337,73,16.3,10.7
E00045338,80.6,12.5,6.9
E00045339,67,13.8,19.2
E00045340,74.2,18.4,7.5
E00045341,79.5,13.4,7.2
E00045342,83.6,11.5,4.9
E00045343,82.1,12.7,5.2
E00045344,80.3,12.5,7.1
E00045345,78.6,16,5.5
E00045346,77.7,15.9,6.4
E00045347,76.9,14.6,8.5
E00045348,83.2,10.7,6.1
E00045349,83,11.3,5.7
E00045350,80.1,14.6,5.3
E00045351,74.4,17.3,8.4
E00045352,76.6,18.2,5.2
E00045353,68.4,25.7,5.9
E00045354,78.9,14.1,7
E00045355,82.4,13.8,3.8
E00045356,69,19.5,11.6
E00045357,77.9,14.8,7.3
E00045358,77.6,17.1,5.3
E00045359,78.8,16.7,4.5
E00045360,84.8,10.2,5
E00045361,82.5,13.5,4
E00045362,70.1,13.7,16.2
E00045363,76.9,16.4,6.6
E00045364,81.7,13.7,4.6
E00045365,77.9,17.4,4.7
E00045366,76.9,17.4,5.7
E00045367,68.4,18.4,13.1
E00045368,85.9,11.2,2.8
E00045369,82.1,14.8,3.1
E00045370,81.8,12.6,5.5
E00045371,77,18.3,4.7
E00045372,85.4,10.1,4.5
E00045373,85,11.8,3.2
E00045381,75.1,16.9,8
E00045382,84.3,11.5,4.2
E00045383,82,13.3,4.7
E00045384,78.6,15.1,6.2
E00045385,69.4,17.2,13.4
E00045386,87.7,8.7,3.6
E00045387,81,11.7,7.3
E00045388,78.9,14.7,6.3
E00045389,61.3,22.9,15.9
E00045390,87.4,10.5,2
E00045391,83.1,13,4
E00045392,66.8,24,9.2
E00045393,72.1,17.4,10.5
E00045394,72.5,16,11.5
E00045395,82.7,12.1,5.1
E00045396,83.5,10.9,5.6
E00045397,80.2,14,5.8
E00045398,76.2,15.6,8.2
E00045399,81.2,12.1,6.6
E00045400,84.6,9.7,5.6
E00045401,77.2,17.2,5.6
E00045402,77,16.8,6.2
E00045403,82.7,12.4,4.9
E00045404,42.7,36.8,20.5
E00045405,72.6,17.9,9.5
E00045406,76.3,16.1,7.6
E00045407,81.2,13.9,4.9
E00045408,76.6,15.7,7.7
E00045409,76.8,16.3,6.9
E00045410,72.9,19.7,7.5
E00045411,78.7,17.6,3.6
E00045412,78.6,11.4,10.1
E00045416,84.3,11.2,4.5
E00045420,81.6,13,5.5
E00045422,90.5,7.6,1.9
E00045427,81.4,13.6,5.1
E00045428,82,12.3,5.6
E00045429,86.4,9.9,3.7
E00045431,84.1,11.8,4.1
E00045434,74.2,14.8,10.9
E00045439,86.4,11.8,1.7
E00045441,78,15,7
E00045443,77.5,15.2,7.3
E00045445,81.2,13.9,4.8
E00045448,65.6,28.1,6.3
E00045464,79.5,16.2,4.4
E00045471,85.2,11.1,3.8
E00045473,78.3,14.1,7.6
E00045475,79.9,14.7,5.4
E00045478,84.9,10.8,4.3
E00045480,84.2,12.9,2.9
E00045481,87,9.5,3.5
E00045483,84.5,11.3,4.3
E00045484,86.4,9.3,4.3
E00045486,84.3,12.5,3.1
E00045488,87.8,8.5,3.7
E00045491,80.5,14.4,5.1
E00045492,84.4,7.2,8.4
E00045493,83,13.5,3.5
E00045494,91,7.7,1.2
E00045496,75.9,16.7,7.4
E00045498,88.3,9,2.7
E00045499,77.7,15.9,6.3
E00045500,79,14.3,6.7
E00045501,76.6,15.1,8.3
