geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00061874,12.7,12.7,64.7,9.8
E00061875,13.2,23.9,45.3,17.6
E00062043,8.7,12.1,71.7,7.5
E00062044,5.9,24.4,63.9,5.9
E00062045,4.7,18.7,69.2,7.5
E00062046,14.5,18.2,56.4,10.9
E00062047,6.3,20.7,63.1,9.9
E00062048,4.9,17.1,68.3,9.8
E00062049,9.9,20.6,64.1,5.3
E00062050,9.5,24.8,50.5,15.2
E00062051,9.4,20.1,61.9,8.6
E00062052,8,19.6,62.3,10.1
E00062053,6.1,19.3,65.8,8.8
E00062054,6.5,16.7,67.6,9.3
E00062055,6.7,16.7,66.7,10
E00062056,14.7,23.5,57.4,4.4
E00062057,9.3,26.7,53.3,10.7
E00062058,9.4,17.9,65.8,6.8
E00062059,7.5,25,55,12.5
E00062060,9.3,27.1,57.3,6.2
E00062061,13.7,10.1,66.9,9.4
E00062062,9,14.9,65.7,10.4
E00062064,11.9,23.8,58.4,5.9
E00062065,11.6,19.7,61.2,7.5
E00062066,9.6,22.9,63.9,3.6
E00062067,12.2,12.2,68.7,7
E00062068,12.4,19.8,60.3,7.4
E00062069,7.1,19.9,63.5,9.6
E00062070,10.4,13.5,64.4,11.7
E00062071,7.9,25.9,59.7,6.5
E00062072,6,23.4,61.5,9.1
E00062073,8,20.7,64.4,6.9
E00062074,5.6,22.6,60.7,11.1
E00062075,7.9,22,63,7.1
E00062076,9.4,14.4,69.1,7.2
E00062077,7.7,24.5,57.4,10.3
E00062078,10.3,16.5,66,7.2
E00062079,8.7,22.6,63.5,5.2
E00062080,3,25.4,64.9,6.7
E00062081,6.9,21.7,61.1,10.3
E00062082,7,17.7,66.5,8.9
E00062083,5.5,23.4,60.9,10.2
E00062084,12,26.9,54.6,6.5
E00062085,9.8,13.7,66.7,9.8
E00062086,7.8,17,67.4,7.8
E00062087,6.3,23.1,62,8.7
E00062088,10.2,19.4,60.2,10.2
E00062089,15.1,19.4,51.6,14
E00062090,6.6,33.9,55.4,4.1
E00062091,7.6,30.3,60.6,1.5
E00062092,9.4,26,58.3,6.3
E00062093,9.4,23.1,62.4,5.1
E00062094,4.5,20.1,68.7,6.7
E00062095,7.8,25,63.3,3.9
E00062096,4.8,26,52.9,16.3
E00062097,3.4,31,51.7,13.8
E00062098,11.5,26.9,53.8,7.7
E00062099,9.8,30.4,53.3,6.5
E00062100,10,13.6,67.1,9.3
E00062101,6.5,23.7,60.2,9.7
E00062102,20.5,26.1,53.4,0
E00062103,7.2,13.9,62,16.9
E00062104,7.9,23,62.4,6.7
E00062105,12,15.1,60.8,12
E00062106,10.1,15.8,66.9,7.2
E00062107,3.8,22.9,65.6,7.6
E00062108,8.4,18.1,56.8,16.7
E00062109,11,20.3,57.6,11
E00062110,7,20.9,64.3,7.8
E00062111,9.7,18,59.4,12.9
E00062112,6,11,65.4,17.6
E00062113,10.7,18.4,60.2,10.7
E00062114,8,19.3,64.8,8
E00062115,9.1,22.6,60.4,7.9
E00062116,8.6,22.4,58.6,10.3
E00062117,10,26.3,50,13.8
E00062119,7.8,17.8,62.8,11.6
E00062120,6.2,16.8,66.4,10.6
E00062121,5.5,20,64.2,10.3
E00062122,7.3,24.8,56.9,10.9
E00062123,13.2,21.7,57.4,7.8
E00062124,6,17.3,69.2,7.5
E00062125,7.8,25,53.1,14.1
E00062126,14.5,13.7,64.1,7.7
E00062127,7.2,29,62.3,1.4
E00062128,10.6,25.8,53.8,9.8
E00062129,11.3,25.5,49.1,14.2
E00062131,10.9,17.2,64.8,7
E00062132,16.2,25.6,52.1,6
E00062133,7.5,16.8,61.5,14.2
E00062134,8.6,16.4,62.5,12.5
E00062136,5.1,20.6,67.6,6.6
E00062138,11.3,20,59.3,9.3
E00062139,4.1,19.5,66.3,10.1
E00062140,8.8,19.4,61.3,10.6
E00062141,5.9,22.2,62.2,9.7
E00062142,8,21.8,61.3,8.9
E00062143,8.3,25.5,60.7,5.5
E00062144,6.7,19.3,64.7,9.2
E00062145,5.8,28.1,61.2,5
E00062146,11.9,20.5,64.9,2.6
E00062147,13.1,17.8,59.2,9.9
E00062148,6.7,21.3,66.7,5.3
E00062149,6.2,19.5,65.5,8.8
E00062150,8.3,18.9,65.2,7.6
E00062151,6.1,25.2,62.6,6.1
E00062152,7.4,20,59.3,13.3
E00062153,3.6,14.4,66.7,15.3
E00062154,9,23.9,54.1,13.1
E00062155,5.6,23.6,62.5,8.3
E00062156,9.1,17.4,62.4,11.2
E00062157,9.8,20.8,56.3,13.1
E00062158,9.8,20.3,59.3,10.6
E00062159,15.6,20.3,53.1,10.9
E00062160,7.2,20.3,66.7,5.9
E00062161,7,30.2,57,5.8
E00062162,6,34.9,55.4,3.6
E00062163,9.1,29.1,50.9,10.9
E00062164,9.8,26.5,58.8,4.9
E00062165,7.9,26,55.8,10.2
E00062166,6.7,26.9,56.3,10.1
E00062167,10.1,21.1,61.5,7.3
E00062168,8,22.7,55.3,14
E00062169,10.1,18.3,61.5,10.1
E00062170,11.1,7.4,64.8,16.7
E00062171,9.8,19.6,61.6,8.9
E00062172,12.9,20.4,59.1,7.5
E00062173,12.4,19.4,56.6,11.6
E00062174,8.9,19.5,65.9,5.7
E00062175,4.7,18.6,69,7.8
E00062176,9.6,21.7,60.2,8.4
E00062177,10.4,29.2,54.2,6.3
E00062178,12.8,19.2,58.4,9.6
E00062179,5.9,17.6,76.5,0
E00062180,4.8,30.8,53.8,10.6
E00062181,7.3,21.2,55.6,15.9
E00062182,12.5,15.2,63.4,8.9
E00062183,6.4,19.1,63,11.6
E00062184,3.5,19.6,67.1,9.8
E00062185,7.3,21,63.7,8.1
