geography_code,sex-001,sex-002
E00061874,49.1,50.9
E00061875,50.1,49.9
E00062043,48.7,51.3
E00062044,48.8,51.2
E00062045,54.5,45.5
E00062046,43.1,56.9
E00062047,48,52
E00062048,46.3,53.7
E00062049,53.7,46.3
E00062050,51.9,48.1
E00062051,50.5,49.5
E00062052,60.2,39.8
E00062053,45.8,54.2
E00062054,51.8,48.2
E00062055,52.8,47.2
E00062056,42.6,57.4
E00062057,50.7,49.3
E00062058,45.2,54.8
E00062059,49.7,50.3
E00062060,49.5,50.5
E00062061,45.3,54.7
E00062062,49.8,50.2
E00062064,53.8,46.2
E00062065,52,48
E00062066,50.5,49.5
E00062067,48.2,51.8
E00062068,49.8,50.2
E00062069,53.3,46.7
E00062070,46.8,53.2
E00062071,52.7,47.3
E00062072,53.2,46.8
E00062073,49.5,50.5
E00062074,53.3,46.7
E00062075,51.7,48.3
E00062076,52.3,47.7
E00062077,51.9,48.1
E00062078,55.2,44.8
E00062079,58.2,41.8
E00062080,54,46
E00062081,50.3,49.7
E00062082,48.6,51.4
E00062083,49.8,50.2
E00062084,49.6,50.4
E00062085,51.2,48.8
E00062086,50.9,49.1
E00062087,49,51
E00062088,46.4,53.6
E00062089,53,47
E00062090,49.5,50.5
E00062091,56.1,43.9
E00062092,52.3,47.7
E00062093,56.2,43.8
E00062094,51.4,48.6
E00062095,56.6,43.4
E00062096,56,44
E00062097,53.1,46.9
E00062098,57.6,42.4
E00062099,49,51
E00062100,47.1,52.9
E00062101,48.7,51.3
E00062102,58,42
E00062103,54.3,45.7
E00062104,50.5,49.5
E00062105,47.6,52.4
E00062106,55.5,44.5
E00062107,48.2,51.8
E00062108,49.2,50.8
E00062109,52.5,47.5
E00062110,49.8,50.2
E00062111,51.1,48.9
E00062112,49.4,50.6
E00062113,51.6,48.4
E00062114,49.8,50.2
E00062115,50,50
E00062116,48,52
E00062117,56.1,43.9
E00062119,49.1,50.9
E00062120,52.5,47.5
E00062121,51.8,48.2
E00062122,49.5,50.5
E00062123,47.1,52.9
E00062124,50.2,49.8
E00062125,59.3,40.7
E00062126,51.3,48.7
E00062127,47.2,52.8
E00062128,49.3,50.7
E00062129,54.3,45.7
E00062131,50.7,49.3
E00062132,52.1,47.9
E00062133,52.2,47.8
E00062134,45.1,54.9
E00062136,49.8,50.2
E00062138,50.4,49.6
E00062139,49.5,50.5
E00062140,53.7,46.3
E00062141,55.1,44.9
E00062142,52.5,47.5
E00062143,48.4,51.6
E00062144,55.1,44.9
E00062145,49.5,50.5
E00062146,52.1,47.9
E00062147,51,49
E00062148,49.5,50.5
E00062149,49.4,50.6
E00062150,53.3,46.7
E00062151,49.8,50.2
E00062152,52.7,47.3
E00062153,53.1,46.9
E00062154,52.9,47.1
E00062155,47.8,52.2
E00062156,52.8,47.2
E00062157,48.7,51.3
E00062158,52,48
E00062159,55.3,44.7
E00062160,46.1,53.9
E00062161,47.7,52.3
E00062162,56.6,43.4
E00062163,59.6,40.4
E00062164,53.2,46.8
E00062165,55.8,44.2
E00062166,48.5,51.5
E00062167,49.8,50.2
E00062168,53.3,46.7
E00062169,46.8,53.2
E00062170,50.6,49.4
E00062171,53.4,46.6
E00062172,49.4,50.6
E00062173,53.6,46.4
E00062174,48.8,51.2
E00062175,51.4,48.6
E00062176,52.4,47.6
E00062177,52,48
E00062178,49,51
E00062179,55.8,44.2
E00062180,53.5,46.5
E00062181,51.5,48.5
E00062182,46.5,53.5
E00062183,49.5,50.5
E00062184,49.6,50.4
E00062185,51.9,48.1
E00062186,54.2,45.8
E00062187,53.9,46.1
E00062188,56.7,43.3
E00062189,52.4,47.6
E00062190,52.1,47.9
E00062191,57.5,42.5
E00062192,54.1,45.9
E00062193,53.6,46.4
E00062194,48.1,51.9
E00062195,54.7,45.3
E00062196,49.1,50.9
E00062197,49.7,50.3
E00062198,49.6,50.4
E00062199,52.1,47.9
E00062200,50.9,49.1
E00062207,50.4,49.6
E00062208,50.6,49.4
E00062209,51.2,48.8
E00062210,52.5,47.5
E00062211,56.4,43.6
E00062212,51.6,48.4
E00062213,57.1,42.9
E00062214,51.2,48.8
E00062215,56.6,43.4
E00062216,50.8,49.2
E00062217,52.5,47.5
E00062218,56.7,43.3
E00062219,51.5,48.5
E00062220,51.9,48.1
E00062221,50,50
E00062222,50.5,49.5
E00062223,53.5,46.5
E00062224,51.1,48.9
E00062225,48.1,51.9
E00062227,51.2,48.8
E00062228,48.6,51.4
E00062229,49,51
E00062230,51.9,48.1
E00062231,52.6,47.4
E00062232,53.1,46.9
E00062233,51.3,48.7
E00062234,55.1,44.9
E00062235,53.6,46.4
E00062236,50.9,49.1
E00062237,52.8,47.2
E00062238,54.4,45.6
E00062239,56.5,43.5
E00062240,47.7,52.3
E00062241,51.9,48.1
E00062242,48.4,51.6
E00062243,48.7,51.3
E00062244,54.3,45.7
E00062245,51,49
E00062246,55.3,44.7
E00062247,52.1,47.9
E00062250,50.8,49.2
E00062251,53.2,46.8
E00062252,48,52
E00062253,54.5,45.5
E00062255,53.5,46.5
E00062256,51.4,48.6
E00062257,50.9,49.1
E00062258,46.1,53.9
E00062260,54,46
E00062261,49.7,50.3
E00062262,49.3,50.7
E00062263,50.8,49.2
E00062265,52.8,47.2
E00062266,51,49
E00062268,51.3,48.7
E00062269,49.8,50.2
E00062270,52.1,47.9
E00062272,53.1,46.9
E00062273,50.3,49.7
E00062274,55.5,44.5
E00062275,52.5,47.5
E00062276,54.5,45.5
E00062277,52.1,47.9
E00062278,52.8,47.2
E00062279,52.2,47.8
E00062280,51.1,48.9
E00062281,50.4,49.6
E00062282,49.8,50.2
E00062283,51.1,48.9
E00062284,50.2,49.8
E00062285,55,45
E00062286,48.9,51.1
E00062287,49.8,50.2
E00062288,48.8,51.2
E00062289,50.5,49.5
E00062290,52,48
E00062291,48.6,51.4
E00062292,51.2,48.8
E00062293,51.9,48.1
E00062294,47.7,52.3
E00062295,57.5,42.5
E00062296,52,48
E00062297,48.9,51.1
E00062298,51.8,48.2
E00062299,51.5,48.5
E00062300,45.9,54.1
E00062301,50.4,49.6
E00062302,48.2,51.8
E00062303,42.1,57.9
E00062304,51.2,48.8
E00062305,47.1,52.9
E00062306,46.3,53.7
E00062307,53.3,46.7
E00062308,50.8,49.2
E00062309,46.8,53.2
E00062310,47.8,52.2
E00062311,49.7,50.3
E00062312,34.4,65.6
E00062313,50.4,49.6
E00062314,51.7,48.3
E00062315,45.4,54.6
E00062316,50,50
E00062317,51.9,48.1
E00062318,48.8,51.2
E00062319,43.4,56.6
E00062320,52.5,47.5
E00062321,46.6,53.4
E00062322,45,55
E00062323,47.4,52.6
E00062324,42.7,57.3
E00062325,40.4,59.6
E00062326,52.8,47.2
E00062327,52.1,47.9
E00062328,48.6,51.4
E00062329,47,53
E00062330,50,50
E00062331,50.8,49.2
E00062332,49.7,50.3
E00062333,50.3,49.7
E00062334,51.5,48.5
E00062335,55.6,44.4
E00062336,59.2,40.8
E00062337,51.2,48.8
E00062338,56.8,43.2
E00062339,47.5,52.5
E00062340,51.8,48.2
E00062341,46.9,53.1
E00062342,49,51
E00062343,46.5,53.5
E00062344,48.4,51.6
E00062345,56,44
E00062346,53.6,46.4
E00062347,54.1,45.9
E00062348,52.1,47.9
E00062349,51.1,48.9
E00062350,48.7,51.3
E00062351,48.5,51.5
E00062352,52.3,47.7
E00062353,53.1,46.9
E00062354,53.7,46.3
E00062355,53.2,46.8
E00062356,49.9,50.1
E00062357,53.5,46.5
E00062358,50.4,49.6
E00062359,45.7,54.3
E00062360,47.9,52.1
E00062361,48,52
E00062362,52.9,47.1
E00062363,44.3,55.7
E00062364,54.5,45.5
E00062365,53.6,46.4
E00062366,47.1,52.9
E00062367,46.5,53.5
E00062368,50.8,49.2
E00062369,53.9,46.1
E00062370,54.8,45.2
E00062371,52.1,47.9
E00062372,51.2,48.8
E00062373,50.6,49.4
E00062374,54.9,45.1
E00062375,50.5,49.5
E00062376,52.2,47.8
E00062377,55.7,44.3
E00062378,51.5,48.5
E00062382,53.9,46.1
E00062384,51.6,48.4
E00062385,52.7,47.3
E00062386,45.2,54.8
E00105828,55.3,44.7
E00105829,56.1,43.9
E00105830,51.4,48.6
E00105831,54.6,45.4
E00105832,54.3,45.7
E00105833,56.6,43.4
E00105834,57.4,42.6
E00105835,52.8,47.2
E00105836,51.4,48.6
E00105837,52.1,47.9
E00105838,52.4,47.6
E00105839,52.3,47.7
E00105840,51.9,48.1
E00105841,51.6,48.4
E00105842,45.9,54.1
E00105843,53.2,46.8
E00105844,48.7,51.3
E00105845,59,41
E00105846,57,43
E00105847,51.9,48.1
E00105848,51.8,48.2
E00105849,50,50
E00105856,53.1,46.9
E00105857,48.8,51.2
E00105858,50.8,49.2
E00105860,50.9,49.1
E00105877,53.2,46.8
E00105878,50,50
E00105879,52,48
E00105880,51.7,48.3
E00105881,55,45
E00105882,49,51
E00105883,48.7,51.3
E00105884,49.2,50.8
E00105885,48.1,51.9
E00105913,50.7,49.3
E00105914,48.5,51.5
E00105916,50.2,49.8
E00105917,56.3,43.7
E00105918,50.2,49.8
E00140430,48.3,51.7
E00140443,53.3,46.7
E00140444,53,47
E00140445,49,51
E00140446,52.1,47.9
E00140447,52.2,47.8
E00140448,49.6,50.4
E00140449,50.9,49.1
E00140450,52.1,47.9
E00140451,52.8,47.2
E00140452,51.2,48.8
E00140453,48.7,51.3
E00140454,53,47
E00140455,51.7,48.3
E00140456,49.3,50.7
E00140457,55.7,44.3
E00140458,53.8,46.2
E00140459,51.8,48.2
E00140460,49.2,50.8
E00140461,45.5,54.5
E00140462,48.6,51.4
E00140463,51.2,48.8
E00140464,52.2,47.8
E00140471,54.1,45.9
E00140472,49.4,50.6
E00140473,50,50
E00140474,49.8,50.2
E00140475,51,49
E00140476,50.2,49.8
E00140478,47.1,52.9
E00140479,47.7,52.3
E00140480,50.8,49.2
E00140481,51.4,48.6
E00140482,51.4,48.6
E00140483,54,46
E00140484,49,51
E00140485,51.3,48.7
E00140537,48.6,51.4
E00140538,48.8,51.2
E00140539,50,50
E00140541,50,50
E00140545,49.9,50.1
E00140546,48.2,51.8
E00140547,53.8,46.2
E00140548,51.4,48.6
E00140549,48.5,51.5
E00140550,54.7,45.3
E00140551,50.8,49.2
E00140552,55.2,44.8
E00140553,51.8,48.2
E00140554,54.2,45.8
E00140555,48.4,51.6
