geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00036144,25.7,24.8,27.6,21.9
E00036145,24.2,42.5,14.2,19.2
E00036166,30.5,38.9,15.3,15.3
E00036167,29.7,32.8,22.7,14.8
E00036168,25.2,30.4,24.3,20
E00036169,26.5,31.6,23.1,18.8
E00036170,33.1,29.7,20.3,16.9
E00036171,25.9,43.8,18.8,11.6
E00036213,27.3,36.4,16.5,19.8
E00036215,32.2,38.8,14,14.9
E00036216,16.9,41.9,10.5,30.6
E00036217,27.9,38.8,17.1,16.3
E00036218,22.5,42.3,14.4,20.7
E00036219,31.4,34.3,17.1,17.1
E00036292,23.8,38.1,19.6,18.5
E00036293,19.2,30.8,20.8,29.2
E00036294,20.3,32.8,24.2,22.7
E00036295,31.5,34.7,18.5,15.3
E00036296,14.1,51.6,13.3,21.1
E00036297,31.3,31.3,14.2,23.1
E00036298,19.3,41.5,20,19.3
E00036299,35.4,43.8,11.8,9
E00036300,28.8,52.3,12.1,6.8
E00036301,31.9,43.5,9.4,15.2
E00036302,26.6,44.5,17.2,11.7
E00036303,31.7,39,15.4,13.8
E00036304,29.9,38.9,15.3,16
E00036305,39.1,27.8,17.3,15.8
E00036306,25.6,42.1,15.7,16.5
E00036307,36.4,23.7,18.6,21.2
E00036308,30.3,43.4,9.8,16.4
E00036309,19.4,46.8,16.9,16.9
E00036310,33.3,40.6,12.3,13.8
E00036311,23,43.4,15,18.6
E00036312,37.7,28.7,18.9,14.8
E00036313,39.9,29.7,17.6,12.8
E00036314,29.2,32.5,16.7,21.7
E00036315,34.2,32.4,16.2,17.1
E00036316,30.1,28.3,22.1,19.5
E00036317,25,41.9,19.9,13.2
E00036318,18.4,40.8,22.4,18.4
E00036319,39.4,28.5,13.9,18.2
E00036321,28,32,19.2,20.8
E00036322,30.8,38.5,10.3,20.5
E00036323,30.8,43.1,12.3,13.8
E00036324,20.2,35.8,13.8,30.3
E00036325,21,35.3,20.2,23.5
E00036326,70,25,2.2,2.8
E00036327,17,47,14,22
E00036328,19.1,33.8,19.7,27.4
E00036329,19.5,43.1,12.2,25.2
E00036330,21.4,38.4,20.5,19.6
E00036331,25.7,31.6,16.9,25.7
E00036332,39.5,32.8,15.1,12.6
E00036333,22.9,45,15.6,16.5
E00036334,27.1,33.3,17.1,22.5
E00036335,22.7,30.9,18.2,28.2
E00036336,31.7,27.9,18.3,22.1
E00036337,25,30.8,19.2,25
E00092481,25.5,40.9,20.2,13.5
E00092482,35.8,39.4,11.9,12.8
E00092485,24.3,43.2,18.9,13.5
E00092488,30.9,38.2,18.7,12.2
E00092489,25.3,35.2,14.3,25.3
E00092492,34.1,29.4,24.7,11.8
E00092493,30,38.6,11.4,20
E00092494,17.9,37.2,15.4,29.5
E00092495,39.3,42.6,6.6,11.5
E00092609,23.3,36.7,17.8,22.2
E00092610,22.9,36.2,18.1,22.9
E00092611,22.6,36.8,15,25.6
E00092612,32.1,41.1,16.1,10.7
E00092613,15.4,55.1,10.3,19.2
E00092615,17.4,53.7,9.9,19
E00092649,22.3,30.9,24.5,22.3
E00092650,31.6,30.5,18.6,19.2
E00092651,29.3,37.6,11.3,21.8
E00092655,21.4,35.7,16.7,26.2
E00093451,40.6,28.7,13.3,17.5
E00093452,36.9,40.8,11.5,10.8
E00093453,56.1,25.6,9.8,8.5
E00093454,44.4,27.4,12.9,15.3
E00093455,31.7,29.6,12,26.8
E00093456,28.8,27.7,20.9,22.6
E00093457,22.7,29.7,26.6,21.1
E00093458,33.3,29.6,17.5,19.6
E00093459,46.5,23.6,17.4,12.5
E00093460,35.9,36.7,19.5,7.8
E00093461,44.4,27.1,13.5,15
E00093462,55.2,24.4,13.4,7
E00093463,37.9,29.5,18.2,14.4
E00093464,42.5,27.4,11,19.2
E00093465,50.4,19.2,17.6,12.8
E00093466,63.7,21.2,7.1,8
E00093467,20.2,22.6,26.6,30.6
E00093468,29.2,33.3,19.2,18.3
E00093469,20,48.7,18.3,13
E00093470,17.9,46.3,17.9,17.9
E00093471,28.7,32.8,27.9,10.7
E00093472,56.7,15,14.2,14.2
E00093473,13.6,28,20.3,38.1
E00093474,34.3,31.3,20.9,13.4
E00093475,24,35.5,23.1,17.4
E00093476,32.3,20,26.2,21.5
E00093477,25,30.9,21.3,22.8
E00093479,19.5,39,26,15.4
E00093480,27.1,29.7,20.3,22.9
E00093481,32.3,27.7,22.3,17.7
E00093482,23.4,42.3,16.8,17.5
E00093483,29.5,38,14,18.6
E00093484,23.9,39.1,14.5,22.5
E00093485,26.1,35.8,19.4,18.7
E00093486,30.3,32.8,12.6,24.4
E00093487,17.1,42.6,18.6,21.7
E00093488,19,35.5,26.4,19
E00093489,25.4,33.6,19.7,21.3
E00093490,19.9,40.4,15.1,24.7
E00093491,16.4,41.4,23.6,18.6
E00093492,18.9,39.3,18.9,23
E00093493,24.8,35.9,18.8,20.5
E00093494,22.2,37,20.9,20
E00093495,19.7,53,18.9,8.3
E00093496,17.2,44.6,17.2,21
E00093497,32.8,34.4,13.9,18.9
E00093498,28.7,39.3,16.4,15.6
E00093499,36.2,50,3.8,10
E00093500,32.8,36.9,18,12.3
