geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00036144,97.8,0,2.2
E00036145,97.5,0.7,1.8
E00036166,99,1,0
E00036167,97.3,0.7,2.1
E00036168,96.8,1.1,2.1
E00036169,95.6,2.4,2
E00036170,98.1,0.8,1.1
E00036171,97.1,0.8,2
E00036213,98.2,0.7,1.1
E00036215,98.5,0.4,1.1
E00036216,96.6,0,3.4
E00036217,98.3,0,1.7
E00036218,97.8,0,2.2
E00036219,98.7,0,1.3
E00036292,99.2,0,0.8
E00036293,98.8,0,1.2
E00036294,97.3,0.6,2.1
E00036295,96.1,1.1,2.8
E00036296,98.7,0.3,1
E00036297,96.8,1.3,1.9
E00036298,95.3,2.1,2.7
E00036299,98.3,1,0.7
E00036300,97,0,3
E00036301,98,0.7,1.3
E00036302,98.6,0.4,1.1
E00036303,94.7,2.7,2.7
E00036304,98.5,0.9,0.6
E00036305,98.2,1.1,0.7
E00036306,97.2,1.4,1.4
E00036307,98.3,0.7,1
E00036308,98.5,0,1.5
E00036309,98.6,0,1.4
E00036310,98.3,0.3,1.3
E00036311,99.6,0,0.4
E00036312,97.8,0.4,1.8
E00036313,98.1,0,1.9
E00036314,96.9,0,3.1
E00036315,96.6,1.3,2.1
E00036316,99.2,0.4,0.4
E00036317,98.7,0.3,1
E00036318,96,0.3,3.6
E00036319,98.3,0.3,1.4
E00036321,100,0,0
E00036322,98.9,0,1.1
E00036323,98.9,0,1.1
E00036324,97.2,0.7,2.1
E00036325,97.7,0.7,1.7
E00036326,98.8,0,1.2
E00036327,97.3,0.4,2.3
E00036328,98.5,0.2,1.2
E00036329,99,0.3,0.6
E00036330,97.8,0.7,1.5
E00036331,98,0,2
E00036332,94.2,1.7,4.1
E00036333,98.1,0.4,1.6
E00036334,99.4,0,0.6
E00036335,98.6,0.4,1.1
E00036336,96.7,0,3.3
E00036337,98.1,1,1
E00092481,95.3,0.6,4.1
E00092482,96.4,0.4,3.1
E00092485,98.8,0,1.2
E00092488,96.2,0,3.8
E00092489,97,2.2,0.9
E00092492,95.8,0,4.2
E00092493,96.9,0.6,2.5
E00092494,97.7,0.8,1.5
E00092495,96.6,2.6,0.9
E00092609,96.8,0.9,2.3
E00092610,96.6,0.8,2.6
E00092611,98.6,0.5,0.8
E00092612,99.1,0,0.9
E00092613,94.9,1.5,3.6
E00092615,97.5,0.7,1.8
E00092649,97.1,0.8,2
E00092650,99.5,0,0.5
E00092651,97.4,1.3,1.3
E00092655,96.5,0,3.5
E00093451,88.1,0.3,11.6
E00093452,86.2,1.2,12.7
E00093453,80.1,2.4,17.5
E00093454,92.2,3.5,4.3
E00093455,95.4,0.3,4.3
E00093456,92.2,0.9,6.8
E00093457,92.1,0.3,7.6
E00093458,80.1,1.8,18
E00093459,79,1,19.9
E00093460,77.2,4.6,18.1
E00093461,82.4,1.1,16.5
E00093462,83.3,4.9,11.8
E00093463,98.7,0.7,0.7
E00093464,95.1,0.8,4
E00093465,98.4,0.4,1.2
E00093466,91.8,2.2,6
E00093467,92.8,1.4,5.8
E00093468,95.3,1.8,2.9
E00093469,97.7,0.4,1.9
E00093470,96.1,0,3.9
E00093471,95.6,2.9,1.5
E00093472,97,0,3
E00093473,95.7,1.1,3.2
E00093474,93.6,1.2,5.2
E00093475,96.2,0,3.8
E00093476,95.5,0,4.5
E00093477,91.8,1.7,6.4
E00093479,99,0,1
E00093480,93.6,0.3,6.1
E00093481,94.7,1,4.3
E00093482,96.2,0.3,3.5
E00093483,95.9,2.4,1.7
E00093484,99.1,0,0.9
E00093485,95.5,0.6,3.8
E00093486,97.2,0.3,2.4
E00093487,95.9,0.3,3.8
E00093488,97.6,0.3,2.1
E00093489,97.8,0.3,1.9
E00093490,97.3,0.8,1.9
E00093491,99.1,0.3,0.6
E00093492,91.9,2.6,5.5
E00093493,97.9,0,2.1
E00093494,96.2,0.5,3.3
E00093495,98.3,1,0.7
E00093496,96.2,0.5,3.3
E00093497,98.2,0.7,1.1
E00093498,97.4,0,2.6
E00093499,97.6,0.4,2
E00093500,98.1,1.1,0.8
E00093501,96.2,1,2.8
E00093502,96.9,1.2,1.9
E00093503,97.3,1.4,1.4
E00093504,97.7,0.6,1.7
E00093505,97.5,1.8,0.7
E00093506,100,0,0
E00093507,95.5,1.9,2.6
E00093508,97.9,0.6,1.5
E00093509,97.6,0.7,1.7
E00093547,98.4,0.4,1.2
E00093548,94.8,0.4,4.8
E00093549,96.4,0,3.6
E00093550,96.9,0,3.1
E00093551,94,1.9,4.1
E00093552,93.8,0.3,5.9
E00093553,96.3,0,3.7
E00093554,93.6,2.4,4
E00093555,94.9,0.6,4.5
E00093556,97.5,0.3,2.2
E00093557,97.3,0,2.7
E00093558,93.6,1,5.4
E00093559,94,0,6
E00093560,94.9,0.4,4.7
E00093561,94.9,0.4,4.7
E00093562,95.5,1,3.5
E00093563,94.6,1.4,4
E00093564,96.5,1.6,2
E00093565,94.9,1.4,3.8
E00093566,94.5,1.2,4.3
E00093567,96.7,0.5,2.7
E00093568,96.6,1.5,1.8
E00093569,97.7,1,1.3
E00093570,93,1.2,5.8
E00093571,96.1,1.3,2.6
E00093572,95.7,0.7,3.6
E00093573,97.2,0.3,2.5
E00093586,99.2,0,0.8
E00093587,97.2,0,2.8
E00093588,99.3,0,0.7
E00093589,98.2,0,1.8
E00093590,94.9,0.9,4.2
E00093591,96.5,1.2,2.3
E00093593,96.9,0,3.1
E00093594,98.4,0,1.6
E00093595,99.6,0,0.4
E00093596,99.3,0.4,0.4
E00093597,96.8,1,2.2
E00093598,97.2,1.6,1.2
E00093599,98.1,0,1.9
E00093600,95.8,0,4.2
E00093601,96.9,0,3.1
E00093602,97.1,0,2.9
E00093603,95.1,0,4.9
E00093604,96.4,0.3,3.3
E00093605,98.8,0.4,0.8
E00093606,95.9,1.4,2.8
E00093607,88.8,1.1,10.1
E00093608,91.6,0.3,8.1
E00093609,91.5,0.5,8
E00093610,93,0.4,6.6
E00093612,93.9,0.3,5.8
E00093613,96.7,0.6,2.7
E00093614,91.3,1.3,7.4
E00093615,93.5,0.8,5.7
E00093616,92.8,0.3,6.9
