areacd,sex-001,sex-002
E00071738,52.9,47.1
E00071739,55.8,44.2
E00071740,53.8,46.2
E00071741,49.8,50.2
E00071742,56.4,43.6
E00071743,49.3,50.7
E00071744,54.8,45.2
E00071745,47.8,52.2
E00071746,51,49
E00071747,51.3,48.7
E00071748,47.6,52.4
E00071749,48.1,51.9
E00071750,52.6,47.4
E00071751,49.7,50.3
E00071752,51.2,48.8
E00071753,51.2,48.8
E00071754,50.7,49.3
E00071755,53,47
E00071756,54.3,45.7
E00071757,45,55
E00071758,47.6,52.4
E00071759,50,50
E00071760,51.1,48.9
E00071761,53.5,46.5
E00071762,53,47
E00071763,51.8,48.2
E00071764,49.7,50.3
E00071765,53.4,46.6
E00071766,52,48
E00071767,48.2,51.8
E00071769,47,53
E00071770,50.4,49.6
E00071771,51.5,48.5
E00071772,50.3,49.7
E00071773,49.6,50.4
E00071774,52.7,47.3
E00071775,52.9,47.1
E00071776,53.7,46.3
E00071780,50,50
E00071781,49.5,50.5
E00071782,52.6,47.4
E00071783,47.7,52.3
E00071784,51.4,48.6
E00071788,52.3,47.7
E00071789,52.1,47.9
E00071790,52,48
E00071791,50,50
E00071792,51.7,48.3
E00071793,50.6,49.4
E00071794,49.8,50.2
E00071795,48.4,51.6
E00071796,54.5,45.5
E00071797,54.1,45.9
E00071798,49.8,50.2
E00071799,48,52
E00071800,52.8,47.2
E00071801,51.7,48.3
E00071802,52.5,47.5
E00071803,57.9,42.1
E00071804,58.3,41.7
E00071805,51,49
E00071806,51.7,48.3
E00071807,51,49
E00071809,52.3,47.7
E00071810,50.1,49.9
E00071820,52.6,47.4
E00071821,46.6,53.4
E00071824,50.8,49.2
E00071825,50.2,49.8
E00071826,50,50
E00071831,53.2,46.8
E00071832,53.6,46.4
E00071833,48.1,51.9
E00071835,50,50
E00071837,50.2,49.8
E00071838,49.4,50.6
E00071839,52.5,47.5
E00071847,55.5,44.5
E00071848,49,51
E00071849,35.9,64.1
E00071850,48.5,51.5
E00071851,46.6,53.4
E00071852,41.5,58.5
E00071853,38.6,61.4
E00071855,51,49
E00071856,49.2,50.8
E00071900,49.4,50.6
E00071901,50.9,49.1
E00071902,54.2,45.8
E00071903,50,50
E00071904,50.6,49.4
E00071905,49.2,50.8
E00071906,51.2,48.8
E00071907,44,56
E00071908,51.5,48.5
E00071909,50.4,49.6
E00071910,50.6,49.4
E00071911,51.9,48.1
E00071912,47.7,52.3
E00071913,48.8,51.2
E00071914,51.2,48.8
E00071915,50.8,49.2
E00071916,47.2,52.8
E00071917,51.4,48.6
E00071918,48.4,51.6
E00071919,49.1,50.9
E00071920,50.7,49.3
E00071921,50.6,49.4
E00071922,51.7,48.3
E00071923,46.6,53.4
E00071924,45.3,54.7
E00071925,50.2,49.8
E00071926,49.6,50.4
E00071927,51.4,48.6
E00071928,46.4,53.6
E00071929,38.1,61.9
E00071930,46.7,53.3
E00071931,44.7,55.3
E00071932,49.7,50.3
E00071933,48.1,51.9
E00071934,55.7,44.3
E00071935,55.2,44.8
E00071936,53.8,46.2
E00071937,49.8,50.2
E00071938,51,49
E00071939,54.8,45.2
E00071940,49.1,50.9
E00071941,55.4,44.6
E00071942,49.1,50.9
E00071943,52,48
E00071944,48.4,51.6
E00071946,44.6,55.4
E00071947,51.2,48.8
E00071948,47.9,52.1
E00071949,47.6,52.4
E00071950,45.6,54.4
E00071952,45.7,54.3
E00071953,49.4,50.6
E00071954,52.6,47.4
E00071955,53.6,46.4
E00071956,50,50
E00071957,48.5,51.5
E00071958,46.7,53.3
E00071959,51.8,48.2
E00071960,53.1,46.9
E00071961,54.8,45.2
E00071962,47.6,52.4
E00071963,44.1,55.9
E00071964,48.7,51.3
E00071965,51.4,48.6
E00071966,47.2,52.8
E00071967,47.8,52.2
E00071968,53.1,46.9
E00071969,46,54
E00071970,43.4,56.6
E00071971,50.3,49.7
E00071972,50.4,49.6
E00071973,49.4,50.6
E00071974,42,58
E00071975,49.4,50.6
E00071976,48.3,51.7
E00071977,50,50
E00071978,47.5,52.5
E00071979,48.3,51.7
E00071980,44.8,55.2
E00071981,49.8,50.2
E00071984,50.4,49.6
E00071985,52.5,47.5
E00071986,50.9,49.1
E00071987,57.4,42.6
E00071988,54.5,45.5
E00071989,50,50
E00071990,50.8,49.2
E00071991,51.8,48.2
E00071992,51.9,48.1
E00071993,56.3,43.8
E00071994,52.9,47.1
E00071995,49.1,50.9
E00071996,50.7,49.3
E00071997,48.9,51.1
E00071998,52.8,47.2
E00071999,51.6,48.4
E00072000,49.2,50.8
E00072002,51.6,48.4
E00072003,54.6,45.4
E00072004,49.3,50.7
E00072005,51.7,48.3
E00072006,52.3,47.7
E00072007,53.4,46.6
E00072008,50.8,49.2
E00072009,48.3,51.7
E00072010,48.6,51.4
E00072011,52.8,47.2
E00072012,55.5,44.5
E00072013,50.5,49.5
E00072014,50.4,49.6
E00072015,50,50
E00072016,48.4,51.6
E00072017,49.2,50.8
E00072018,52.2,47.8
E00072019,50.2,49.8
E00072021,48.1,51.9
E00072022,49.9,50.1
E00072023,54.7,45.3
E00072024,54.2,45.8
E00072025,49.5,50.5
E00072027,54.7,45.3
E00072028,51.3,48.7
E00072029,50.6,49.4
E00072030,49.6,50.4
E00072031,55.3,44.7
E00072033,54.3,45.7
E00072034,51.3,48.7
E00072035,50.4,49.6
E00072036,50.4,49.6
E00072037,46.4,53.6
E00072038,53,47
E00072039,60.8,39.2
E00072040,51.6,48.4
E00072041,51.6,48.4
E00072042,47.6,52.4
E00072043,51,49
E00072044,50.3,49.7
E00072045,53.3,46.7
E00072046,55.7,44.3
E00072047,56.7,43.3
E00072048,51.2,48.8
E00072049,53.4,46.6
E00072050,53.8,46.2
E00072051,50.5,49.5
E00072052,49,51
E00072053,53.4,46.6
E00072054,50.2,49.8
E00072055,49.3,50.7
E00072056,49.9,50.1
E00072057,48.4,51.6
E00072058,53.6,46.4
E00072059,53.7,46.3
E00072060,56.9,43.1
E00072061,54.8,45.2
E00072062,53.9,46.1
E00072108,49.8,50.2
E00072109,46,54
E00072115,38.8,61.2
E00072124,48.1,51.9
E00072126,48.3,51.7
E00072127,47.7,52.3
E00072128,47.9,52.1
E00072129,50.7,49.3
E00072130,45.6,54.4
E00072131,51.2,48.8
E00072132,48,52
E00072133,47.6,52.4
E00072134,43.5,56.5
E00072135,29.8,70.2
E00072136,48.5,51.5
E00072137,45.1,54.9
E00072151,48.5,51.5
E00072152,50,50
E00072153,44.6,55.4
E00072154,51.1,48.9
E00072314,40.2,59.8
E00072315,48.8,51.2
E00072316,48.7,51.3
E00072317,49.7,50.3
E00072318,50,50
E00072319,47.2,52.8
E00072320,52.7,47.3
E00072321,51.3,48.7
E00072322,49.5,50.5
E00072323,48.6,51.4
E00072324,52.4,47.6
E00072325,52,48
E00072326,46.8,53.2
E00072327,47.1,52.9
E00072328,51.2,48.8
E00072329,51.4,48.6
E00072330,49.4,50.6
E00072331,51.5,48.5
E00072332,50.8,49.2
E00072333,52.8,47.2
E00072334,47.8,52.2
E00072335,51.5,48.5
E00072336,49.2,50.8
E00072337,49.8,50.2
E00072338,52.8,47.2
E00072339,51.5,48.5
E00072340,47.8,52.2
E00072341,49.1,50.9
E00072342,50.2,49.8
E00072343,50,50
E00072344,48.5,51.5
E00072345,50,50
E00072346,49.6,50.4
E00072347,32.3,67.7
E00072348,51,49
E00072349,47.8,52.2
E00072350,44.7,55.3
E00072351,48.6,51.4
E00072352,48,52
E00072353,50.5,49.5
E00072354,48.8,51.2
E00072355,49.4,50.6
E00072356,47.3,52.7
E00072357,49.3,50.7
E00072358,50.3,49.7
E00072359,52.2,47.8
E00072360,51.4,48.6
E00072361,55.3,44.7
E00072363,51.9,48.1
E00072364,51.8,48.2
E00072365,54.9,45.1
E00072366,54.7,45.3
E00072367,51.3,48.7
E00072368,49.5,50.5
E00072369,47.7,52.3
E00072370,49.2,50.8
E00072371,52.3,47.7
E00072372,51.8,48.2
E00072373,51,49
E00072374,49.2,50.8
E00072375,47.8,52.2
E00072376,58.4,41.6
E00072377,49.3,50.7
E00072378,49.7,50.3
E00072379,46.8,53.3
E00072380,49.4,50.6
E00072381,55.7,44.3
E00072382,56.5,43.5
E00072383,54.2,45.8
E00072384,65.5,34.5
E00072385,51.5,48.5
E00072386,51.8,48.2
E00072387,54,46
E00072388,50,50
E00072389,50,50
E00072390,51.2,48.8
E00072391,53.9,46.1
E00072392,48.8,51.2
E00072393,50.2,49.8
E00072394,53.3,46.7
E00072395,51.2,48.8
E00072479,49.7,50.3
E00072480,49.4,50.6
E00072481,53.9,46.1
E00072483,53.2,46.8
E00072485,49.3,50.7
E00072486,50.1,49.9
E00072487,48.3,51.7
E00072488,49.7,50.3
E00072489,46.8,53.2
E00072490,51.9,48.1
E00072491,45.7,54.3
E00072492,51.7,48.3
E00072493,49.1,50.9
E00072494,45.4,54.6
E00072495,52.3,47.7
E00072496,47.7,52.3
E00072497,50,50
E00072498,46.4,53.6
E00072499,59.8,40.2
E00072500,47.7,52.3
E00072501,52.1,47.9
E00072502,53.4,46.6
E00072503,56.3,43.7
E00072504,51.3,48.7
E00072505,52.7,47.3
E00072506,49.2,50.8
E00072507,49.3,50.7
E00072508,52.7,47.3
E00072509,48.1,51.9
E00072510,47.5,52.5
E00072511,47.6,52.4
E00072512,46.4,53.6
E00072513,47,53
E00072514,48.2,51.8
E00072515,48.2,51.8
E00072516,47.3,52.7
E00072517,46.3,53.7
E00072518,52.2,47.8
E00072519,50,50
E00072520,54,46
E00072521,53.9,46.1
E00092935,46.1,53.9
E00092936,51.1,48.9
E00092939,59.9,40.1
E00092940,52.5,47.5
E00092941,48.5,51.5
E00092942,51.5,48.5
E00092987,51.8,48.2
E00092988,52.5,47.5
E00092989,49.8,50.2
E00092990,51.1,48.9
E00092991,49.3,50.7
E00092994,52.9,47.1
E00092995,48,52
E00092996,50.2,49.8
E00092997,51.4,48.6
E00092999,50.5,49.5
E00093000,53.4,46.6
E00093001,46.6,53.4
E00150482,52.4,47.6
E00150484,52.1,47.9
E00150490,52,48
E00150491,52,48
E00150500,50.4,49.6
E00150501,50.1,49.9
E00150502,51.4,48.6
E00150503,51.4,48.6
E00150504,47.8,52.2
E00150505,52.5,47.5
E00150506,51.7,48.3
E00150507,48.4,51.6
E00150508,56,44
E00150509,54.3,45.7
E00150510,51.7,48.3
E00150511,56.8,43.2
E00150512,50.6,49.4
E00150513,48,52
E00150514,46.9,53.1
E00150515,51,49
E00150516,49.5,50.5
E00150517,48.7,51.3
E00150518,46.3,53.7
E00150519,50.3,49.7
E00150520,50.9,49.1
E00150521,55.3,44.7
E00150522,51.6,48.4
E00150523,52.6,47.4
E00150524,51.7,48.3
E00150525,51.8,48.2
E00150526,49.4,50.6
E00150528,51.5,48.5
E00150529,47.4,52.6
E00150530,54.5,45.5
E00150531,50.4,49.6
E00150532,50.8,49.2
E00150533,53.9,46.1
E00150534,51.4,48.6
E00150535,50.9,49.1
E00150536,51.5,48.5
E00150537,50.2,49.8
E00150539,52.8,47.2
E00150540,49.4,50.6
E00150541,49.7,50.3
E00150542,49.9,50.1
E00150543,53.5,46.5
E00150544,48.9,51.1
E00150545,49.3,50.7
E00150546,56.8,43.2
E00150547,54.9,45.1
E00150548,51.8,48.2
E00150549,48.7,51.3
E00150550,50.8,49.2
E00150551,49.8,50.2
E00150552,50.5,49.5
E00150553,52.3,47.7
E00150554,48.6,51.4
E00150555,49.8,50.2
E00150556,50.9,49.1
E00150557,48.6,51.4
E00150558,49.5,50.5
E00150559,53.8,46.2
E00150560,48.5,51.5
E00150561,48.4,51.6
E00150576,50.3,49.7
E00150577,49.7,50.3
E00150578,53.7,46.3
E00150579,51.9,48.1
