areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00071738,2.2,1,3.2,92.1,1.6
E00071739,2.4,4.8,4.8,87.9,0
E00071740,2,3.9,3.9,89.1,1.1
E00071741,2.4,3,1.5,93,0
E00071742,0,1.6,1.9,96.5,0
E00071743,1.1,2.4,1.1,95.4,0
E00071744,1.7,7.2,5.6,84.5,1
E00071745,0.8,0,1.2,95.6,2.4
E00071746,0,0,0.8,98.2,1
E00071747,1,1.7,1,96.3,0
E00071748,0.4,0.4,1.5,97.1,0.7
E00071749,0,0,0.3,99.7,0
E00071750,0.3,0.3,0.3,99.1,0
E00071751,0.3,1.9,1.9,95.9,0
E00071752,0,2,1.4,94.6,2
E00071753,0,1.7,1,97.3,0
E00071754,2.2,0,0.4,97.4,0
E00071755,0.3,0,0,97.2,2.4
E00071756,2.2,0.7,3.2,93.9,0
E00071757,0.5,1.5,1.5,96.5,0
E00071758,1.7,4.5,1.7,92.1,0
E00071759,1.2,2,0.4,96.3,0
E00071760,0,6.8,1.1,90.7,1.4
E00071761,0,1.8,1.1,96.8,0.4
E00071762,0.4,3.6,2.4,92.8,0.8
E00071763,0,3.6,3,91.8,1.6
E00071764,1.3,0.7,7,91,0
E00071765,0,2.3,7.5,90.2,0
E00071766,0.7,1.9,0,97.4,0
E00071767,0.5,6.3,2.1,90.6,0.5
E00071769,3.8,0,2.3,93.2,0.8
E00071770,3.4,1.4,2,92.8,0.3
E00071771,3,4.4,3.5,88.5,0.7
E00071772,4.4,6.1,4.1,84.5,1
E00071773,0.4,0,3.5,96.1,0
E00071774,1,0,0,99,0
E00071775,1.3,0.6,1,96.4,0.6
E00071776,0.4,0,0.8,98.8,0
E00071780,3.7,0,4.1,90,2.3
E00071781,3.3,4.8,3.6,87.1,1.2
E00071782,2.3,2.3,3.2,92.2,0
E00071783,4.5,4.5,1.8,89.1,0
E00071784,0.3,6.1,3.1,88.3,2.2
E00071788,0.8,0,1.2,97.9,0
E00071789,0,0,2.1,96.6,1.3
E00071790,3.7,0.4,3.7,92.3,0
E00071791,4.4,0.4,4,91.2,0
E00071792,0,0.8,0.4,96.6,2.3
E00071793,0,0.4,0.8,98.5,0.4
E00071794,0,0,1.2,98.8,0
E00071795,3.6,1,1.3,94.1,0
E00071796,3.6,4,6.8,83.8,1.8
E00071797,3.1,0,3.5,93.4,0
E00071798,3.9,1,1.3,91.5,2.3
E00071799,2.5,3.1,4.5,89.1,0.8
E00071800,3.8,1.9,0,94.3,0
E00071801,1.9,0,1.5,96.6,0
E00071802,0,1.7,0.3,96.9,1.1
E00071803,2.8,0.3,1.2,94.5,1.2
E00071804,0,2.9,5.1,91.3,0.6
E00071805,1.3,6.7,3.5,87.2,1.3
E00071806,1.1,6.3,2,90.6,0
E00071807,4.1,4.3,1.7,89.9,0
E00071809,1.9,0.9,2.8,91.3,3.1
E00071810,0.5,4.8,0.8,93.6,0.3
E00071820,10.3,0,2.9,83.3,3.4
E00071821,11.9,10.7,4.9,71.3,1.2
E00071824,0.4,0.4,0,99.2,0
E00071825,1.3,6.6,2.3,89.7,0
E00071826,14.4,2.8,2.5,76.5,3.9
E00071831,3.2,0.4,3.6,92.7,0
E00071832,1.1,2.3,0,96.2,0.4
E00071833,0.4,0,1.2,98.3,0
E00071835,20.1,8.6,4,63,4.3
E00071837,0,0,0,100,0
E00071838,0.4,0,0,99.6,0
E00071839,0,0,0.4,99.2,0.4
E00071847,3.4,2.9,1.3,92.4,0
E00071848,0.4,0,2.4,94.7,2.4
E00071849,47.4,14.1,2.5,30.5,5.5
E00071850,17.1,1.5,2,76.4,3
E00071851,10.5,0.4,3,84.8,1.3
E00071852,32.7,3.2,2.1,59.5,2.5
E00071853,3.3,14.7,0,79.6,2.4
E00071855,1.6,1,0.7,96.1,0.7
E00071856,0,0.8,1.6,97.6,0
E00071900,17.9,3.1,2.5,76.5,0
E00071901,11.5,1.5,1.9,85.1,0
E00071902,11.9,1.5,1.5,78.8,6.2
E00071903,4.4,0,3.2,92.4,0
E00071904,0.6,0,3.6,94.6,1.2
E00071905,9.3,2.7,3.3,83.3,1.5
E00071906,12.4,5,7.1,73.6,1.9
E00071907,6.8,0.8,3.4,87.3,1.7
E00071908,5.1,2.7,1.9,89.1,1.2
E00071909,5.3,0,1.5,90.9,2.3
E00071910,5.6,3.1,2.5,84.5,4.3
E00071911,12.8,7.6,2.7,76.8,0
E00071912,8.9,1.4,2.8,86.5,0.4
E00071913,10.7,0,0.7,88.7,0
E00071914,9.2,2,1.7,83.3,3.7
E00071915,10.6,0,1.2,84.7,3.4
E00071916,5.5,4.2,4.2,84.8,1.3
E00071917,19,0,1,79.2,0.8
E00071918,5.7,1.2,2,89.8,1.2
E00071919,3.6,0,0.5,94.1,1.8
E00071920,6.1,0.9,0.5,92.5,0
E00071921,10,0.3,1.3,88.3,0
E00071922,27.4,2.5,1.9,66.2,1.9
E00071923,14.9,1.8,2.9,77.2,3.2
E00071924,11.6,1.9,2.6,82.6,1.3
E00071925,7.8,2.6,4.7,81.9,3
E00071926,4.1,0.4,2.2,91.1,2.2
E00071927,9.3,4.2,6,80.6,0
E00071928,5.2,2.8,2.4,89.5,0
E00071929,13,7,0.9,79.1,0
E00071930,19.7,4.9,4.1,67,4.3
E00071931,4,0,1.7,94.3,0
