areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00071738,66.4,7.5,7.5,18.7
E00071739,66.7,13.5,7.1,12.7
E00071740,61.8,8.9,9.8,19.5
E00071741,54.2,16.9,7.7,21.1
E00071742,70.3,6.8,11,11.9
E00071743,60.9,12.3,9.4,17.4
E00071744,60,11.2,10.4,18.4
E00071745,56.2,11.2,18,14.6
E00071746,44.3,7.8,25.5,22.4
E00071747,57.1,9.8,19.6,13.5
E00071748,53.5,13.2,18.1,15.3
E00071749,52.4,12.2,16.5,18.9
E00071750,51,20.1,10.1,18.8
E00071751,60.7,10.7,16.7,12
E00071752,56.4,12.9,17.9,12.9
E00071753,48.6,11,22.6,17.8
E00071754,56,13,11,20
E00071755,48.9,12.8,22.6,15.8
E00071756,66.3,7.6,9.8,16.3
E00071757,55.2,9.2,11.5,24.1
E00071758,62.7,12.7,7.8,16.7
E00071759,51.9,14.8,15.7,17.6
E00071760,66.4,13.8,6,13.8
E00071761,66.1,7.1,9.8,17
E00071762,50.5,9,23.4,17.1
E00071763,69.2,10.3,4.3,16.2
E00071764,58.9,12.5,13.4,15.2
E00071765,63.8,9.5,12.9,13.8
E00071766,69.8,11.3,8.5,10.4
E00071767,60.8,11.8,9.8,17.6
E00071769,54.7,8.6,16.5,20.1
E00071770,46.8,14.5,22,16.8
E00071771,58.7,15.2,12.2,13.9
E00071772,60.4,10.4,12.3,17
E00071773,42.9,12.4,35.2,9.5
E00071774,37,19.2,20.5,23.3
E00071775,43.4,10.3,28.7,17.6
E00071776,59.6,9.6,19.2,11.5
E00071780,49.5,15.5,19.6,15.5
E00071781,60.1,15.8,8.9,15.2
E00071782,64.7,12.5,7.4,15.4
E00071783,55,21.4,5.3,18.3
E00071784,63.6,13.2,4.7,18.6
E00071788,42.4,11.1,27.3,19.2
E00071789,52.2,15.9,16.8,15
E00071790,58.7,14,14.7,12.6
E00071791,56.4,15.8,17.8,9.9
E00071792,48.6,12.8,14.7,23.9
E00071793,50,17.6,14.8,17.6
E00071794,49.6,15.7,20.5,14.2
E00071795,50.3,12.4,17.8,19.5
E00071796,59.3,13,10.2,17.6
E00071797,56.5,12,12,19.6
E00071798,69.2,8.5,6,16.2
E00071799,70.5,10.7,3.3,15.6
E00071800,67.1,3.5,15.3,14.1
E00071801,60,11.7,10.8,17.5
E00071802,65.4,12.3,9.2,13.1
E00071803,65.2,11.1,8.9,14.8
E00071804,71.4,11.6,8.9,8
E00071805,61.5,17.3,4.8,16.3
E00071806,56.6,17.6,6.6,19.1
E00071807,66.1,14,5.8,14
E00071809,70.7,11.4,7.1,10.7
E00071810,66.9,9,10.8,13.3
E00071820,54.4,11.1,23.3,11.1
E00071821,59.1,13.2,15.7,11.9
E00071824,72.5,9.2,5.5,12.8
E00071825,54.5,12.7,16.4,16.4
E00071826,55.8,6.5,19.6,18.1
E00071831,65.5,10,10,14.5
E00071832,73.4,6.5,7.3,12.9
E00071833,59,12,14,15
E00071835,60.7,11.6,12.5,15.2
E00071837,57.1,13.1,14.3,15.5
E00071838,62.1,11.7,7.8,18.4
E00071839,59.6,21.3,6.7,12.4
E00071847,49.2,18.6,16.1,16.1
E00071848,56.3,11.9,23,8.7
E00071849,69.3,15.3,4,11.4
E00071850,55.6,22.2,9.9,12.3
E00071851,56.9,13.8,12.1,17.2
