areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00071738,40.9,20.4,17.5,21.2
E00071739,21.3,33.3,19.9,25.5
E00071740,21.2,35.6,17.4,25.8
E00071741,22.7,35.6,19.7,22
E00071742,32.9,32.3,13,21.7
E00071743,23.5,29.4,19.9,27.2
E00071744,22.8,22.1,19.1,36
E00071745,27.3,48.8,12.4,11.6
E00071746,15.7,48.8,19.3,16.3
E00071747,30.3,35.6,18.2,15.9
E00071748,39.9,33.3,17.4,9.4
E00071749,18.3,44.4,16.9,20.4
E00071750,23.4,29.7,24.2,22.7
E00071751,28.6,28.6,18.3,24.6
E00071752,23,40.5,19.8,16.7
E00071753,22.3,36.4,19,22.3
E00071754,34.8,45.2,9.6,10.4
E00071755,20.2,48.7,16,15.1
E00071756,39.4,33.3,11.4,15.9
E00071757,48.5,26.2,15.5,9.7
E00071758,29.7,33.9,17.8,18.6
E00071759,34.5,39.5,15.1,10.9
E00071760,25.2,25.2,20.6,29
E00071761,32.3,30.7,21.3,15.7
E00071762,35.6,45.5,10.6,8.3
E00071763,24.6,33.1,21.2,21.2
E00071764,31.7,22.5,20.8,25
E00071765,29.4,21.8,19.3,29.4
E00071766,27.8,38.3,13,20.9
E00071767,60.6,22,7.3,10.1
E00071769,37.1,40.2,12.9,9.8
E00071770,26.3,43.6,15.4,14.7
E00071771,24,28.1,27.7,20.2
E00071772,32,35.2,16.4,16.4
E00071773,26,43,11,20
E00071774,23.2,52.6,13.7,10.5
E00071775,30.4,35.6,14.8,19.3
E00071776,31.3,38.4,13.4,17
E00071780,38.6,41.2,13.2,7
E00071781,16.4,40.9,17,25.8
E00071782,31.4,28.5,16.8,23.4
E00071783,38.7,24.6,13.4,23.2
E00071784,28.3,25.4,20.3,26.1
E00071788,31.1,51.6,9.8,7.4
E00071789,34.8,36.6,17.9,10.7
E00071790,28.7,31.3,19.1,20.9
E00071791,35.7,39.1,18.3,7
E00071792,35.6,37.3,11.9,15.3
E00071793,24.8,41.6,13.3,20.4
E00071794,25.2,38.8,12.6,23.3
E00071795,24.8,46.1,15.6,13.5
E00071796,33.3,28.1,22.8,15.8
E00071797,36.6,30.4,14.3,18.8
E00071798,31.4,23.7,21.2,23.7
E00071799,20.2,29.8,16.1,33.9
E00071800,36.9,38.8,12.6,11.7
E00071801,29.5,45.1,15.6,9.8
E00071802,20.9,29.5,20.9,28.7
E00071803,21.1,40.6,13.3,25
E00071804,30.1,36.8,15.4,17.6
E00071805,31.8,27.1,20.9,20.2
E00071806,32.4,23.2,21.1,23.2
E00071807,29.2,30.7,18.2,21.9
E00071809,25.4,29.5,20.5,24.6
E00071810,29.1,25,20.3,25.7
E00071820,34.6,38.3,13.6,13.6
E00071821,43.3,28.7,15.2,12.8
E00071824,35.5,41.3,14,9.1
E00071825,30.5,32,18.8,18.8
E00071826,35.8,36.5,13.9,13.9
E00071831,36.9,25.2,17.1,20.7
E00071832,34.5,31,16.4,18.1
E00071833,24.1,50.9,12,13
E00071835,39.7,32.1,9.2,19.1
E00071837,27.7,54.5,7.1,10.7
E00071838,22,43.1,20.2,14.7
E00071839,26.1,51.4,9.9,12.6
E00071847,34.8,36.6,13.4,15.2
E00071848,28.3,41.6,16.8,13.3
E00071849,52.4,11.2,27.8,8.6
E00071850,32.6,38,15.2,14.1
E00071851,42.4,34.4,12.8,10.4
E00071852,55.1,23.8,8.8,12.2
E00071853,45.4,26.1,15.1,13.4
E00071855,31.6,31.6,20.3,16.5
E00071856,25.5,40.6,12.3,21.7
E00071900,30.7,32.9,20,16.4
E00071901,25.4,41,14.9,18.7
E00071902,33.6,35.2,18,13.1
E00071903,32.8,42.6,13.1,11.5
E00071904,29,37.9,16.9,16.1
E00071905,34.9,29.5,19.9,15.8
E00071906,18.2,31.8,14.5,35.5
E00071907,57.9,24.8,9,8.3
E00071908,43.4,31,14.7,10.9
E00071909,34.9,36.5,19,9.5
E00071910,35.4,32,14.3,18.4
E00071911,18.1,26,23.6,32.3
E00071912,40.3,31.5,7.3,21
E00071913,27.6,31.7,22,18.7
E00071914,26.2,28.2,13.6,32
E00071915,22.4,44.8,13.4,19.4
E00071916,24.6,28,20.3,27.1
E00071917,20.9,35.2,19.8,24.2
E00071918,25.9,38.5,13.3,22.2
E00071919,54,23,10.6,12.4
E00071920,41.8,43.4,9.8,4.9
E00071921,30.9,40.4,10.3,18.4
E00071922,34.9,26.8,13.4,24.8
E00071923,26.7,36.6,13.7,22.9
E00071924,31.5,36.2,9.4,22.8
E00071925,42.2,34.5,16.4,6.9
E00071926,31,33.6,16.4,19
E00071927,37.6,38.5,14.7,9.2
E00071928,47.8,26.1,10.4,15.7
E00071929,67.1,21.1,7.9,3.9
E00071930,39.6,27.3,16.9,16.2
E00071931,18.9,43.4,18.9,18.9
E00071932,41.2,31.6,13.2,14
E00071933,33.1,38.6,18.9,9.4
E00071934,35.9,28.3,17.9,17.9
E00071935,26.2,30.5,16.3,27
E00071936,26,35.4,16.5,22
E00071937,31.4,31.4,16.5,20.7
E00071938,20,42,16,22
E00071939,38.3,16.8,18.7,26.2
E00071940,23.3,43.3,18.3,15
E00071941,23.9,26.6,22.9,26.6
E00071942,42.7,29.8,7.6,19.8
E00071943,26.4,41.2,17.6,14.9
E00071944,41.6,33.6,12.1,12.8
E00071946,44.4,15.1,5.6,34.9
E00071947,33.6,14.4,9.6,42.4
E00071948,14.3,11.6,13.4,60.7
E00071949,30.1,26.9,21,21.9
E00071950,31.5,29.2,23.1,16.2
E00071952,50.8,23.5,10.6,15.2
E00071953,41.3,26.7,13.3,18.7
E00071954,48.5,23.2,15.2,13.1
E00071955,48.3,34.5,4.6,12.6
E00071956,41,23,14.8,21.3
E00071957,23.1,33.8,23.8,19.2
E00071958,46.3,24.2,17.7,11.7
E00071959,39.6,28.8,20.1,11.5
E00071960,40.6,24.8,14.3,20.3
E00071961,24.8,39.5,15.5,20.2
E00071962,38.1,35.7,14.3,11.9
E00071963,51.8,19.3,7.9,21.1
E00071964,51.8,19.3,18.1,10.8
E00071965,27.8,39.8,12,20.4
E00071966,34.9,26,7.5,31.5
E00071967,28.5,20.3,22.8,28.5
E00071968,32.6,29.5,24.8,13.2
E00071969,59.6,25.4,7.5,7.5
E00071970,42.4,21.5,15.2,20.9
E00071971,17.5,26.3,17.5,38.6
E00071972,26.5,25.8,11.4,36.4
E00071973,36.9,29.7,15.3,18
E00071974,28.2,28.2,18.8,24.8
E00071975,55,27.9,11.4,5.7
E00071976,37.2,17.9,15.2,29.7
E00071977,32.2,27.1,18.6,22
E00071978,39.4,23.6,22.8,14.2
E00071979,27.9,43.5,11.6,17
E00071980,30.3,41.3,18.3,10.1
E00071981,25.2,39.7,18.3,16.8
E00071984,38.4,25.6,16.5,19.5
E00071985,27.7,39.3,17.9,15.2
E00071986,27.2,29.1,19.6,24.1
E00071987,46.9,32.7,9.7,10.6
E00071988,29.2,50.7,12.5,7.6
E00071989,27.8,22.2,19,31
E00071990,10.4,32,26.4,31.2
E00071991,32.2,31.3,25.2,11.3
E00071992,37.8,39.3,15.6,7.4
E00071993,26.4,20.8,25.6,27.2
E00071994,33.3,27.2,15.6,23.8
E00071995,43.7,41.5,9.6,5.2
E00071996,11,35.4,14.2,39.4
E00071997,36,41.2,13.2,9.6
E00071998,32.8,35.3,9.2,22.7
E00071999,28.2,23.4,21,27.4
E00072000,22.4,48.3,19.8,9.5
E00072002,28.2,33.1,24.2,14.5
E00072003,36.4,24.8,24,14.7
E00072004,20.9,34.9,18.6,25.6
E00072005,39.8,31.3,18.1,10.8
E00072006,31,42.9,18.3,7.9
E00072007,45.3,29.1,10.3,15.4
E00072008,21.3,41.7,19.7,17.3
E00072009,29.4,33.8,14.7,22.1
E00072010,25,29.5,13.6,31.8
E00072011,21.1,29.4,17.4,32.1
E00072012,29.4,25.2,22.7,22.7
E00072013,19.4,21.6,21.6,37.3
E00072014,20.2,18.5,21.8,39.5
E00072015,23.1,17.9,20.1,38.8
E00072016,23.4,37.9,22.8,15.9
E00072017,37,30.3,18.5,14.3
E00072018,21.5,37.4,15.9,25.2
E00072019,30.9,38.2,23.6,7.3
E00072021,28.9,41.3,18.2,11.6
E00072022,8.6,38,21.9,31.6
E00072023,40.7,27.6,14.5,17.2
