areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
W00002704,4.6,12.8,47.7,34.9
W00002705,0.9,12.5,60.7,25.9
W00002706,8.3,21.7,42.5,27.5
W00002707,33.6,14,29.9,22.4
W00002708,19.6,26.2,37.4,16.8
W00002709,17.4,30.3,40.4,11.9
W00002710,6.2,17.3,48.1,28.4
W00002711,7.5,29.6,36.7,26.1
W00002712,3.4,33.7,55.1,7.9
W00002713,13.3,59.3,27.4,0
W00002714,1.6,14.3,59.5,24.6
W00002715,1.9,21.2,45.2,31.7
W00002716,0.7,22.3,49.3,27.7
W00002717,1.7,28.3,36.7,33.3
W00002718,2.2,23.6,56.2,18
W00002719,6.4,23.5,32.5,37.6
W00002720,1,8.8,75.5,14.7
W00002721,0.9,6.4,84.5,8.2
W00002722,4.2,14.2,61.7,20
W00002723,3.6,25,48.2,23.2
W00002724,0.9,27.4,54.7,17
W00002725,2.8,50.9,39.6,6.6
W00002726,21.9,28.1,32,18
W00002727,16.5,27,36.5,20
W00002728,18.5,18.5,39.3,23.7
W00002729,47,26.1,16.5,10.4
W00002730,24.4,47.4,20,8.1
W00002731,11.4,35.4,39.4,13.7
W00002732,24.7,28.7,40.7,6
W00002733,23.5,29.6,32.2,14.8
W00002734,14.3,31.9,32.8,21
W00002772,0.7,18.6,52.1,28.6
W00002773,3.5,14.9,50,31.6
W00002774,3.4,34.2,42.5,19.9
W00002775,6.9,21.6,50.9,20.7
W00002776,2.3,16.4,46.1,35.2
W00002777,5.8,15.7,47.1,31.4
W00002786,0.8,21.2,55.1,22.9
W00002787,4.5,25.9,45.5,24.1
W00002788,3.4,22.2,47,27.4
W00002789,3.8,24.8,40,31.4
W00002790,1,26.2,38.8,34
W00002800,2.2,11.1,57.8,28.9
W00002801,3,22.2,50.4,24.4
W00002802,0.8,23.5,53.8,22
W00002803,4.3,18.1,44,33.6
W00002820,4.4,14.2,41.2,40.2
W00002821,0.7,19.7,56.9,22.6
W00002822,4.2,18.6,54.2,22.9
W00002823,4.2,18.2,48.3,29.4
W00002824,11,37.8,43.9,7.3
W00002832,16.8,20.4,39.4,23.4
W00002833,0,25,39.4,35.6
W00002834,3.2,21.1,42.7,33
W00002835,4.2,58.3,30.6,6.9
W00002836,0.8,20.3,53.9,25
W00002837,2.5,30.1,46.6,20.9
W00002838,1.6,17.6,47.2,33.6
W00002839,2.2,30.1,32.3,35.5
W00002840,3.7,15.9,45.8,34.6
W00002841,1.8,17.5,47.4,33.3
W00002842,3.1,33.7,35.2,28
W00002843,2,20.8,54.4,22.8
W00002844,1.5,18.2,42.4,37.9
W00002845,4.4,14.1,53.3,28.1
W00002846,7.8,25.2,40.9,26.1
W00002847,14.2,26.4,36.8,22.6
W00002848,2.4,20,51.8,25.9
W00002849,0.9,45.2,42.6,11.3
W00002850,37.1,22.7,33,7.2
W00002883,5.9,27.1,48.3,18.6
W00002910,1.9,28.7,45.9,23.6
W00002911,6,29.9,31.3,32.8
W00002912,4.8,22.4,50.4,22.4
W00002913,4.2,16.7,45.8,33.3
W00002914,1.8,20.2,44,33.9
W00002915,3.7,19.6,38.3,38.3
W00002916,1.1,16.9,56.2,25.8
W00002917,2.3,20.2,48.8,28.7
W00002918,1.9,19.6,52.5,25.9
W00002919,4.7,21.3,43.3,30.7
W00002920,1.5,14.5,42,42
W00002921,0.7,17.3,52.7,29.3
W00002922,4.4,21.9,36.5,37.2
W00002923,8.6,44.6,41,5.8
W00002924,5.8,17.4,40.5,36.4
W00002925,5.1,14,51,29.9
W00002926,0.8,34.7,46,18.5
W00002927,0.9,20.2,56.1,22.8
W00002928,2.2,15.4,41.2,41.2
W00002945,1.9,27.8,38,32.4
W00002946,8.7,12.5,41.3,37.5
W00002947,1.5,23.8,49.2,25.4
W00002948,3.4,17.8,45.8,33.1
W00002949,2.3,23.4,37.5,36.7
W00002956,2.4,17.6,41.2,38.8
W00002957,5.8,24,38.5,31.7
W00002958,3.1,27.3,36.6,32.9
W00002959,2.4,12.9,55.6,29
W00002960,1.2,11.4,30.5,56.9
W00002961,2.2,12.9,36.6,48.4
W00002962,0.9,15.3,40.5,43.2
W00002963,2.9,10.3,23.5,63.2
W00002966,3.1,12.4,36.1,48.5
W00002967,1.3,26.8,42,29.9
W00002968,6.6,34.9,27.4,31.1
W00002969,2.2,16.2,41.9,39.7
W00002970,0,17.5,42.1,40.4
W00002972,3.8,15.9,47.1,33.1
W00002974,2.9,15.9,42.8,38.4
