areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
W00002704,55,32.1,11.9,0.9,0
W00002705,54.1,30.6,14.4,0.9,0
W00002706,45.8,35,17.5,1.7,0
W00002707,44.9,35.5,15,4.7,0
W00002708,47.2,34.9,14.2,2.8,0.9
W00002709,33.9,38.5,19.3,6.4,1.8
W00002710,42,48.1,9.9,0,0
W00002711,47.7,33.2,17.6,1.5,0
W00002712,43,37.2,14,5.8,0
W00002713,34.8,28.9,31.1,4.4,0.7
W00002714,53.2,38.9,7.9,0,0
W00002715,50.5,34.3,14.3,1,0
W00002716,45.6,42.3,10.1,2,0
W00002717,40,43.3,16.7,0,0
W00002718,41.3,37,14.1,7.6,0
W00002719,43,33.6,17.4,6,0
W00002720,41.2,43.1,14.7,1,0
W00002721,40.5,34.2,20.7,4.5,0
W00002722,49.2,33.3,14.2,3.3,0
W00002723,42,42.9,11.6,3.6,0
W00002724,42.5,34.9,17.9,4.7,0
W00002725,36.5,37.5,21.2,3.8,1
W00002726,31.7,40.7,18.7,8.9,0
W00002727,40.4,36,14.9,8.8,0
W00002728,45.7,31.9,17.4,5.1,0
W00002729,27,28.7,33,11.3,0
W00002730,26.5,33.1,27.9,12.5,0
W00002731,34.3,32.6,18.9,14.3,0
W00002732,32.2,38.9,20.8,8.1,0
W00002733,38.6,26.3,27.2,7.9,0
W00002734,39.5,41.2,16.8,2.5,0
W00002772,49.6,36,14.4,0,0
W00002773,59.1,30.4,9.6,0.9,0
W00002774,40,35.2,20,4.8,0
W00002775,45.7,39.7,14.7,0,0
W00002776,44.4,33.3,22.2,0,0
W00002777,52,31.7,13.8,2.4,0
W00002786,40.2,35,23.1,0,1.7
W00002787,33.9,49.1,16.1,0.9,0
W00002788,50.4,33,13.9,2.6,0
W00002789,45.8,30.8,19.6,3.7,0
W00002790,50.5,35.9,11.7,1.9,0
W00002800,54.4,35.6,8.9,1.1,0
W00002801,39.3,38.5,20.7,1.5,0
W00002802,43.2,37.1,15.2,4.5,0
W00002803,47.4,40.5,10.3,1.7,0
W00002820,46.1,35.8,14.7,3.4,0
W00002821,44.2,39.1,14.5,1.4,0.7
W00002822,47.5,34.7,16.9,0.8,0
W00002823,47.9,35.4,13.2,3.5,0
W00002824,30.1,25.3,27.7,15.7,1.2
W00002832,40.1,44.5,14.6,0.7,0
W00002833,46.1,36.3,16.7,1,0
W00002834,46.8,39.4,12.4,1.4,0
W00002835,29.6,43.7,25.4,1.4,0
W00002836,46.9,35.2,17.2,0.8,0
W00002837,43.6,41.1,12.9,2.5,0
W00002838,57.3,26.6,15.3,0.8,0
W00002839,45.2,45.2,9.7,0,0
W00002840,54.2,34.6,7.5,3.7,0
W00002841,39.5,44.7,13.2,2.6,0
W00002842,46.9,40.1,9.9,3.1,0
W00002843,53.3,29.3,17.3,0,0
W00002844,51.5,36.8,8.8,2.9,0
W00002845,51.9,32.6,14.8,0.7,0
W00002846,56.5,27.8,11.3,4.3,0
W00002847,36.4,42.1,18.7,2.8,0
W00002848,50.6,36.5,11.8,1.2,0
W00002849,35.9,30.8,27.4,6,0
W00002850,31.3,43.8,16.7,8.3,0
W00002883,56,31,12.1,0.9,0
W00002910,40.4,41,14.3,4.3,0
W00002911,57.6,33.3,9.1,0,0
W00002912,44.4,38.9,11.9,4.8,0
W00002913,49.5,36.8,13.7,0,0
W00002914,50.5,34.9,13.8,0.9,0
W00002915,43,41.1,12.1,3.7,0
W00002916,59.1,26.1,13.6,1.1,0
W00002917,53.5,31,11.6,3.9,0
W00002918,53.1,31.3,13.1,2.5,0
W00002919,40.3,46.3,12.8,0.7,0
W00002920,56.5,31.3,9.9,2.3,0
W00002921,40,46,12,2,0
W00002922,51.1,43,5.9,0,0
W00002923,36,33.8,25.2,5,0
W00002924,49.6,37.2,12.4,0.8,0
W00002925,55.1,29.7,15.2,0,0
W00002926,48,31.7,17.1,3.3,0
W00002927,55.8,35.4,7.1,1.8,0
W00002928,55.9,32.4,10.3,1.5,0
W00002945,45.9,30.6,19.8,3.6,0
W00002946,43.3,38.5,15.4,2.9,0
W00002947,45,35.1,15.3,4.6,0
W00002948,36.7,41.7,17.5,4.2,0
W00002949,47.3,38,11.6,1.6,1.6
W00002956,56.7,25.6,14.6,3,0
W00002957,48.1,31.7,18.3,1.9,0
W00002958,48.4,35.2,15.1,1.3,0
W00002959,52.8,37.4,9.8,0,0
W00002960,56.6,36.1,4.2,3,0
W00002961,57,32.3,10.8,0,0
W00002962,52.2,34.5,12.4,0.9,0
W00002963,57.8,35.6,5.9,0.7,0
W00002966,57.7,37.1,5.2,0,0
W00002967,52.9,29.4,13.1,4.6,0
W00002968,41,38.1,14.3,6.7,0
W00002969,55.6,32.2,9.4,2.8,0
W00002970,54.8,40,3.5,1.7,0
W00002972,49.7,41.4,7.6,1.3,0
W00002974,58.3,31.7,7.9,2.2,0
W00002975,49,37.6,11.9,1.5,0
W00002976,53.1,29,14.5,3.4,0
W00002977,57,32.9,8.7,1.3,0
W00002978,56.9,29.4,13.1,0.6,0
W00002979,43.9,42.4,12.1,1.5,0
W00002980,47.2,28.5,18.7,5.7,0
W00002981,61.2,29.9,9,0,0
W00002982,48.8,40.7,8.9,1.6,0
W00002983,50,34.4,12.3,3.3,0
W00002984,43,36,19.3,1.8,0
W00002985,44.1,43.4,10.3,2.2,0
W00002986,45.3,39.6,13,2.1,0
W00002987,40.1,36.9,19.1,3.8,0
W00002988,44.7,36.9,15.6,2.8,0
W00002989,44.2,38.2,17.6,0,0
W00002990,46.6,32.9,16.9,3.7,0
W00002991,45.5,28,21,5.6,0
W00002992,48.5,34.3,15.2,2,0
W00002993,44.1,38.7,14.5,2.2,0.5
W00002994,54.2,29.7,14.2,1.9,0
W00002995,53.4,34.1,10.8,1.7,0
W00002996,49.2,33.3,16.7,0.8,0
W00002997,50.7,34.3,10.7,4.3,0
W00002998,61.1,26.3,8.4,3.2,1.1
W00002999,54.9,38.3,6,0.8,0
W00003000,47.4,36,14.9,1.8,0
W00003001,52.3,27.9,17.1,2.7,0
W00003002,40.8,41.5,17.7,0,0
W00003003,50.4,34.9,14.7,0,0
W00003004,45.1,35.3,17.6,1,1
W00003005,41,40.3,17.2,1.5,0
W00003006,49.5,30.2,16.5,3.8,0
W00003007,49.3,35,12.9,2.1,0.7
W00003008,49.5,33.3,13.1,4,0
W00003009,43.8,40,13.1,3.1,0
W00003010,24.6,33.5,31.1,10.2,0.6
W00003011,48.1,37.3,12,2.5,0
W00003012,48.5,38.5,12.4,0.6,0
W00003013,54.2,38.9,6.9,0,0
W00003014,54.7,38.3,7,0,0
W00003015,47.4,33.1,18,1.5,0
W00003016,43.2,37.8,14.2,4.7,0
W00003017,37.1,32.7,20.1,9.4,0.6
W00003018,43,39.1,16.4,1.6,0
W00003019,57.4,30.1,11,1.5,0
W00003020,45.3,35.2,15.1,4.5,0
W00003021,45.9,36.3,16.4,1.4,0
W00003022,48.1,30.2,18.5,3.1,0
W00003023,56.4,28.5,12.2,2.9,0
W00003024,34,39.1,18.6,8.3,0
W00003025,47.7,34.8,14.4,3,0
W00003026,40.5,34.4,19.6,5.5,0
W00003027,32,34.7,25.9,7.5,0
W00003028,38.9,31.3,24.4,5.3,0
W00003029,37.6,37.6,20.8,4,0
W00003030,50,32.9,13.9,3.2,0
W00003031,38.2,39.2,16.1,5.9,0.5
W00003032,40.7,35.6,14.4,9.3,0
W00003033,40.1,30.3,26.8,2.8,0
W00003034,37.4,35.3,21.6,4.3,1.4
W00003035,32,31.1,28.7,6.6,1.6
W00003036,32.3,28.5,26.9,12.3,0
W00003037,56.5,33.7,9.8,0,0
W00003038,38.6,34.6,20.5,6.3,0
W00003039,24.8,40,20.8,13.6,0.8
W00003040,25.4,39.7,24.6,10.3,0
W00003041,52.3,34.6,9.2,3.8,0
W00003042,32.6,31.9,27,8.5,0
W00003043,43.8,33.1,18.2,5,0
W00003044,39.7,38.2,16.9,5.1,0
W00003045,45.9,31.2,16.5,6.5,0
W00003046,38.6,36.3,18.7,6.4,0
W00003047,41,33.3,18.8,6.9,0
W00003048,54.5,34.7,8.3,2.5,0
W00003049,39.3,37.5,16.1,7.1,0
W00003050,46.3,38,15.7,0,0
W00003051,46.9,31.9,15,6.2,0
W00003052,43.1,31.2,19.3,6.4,0
W00003053,60.2,23.7,15.3,0.8,0
W00003054,35.8,42.4,20.5,1.3,0
W00003055,43.3,39.7,14.9,2.1,0
W00003056,61.4,24.7,11.4,2.5,0
W00003057,53.6,36.7,9.6,0,0
W00003058,40.7,27.4,23.9,7.1,0.9
W00003059,60,28.1,9.6,2.2,0
W00003060,51.7,35.8,10,2.5,0
W00003062,53.8,37.8,7.6,0.8,0
W00003063,53.4,29.1,14.6,2.9,0
W00003064,45.6,35,17.5,1.9,0
W00003065,56.7,33.7,5.8,3.4,0.5
W00003066,48.5,35.8,14.2,1.5,0
W00003067,48,40,8,4,0
W00003068,54.3,30.6,13.9,1.2,0
W00003069,49.2,36.8,13.5,0.5,0
W00003070,49,37.4,10.6,3,0
W00003071,53.2,37.3,8.9,0.6,0
W00003072,47.7,36,14.7,1.5,0
W00003073,51.1,34.2,11.6,3.2,0
W00003074,36.3,36.3,20.2,7.3,0
W00003075,47.3,38.7,13.3,0.7,0
W00003076,27.9,36.5,26,9.6,0
W00003077,51.9,37,9.3,1.9,0
W00003078,51.3,36.2,11.2,1.3,0
W00003079,46.5,38.9,13.4,1.3,0
W00003080,37.7,41.3,13,7.2,0.7
W00003081,50,39.3,9.8,0.8,0
W00003082,41.2,41.2,15.1,2.5,0
W00003083,30.8,37.4,27.1,4.7,0
W00003084,47.2,38.3,11.1,3.3,0
W00003085,41.6,41.2,16.8,0.4,0
W00003086,43.8,39.6,15.3,1.4,0
W00003087,55,32.5,11.3,1.3,0
W00003088,44.8,38.5,14.6,2.1,0
W00003089,50.9,35.6,12.9,0.6,0
W00003090,50.5,37,11.4,1.1,0
W00003091,46.3,42.7,9.8,0.6,0.6
W00003092,51.8,31.7,14.6,1.8,0
W00003093,38.4,43.2,16.8,0.8,0.8
W00003094,37.6,32.6,19.9,8.5,1.4
W00003095,55.2,33.5,9.9,1.5,0
W00003096,34.7,39.2,23.3,2.8,0
W00003097,47.6,38.4,12.4,1.6,0
W00003098,46.2,37.9,13.3,2.1,0.5
W00003099,45.6,40.4,11,2.9,0
W00003100,50.4,40.3,9.3,0,0
W00003101,47.4,27.6,21.6,2.6,0.9
W00003102,48.2,39.7,9.2,2.1,0.7
W00003103,50.4,35.4,11.8,2.4,0
W00003104,60.7,32.6,6.7,0,0
W00003105,45.1,40.2,10.8,3.9,0
W00003106,57.1,33.7,7.4,1.7,0
W00003107,50.8,33.2,15,1.1,0
W00003108,47.5,36.7,12.9,2.9,0
W00003109,58.8,31.4,7.2,2.6,0
W00003110,38.3,42.6,16,3.2,0
W00003111,48.6,38.5,11,1.8,0
W00003112,50.8,32.6,11.4,3.8,1.5
W00003113,46.1,39.3,10.1,4.5,0
W00003114,51.8,40,8.2,0,0
W00003115,49.1,37.4,12.3,1.2,0
W00003116,51,35.5,12.3,1.3,0
W00003117,43.1,41.5,14.6,0.8,0
W00003118,39,43.9,12.2,3.7,1.2
W00003119,48.8,34.5,14.9,1.8,0
W00003120,40.3,34.9,16.1,8.1,0.7
W00003121,60,27.7,12.3,0,0
W00003122,48.3,34.5,15.5,1.7,0
W00003123,36.4,46.9,15.4,1.4,0
W00003124,50,34.6,11.5,3.8,0
W00003125,46.5,38.7,14.1,0.7,0
W00003126,39.3,28.6,23.6,8.6,0
W00003127,49,41.3,9.7,0,0
W00003128,45.2,35.5,17.5,1.8,0
W00003129,52,33.9,12.6,1.6,0
W00003130,49.3,30.9,14.7,5.1,0
W00003131,57.5,29.1,13.4,0,0
W00003132,57.6,32.3,10.1,0,0
W00003133,52.8,31.9,12.5,2.8,0
W00003134,30.3,33.6,29.4,6.7,0
W00003135,67.6,18.7,10.1,3.6,0
W00003136,37.9,42.7,13.7,4.8,0.8
W00003137,59.5,36,4.5,0,0
W00003138,33.9,34.5,23,8.5,0
W00003139,26.5,39.7,21.2,12.6,0
W00003140,26.5,43.6,24.8,5.1,0
W00003141,40.1,41.5,15.5,2.8,0
W00003142,41.1,37.2,17.8,3.9,0
W00003143,43,36.2,13.4,6.7,0.7
W00003144,35,37.1,22.9,5,0
W00003146,34.7,36.4,24.6,4.2,0
W00003147,47.9,35.9,15.4,0.9,0
W00003149,51.9,34.9,13.2,0,0
W00003150,49.7,31.5,16.8,2,0
W00003151,65.2,30.4,4.3,0,0
W00003152,32.4,48.6,17.6,1.4,0
W00003153,23.7,36.4,28,11,0.8
W00003154,22.4,32,24,20.8,0.8
W00003155,45.1,40.6,11.3,3,0
W00003156,42.3,29.6,25.4,2.8,0
W00003157,47.6,30.6,18.4,3.4,0
W00003158,32.8,37.3,20.9,9,0
W00003159,51.7,28.3,15.9,4.1,0
W00003160,51.7,32.7,15,0.7,0
W00003161,34.1,31,25.4,9.5,0
W00003162,50.4,32.1,16.8,0.7,0
