areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
W00002704,40.4,2.5,57.1
W00002705,39,0.5,60.5
W00002706,42.6,1,56.3
W00002707,38.5,0.7,60.8
W00002708,46.5,3.5,50
W00002709,43.1,3.3,53.6
W00002710,41.4,1.4,57.2
W00002711,47.1,3.2,49.7
W00002712,42.6,1.4,56
W00002713,38.1,3.6,58.4
W00002714,42.6,2.2,55.2
W00002715,52.7,0,47.3
W00002716,49.7,0.3,50
W00002717,42.5,2.8,54.7
W00002718,62.9,3.9,33.1
W00002719,35.4,2,62.6
W00002720,32.3,0,67.7
W00002721,58.2,4.5,37.3
W00002722,49.8,3.8,46.4
W00002723,39,3.5,57.5
W00002724,35.1,2.9,62.1
W00002725,46.3,0,53.8
W00002726,46.6,3.1,50.3
W00002727,50.3,3.2,46.6
W00002728,51.5,3.4,45.1
W00002729,48.4,5,46.6
W00002730,34,3.4,62.6
W00002731,45.9,4.1,50
W00002732,46.7,5.7,47.6
W00002733,50.3,9.7,40
W00002734,51.4,3.3,45.3
W00002772,52.2,2.2,45.6
W00002773,58.6,0.4,40.9
W00002774,42.9,0.4,56.7
W00002775,47.2,1.3,51.5
W00002776,55.8,0.8,43.4
W00002777,51.5,0,48.5
W00002786,51.8,3.1,45.2
W00002787,48.1,3.2,48.6
W00002788,49,2.5,48.5
W00002789,52.4,0.5,47.1
W00002790,52.9,0.5,46.6
W00002800,52.2,0.6,47.2
W00002801,52.1,3.5,44.4
W00002802,58.3,3.1,38.6
W00002803,47.8,3.1,49.1
W00002820,52.6,1.5,46
W00002821,47.8,0.4,51.8
W00002822,47.3,1.8,50.9
W00002823,59.3,2.9,37.9
W00002824,40.8,5.6,53.6
W00002832,46.8,3.4,49.8
W00002833,49.5,2,48.5
W00002834,43.5,1.2,55.3
W00002835,44.7,1.6,53.7
W00002836,46.3,3.8,50
W00002837,41.9,1.6,56.5
W00002838,60.6,3.2,36.3
W00002839,46.3,2.6,51.1
W00002840,50.7,2.4,46.8
W00002841,53.9,0.8,45.2
W00002842,38.2,1.7,60.2
W00002843,54.1,1.5,44.4
W00002844,53.7,0.7,45.6
W00002845,50,1.6,48.4
W00002846,56.8,0,43.2
W00002847,55.9,3.7,40.4
W00002848,53.5,2.3,44.2
W00002849,47.1,0.5,52.4
W00002850,38.9,1.4,59.7
W00002883,56.7,2.5,40.9
W00002910,47.9,2.4,49.7
W00002911,46.7,1.7,51.7
W00002912,39,1.9,59
W00002913,47,2.4,50.6
W00002914,50.7,0,49.3
W00002915,50.6,2.1,47.2
W00002916,54.3,0,45.7
W00002917,42.9,3.3,53.8
W00002918,53.2,2.1,44.7
W00002919,54.2,0.3,45.4
W00002920,44,1.5,54.4
W00002921,43,2.1,54.9
W00002922,56,0,44
W00002923,43.8,4.6,51.6
W00002924,38.2,1.3,60.5
W00002925,48.5,2,49.5
W00002926,47.3,0.9,51.8
W00002927,57.2,0,42.8
