areacd,heating_type_3a-001,heating_type_3a-002
W00002704,0.9,99.1
W00002705,0,100
W00002706,1.7,98.3
W00002707,0.9,99.1
W00002708,4.6,95.4
W00002709,0.9,99.1
W00002710,1.2,98.8
W00002711,0.5,99.5
W00002712,2.4,97.6
W00002713,0.7,99.3
W00002714,3.2,96.8
W00002715,0,100
W00002716,2,98
W00002717,1.6,98.4
W00002718,0,100
W00002719,0,100
W00002720,0,100
W00002721,2.7,97.3
W00002722,0,100
W00002723,0,100
W00002724,0,100
W00002725,1,99
W00002726,0,100
W00002727,0,100
W00002728,0,100
W00002729,2.6,97.4
W00002730,0.8,99.2
W00002731,2.3,97.7
W00002732,2,98
W00002733,2.6,97.4
W00002734,4.3,95.7
W00002772,2.2,97.8
W00002773,4.4,95.6
W00002774,0,100
W00002775,3.5,96.5
W00002776,3.1,96.9
W00002777,1.7,98.3
W00002786,4.2,95.8
W00002787,1.8,98.2
W00002788,4.3,95.7
W00002789,2.9,97.1
W00002790,2.9,97.1
W00002800,0,100
W00002801,0.7,99.3
W00002802,2.3,97.7
W00002803,5.2,94.8
W00002820,2.9,97.1
W00002821,2.9,97.1
W00002822,1.7,98.3
W00002823,2.1,97.9
W00002824,2.5,97.5
W00002832,3.7,96.3
W00002833,7.8,92.2
W00002834,2.8,97.2
W00002835,2.8,97.2
W00002836,1.6,98.4
W00002837,3.1,96.9
W00002838,3.2,96.8
W00002839,7.4,92.6
W00002840,3.7,96.3
W00002841,2.7,97.3
W00002842,0.5,99.5
W00002843,2.7,97.3
W00002844,0,100
W00002845,2.2,97.8
W00002846,0.9,99.1
W00002847,3.8,96.2
W00002848,4.7,95.3
W00002849,0,100
W00002850,1,99
W00002883,1.7,98.3
W00002910,3.1,96.9
W00002911,4.5,95.5
W00002912,0,100
W00002913,4.2,95.8
W00002914,2.8,97.2
W00002915,0.9,99.1
W00002916,0,100
W00002917,1.5,98.5
W00002918,3.8,96.2
W00002919,7.2,92.8
W00002920,1.5,98.5
W00002921,1.4,98.6
W00002922,1.4,98.6
W00002923,0.7,99.3
W00002924,3.4,96.6
W00002925,3.1,96.9
W00002926,0.8,99.2
W00002927,0.9,99.1
W00002928,2.2,97.8
W00002945,7.3,92.7
W00002946,2.9,97.1
W00002947,0.8,99.2
W00002948,5.1,94.9
W00002949,1.6,98.4
W00002956,3,97
W00002957,2.9,97.1
W00002958,1.9,98.1
W00002959,0,100
W00002960,1.2,98.8
W00002961,2.1,97.9
W00002962,1.7,98.3
W00002963,0,100
W00002966,0,100
W00002967,0.6,99.4
W00002968,5.8,94.2
W00002969,3.9,96.1
W00002970,0,100
W00002972,2.5,97.5
W00002974,0,100
W00002975,1,99
W00002976,0,100
W00002977,1.3,98.7
W00002978,0,100
W00002979,3.1,96.9
W00002980,2.4,97.6
W00002981,0,100
W00002982,2.4,97.6
W00002983,0.8,99.2
W00002984,2.6,97.4
W00002985,3,97
W00002986,0.5,99.5
W00002987,3.8,96.2
W00002988,7,93
W00002989,0,100
W00002990,0.9,99.1
W00002991,1.4,98.6
W00002992,5.1,94.9
W00002993,7.7,92.3
W00002994,0.6,99.4
W00002995,5.6,94.4
W00002996,6.8,93.2
W00002997,0,100
W00002998,4.2,95.8
W00002999,2.9,97.1
W00003000,0,100
W00003001,3.6,96.4
W00003002,0.8,99.2
W00003003,0.8,99.2
W00003004,3,97
W00003005,3,97
W00003006,1.7,98.3
W00003007,2.1,97.9
W00003008,4,96
W00003009,0.8,99.2
W00003010,1.7,98.3
W00003011,0.6,99.4
W00003012,2.4,97.6
W00003013,1.6,98.4
W00003014,0.8,99.2
W00003015,6.9,93.1
W00003016,2.7,97.3
W00003017,0,100
W00003018,4,96
W00003019,2.3,97.7
W00003020,0.6,99.4
W00003021,2.1,97.9
W00003022,1.9,98.1
W00003023,1.2,98.8
W00003024,0.6,99.4
W00003025,0,100
W00003026,3.1,96.9
W00003027,2.7,97.3
W00003028,3.7,96.3
W00003029,0,100
W00003030,1.9,98.1
W00003031,2.7,97.3
W00003032,3.1,96.9
W00003033,1.4,98.6
W00003034,2.2,97.8
W00003035,1.6,98.4
W00003036,0.8,99.2
W00003037,0,100
W00003038,1.6,98.4
W00003039,1.6,98.4
W00003040,0,100
W00003041,0.8,99.2
W00003042,2.1,97.9
W00003043,2.4,97.6
W00003044,0,100
W00003045,1.8,98.2
W00003046,1.8,98.2
W00003047,0.7,99.3
W00003048,0.8,99.2
W00003049,0.9,99.1
W00003050,0.8,99.2
W00003051,2.7,97.3
W00003052,0,100
W00003053,0,100
W00003054,0.7,99.3
W00003055,3.5,96.5
W00003056,1.9,98.1
W00003057,0,100
W00003058,0,100
W00003059,1.5,98.5
W00003060,0.8,99.2
W00003062,0,100
W00003063,1,99
W00003064,2,98
W00003065,0.5,99.5
W00003066,1.5,98.5
W00003067,6.8,93.2
W00003068,0.6,99.4
W00003069,0.5,99.5
W00003070,2.5,97.5
W00003071,0,100
W00003072,0.5,99.5
W00003073,0,100
W00003074,0,100
W00003075,2,98
W00003076,1.9,98.1
W00003077,1.9,98.1
W00003078,3.9,96.1
W00003079,0.6,99.4
W00003080,0,100
W00003081,0.8,99.2
W00003082,2.4,97.6
W00003083,0,100
W00003084,0,100
W00003085,0,100
W00003086,3.6,96.4
W00003087,1.3,98.7
W00003088,2.1,97.9
W00003089,3.7,96.3
W00003090,2.2,97.8
W00003091,1.8,98.2
W00003092,0.6,99.4
W00003093,11,89
W00003094,5.8,94.2
W00003095,3.4,96.6
W00003096,0.6,99.4
W00003097,0,100
W00003098,0.5,99.5
W00003099,1.5,98.5
W00003100,2.3,97.7
W00003101,2.6,97.4
W00003102,3.5,96.5
W00003103,1.6,98.4
W00003104,1.5,98.5
W00003105,2,98
W00003106,1.7,98.3
W00003107,1.1,98.9
W00003108,0.7,99.3
W00003109,2,98
W00003110,5.3,94.7
W00003111,4.5,95.5
W00003112,2.3,97.7
W00003113,2.2,97.8
W00003114,0.9,99.1
W00003115,2.5,97.5
W00003116,1.9,98.1
W00003117,6.2,93.8
W00003118,3.8,96.3
W00003119,2.4,97.6
W00003120,0.7,99.3
W00003121,0.8,99.2
W00003122,8.8,91.2
W00003123,1.4,98.6
W00003124,1.6,98.4
W00003125,0,100
W00003126,0.7,99.3
W00003127,1.3,98.7
W00003128,1.2,98.8
W00003129,0.8,99.2
W00003130,0.7,99.3
W00003131,3,97
W00003132,5.1,94.9
W00003133,5.6,94.4
W00003134,1.7,98.3
W00003135,1.4,98.6
W00003136,1.6,98.4
W00003137,0,100
W00003138,1.2,98.8
W00003139,1.4,98.6
W00003140,0.8,99.2
W00003141,2.8,97.2
W00003142,0.8,99.2
W00003143,0.7,99.3
W00003144,0.7,99.3
W00003146,3.4,96.6
W00003147,0.9,99.1
W00003149,0,100
W00003150,1.3,98.7
W00003151,1.4,98.6
W00003152,2.7,97.3
W00003153,0.8,99.2
W00003154,0,100
W00003155,0.8,99.2
W00003156,0.7,99.3
W00003157,2,98
W00003158,0,100
W00003159,1.3,98.7
W00003160,0.7,99.3
W00003161,0,100
W00003162,0.7,99.3
W00003163,1.6,98.4
W00003164,0,100
W00003165,0.8,99.2
W00003166,3.3,96.7
W00003167,1.2,98.8
W00003168,0,100
W00003169,2.4,97.6
W00003170,3.7,96.3
W00003172,1.9,98.1
W00003173,3.1,96.9
W00003174,0,100
W00003175,0.9,99.1
W00003177,0.6,99.4
W00003178,0,100
W00003179,1.6,98.4
W00003180,2.4,97.6
W00003181,1.5,98.5
W00003182,0.8,99.2
W00003183,0,100
W00003184,1.4,98.6
W00003185,1.5,98.5
W00003186,4.4,95.6
W00003187,0.9,99.1
W00003188,2.5,97.5
W00003189,2.2,97.8
W00003190,0,100
W00003191,4,96
W00003192,0,100
W00003193,0,100
W00003194,2.1,97.9
W00003195,0.6,99.4
W00003196,5.3,94.7
W00003197,0.5,99.5
W00003198,2,98
W00003199,3.9,96.1
W00003200,0,100
W00003201,2,98
W00003202,0,100
W00003203,0.7,99.3
W00003204,0,100
W00003205,2,98
W00003206,1.6,98.4
W00003207,1.6,98.4
W00003208,1.9,98.1
W00003209,0,100
W00003210,2.1,97.9
W00003211,1.8,98.2
W00003212,4,96
W00003213,2.5,97.5
W00003214,0.7,99.3
W00003215,1.7,98.3
W00003216,0.8,99.2
W00003217,3.1,96.9
W00003218,1.9,98.1
W00003219,2.7,97.3
W00003220,2.3,97.7
W00003221,3,97
W00003222,0.8,99.2
W00003223,2.5,97.5
W00003224,0,100
W00003225,1.4,98.6
W00003226,0,100
W00003227,0.8,99.2
W00003228,0.7,99.3
W00003229,2.6,97.4
W00003230,0.6,99.4
W00003231,0.8,99.2
W00003232,2.2,97.8
W00003233,2.5,97.5
W00003234,2.5,97.5
W00003235,2.6,97.4
W00003236,1.7,98.3
W00003237,2.8,97.2
W00003238,0,100
W00003239,2.6,97.4
W00003240,1.3,98.7
W00003241,1.4,98.6
W00003242,2,98
W00003243,1.4,98.6
W00003244,0,100
W00003245,3.4,96.6
W00003246,2.7,97.3
W00003247,1.6,98.4
W00003248,1.3,98.7
W00003249,2.6,97.4
