areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
W00002704,96.3,3.7,0
W00002705,99.1,0.9,0
W00002706,76.9,23.1,0
W00002707,59.3,39.8,0.9
W00002708,73.6,26.4,0
W00002709,70.6,29.4,0
W00002710,88.9,11.1,0
W00002711,85,15,0
W00002712,97.7,0,2.3
W00002713,94.8,5.2,0
W00002714,94.4,5.6,0
W00002715,98.1,1,1
W00002716,98,2,0
W00002717,98.3,1.7,0
W00002718,98.9,1.1,0
W00002719,78.7,21.3,0
W00002720,97.1,2,1
W00002721,99.1,0.9,0
W00002722,95,4.1,0.8
W00002723,94.6,4.5,0.9
W00002724,90.5,9.5,0
W00002725,98.1,1.9,0
W00002726,74.8,25.2,0
W00002727,83.3,16.7,0
W00002728,93.4,6.6,0
W00002729,33,67,0
W00002730,75.6,24.4,0
W00002731,88.5,11.5,0
W00002732,64.9,35.1,0
W00002733,57,43,0
W00002734,77.6,21.6,0.9
W00002772,99.3,0,0.7
W00002773,99.1,0.9,0
W00002774,98.6,1.4,0
W00002775,95.7,3.4,0.9
W00002776,95.3,3.9,0.8
W00002777,98.3,1.7,0
W00002786,100,0,0
W00002787,100,0,0
W00002788,98.3,0.9,0.9
W00002789,95.2,4.8,0
W00002790,99,0,1
W00002800,100,0,0
W00002801,99.3,0,0.7
W00002802,98.5,0.8,0.8
W00002803,95.7,2.6,1.7
W00002820,98.5,1,0.5
W00002821,97.1,2.9,0
W00002822,95.7,4.3,0
W00002823,95.1,2.8,2.1
W00002824,92.6,7.4,0
W00002832,82.8,17.2,0
W00002833,98,0,2
W00002834,100,0,0
W00002835,86.1,13.9,0
W00002836,97.7,2.3,0
W00002837,98.2,0.6,1.2
W00002838,99.2,0.8,0
W00002839,96.8,2.2,1.1
W00002840,97.2,2.8,0
W00002841,99.1,0,0.9
W00002842,80.6,1,18.3
W00002843,96.6,2.7,0.7
W00002844,97.1,2.9,0
W00002845,93.3,6.7,0
W00002846,90.4,9.6,0
W00002847,79.6,20.4,0
W00002848,97.6,1.2,1.2
W00002849,100,0,0
W00002850,54.1,45.9,0
W00002883,99.1,0.9,0
