areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00069561,0.3,0,1.5,97.9,0.3
E00069562,0,0,0.3,99.7,0
E00069563,0.3,0.3,0.3,99,0
E00069564,2.5,0.5,0.5,96.6,0
E00069569,0.8,0.8,2.5,95.8,0
E00069570,2.1,0.3,2.3,95.4,0
E00069571,0.9,0,0.4,98.3,0.4
E00069572,0.3,0,2.1,94.2,3.3
E00069573,1,0.3,2.8,95.5,0.3
E00069574,2.4,0,1.4,96.1,0
E00069575,1,0.3,0,98.3,0.3
E00069576,2.5,0,2.5,94.7,0.4
E00069577,0,0,1.3,98.1,0.6
E00069582,2.8,0.5,0,95.9,0.9
E00069584,1,0,2.5,96.4,0
E00069586,0,0.4,1.2,98.1,0.4
E00069587,0,0,0,98.3,1.7
E00069588,0,0.8,1.3,97.3,0.5
E00069589,0.3,0.3,1.5,97.8,0
E00069590,1,0,0,99,0
E00069591,0.4,1.6,1.8,96.2,0
E00069593,0.7,0,0.4,98.9,0
E00069594,0.7,0.3,0.7,98.3,0
E00069595,0.3,0,0,99.7,0
E00069596,2.2,0,3,94.6,0.3
E00069597,0,0.3,0.5,99.2,0
E00069598,1,0,1.9,95.7,1.4
E00069599,0.4,1.1,1.1,97.3,0
E00069634,0,0.7,0.7,98.7,0
E00069635,0,0,2.8,96,1.2
E00069636,0.3,0.7,0.7,98.3,0
E00069637,0.9,0,0.4,98.3,0.4
E00069638,0,0,1.3,98.7,0
E00069639,0.4,0.7,0,98.9,0
E00069640,0,1.5,1.9,95.5,1.1
E00069641,3.2,0,0.5,96.3,0
E00078837,1.2,0.3,1.2,97,0.3
E00078838,1.4,1.6,2.4,94.6,0
E00078839,0.5,0,0.5,98.7,0.3
E00078840,3.1,0,1.6,94.3,1
E00078841,1.5,0,0,98.1,0.4
E00078845,1.4,0,0.7,97.2,0.7
E00078846,0.4,0.4,0.7,98.5,0
E00078847,5.4,0,0.6,93.9,0
E00079024,2.1,0.5,2.6,94.5,0.3
E00079025,0,0,0,100,0
E00079035,2.1,3.7,1.1,92,1.1
E00079036,4.5,0,1.7,91.5,2.3
E00079037,0.8,2.5,1.1,95.2,0.3
E00079038,1.3,0,6.5,91.6,0.6
E00079040,2.9,4,1.4,87.7,4
E00079042,0,3.3,3.3,93.1,0.3
E00079043,0,0.3,2,97.7,0
E00079044,0.3,1.7,2.8,91.8,3.4
E00091461,2.2,0,1.5,96.3,0
E00091462,0.3,0,2.2,97.3,0.3
E00091466,11.1,0.6,1.5,86.5,0.3
E00091467,3.2,2.4,1.6,92,0.8
E00133514,0,0.4,0.9,98.3,0.4
E00133515,0,0.5,2.4,96.1,1.1
E00133516,2.1,0,1.9,96,0
E00133517,0,2.5,0,97.5,0
E00133518,2.7,0,0.5,96.2,0.5
E00133520,0.6,0,2.2,95.4,1.9
E00133521,0,0.4,0,99.6,0
E00133522,0.4,0,0.8,98.8,0
E00133523,2.5,0.5,1,96.1,0
E00133524,0.5,0.9,0,98.6,0
E00133525,1.8,0,0,97.1,1.1
E00133526,4.9,0.8,0,93.1,1.2
E00133527,2.2,0,0.3,97.5,0
E00133528,2.4,0.3,1.3,96,0
E00133529,0.6,0.4,2.6,96.4,0
E00133737,1.2,2.4,0,96.5,0
E00133785,0,1,2.1,95.8,1
E00133826,0,1.2,0.8,97.7,0.4
E00133827,0,0.3,0,99.7,0
E00133828,0,1.6,0.5,97.9,0
E00133829,2.1,0,3.8,93.8,0.4
E00133830,3.3,0.4,3.7,92.1,0.4
E00133831,0,1.6,1.3,97.1,0
E00133832,0.4,0,2.1,97.5,0
E00133833,3.5,0,1.5,94.4,0.6
E00133834,0,0.3,1,98.6,0
E00133835,0.5,0,1.3,98.2,0
E00133836,0.8,2.2,2.5,94.2,0.3
E00133837,2,1.6,2.7,93.7,0
E00133838,1.1,0,2.9,95.2,0.8
E00133839,1.4,0,1.9,94.9,1.9
E00133840,0.4,0,2.2,97.4,0
E00133841,1.5,1.1,4.8,91.8,0.7
E00133842,3.4,1.1,0.3,95.2,0
E00133843,0,0.4,3.5,95.7,0.4
E00133844,3.3,0.9,3.3,91.6,0.9
E00133845,4.2,0.9,0,94.9,0
E00133846,0.9,0,2.6,94.8,1.7
E00133847,0.5,1.1,4.9,93.5,0
E00133848,1.7,0.8,0,95.8,1.7
E00133849,1.8,2,3.6,91.6,1
E00133850,2.5,2.5,4.1,90.9,0
E00133851,1.1,0.4,0,98.5,0
E00133852,3.8,0.6,1.3,94.3,0
E00133853,0.4,0,2.6,96.2,0.8
E00133854,1.8,0.9,1.8,95.4,0
E00133855,1.5,0,1.1,97.4,0
E00133856,0,0,1.7,98.3,0
E00133857,0,1,1,97.6,0.5
E00133880,2.5,1.6,1.9,93.5,0.6
E00133881,0.7,0.7,0.7,97.8,0
E00133882,2.9,0.4,2.2,94.5,0
E00133883,3.4,1.5,1.9,91.6,1.5
E00133884,1.4,0.4,0.7,97.5,0
E00133885,0,0.4,1.7,97.9,0
E00133886,0,0,0,98,2
E00133887,1.4,0,1.7,96.5,0.3
E00133888,1.5,0,1.5,97,0
E00133889,2.2,0,1.3,96.4,0
E00133890,0.6,0,1,97.7,0.6
E00133891,2,1.2,0.8,95.5,0.4
E00133892,0,0.4,0,99.6,0
E00133893,1.4,0.3,1.4,96.7,0.3
E00133894,2.7,0,1.1,96.2,0
E00133895,1,0.3,0.7,97.7,0.3
E00133896,2.5,0.3,2.5,94.8,0
E00133898,1.2,0.6,1.5,96.7,0
E00133924,1.3,0,1.1,97,0.6
E00133927,0.9,0.4,2.2,96.1,0.4
E00133928,0.7,1.1,0,97.8,0.4
