areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00069561,97,3
E00069562,94.7,5.3
E00069563,92.6,7.4
E00069564,88.5,11.5
E00069569,92.8,7.2
E00069570,91,9
E00069571,92.7,7.3
E00069572,94.6,5.4
E00069573,93.8,6.2
E00069574,91.3,8.7
E00069575,95.6,4.4
E00069576,86,14
E00069577,94.3,5.7
E00069582,89.4,10.6
E00069584,91.9,8.1
E00069586,93.4,6.6
E00069587,91.5,8.5
E00069588,92.8,7.2
E00069589,92.6,7.4
E00069590,94.9,5.1
E00069591,92,8
E00069593,94.3,5.7
E00069594,95.4,4.6
E00069595,94.9,5.1
E00069596,90.5,9.5
E00069597,93.6,6.4
E00069598,93.3,6.7
E00069599,92.8,7.2
E00069634,95.3,4.7
E00069635,93.6,6.4
E00069636,95.6,4.4
E00069637,97.8,2.2
E00069638,95.1,4.9
E00069639,94.4,5.6
E00069640,94.4,5.6
E00069641,95.3,4.7
E00078837,89,11
E00078838,94.2,5.8
E00078839,92.8,7.2
E00078840,89,11
E00078841,95.4,4.6
E00078845,95.9,4.1
E00078846,94.9,5.1
E00078847,87.3,12.7
E00079024,92.9,7.1
E00079025,93.7,6.3
E00079035,92,8
E00079036,86.4,13.6
E00079037,90.1,9.9
E00079038,90.2,9.8
E00079040,85.1,14.9
E00079042,87.9,12.1
E00079043,93.6,6.4
E00079044,92.3,7.7
E00091461,91.8,8.2
E00091462,92.6,7.4
E00091466,81.9,18.1
E00091467,86.4,13.6
E00133514,93.2,6.8
E00133515,92.1,7.9
E00133516,89.8,10.2
E00133517,87.8,12.2
E00133518,80.2,19.8
E00133520,89.8,10.2
E00133521,93.6,6.4
E00133522,94.1,5.9
E00133523,89.2,10.8
E00133524,92.9,7.1
E00133525,95,5
E00133526,89,11
E00133527,88,12
E00133528,88.6,11.4
E00133529,93.6,6.4
E00133737,94.5,5.5
E00133785,95.8,4.2
E00133826,95,5
E00133827,94.2,5.8
E00133828,87.6,12.4
E00133829,87,13
E00133830,89.6,10.4
E00133831,90.9,9.1
E00133832,89.9,10.1
E00133833,88.1,11.9
E00133834,88.4,11.6
E00133835,94.2,5.8
E00133836,91.3,8.7
E00133837,87.9,12.1
E00133838,89,11
E00133839,92.2,7.8
E00133840,91.8,8.2
E00133841,84,16
E00133842,83.7,16.3
E00133843,96.1,3.9
E00133844,89.1,10.9
E00133845,88.8,11.2
E00133846,94.4,5.6
E00133847,92.9,7.1
E00133848,81.4,18.6
E00133849,85.9,14.1
E00133850,82.1,17.9
E00133851,89.9,10.1
E00133852,83.5,16.5
E00133853,92.1,7.9
E00133854,90.9,9.1
E00133855,91.4,8.6
E00133856,89.7,10.3
E00133857,90.6,9.4
E00133880,90.1,9.9
E00133881,95,5
E00133882,91.9,8.1
E00133883,91.5,8.5
E00133884,94.3,5.7
E00133885,92.1,7.9
E00133886,92.8,7.2
E00133887,92.7,7.3
E00133888,94.4,5.6
E00133889,95.1,4.9
E00133890,91.3,8.7
E00133891,87.4,12.6
E00133892,94.6,5.4
E00133893,91.4,8.6
E00133894,89.3,10.7
E00133895,91.4,8.6
E00133896,91.8,8.2
E00133898,94.3,5.7
E00133924,93.7,6.3
E00133927,96.6,3.4
E00133928,95.7,4.3
E00137070,85,15
E00137071,78,22
E00137072,65.9,34.1
E00137073,71.3,28.7
E00137074,75.3,24.7
E00137075,71.5,28.5
E00137076,82,18
E00137077,71.2,28.8
E00137083,82.8,17.2
E00137084,80,20
E00137085,85,15
E00137086,72.9,27.1
E00137107,86.5,13.5
E00137108,88.3,11.7
E00137109,79.9,20.1
E00137110,87.2,12.8
E00137111,74.7,25.3
E00137112,76.7,23.3
E00137113,72.1,27.9
E00137114,60.5,39.5
E00137115,72.5,27.5
E00137116,68.9,31.1
E00137117,67.1,32.9
E00137118,82.3,17.7
E00137124,67.8,32.2
E00137135,74.2,25.8
E00137165,71.3,28.7
E00137166,79,21
E00137167,73.8,26.2
E00137173,84.7,15.3
E00137175,73.7,26.3
E00137178,75.2,24.8
E00137179,79.2,20.8
E00137181,79.2,20.8
E00137182,72.9,27.1
E00137183,90.3,9.7
E00137184,89,11
E00137185,87,13
E00137208,92.9,7.1
E00137209,94.9,5.1
E00137210,96.8,3.2
E00137211,95.5,4.5
E00137213,89.8,10.2
E00137214,97.2,2.8
E00137215,94.7,5.3
E00137216,91.8,8.2
E00137217,99.3,0.7
E00137233,79.7,20.3
E00137234,78.8,21.2
E00137501,93.5,6.5
E00137502,94.4,5.6
E00137503,94.2,5.8
E00137504,93.4,6.6
E00137505,91.7,8.3
E00137551,93.4,6.6
E00137552,93.8,6.2
E00137553,93.1,6.9
E00137554,93.6,6.4
E00137555,97.2,2.8
E00137556,95.9,4.1
E00137557,91.5,8.5
E00137558,77.7,22.3
E00137559,82.8,17.2
E00137560,90.3,9.7
E00137561,94.9,5.1
E00137562,92.2,7.8
E00137564,93.3,6.7
E00137565,92.5,7.5
E00137566,91.2,8.8
E00137567,96,4
E00137568,81.5,18.5
E00137569,92.2,7.8
E00137576,90.2,9.8
E00137578,89.3,10.7
E00137579,84.2,15.8
E00137584,88.5,11.5
E00137585,92.7,7.3
E00137586,88.1,11.9
E00137587,86.5,13.5
E00137589,90.9,9.1
E00137590,93.9,6.1
E00137591,86.5,13.5
E00137592,84.4,15.6
E00137593,91.1,8.9
E00137594,96.4,3.6
E00137595,91.3,8.7
E00137596,93.8,6.2
E00137597,95.8,4.2
E00169160,73.6,26.4
E00169188,89,11
E00169189,61,39
E00169400,89.8,10.2
E00169401,92.8,7.2
E00171326,91.8,8.2
E00171327,94.3,5.7
E00171329,91.2,8.8
E00172623,92.4,7.6
E00172626,86.1,13.9
E00185278,92.8,7.2
E00185294,94.3,5.7
E00185366,90,10
E00185406,92.3,7.7
E00185460,96.3,3.7
E00185461,90.6,9.4
E00187608,90.5,9.5
E00188964,68,32
E00188981,65.4,34.6
E00188986,91.5,8.5
E00189010,69.7,30.3
E00189051,79,21
E00189053,94.1,5.9
E00189057,75.5,24.5
E00189062,78.8,21.2
E00189063,86.6,13.4
E00189067,74.6,25.4
E00189071,64.7,35.3
E00189086,67.5,32.5
E00189102,87.2,12.8
E00189178,85.8,14.2
E00189185,80.3,19.7
E00189191,74.3,25.7
E00189194,87,13
