areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00069561,86.4,10.3,3.3
E00069562,83.5,14,2.5
E00069563,79.1,14.9,6.1
E00069564,89.1,8.4,2.5
E00069569,86.1,10.5,3.4
E00069570,85.9,12.1,2.1
E00069571,78.4,15.5,6
E00069572,83.8,13.5,2.7
E00069573,86.9,10.7,2.4
E00069574,89.6,9.5,1
E00069575,85,11.9,3.1
E00069576,88.8,9.5,1.7
E00069577,53.1,34.4,12.5
E00069582,87.6,6.9,5.5
E00069584,81.7,15.2,3
E00069586,90.3,6.9,2.7
E00069587,88.9,10.3,0.9
E00069588,77.9,15.5,6.7
E00069589,84.8,11.5,3.7
E00069590,83.3,13.8,2.9
E00069591,84,11.4,4.6
E00069593,85.8,11.4,2.8
E00069594,81.1,12.6,6.3
E00069595,85.1,10.5,4.4
E00069596,84.3,12.7,3
E00069597,85.5,12.6,1.9
E00069598,86.6,11,2.4
E00069599,89,9.8,1.1
E00069634,89.3,7.7,3
E00069635,89.6,8.4,2
E00069636,85,11.6,3.4
E00069637,78.4,16.9,4.8
E00069638,83.4,13.8,2.9
E00069639,83.4,14.4,2.2
E00069640,71.9,21,7.1
E00069641,85.8,11.1,3.2
E00078837,91,5.4,3.6
E00078838,86.1,10.6,3.3
E00078839,79.9,12.4,7.7
E00078840,83.1,11.6,5.3
E00078841,89.7,7.7,2.7
E00078845,89,11,0
E00078846,87.5,10.3,2.2
E00078847,90.8,8,1.3
E00079024,83.5,11,5.5
E00079025,85.6,12.2,2.3
E00079035,88.8,7.4,3.7
E00079036,80.9,12.9,6.2
E00079037,85,12.7,2.3
E00079038,74.3,17.8,7.9
E00079040,92,6.6,1.4
E00079042,88.6,9.8,1.6
E00079043,79.9,12.2,7.9
E00079044,93.2,4.8,2
E00091461,81.8,13.9,4.3
E00091462,85.4,11.4,3.3
E00091466,83.2,13.5,3.2
E00091467,75.4,19,5.6
E00133514,80.3,14.1,5.6
E00133515,79.3,16,4.7
E00133516,87,9.7,3.2
E00133517,81.8,12.6,5.6
E00133518,80.2,15.5,4.3
E00133520,82.9,11.5,5.6
E00133521,86,10.6,3.4
E00133522,71.1,20.6,8.3
E00133523,62.6,27.1,10.3
E00133524,72.6,19.8,7.5
E00133525,66.9,20.7,12.4
E00133526,77.6,16.3,6.1
E00133527,75,18,7
E00133528,79.1,16.9,4.1
E00133529,88.3,9.5,2.3
E00133737,93.7,6.3,0
E00133785,83.8,10.9,5.3
E00133826,43.6,40.2,16.2
E00133827,85.2,11.4,3.4
E00133828,79.9,14.4,5.7
