areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00069561,96.8,2.5,0,0.6
E00069562,99.2,0.8,0,0
E00069563,98.5,0.7,0.7,0
E00069564,96.5,2.3,0,1.2
E00069569,99.5,0.5,0,0
E00069570,98.8,0.6,0,0.6
E00069571,98.3,0,0,1.7
E00069572,96.6,1.4,0.7,1.4
E00069573,98.4,1.6,0,0
E00069574,96.2,3.2,0,0.6
E00069575,100,0,0,0
E00069576,95.7,3.3,0,1.1
E00069577,93,2.8,0,4.2
E00069582,100,0,0,0
E00069584,96.5,2.3,0,1.2
E00069586,99.1,0.9,0,0
E00069587,98.2,1.8,0,0
E00069588,98.2,1.8,0,0
E00069589,100,0,0,0
E00069590,98.6,0.7,0.7,0
E00069591,99,1,0,0
E00069593,97.6,0.8,0,1.6
E00069594,99.3,0.7,0,0
E00069595,98.5,0.7,0,0.7
E00069596,97.6,1.8,0.6,0
E00069597,98.2,1.2,0,0.6
E00069598,97.9,2.1,0,0
E00069599,99.1,0,0,0.9
E00069634,97.6,2.4,0,0
E00069635,99,1,0,0
E00069636,100,0,0,0
E00069637,99,0,0,1
E00069638,99.4,0.6,0,0
E00069639,99.2,0,0,0.8
E00069640,96,3.2,0,0.8
E00069641,100,0,0,0
E00078837,97.7,2.3,0,0
E00078838,97,1.2,0.6,1.2
E00078839,96.9,1.3,1.3,0.6
E00078840,93.6,3.8,1.3,1.3
E00078841,98.3,1.7,0,0
E00078845,100,0,0,0
E00078846,98.2,1.8,0,0
E00078847,96.7,0.8,0.8,1.6
E00079024,98.8,0.6,0,0.6
E00079025,97.8,2.2,0,0
E00079035,97.2,1.4,0,1.4
E00079036,96.3,1.2,0,2.4
E00079037,97.5,2.5,0,0
E00079038,98.4,0,0,1.6
E00079040,92.2,2.3,3.9,1.6
E00079042,92.7,2.2,0,5.1
E00079043,97.9,0,0.7,1.4
E00079044,92.7,0.8,2.4,4
E00091461,97.9,2.1,0,0
E00091462,97.1,2.9,0,0
E00091466,91.2,4.7,2,2
E00091467,97,1.5,0,1.5
E00133514,95.3,0.9,0.9,2.8
E00133515,93.3,0.7,1.3,4.7
E00133516,96.3,3.7,0,0
E00133517,92.6,0.8,2.5,4.1
E00133518,86.9,8.1,3,2
E00133520,93.5,3.6,0,2.9
E00133521,98.3,0.8,0.8,0
E00133522,99.2,0,0.8,0
E00133523,94.5,1.6,0,3.9
E00133524,93.2,2.5,0.8,3.4
E00133525,96,0,0.8,3.2
E00133526,94,2.6,1.7,1.7
E00133527,93.7,2.4,3.9,0
E00133528,91.6,3.4,0.8,4.2
E00133529,98.2,0.9,0,0.9
E00133737,99,1,0,0
E00133785,99.2,0,0,0.8
E00133826,98.8,0,0,1.2
E00133827,96.5,1.4,1.4,0.7
E00133828,95.5,1.8,0,2.7
E00133829,93.5,2.4,1.6,2.4
E00133830,95.3,4.7,0,0
E00133831,94,2.6,1.7,1.7
E00133832,94.8,3.1,2.1,0
E00133833,92.3,4.6,1.5,1.5
E00133834,94.3,5,0,0.7
E00133835,96.6,1.4,0.7,1.4
E00133836,95.8,2.8,0.7,0.7
E00133837,93.3,4.2,0,2.5
E00133838,95.2,2.1,0,2.6
E00133839,95,1,1,3
E00133840,97.4,0.9,1.7,0
E00133841,96.3,1.9,0,1.9
E00133842,92.4,1.2,1.2,5.2
E00133843,98.3,0.8,0,0.8
E00133844,88.7,4.7,1.3,5.3
E00133845,94.7,1.5,0.8,3.1
E00133846,99.1,0.9,0,0
E00133847,98.2,1.8,0,0
E00133848,93.2,3.1,0,3.7
E00133849,95.2,2.4,0.6,1.8
E00133850,95.3,0.8,0,3.9
E00133851,97,1.5,0,1.5
E00133852,93.8,2.1,0,4.1
E00133853,98.6,0.7,0,0.7
E00133854,98,1.3,0,0.7
E00133855,97.4,1.5,0.5,0.5
E00133856,98.4,0,0,1.6
E00133857,99.3,0.7,0,0
E00133880,97.1,2.2,0.7,0
E00133881,96.9,3.1,0,0
E00133882,95.6,2.7,1.8,0
E00133883,95.9,0,2.1,2.1
E00133884,99.1,0.9,0,0
E00133885,98.3,0.9,0.9,0
E00133886,95.9,3.3,0,0.8
E00133887,98.2,0.9,0,0.9
E00133888,99.2,0,0,0.8
E00133889,97.1,1,1.9,0
E00133890,95.9,3.3,0,0.8
E00133891,99.2,0.8,0,0
E00133892,98.4,1.6,0,0
E00133893,95.1,2.5,1.2,1.2
E00133894,95,2.5,0,2.5
E00133895,97,2.2,0,0.7
E00133896,96,2.4,1.6,0
E00133898,97.7,1.5,0,0.8
E00133924,97.3,1.1,1.1,0.5
E00133927,99,1,0,0
E00133928,98.1,1.9,0,0
E00137070,88.3,2.3,0.8,8.6
E00137071,80.5,2.5,4.2,12.7
E00137072,72.6,8.9,1.6,16.9
E00137073,80.6,2.8,1.9,14.8
E00137074,78.4,3.6,2.7,15.3
E00137075,73.6,8.8,3.2,14.4
E00137076,87.3,2.1,1.4,9.2
E00137077,80.9,1.5,1.5,16
E00137083,83,4.5,2.7,9.8
E00137084,84.8,3.9,3.9,7.4
E00137085,88.4,2,0.7,8.8
E00137086,82.8,3.4,2.8,11
E00137107,89,4.2,1.6,5.2
E00137108,94.1,0.8,0,5.1
E00137109,82.8,4.5,2.2,10.4
E00137110,87.6,3.3,0.8,8.3
E00137111,82.5,2.2,2.9,12.4
E00137112,79.6,2.7,5.3,12.4
E00137113,77.4,4.5,4.5,13.5
E00137114,63.4,7.6,4.1,24.8
E00137115,79.5,2,5.3,13.2
E00137116,75,6.8,5.3,12.9
E00137117,73.9,3.4,2.5,20.2
E00137118,88.5,2.3,1.5,7.7
E00137124,72.4,11.2,1.7,14.7
E00137135,80,4,1.6,14.4
E00137165,72.9,4.4,4.4,18.2
E00137166,84.3,7,3.5,5.2
E00137167,79.5,4.7,2.4,13.4
E00137173,87.9,2.8,1.4,7.8
E00137175,82.2,9.3,2.3,6.2
E00137178,80.6,3,3.7,12.7
E00137179,84.3,2.5,6.6,6.6
E00137181,82.3,0.9,3.5,13.3
E00137182,80.6,3.9,3.9,11.6
E00137183,94.9,1.9,2.5,0.6
E00137184,91.9,3,0,5.2
E00137185,89.2,3.1,3.8,3.8
E00137208,96.8,0.6,1.3,1.3
E00137209,99.3,0.7,0,0
E00137210,99.2,0.8,0,0
E00137211,99.3,0.7,0,0
E00137213,92.3,2.1,0,5.6
E00137214,100,0,0,0
E00137215,97.8,2.2,0,0
E00137216,97.8,0.9,0.4,0.9
E00137217,98.3,1.7,0,0
E00137233,87,5.2,0.9,7
E00137234,84.2,2.5,3.3,10
E00137501,99.6,0,0,0.4
E00137502,100,0,0,0
E00137503,97.7,1.7,0,0.6
E00137504,98.1,1.3,0.6,0
E00137505,99.3,0.7,0,0
E00137551,97.1,2.9,0,0
E00137552,98.8,0,1.2,0
E00137553,96.2,1.9,0,1.9
E00137554,100,0,0,0
E00137555,98.9,0.6,0,0.6
E00137556,97.6,1.9,0,0.5
E00137557,96,1.6,0.8,1.6
E00137558,98.7,1.3,0,0
E00137559,92.3,3.8,0,3.8
E00137560,98.4,1.6,0,0
E00137561,100,0,0,0
E00137562,98.4,1.6,0,0
E00137564,98.7,1.3,0,0
E00137565,97,1.8,1.2,0
E00137566,100,0,0,0
E00137567,100,0,0,0
E00137568,91.8,6.1,0,2
E00137569,97.1,2.3,0,0.6
E00137576,96.7,1.9,0,1.4
E00137578,94.7,3.3,0,2
E00137579,96.7,0.8,0,2.5
E00137584,96.7,0,0.8,2.5
E00137585,99.3,0.7,0,0
E00137586,95.6,1.8,0,2.6
E00137587,94.9,1.9,0.6,2.5
E00137589,94.1,2.9,0,2.9
E00137590,98.6,0.7,0,0.7
E00137591,96.9,2,0,1
E00137592,91.3,5.8,0,2.9
E00137593,97.1,2.3,0,0.6
E00137594,97.8,1.6,0.5,0
E00137595,96,4,0,0
E00137596,98.4,1.6,0,0
E00137597,98.8,0.8,0,0.4
E00169160,75,6.6,5.3,13.2
E00169188,85.7,1,5.7,7.6
E00169189,60.1,7.2,4.6,28.1
E00169400,94.8,2.6,2.1,0.5
E00169401,99.3,0.7,0,0
E00171326,97,0.7,0,2.2
E00171327,100,0,0,0
E00171329,96.2,2.3,0.8,0.8
E00172623,99,0,0,1
E00172626,97.3,2.7,0,0
E00185278,97.9,0,0.5,1.5
E00185294,96,4,0,0
E00185366,96,1.6,0.8,1.6
E00185406,97.2,1.7,0.6,0.6
E00185460,99.4,0.6,0,0
E00185461,98.2,1.8,0,0
E00187608,96.7,0,0,3.3
E00188964,73.4,5.5,3.1,18
E00188981,72.1,8.5,3.9,15.5
E00188986,97.1,1.5,0,1.5
E00189010,79.8,3.9,4.7,11.6
E00189051,84.3,1.7,3.3,10.7
E00189053,98.5,0.7,0.7,0
E00189057,84.4,3.1,0.8,11.7
E00189062,86.1,2.5,1.6,9.8
E00189063,91.6,3.1,0,5.3
E00189067,86.8,6.6,1.7,5
E00189071,77.3,5.5,2.3,14.8
E00189086,75,3.9,8.6,12.5
E00189102,89.6,3,2.2,5.2
E00189178,93,3.1,1.6,2.3
E00189185,82.4,5.3,3.1,9.2
E00189191,79.9,6,3.7,10.4
E00189194,97.1,2.2,0,0.7
