areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00069561,59.1,32.5,7.8,0.6,0
E00069562,60.5,29.5,9.3,0.8,0
E00069563,46.2,34.8,17.4,1.5,0
E00069564,67.4,27.9,4.7,0,0
E00069569,63.1,32.3,4.1,0.5,0
E00069570,58.4,31.3,9.6,0.6,0
E00069571,46.7,33.3,15.8,3.3,0.8
E00069572,56.2,32.9,9.6,1.4,0
E00069573,62,34.7,3.3,0,0
E00069574,68.6,27.7,3.8,0,0
E00069575,61,26.3,12.7,0,0
E00069576,70.7,25,4.3,0,0
E00069577,44.3,42.9,12.9,0,0
E00069582,57.1,31.6,10.2,1,0
E00069584,59.3,32.6,5.8,2.3,0
E00069586,64.6,29.2,5.3,0.9,0
E00069587,57.9,36.8,3.5,1.8,0
E00069588,57.9,32.3,6.7,3,0
E00069589,62.1,32,4.6,1.3,0
E00069590,63.4,26.1,9.2,0,1.4
E00069591,58.7,34.1,6.7,0.5,0
E00069593,56.8,38.4,4.8,0,0
E00069594,55,40,3.6,1.4,0
E00069595,58.2,30.6,8.2,3,0
E00069596,56.5,33.5,9.4,0.6,0
E00069597,64.5,28.3,6.6,0.6,0
E00069598,59.4,35.4,5.2,0,0
E00069599,70.7,25.9,3.4,0,0
E00069634,59,31.9,9,0,0
E00069635,62.5,29.8,7.7,0,0
E00069636,61.1,31.3,7.6,0,0
E00069637,45.5,38.4,16.2,0,0
E00069638,61.2,30.3,8.5,0,0
E00069639,62.6,32.5,4.9,0,0
E00069640,40.8,38.4,17.6,2.4,0.8
E00069641,61.9,29.8,6,2.4,0
E00078837,66.4,32,1.6,0,0
E00078838,59,30.7,10.2,0,0
E00078839,42.4,32.9,16.5,8.2,0
E00078840,58.2,30.4,11.4,0,0
E00078841,60,37.4,2.6,0,0
E00078845,61.4,31.6,7,0,0
E00078846,70,20.9,5.5,3.6,0
E00078847,67.2,27,4.9,0.8,0
E00079024,56.4,31.9,9.2,1.8,0.6
E00079025,53.3,34.8,9.8,2.2,0
E00079035,61.6,30.1,6.8,1.4,0
E00079036,52.4,34.1,12.2,1.2,0
E00079037,63.1,30.6,5.7,0.6,0
E00079038,47.5,39.3,11.5,1.6,0
E00079040,67.7,22.8,6.3,3.1,0
E00079042,69.4,23.9,6.7,0,0
E00079043,41,34.5,22.3,2.2,0
E00079044,71.5,19.5,8.1,0.8,0
E00091461,52.7,30.4,12.8,2.7,1.4
E00091462,62.9,27.1,8.2,1.8,0
E00091466,57.3,32,8.7,2,0
E00091467,55.2,31.3,10.4,3,0
E00133514,41.1,29.9,23.4,4.7,0.9
E00133515,40.8,36.2,20.4,2.6,0
E00133516,60.5,28.9,10.5,0,0
E00133517,41.5,42.3,12.2,3.3,0.8
E00133518,53.1,26.5,19.4,1,0
E00133520,48.6,37.1,9.3,5,0
