areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00069561,8.4,34.6,4.9,49.7,2.4
E00069562,13.8,35.8,4.1,43.5,2.8
E00069563,21.1,40.6,5.2,30.3,2.8
E00069564,5.4,38.4,4.9,49.2,2.2
E00069569,6.7,34.4,2.2,54.1,2.6
E00069570,12.8,33,4.3,46.2,3.7
E00069571,22.7,43.5,8.2,25.1,0.5
E00069572,15.2,45.8,7.6,27.1,4.3
E00069573,9.5,36.4,3.3,48.8,2.1
E00069574,3.6,32.5,3.3,58.8,1.8
E00069575,11.6,44,7.3,33.6,3.4
E00069576,7.3,42.2,2.6,47.9,0
E00069577,36.1,29,4.5,27.7,2.6
E00069582,11.9,35.1,2.7,47.6,2.7
E00069584,13.5,35.4,4.5,43.8,2.8
E00069586,9.5,35.6,3.6,50,1.4
E00069587,13.1,41.1,3.7,42.1,0
E00069588,18,32,6.1,41.6,2.3
E00069589,8.7,30.2,6.9,53.5,0.7
E00069590,8.3,38.3,5.4,46.2,1.8
E00069591,11.8,40.6,3.5,42.7,1.4
E00069593,8.7,37.2,3.7,50.4,0
E00069594,8.3,35.6,2.3,49.6,4.2
E00069595,17.5,44,1.3,37.2,0
E00069596,13.8,34.9,6.1,42,3.2
E00069597,11.3,39.7,7.1,41,1
E00069598,11.6,30.1,2.9,55.5,0
E00069599,7,47.8,3.9,38.3,3
E00069634,13.2,40.3,7.7,36.9,1.8
E00069635,9,39.8,4,47.3,0
E00069636,9.9,39.1,9.5,39.1,2.5
E00069637,16,40.3,12.6,27.2,3.9
E00069638,11.6,41.3,9.2,36.1,1.8
E00069639,15.1,39.2,9.1,33.6,3
E00069640,24.4,44.3,10,21.3,0
E00069641,11.8,37.3,6.8,41,3.1
E00078837,9.7,33.5,5.2,51.7,0
E00078838,12.1,39.3,5.7,40.6,2.3
E00078839,25.8,35.3,4.2,32.9,1.8
E00078840,12.4,29.8,6.2,47.8,3.7
E00078841,7.5,29.2,5.2,57.5,0.5
E00078845,17.4,34.7,5,42.1,0.8
E00078846,9.2,33.6,3.7,53.5,0
E00078847,11.2,39,0,49.8,0
E00079024,13.6,42.3,6.9,35.6,1.6
E00079025,16.2,36.9,4.5,41.3,1.1
E00079035,14.6,42.1,3.7,38.4,1.2
E00079036,19.3,38.5,5.6,36,0.6
E00079037,11.1,32.8,3.4,49.3,3.4
E00079038,18.9,34.6,4.7,41.7,0
E00079040,4.4,63.3,2.2,28.8,1.3
E00079042,6.4,62.8,6.4,24.4,0
