geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00108712,96.7,3.3
E00109935,97,3
E00109936,97.6,2.4
E00109944,99.1,0.9
E00109945,95.7,4.3
E00109946,98.2,1.8
E00110193,95.5,4.5
E00110194,96.2,3.8
E00110198,96.6,3.4
E00110199,95.1,4.9
E00110200,97.9,2.1
E00110201,97.9,2.1
E00110336,97,3
E00110337,96.5,3.5
E00110338,94.3,5.7
E00110339,96.3,3.7
E00110340,96.2,3.8
E00110341,94.8,5.2
E00110342,92,8
E00110343,99.4,0.6
E00110344,94.4,5.6
E00110345,92.6,7.4
E00110346,94.5,5.5
E00110347,98,2
E00110348,97.9,2.1
E00110349,90.4,9.6
E00110350,94.5,5.5
E00110351,92.7,7.3
E00110352,91.9,8.1
E00110353,95.8,4.2
E00110354,93.9,6.1
E00110355,97.3,2.7
E00110356,97.1,2.9
E00110357,95.3,4.7
E00110358,97.2,2.8
E00110359,96.7,3.3
E00110377,97.8,2.2
E00110378,91.5,8.5
E00110379,95.7,4.3
E00110380,96.6,3.4
E00110381,97,3
E00110382,91.5,8.5
E00110383,95.5,4.5
E00110384,96.5,3.5
E00110385,93.5,6.5
E00110386,94.2,5.8
E00110387,95.6,4.4
E00110388,90.9,9.1
E00110389,95.2,4.8
E00110390,95.5,4.5
E00110391,93.4,6.6
E00110392,96.8,3.2
E00110393,94.7,5.3
E00110394,93.5,6.5
E00110395,95.4,4.6
E00110396,96.7,3.3
E00110397,96,4
E00110398,96.4,3.6
E00110399,91.8,8.2
E00110400,96.2,3.8
E00110401,97.8,2.2
E00110402,95.5,4.5
E00111111,96.8,3.2
E00111112,99.5,0.5
E00111113,96,4
E00111114,94.6,5.4
E00111115,96.3,3.7
E00111116,95.4,4.6
E00111117,97.1,2.9
E00111118,95.7,4.3
E00111119,94.8,5.2
E00111120,94.9,5.1
E00111121,97.5,2.5
E00111122,97.9,2.1
E00111123,94.9,5.1
E00111124,94.9,5.1
E00111125,93.9,6.1
E00111126,95.2,4.8
E00111127,97.1,2.9
E00111128,94.8,5.2
E00111130,97.1,2.9
E00111131,96.4,3.6
E00111132,98.9,1.1
E00111133,94.3,5.7
E00111134,96.8,3.2
E00111135,90.7,9.3
E00111136,97.3,2.7
E00111137,95.5,4.5
E00111138,92.9,7.1
E00111139,93.9,6.1
E00111140,96.2,3.8
E00111141,96.7,3.3
E00111142,94.7,5.3
E00111143,92.6,7.4
E00111144,95.9,4.1
E00111145,96,4
E00111146,95.3,4.7
E00111147,96.5,3.5
E00111148,95.9,4.1
E00111149,95.5,4.5
E00111150,95.4,4.6
E00111151,89.9,10.1
E00111159,94.4,5.6
E00111161,96.9,3.1
E00111162,96.7,3.3
E00111164,94.2,5.8
E00111167,94.8,5.2
E00111235,97.6,2.4
E00111236,91,9
E00111237,96.4,3.6
E00111238,97.7,2.3
E00111239,98,2
E00111240,97.6,2.4
E00111241,98,2
E00111242,95.1,4.9
E00111243,97.5,2.5
E00111245,97.9,2.1
E00111246,96.9,3.1
E00111254,93.3,6.7
E00111258,97,3
E00111259,93.7,6.3
E00111261,98.2,1.8
E00111262,96.9,3.1
E00111263,96.5,3.5
E00111264,95.9,4.1
E00111265,95.8,4.2
E00111266,97.8,2.2
E00111267,96.1,3.9
E00111268,97.6,2.4
E00111269,98.1,1.9
E00111270,97.5,2.5
E00111271,95.5,4.5
E00111272,99,1
E00111273,98,2
E00111274,96.7,3.3
E00111275,92.2,7.8
E00111276,98.9,1.1
E00111277,98.1,1.9
E00111278,99.4,0.6
E00111279,98,2
E00111280,96.3,3.7
E00111281,98.1,1.9
E00111282,98.3,1.7
E00111283,95.2,4.8
E00111284,95.9,4.1
E00111285,96.1,3.9
E00111286,97,3
E00111287,93.6,6.4
E00111288,98.8,1.2
E00111289,97.6,2.4
E00111290,97.1,2.9
E00111291,98,2
E00111292,95.7,4.3
E00111293,97.9,2.1
E00111294,96.3,3.7
E00111295,81.9,18.1
E00111296,93.2,6.8
E00111297,95.8,4.2
E00111635,94.9,5.1
E00111636,99.4,0.6
E00111637,98.2,1.8
E00111638,95.3,4.7
E00111639,97.2,2.8
E00111640,97.1,2.9
E00111641,94.8,5.2
E00111642,97.5,2.5
E00111643,98.8,1.3
E00111644,96.1,3.9
E00111645,91.5,8.5
E00111646,98.4,1.6
E00111647,95.9,4.1
E00111648,93.8,6.2
E00111649,95.4,4.6
E00111650,96.8,3.2
E00111651,92.2,7.8
E00111652,95.4,4.6
E00111653,92.9,7.1
E00111654,94.8,5.2
E00111655,94,6
E00111656,94.9,5.1
E00111657,95.4,4.6
E00111658,95.8,4.2
E00111660,93.5,6.5
E00111661,95.9,4.1
E00111662,96.1,3.9
E00112003,98.4,1.6
E00112006,96.8,3.2
E00112014,95.8,4.2
E00112016,95.5,4.5
E00112017,96.2,3.8
E00170002,96.2,3.8
E00170003,96,4
E00176439,95.4,4.6
E00176443,95.7,4.3
E00176451,97.3,2.7
E00176452,96.6,3.4
E00176453,97.2,2.8
E00180489,96.2,3.8
E00180515,96.8,3.2
E00180528,95.9,4.1
E00180538,94.8,5.2
E00188051,92.7,7.3
E00188062,94.6,5.4
