geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00108712,48.9,38.3,7.8,5
E00109935,53.1,36.7,3.1,7.1
E00109936,59.5,29.4,0.8,10.3
E00109944,36,33.7,7.9,22.5
E00109945,48.5,35.9,7.2,8.4
E00109946,40.7,44.7,2.4,12.2
E00110193,48.9,29.5,5.3,16.3
E00110194,51.3,37.2,3.5,8
E00110198,53.3,37.1,2.4,7.2
E00110199,47.3,40.5,0,12.2
E00110200,58.9,32.6,0,8.5
E00110201,42.7,34.1,12.2,11
E00110336,42.9,36,4.6,16.6
E00110337,54.4,32,5.6,8
E00110338,47.6,35.7,1.4,15.4
E00110339,62,30.7,2.2,5.1
E00110340,53.2,39.7,2.1,5
E00110341,46.1,45.5,3,5.4
E00110342,46.7,25.8,4.4,23.1
E00110343,60.9,15.1,2.2,21.8
E00110344,51.1,32,1.1,15.7
E00110345,25.8,28.2,21.6,24.4
E00110346,44.4,45.3,0.9,9.4
E00110347,58.8,32.8,0.8,7.6
E00110348,57.7,27.7,3.6,10.9
E00110349,35.1,29.3,8.2,27.4
E00110350,49.6,42.1,0.8,7.5
E00110351,29.9,33.6,21.9,14.6
E00110352,12.8,24,50.4,12.8
E00110353,23.4,24.3,35.1,17.1
E00110354,53,32.1,4.5,10.4
E00110355,69.9,18,2.3,9.8
E00110356,49.3,28.1,9.6,13
E00110357,59.4,28.1,0.8,11.7
E00110358,50,34.1,1.5,14.4
E00110359,60.3,33.6,0,6.1
E00110377,57.1,20.3,11.3,11.3
E00110378,69,23.8,1.6,5.6
E00110379,75.4,15.2,0,9.4
E00110380,64.6,22.3,1.5,11.5
E00110381,63,29.1,2.4,5.5
E00110382,59.8,24.2,0,15.9
E00110383,69.8,22.1,1.3,6.7
E00110384,68.7,22.4,0.7,8.2
E00110385,64.4,29.6,3.7,2.2
E00110386,25.7,14.9,45.9,13.5
E00110387,52.4,15.4,7.7,24.5
E00110388,66.4,22.9,0.8,9.9
E00110389,51.7,27.5,0.8,20
E00110390,54,30.2,4.8,11.1
E00110391,69.7,23.8,0,6.6
E00110392,50.8,27.9,6.6,14.8
E00110393,41.5,38.2,1.6,18.7
E00110394,6.4,14.1,70.5,9
E00110395,54.6,29.2,2.3,13.8
E00110396,64.4,28.2,0.6,6.7
E00110397,46,33.1,0.8,20.2
E00110398,49.3,34.4,10,6.2
E00110399,72.2,22.6,0.9,4.3
E00110400,47.9,26.5,12.8,12.8
E00110401,52,22.8,15,10.2
E00110402,53.5,28.7,2.3,15.5
E00111111,54.4,29.1,3.9,12.6
E00111112,81.6,17.5,1,0
E00111113,74.2,17.6,0,8.1
E00111114,43.1,39.2,5.9,11.8
E00111115,45,42,1,12
E00111116,40.4,47.5,4.3,7.8
E00111117,24,39.3,26,10.7
E00111118,22.7,33.3,31.1,12.9
E00111119,53,35.6,2.3,9.1
E00111120,45.7,40.9,0,13.4
E00111121,52.2,37.1,1.9,8.8
E00111122,61.4,33.3,0,5.3
E00111123,55.6,21.8,7.7,14.8
E00111124,14.7,13.2,67.6,4.4
E00111125,28.3,29.9,29.9,11.8
E00111126,44.4,39.2,7.6,8.8
E00111127,35.6,51.1,8.4,4.9
E00111128,58.5,38.7,0,2.8
E00111130,67.2,24.4,3.1,5.3
E00111131,33.3,32.7,27.2,6.8
E00111132,64.1,28.2,0.8,6.9
E00111133,51.2,39.2,0,9.6
E00111134,43,25,15.6,16.4
E00111135,42.2,37.5,0,20.3
E00111136,62.4,36.9,0.7,0
E00111137,57.3,18.5,1.3,22.9
E00111138,38.5,24.5,2.8,34.3
E00111139,43.5,24.4,9.9,22.1
E00111140,60.2,28.6,0,11.3
