geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00108712,7.1,41.1,35.5,16.3
E00109935,1,32,41.2,25.8
E00109936,4.8,30.4,39.2,25.6
E00109944,6.7,30,41.1,22.2
E00109945,3,35.9,37.1,24
E00109946,1.6,27.4,47.6,23.4
E00110193,13.2,32.1,36.3,18.4
E00110194,0.9,27.2,36,36
E00110198,7.7,37.5,36.9,17.9
E00110199,6.8,29.7,37.8,25.7
E00110200,2.8,35.9,29.6,31.7
E00110201,3.6,44,36.9,15.5
E00110336,5.1,35.4,41.7,17.7
E00110337,9.6,40,35.2,15.2
E00110338,9.2,39.7,32.6,18.4
E00110339,7.4,34.1,43,15.6
E00110340,5.8,29.5,37.4,27.3
E00110341,6,28.3,46.4,19.3
E00110342,12,54.9,25,8.2
E00110343,23.2,50.3,17.5,9
E00110344,13.3,37.8,34.4,14.4
E00110345,19.5,42.3,29.3,8.8
E00110346,4.3,37.4,43.5,14.8
E00110347,6.9,32.8,41.2,19.1
E00110348,9.5,40.1,35,15.3
E00110349,10.2,38,34.1,17.6
E00110350,9,19.5,47.4,24.1
E00110351,13.9,39.4,31.4,15.3
E00110352,31.9,32.8,24.4,10.9
E00110353,24.5,48.2,21.8,5.5
E00110354,11.1,37.8,34.1,17
E00110355,14.1,39.8,30.5,15.6
E00110356,12.9,39.5,33.3,14.3
E00110357,11.8,44.1,35.4,8.7
E00110358,14.3,48.9,30.8,6
E00110359,6.1,48.1,26.7,19.1
E00110377,20.3,41.4,24.8,13.5
E00110378,11.1,37.3,38.9,12.7
E00110379,10.1,43.9,33.8,12.2
E00110380,11.4,41.7,32.6,14.4
E00110381,8.9,39.5,37.1,14.5
E00110382,7.5,39.8,38.3,14.3
E00110383,9.3,39.1,30.5,21.2
E00110384,6,40.3,37.3,16.4
E00110385,8.9,28.9,41.5,20.7
E00110386,28.4,47.3,16.9,7.4
E00110387,29.2,43.1,17.4,10.4
E00110388,5.3,40.5,32.1,22.1
E00110389,12.6,47.9,25.2,14.3
E00110390,6.6,29.5,41,23
E00110391,13.6,37.6,30.4,18.4
E00110392,9.8,37.7,32.8,19.7
E00110393,11.4,33.3,37.4,17.9
E00110394,40.5,44.3,10.1,5.1
E00110395,7.7,36.2,38.5,17.7
E00110396,8.6,41.7,33.7,16
E00110397,14.6,43.9,29.3,12.2
E00110398,7.3,37.1,40,15.6
E00110399,11.3,41.7,30.4,16.5
E00110400,14.4,38.1,33.9,13.6
E00110401,18.9,36.2,27.6,17.3
E00110402,11.8,48.8,21.3,18.1
E00111111,9.2,41.1,27.5,22.2
E00111112,6.9,47.1,29.4,16.7
E00111113,10.8,50.2,19.7,19.3
E00111114,11.8,35.3,21.6,31.4
E00111115,4,17,40,39
E00111116,3.6,21.7,44.9,29.7
E00111117,7.1,32,44.2,16.8
E00111118,13.6,43.9,37.1,5.3
E00111119,5.3,27.3,51.5,15.9
E00111120,3.9,29.7,35.9,30.5
E00111121,1.2,36.6,31.1,31.1
E00111122,6.1,35.1,29.8,28.9
E00111123,4.2,22.9,34,38.9
E00111124,25.4,44,25.4,5.2
E00111125,26,43.1,22.8,8.1
E00111126,14,42.1,32.2,11.7
E00111127,4,28.2,42.3,25.6
E00111128,4.9,28.2,43,23.9
E00111130,21.4,38.9,30.5,9.2
E00111131,13.4,44.3,34.9,7.4
E00111132,10.7,40.5,26.7,22.1
E00111133,12.7,43.7,29.4,14.3
E00111134,18.3,50.8,23.8,7.1
E00111135,1.6,28.6,36.5,33.3
E00111136,6.4,24.8,42.6,26.2
E00111137,13.3,44.9,31,10.8
E00111138,25,43.8,26.4,4.9
E00111139,15,50.4,22.6,12
E00111140,10.5,46.6,36.8,6
E00111141,17.8,42.6,26.4,13.2
E00111142,9.6,25.9,43.7,20.7
E00111143,20.9,53.7,20.9,4.5
E00111144,17.8,47.3,27.9,7
E00111145,10,39.2,33.1,17.7
E00111146,42.5,35.8,13.3,8.3
E00111147,18.3,42,28.2,11.5
E00111148,14.7,45,26.4,14
E00111149,8.9,47.2,34.1,9.8
E00111150,12,50.4,30.8,6.8
E00111151,25.6,49.6,16.5,8.3
E00111159,10.2,39.5,33.5,16.8
E00111161,6.1,38.7,38,17.2
E00111162,3,22,42.7,32.3
E00111164,4.7,25.4,50.3,19.5
E00111167,0.6,39,40.3,20.1
E00111235,8.7,30,40,21.3
E00111236,6.1,26.7,38.2,29
E00111237,5.7,26.8,42,25.5
E00111238,3.6,30.9,50.9,14.5
E00111239,7.4,27.7,37.2,27.7
E00111240,5.9,25.5,39.2,29.4
E00111241,6,26.7,44.7,22.7
E00111242,19.6,38.3,25.2,16.8
E00111243,8.1,33.5,29.8,28.6
E00111245,7.6,41.1,33.5,17.7
E00111246,5.3,33.3,33.3,28
E00111254,2.7,24,24,49.3
E00111258,4.3,26.1,41.8,27.7
E00111259,13.7,37.3,30.1,19
E00111261,14.3,38.7,32.8,14.3
E00111262,13.3,31.3,38.3,17.2
E00111263,14.2,32.1,34.3,19.4
E00111264,12.9,39.7,28.4,19
E00111265,11,33.1,37.3,18.6
E00111266,13.6,41.3,34,11.2
E00111267,16.3,43.5,28.6,11.6
E00111268,11.3,38.7,33.8,16.2
E00111269,21.4,39.7,25.4,13.5
E00111270,8.8,22.5,36.3,32.4
E00111271,1.5,16.2,32.4,50
E00111272,10.6,36.6,36.6,16.3
E00111273,12.9,24.1,34.5,28.4
E00111274,4.7,33.1,28.3,33.9
E00111275,4.1,28.6,32.7,34.7
E00111276,15.3,40.5,30.6,13.5
E00111277,11.5,28.7,37.7,22.1
E00111278,5.6,31.9,33.3,29.2
E00111279,7.8,25.5,41.2,25.5
E00111280,2.7,33.8,45.9,17.6
E00111281,3.6,33.5,36.5,26.3
E00111282,6.6,36.1,39.2,18.1
E00111283,5.7,42.5,39.6,12.3
E00111284,17.3,36,33.8,12.9
E00111285,10.4,31.9,39.6,18.1
E00111286,9.1,35.7,40.3,14.9
E00111287,6.9,26.4,42.1,24.5
E00111288,13.8,38.8,35,12.5
E00111289,5.8,35,39.2,20
E00111290,8.9,39.1,32,20.1
E00111291,5.9,31.2,38.6,24.3
E00111292,4.8,14.3,47.6,33.3
E00111293,5.1,23.5,39.7,31.6
E00111294,11.5,32.8,35.1,20.6
E00111295,6.2,24.7,35.6,33.6
E00111296,3.3,27.2,41.7,27.8
E00111297,3.4,28,38.1,30.5
E00111635,11.4,32.5,33.3,22.8
E00111636,16.3,42.5,24.4,16.9
E00111637,28.2,49.2,16.9,5.6
E00111638,6,35.8,41,17.2
E00111639,6.9,33.6,44.8,14.7
E00111640,13.7,54.2,19.1,13
E00111641,20.8,41.6,29.6,8
E00111642,22.3,38,27.3,12.4
E00111643,6.5,29,43.5,21
E00111644,7.9,38.1,34.5,19.4
E00111645,9.8,45.9,34.4,9.8
E00111646,14.4,47,28,10.6
E00111647,13.1,50,27.9,9
E00111648,14.1,39.1,28.9,18
E00111649,8.9,48.1,29.6,13.3
E00111650,9.4,55.1,23.6,11.8
E00111651,33.8,43,17.6,5.6
E00111652,13.2,40.4,32.4,14
E00111653,21.7,48.3,23.8,6.3
E00111654,14.7,47.1,25,13.2
E00111655,20.5,46.5,26,7.1
E00111656,8.8,54.6,29.3,7.3
E00111657,14,56.1,24.3,5.6
E00111658,22.4,53.7,19.4,4.5
E00111660,10.9,44.5,30.3,14.3
E00111661,8.9,53.5,27.4,10.2
E00111662,3.4,38.1,36.4,22
E00112003,12.4,37.2,35.2,15.2
E00112006,20.7,50.3,19.7,9.3
E00112014,8.3,38.3,26.3,27.1
E00112016,5.5,32.8,30.5,31.3
E00112017,10.8,31.7,38.8,18.7
E00170002,5.1,22.2,41.1,31.6
E00170003,5.6,26.6,45.2,22.6
E00176439,2.7,24.8,50.4,22.1
E00176443,3.6,36.4,42.7,17.3
E00176451,7.1,26.8,38.4,27.7
E00176452,1.7,33.9,44.6,19.8
E00176453,8.4,21,51.3,19.3
E00180489,4.5,36.1,38.5,20.9
E00180515,1.6,43.5,37.1,17.7
E00180528,9.1,25,44.3,21.6
E00180538,6.3,26.4,54,13.2
E00188051,14.4,57.5,23.3,4.8
E00188062,12.1,52.9,27.9,7.1
