geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00108712,7.6,76.5,16
E00109935,14.8,68.2,17
E00109936,12.5,75,12.5
E00109944,16.9,63.4,19.7
E00109945,13.7,69.9,16.3
E00109946,10.4,77.1,12.5
E00110193,7.6,83.8,8.6
E00110194,12.4,76.2,11.4
E00110198,8,81.3,10.7
E00110199,5.5,76.4,18.2
E00110200,15.9,73.2,10.9
E00110201,10,53.3,36.7
E00110336,14.5,73,12.5
E00110337,12.6,73,14.4
E00110338,13.5,66.7,19.8
E00110339,4.6,83.2,12.2
E00110340,10.2,76.3,13.6
E00110341,8.9,65.1,26
E00110342,6.7,74.2,19
E00110343,5.4,78.9,15.7
E00110344,6.4,79.4,14.2
E00110345,14.9,68.9,16.1
E00110346,11.6,67.4,21.1
E00110347,5.8,80.3,13.9
E00110348,9.8,72.9,17.3
E00110349,10.7,75.7,13.6
E00110350,13.4,69.7,16.8
E00110351,7,63.5,29.6
E00110352,13.1,62.6,24.2
E00110353,14.7,57.9,27.4
E00110354,7.9,69.3,22.8
E00110355,2.8,79.2,18.1
E00110356,7.4,72.1,20.5
E00110357,7.8,72.4,19.8
E00110358,10.7,80.6,8.7
E00110359,2.8,89.8,7.4
E00110377,8.9,73.2,17.9
E00110378,6.6,83.9,9.5
E00110379,7.1,83.9,8.9
E00110380,3.5,78.1,18.4
E00110381,5.3,83.5,11.3
E00110382,9.6,80,10.4
E00110383,8.8,80.7,10.5
E00110384,7.9,78.1,13.9
E00110385,10.7,75.3,14
E00110386,5.7,76.4,17.9
E00110387,10.4,63.7,25.9
E00110388,11,76.5,12.5
E00110389,14.5,69.2,16.2
E00110390,16.4,68.7,14.9
E00110391,4.5,87.3,8.2
E00110392,5.3,74,20.6
E00110393,8.2,73.5,18.4
E00110394,10,70,20
E00110395,9.8,76.4,13.8
E00110396,11.8,71.3,16.9
E00110397,10.5,71.6,17.9
E00110398,9.5,77.3,13.2
E00110399,5.7,90.2,4.1
E00110400,13.6,58.2,28.2
E00110401,8.3,80,11.7
E00110402,8.8,80,11.2
E00111111,7.9,70.4,21.7
E00111112,4.3,80.9,14.8
E00111113,6.2,79.1,14.7
E00111114,16.7,72.2,11.1
E00111115,19.3,61.4,19.3
E00111116,12.3,71.3,16.4
E00111117,9.4,63.8,26.8
E00111118,10.2,67,22.7
E00111119,8.8,81.6,9.6
E00111120,12.7,68.3,19
E00111121,9.9,75.8,14.3
E00111122,13.3,69.2,17.5
E00111123,12.6,67.1,20.3
E00111124,10.3,63.5,26.2
E00111125,4.6,71.6,23.9
E00111126,7.3,80,12.7
E00111127,17.4,66.3,16.3
E00111128,10.1,79.8,10.1
E00111130,6,78.4,15.7
E00111131,17.6,60.8,21.6
E00111132,7.5,77.6,14.9
E00111133,11.2,79.3,9.5
E00111134,6.7,75.2,18.1
E00111135,9.7,58.1,32.3
E00111136,9.8,76.2,14
E00111137,14.6,76.6,8.8
E00111138,9.6,71.9,18.4
E00111139,14.8,65.2,20
E00111140,11.1,74.4,14.5
E00111141,7.1,74.3,18.6
E00111142,11.1,79.2,9.7
E00111143,13.2,72.5,14.3
E00111144,12.7,70.9,16.5
E00111145,16.1,68.8,15.1
E00111146,3.8,81.1,15.1
E00111147,22.4,61.2,16.5
E00111148,18.3,61.5,20.2
E00111149,6.5,70.7,22.8
E00111150,10,75.8,14.2
E00111151,10.6,78.8,10.6
E00111159,8,79.8,12.3
E00111161,7.1,79.1,13.8
E00111162,16.6,61.4,22.1
E00111164,11.2,72.2,16.6
E00111167,8.3,77.2,14.5
E00111235,10.7,68.9,20.4
E00111236,9.3,77.6,13.1
E00111237,16.1,66.9,16.9
E00111238,3.6,81.8,14.5
E00111239,8.9,79.7,11.4
E00111240,19.2,69.2,11.5
E00111241,12.8,70.9,16.3
E00111242,8.7,72.1,19.2
E00111243,9.8,68.6,21.6
E00111245,7,79.5,13.5
E00111246,11.1,66.1,22.8
E00111254,16.4,68.9,14.8
E00111258,12.9,58.8,28.2
E00111259,8.8,69.6,21.6
E00111261,3.9,87.3,8.8
E00111262,10.9,65.9,23.3
E00111263,11,63,26
E00111264,5.9,64.7,29.4
E00111265,10,72,18
E00111266,12.9,70.8,16.3
E00111267,9.8,68.4,21.8
E00111268,11.2,73.6,15.2
E00111269,8.5,70.2,21.3
E00111270,15.7,66.3,18.1
E00111271,6.7,61.7,31.7
E00111272,8.5,70.3,21.2
E00111273,11.9,66.1,22
E00111274,13.9,75,11.1
E00111275,16.4,70.9,12.7
E00111276,9.9,68.3,21.8
E00111277,13.5,69,17.5
E00111278,6.1,86.4,7.6
E00111279,12.1,73.3,14.7
E00111280,11.6,75.2,13.2
E00111281,11.7,79.9,8.4
E00111282,10.8,74.6,14.6
E00111283,5.4,76.3,18.3
E00111284,12.2,79.6,8.2
E00111285,7.5,77.4,15.1
E00111286,9.7,66.1,24.2
E00111287,9.7,76.4,13.9
E00111288,10.3,73.5,16.2
E00111289,11.2,74.6,14.2
E00111290,9.4,60.6,29.9
E00111291,6.5,82.4,11.1
E00111292,2.7,73,24.3
E00111293,13.1,70.1,16.8
E00111294,4.5,81.1,14.4
E00111295,9.6,77.2,13.2
E00111296,10.9,67.4,21.8
E00111297,12.7,72.9,14.4
E00111635,3.1,76.4,20.5
E00111636,11.6,67.1,21.2
E00111637,4.8,77,18.3
E00111638,13.6,71.8,14.6
E00111639,11.3,71.1,17.6
E00111640,5.8,79.7,14.5
E00111641,6.6,68.6,24.8
E00111642,7.8,62.6,29.6
E00111643,6.1,83.7,10.2
E00111644,8,77.6,14.4
E00111645,7.9,76.2,15.8
E00111646,3.8,85,11.3
E00111647,6.4,83.2,10.4
E00111648,6.3,73.9,19.8
E00111649,15.2,70.5,14.3
E00111650,10.4,76.4,13.2
E00111651,12.5,72.2,15.3
E00111652,8.8,78.1,13.2
E00111653,12.1,72.9,15
E00111654,10.3,70.6,19
E00111655,4.6,80.6,14.8
E00111656,15.3,70.2,14.5
E00111657,10.8,61.4,27.7
E00111658,13.3,70,16.7
E00111660,16.1,68.6,15.3
E00111661,13,64.3,22.6
E00111662,5.6,79,15.3
E00112003,10.7,71.1,18.1
E00112006,11.7,67.9,20.4
E00112014,10,55.7,34.3
E00112016,5.8,71.9,22.3
E00112017,6.9,76.6,16.6
E00170002,9.4,67,23.6
E00170003,8.7,68.5,22.8
E00176439,11.8,57.6,30.6
E00176443,8.6,81.9,9.5
E00176451,9.3,74.2,16.5
E00176452,18.9,63.3,17.8
E00176453,13.9,64.6,21.5
E00180489,11.9,78,10.2
E00180515,11.8,79.4,8.8
E00180528,8.2,77.6,14.3
E00180538,23.5,59.3,17.3
E00188051,11.1,79,9.9
E00188062,17.9,64.3,17.9
