geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00108712,91.4,1.7,6.9
E00109935,93.5,1.3,5.2
E00109936,91.6,1,7.3
E00109944,89,0.4,10.5
E00109945,87.5,0.3,12.3
E00109946,88.4,0.3,11.3
E00110193,84.3,1.8,13.9
E00110194,85.7,4.4,9.9
E00110198,88.3,2.3,9.4
E00110199,90.1,2.2,7.7
E00110200,94.6,0,5.4
E00110201,79.1,0.4,20.5
E00110336,86.1,0.7,13.2
E00110337,83.6,2.8,13.6
E00110338,82,4,14
E00110339,87.3,2.8,9.9
E00110340,88,0.9,11.1
E00110341,82.2,5.4,12.4
E00110342,78.9,5.8,15.2
E00110343,76.4,1,22.7
E00110344,84,3.3,12.7
E00110345,82.1,2.8,15.1
E00110346,89.4,3.7,7
E00110347,84.1,0,15.9
E00110348,89.4,1.5,9.1
E00110349,78.4,8.9,12.7
E00110350,90.5,3.4,6.1
E00110351,74.6,4.7,20.8
E00110352,72.4,5.1,22.4
E00110353,78.1,2.1,19.8
E00110354,88,1.5,10.4
E00110355,86.4,1.9,11.7
E00110356,82.8,2.1,15.1
E00110357,85.3,1.9,12.8
E00110358,80.4,2.4,17.3
E00110359,86.4,2.3,11.3
E00110377,82,1.1,16.9
E00110378,90.7,0.7,8.5
E00110379,88,1.1,10.9
E00110380,85.2,1.5,13.3
E00110381,87.4,1.9,10.7
E00110382,92.7,3.8,3.5
E00110383,90.7,2.2,7.1
E00110384,92.7,1.7,5.6
E00110385,90.1,2.4,7.5
E00110386,78.7,2.7,18.6
E00110387,82.3,1.6,16.1
E00110388,93.3,1.1,5.7
E00110389,88.8,2.8,8.4
E00110390,93.5,0.6,5.8
E00110391,87,2.5,10.5
E00110392,85.8,1.4,12.8
E00110393,87.3,3.2,9.5
E00110394,62.6,3.6,33.8
E00110395,81.9,2.7,15.4
E00110396,88.1,1.4,10.6
E00110397,78.3,1.4,20.2
E00110398,89.7,1,9.3
E00110399,86.5,3.7,9.8
E00110400,88.2,1.7,10.1
E00110401,85.9,0.7,13.4
E00110402,90.7,2.4,6.9
E00111111,83.5,1,15.5
E00111112,87.2,0,12.8
E00111113,85.9,0.5,13.6
E00111114,93.1,1.5,5.4
E00111115,92.6,1.1,6.3
E00111116,91.2,1.3,7.5
E00111117,83.3,1.2,15.5
E00111118,76.1,2.1,21.8
E00111119,92.6,3.1,4.3
E00111120,90.4,3,6.6
E00111121,88.1,0.8,11.1
E00111122,89.3,0.3,10.3
E00111123,86,2.4,11.6
E00111124,73.5,3.3,23.3
E00111125,87.8,2,10.2
E00111126,82.7,1.2,16.1
E00111127,89,1,10
E00111128,91.4,2.8,5.8
E00111130,82.8,2.9,14.2
E00111131,79.2,3.3,17.5
E00111132,88.4,0.4,11.2
E00111133,89.3,2.5,8.2
E00111134,78.6,2.9,18.6
E00111135,91.8,4.3,3.8
E00111136,95.7,0.5,3.8
E00111137,86.3,4.4,9.2
E00111138,84.3,4.3,11.4
E00111139,79.6,3.9,16.5
E00111140,83.6,2.3,14.1
E00111141,78.9,0.7,20.4
E00111142,93.4,1.6,5.1
E00111143,83.1,2.9,14
E00111144,87.4,1.1,11.5
E00111145,89.6,2.4,8
E00111146,75.9,3.7,20.4
E00111147,84.8,1.8,13.4
E00111148,75.7,3.4,20.9
E00111149,90.3,1.1,8.6
E00111150,88.4,2.7,8.9
E00111151,81.3,5.5,13.3
E00111159,83.2,4.3,12.5
E00111161,84.1,1.4,14.5
E00111162,88.7,1.9,9.5
E00111164,91.4,2.5,6.1
E00111167,93.1,2.9,4
E00111235,88.4,1.3,10.3
E00111236,87.2,4,8.8
E00111237,89.6,1.4,8.9
E00111238,89.4,0,10.6
E00111239,86.8,0.6,12.6
E00111240,88.3,1,10.7
E00111241,93.7,0.3,6
E00111242,84.4,0.5,15.1
E00111243,87,0.8,12.2
E00111245,88.4,1.2,10.4
E00111246,86.7,1.6,11.7
E00111254,84.1,5.8,10.1
E00111258,84.9,0.7,14.4
E00111259,82.2,4.6,13.2
E00111261,87.6,0.7,11.6
E00111262,79.2,0.6,20.3
E00111263,78.3,1.8,19.9
E00111264,76.3,3.1,20.7
E00111265,83.4,1.5,15.1
E00111266,80.2,1.4,18.4
E00111267,80.6,2.9,16.5
E00111268,84.3,0.9,14.8
E00111269,76.6,3.4,20
E00111270,84.8,0.7,14.5
E00111271,81.4,3,15.6
E00111272,73.6,0.3,26
E00111273,85.1,1.7,13.2
E00111274,90.5,1.3,8.2
E00111275,79.3,2.6,18.1
E00111276,71.2,0.8,28
E00111277,88,1.9,10.1
E00111278,87.3,0,12.7
E00111279,82.5,1.3,16.2
E00111280,86.4,3.2,10.4
E00111281,88.2,0.9,10.8
E00111282,83.3,0.5,16.3
E00111283,91.2,2.6,6.2
E00111284,87.7,1.4,10.9
E00111285,83.6,2.3,14.1
E00111286,79.3,1,19.7
E00111287,92.3,3.3,4.4
E00111288,74,0,26
E00111289,89,0.5,10.5
E00111290,80.1,1.7,18.2
E00111291,87.5,1,11.5
E00111292,90.1,0.9,9
E00111293,91.9,1.2,6.9
E00111294,86.4,1,12.6
E00111295,85.6,9.5,4.9
E00111296,82.9,4,13.1
E00111297,87.7,1.1,11.3
E00111635,79.7,0.7,19.7
E00111636,83.7,0.3,16
E00111637,78.4,0.5,21.1
E00111638,84.7,1.4,13.9
E00111639,84.6,1.4,14
E00111640,86,1.1,12.9
E00111641,71,3.5,25.5
E00111642,76.9,1.4,21.7
E00111643,89.7,0.3,10
E00111644,81.9,0.9,17.2
E00111645,86.6,3.9,9.5
E00111646,79.4,0.4,20.2
E00111647,73.9,4.5,21.6
E00111648,81,3.4,15.5
E00111649,85.9,1,13.1
E00111650,84.3,0.8,15
E00111651,79.8,1.7,18.6
E00111652,80,2.6,17.4
E00111653,79,4.7,16.3
E00111654,85.9,4.5,9.7
E00111655,68.8,2.4,28.8
E00111656,78.6,2.4,18.9
E00111657,74.8,2.5,22.7
E00111658,80.3,2.4,17.3
E00111660,82.7,1.5,15.8
E00111661,80.1,1.6,18.4
E00111662,87.1,2.1,10.8
E00112003,78.1,1.3,20.7
E00112006,74.9,1.6,23.5
E00112014,79.8,0,20.2
E00112016,86.6,2.2,11.2
E00112017,89.6,1.8,8.6
E00170002,90,1.6,8.4
E00170003,86.6,2,11.4
E00176439,89.5,2.5,8
E00176443,87.7,2,10.3
E00176451,92.9,1.7,5.4
E00176452,91,0.9,8.2
E00176453,89.1,0.6,10.3
E00180489,91,0.8,8.2
E00180515,89.6,1.6,8.8
E00180528,82,1.1,16.9
E00180538,88.7,2,9.3
E00188051,81.8,7.2,11
E00188062,77.6,1.3,21.1
