areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00000625,93.3,1.1,5.1,0.5
E00000627,88.3,0.3,9.6,1.7
E00000636,90,0,9.3,0.8
E00000643,94.1,0,5.6,0.3
E00000646,91.9,0,5.1,3
E00000649,91.3,0.6,6.9,1.2
E00000652,79.4,0,20.6,0
E00000658,91.3,0.2,7.7,0.9
E00000663,92.8,0,6.4,0.8
E00000664,76.7,0,21.9,1.3
E00000666,84.7,0.6,12.8,1.9
E00000941,93.8,0,5.9,0.2
E00000947,95.1,0,4.7,0.2
E00000948,94.8,0.8,3.6,0.8
E00000949,94.9,0,4.5,0.6
E00000950,90.9,0.3,7.7,1.1
E00000951,91.1,0.3,8.1,0.5
E00000952,91.2,0,7.4,1.3
E00000953,89.8,0.2,9.3,0.8
E00000954,95.1,0.3,4.6,0
E00000955,89.6,0,8.5,1.8
E00000956,89.5,0,9.6,0.8
E00000958,87.8,0,10.8,1.4
E00000959,89.7,0.2,7.8,2.3
E00000960,92.8,0.5,5.1,1.6
E00001110,94.8,0,4.2,1
E00001115,93,0,3.2,3.8
E00001116,87,0,10.5,2.5
E00001145,93.3,0.2,5.5,0.9
E00001146,94.7,1.1,4.2,0
E00001147,88.3,0,10.6,1.1
E00001148,94,0.6,4.8,0.6
E00001154,91.5,0.6,7.9,0
E00002345,91.3,0,6.9,1.7
E00002346,85,0,14.1,0.9
E00002347,90.9,0,8.1,1
E00002348,87,0,10.9,2.1
E00002349,96,0,3.4,0.6
E00002350,94.2,0.8,4.6,0.4
E00002351,90.7,0.4,6.9,1.9
E00002352,91.7,0,7.5,0.8
E00002353,87.1,0,11.8,1.1
E00002354,90.8,0.5,6.8,1.8
E00002355,84.6,0,13.8,1.6
E00002356,89.7,0,7.7,2.7
E00002357,97.1,0.5,1.8,0.5
E00002358,93.1,1,5.1,0.8
E00002359,88.9,0.2,9.9,1
E00002360,91.5,0,7.2,1.4
E00002361,88.1,0.7,10.4,0.7
E00002362,94,0.2,4.8,1
E00002363,86.5,0,10.5,3
E00002364,88.8,0.2,10.3,0.7
E00002365,89.8,0.5,8.8,1
E00002366,90,0,8.6,1.4
E00002367,91.4,0.5,5.9,2.1
E00002368,83.6,0,14.1,2.3
E00002369,89.6,0,8.1,2.3
E00002370,79.4,0,17.7,2.9
E00002372,91.2,0.2,8.5,0
E00002378,95.9,0.2,3.3,0.7
E00002379,92.2,0,7.2,0.6
E00002380,92.5,0,6.7,0.8
E00002381,92.5,0,6.1,1.5
E00002382,96.2,0,2.4,1.3
E00002498,89.1,0,9.7,1.2
E00002500,87.3,0,11.9,0.8
E00002503,90.7,0.3,6.8,2.3
E00002507,96,0,3.3,0.7
E00002508,93,0,6.2,0.9
E00002510,88.1,0,10.8,1.1
E00002512,91.6,0,7.9,0.5
E00002515,90.3,0.2,8.5,1
E00002516,92.8,0.5,6,0.7
E00002517,93.4,0,6.6,0
E00002518,89.1,0,8.6,2.3
E00002521,90.4,0.3,8.6,0.8
E00002522,76.4,0.4,22.5,0.6
E00002523,93.3,0.5,4.8,1.4
E00002527,86.2,0,8.8,5.1
E00002607,87,0,11.4,1.6
E00002608,89.7,0,9.8,0.5
E00002609,94.1,0.2,4.7,1.1
E00002610,94.5,0.6,2.3,2.5
E00002611,93.6,0.3,5.6,0.5
E00002612,89.3,0.2,8.8,1.6
E00002613,95.3,0,4.7,0
E00002614,95.3,0,2.9,1.8
E00002615,91.7,0,8.3,0
E00002616,92.4,0.6,4.7,2.3
E00002617,92.8,0.6,5.5,1.1
E00002618,89.4,0,10.2,0.4
E00002619,95.2,0.3,3.9,0.6
E00002620,95.6,0.3,4.2,0
E00002621,92.6,0.3,6.5,0.6
E00002622,98,0.3,1.7,0
E00002623,90.2,0.9,8,0.9
E00002624,93.3,0.3,4.8,1.6
E00002625,95.9,0,3.3,0.8
E00002626,89.9,0.5,7.2,2.4
E00002627,81,0,16,3
E00002628,89.3,0.2,10,0.5
E00002629,96.2,0,2.9,0.9
E00002630,85.9,0,13,1.2
E00002631,96.1,0.3,2.6,1
E00002632,94.8,0,4.9,0.3
E00002633,93,0.3,5.6,1.1
E00002634,92.2,0,5.7,2.1
E00002635,92.6,0,5.6,1.8
E00002636,88.5,0,10.7,0.8
E00002637,85.4,0,12.2,2.4
E00002638,91.6,0,8.1,0.2
E00002740,94.1,0,4,1.9
E00002748,83.7,0.6,14.6,1.1
