areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00000625,10.8,20.1,57.4,11.8
E00000627,20.6,22.6,51.6,5.2
E00000636,14.9,19.6,55.7,9.8
E00000643,12,21.8,61.3,4.9
E00000646,18,19.9,52.2,9.9
E00000649,15,17.7,59.2,8.2
E00000652,11.8,25.5,51.8,10.9
E00000658,13.4,24.9,53,8.7
E00000663,4.4,16.5,68.1,11
E00000664,12.5,29.2,50.8,7.5
E00000666,14,23.6,44.6,17.8
E00000941,17.7,26.3,47,9.1
E00000947,10.8,26.3,45.4,17.5
E00000948,13.4,18.6,46.9,21.1
E00000949,22.3,26.2,39.2,12.3
E00000950,17,21.2,47.3,14.5
E00000951,15.7,22.2,45.9,16.2
E00000952,15.1,21.6,48.7,14.6
E00000953,13,23.3,53.4,10.3
E00000954,10.6,23.5,53.1,12.8
E00000955,10.9,22.8,56,10.4
E00000956,16.3,27.9,50,5.8
E00000958,16.3,26.8,47.7,9.2
E00000959,8.2,23.1,63,5.8
E00000960,12.3,22.3,52.1,13.3
E00001110,11.8,12.8,63.1,12.3
E00001115,10.7,23.5,49.7,16.1
E00001116,7.7,27.9,51,13.5
E00001145,14.1,23.1,52.3,10.6
E00001146,16.8,15.8,56.9,10.4
E00001147,10.2,14.4,61.5,13.9
E00001148,11,23.4,57.8,7.8
E00001154,7.6,22.3,59.8,10.3
E00002345,15.4,17.5,57.3,9.8
E00002346,11.1,22.2,51.9,14.8
E00002347,8.2,22.1,56.9,12.8
E00002348,15.7,18.6,50.5,15.2
E00002349,9.4,28.2,53,9.4
E00002350,17.4,18.5,46.7,17.4
E00002351,13.7,16.5,57.5,12.3
E00002352,14.7,21.2,52.9,11.2
E00002353,10.9,14.1,69.6,5.4
E00002354,14.6,27.2,46.8,11.4
E00002355,18.8,18.8,48.1,14.3
E00002356,15.5,15.5,52.3,16.7
E00002357,17.2,14.9,57.5,10.3
E00002358,16.3,26.3,50.6,6.9
E00002359,12.5,16.7,58.9,12
E00002360,12.6,28.6,54.6,4.2
E00002361,13.9,13.4,57.2,15.5
E00002362,8.6,14.1,59.1,18.2
E00002363,9.8,17.6,59.1,13.5
E00002364,13.4,20.8,56.9,8.9
E00002365,10.5,20.4,56,13.1
E00002366,10.6,15.2,59.4,14.7
E00002367,14.6,15.7,54.7,15
E00002368,15.6,22,55.5,6.9
E00002369,14.4,24.4,53.1,8.1
E00002370,13.6,21.1,57,8.3
E00002372,12.4,16.5,64.4,6.7
E00002378,14.6,28.3,50,7.1
E00002379,14.5,20.1,59.4,6
E00002380,11.7,19.1,55.9,13.3
E00002381,9.9,18.6,64,7.6
E00002382,12.6,20,57.1,10.3
E00002498,12.8,21.8,49.8,15.6
E00002500,9.2,21.1,54.6,15.1
E00002503,12.2,16.8,56.3,14.7
E00002507,8.7,17.9,62,11.4
E00002508,9.1,19.5,65.9,5.5
E00002510,12.7,22.2,53.4,11.6
E00002512,10.6,26.1,50.9,12.4
E00002515,8.7,17.5,63.9,9.8
E00002516,13.5,22.6,48.6,15.4
E00002517,7.7,22.4,59.6,10.4
E00002518,11.2,16.6,63.4,8.8
E00002521,11.5,19.9,59.7,8.9
E00002522,11.7,22.6,50.2,15.5
E00002523,15,19,53,13
E00002527,15.6,20.3,60.9,3.1
E00002607,8.5,12.8,64.9,13.8
E00002608,10.5,19,59,11.4
E00002609,9.2,14.6,61.7,14.6
E00002610,7.8,18.1,63.8,10.3
E00002611,11.7,18.3,53.8,16.2
E00002612,7.8,24.5,55.2,12.5
E00002613,16.8,18.4,52.6,12.1
E00002614,9.5,15.3,56.8,18.5
E00002615,12,17.3,53.3,17.3
E00002616,11.3,20.1,51.6,17
E00002617,12.4,16.9,61,9.6
E00002618,11.4,16.7,55.3,16.7
E00002619,11.3,19.6,48.2,20.8
E00002620,13.4,18.4,51.7,16.4
E00002621,12.3,17.9,52.5,17.3
E00002622,11.7,18.4,59.8,10.1
E00002623,9.5,14.5,62.7,13.3
E00002624,8.2,24,54.1,13.7
E00002625,12.6,15.1,56.3,16
E00002626,11.9,19.2,53.7,15.3
E00002627,15.5,14.9,59.8,9.8
E00002628,7.8,15.9,64,12.3
E00002629,8.8,17.7,63.6,9.9
E00002630,11.7,12.8,63.7,11.7
E00002631,13.2,20.5,49.5,16.8
E00002632,8.7,15.3,63.9,12
E00002633,9.2,15.3,68.9,6.6
E00002634,10.2,10.8,69.5,9.6
E00002635,7.1,16.6,66,10.4
E00002636,13,19.2,58.8,9
E00002637,11.1,22.2,60.1,6.5
E00002638,10.8,19.7,59.1,10.3
E00002740,5.7,19.4,64.3,10.6
E00002748,8.5,14.7,68.3,8.5
E00002750,7.1,24.9,58.6,9.5
E00002751,13.9,12.3,62,11.8
E00002752,15.9,19.2,56,8.8
E00002753,16.5,15.3,48.9,19.3
E00002754,14.3,18.9,59.4,7.4
E00002755,10.3,17.1,63.4,9.1
E00002756,7,13.5,66,13.5
