areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00000625,71.3,2.1,26.6
E00000627,65.4,1.7,32.9
E00000636,60.8,2.5,36.8
E00000643,73.3,5.9,20.8
E00000646,70.8,2.1,27.1
E00000649,51,1.8,47.2
E00000652,57.8,6.8,35.4
E00000658,69.4,3.7,26.9
E00000663,78.6,2.8,18.7
E00000664,67.8,2.6,29.5
E00000666,44.3,4,51.7
E00000941,83.5,2.1,14.4
E00000947,82.5,3.1,14.4
E00000948,93.6,0.8,5.6
E00000949,83.1,2.8,14.1
E00000950,80.5,2.5,16.9
E00000951,80.3,2.9,16.9
E00000952,82.6,2.9,14.5
E00000953,50.2,4.1,45.7
E00000954,85.8,2.7,11.5
E00000955,77.6,4.8,17.5
E00000956,69.1,3.3,27.6
E00000958,58.1,3.4,38.5
E00000959,64.2,5.2,30.6
E00000960,70,4,26
E00001110,72.6,4.4,23
E00001115,67,1.2,31.9
E00001116,68.5,5.1,26.4
E00001145,74.8,4.5,20.6
E00001146,84.2,3.1,12.7
E00001147,78.6,4.1,17.3
E00001148,79,4.2,16.8
E00001154,76.3,6.4,17.3
E00002345,79.3,2,18.7
E00002346,76.6,0.9,22.5
E00002347,72.5,6.3,21.2
E00002348,49.4,6.2,44.5
E00002349,82.9,0.9,16.2
E00002350,76.8,1.5,21.7
E00002351,69,4.7,26.3
E00002352,76.4,2.7,20.8
E00002353,73,5.5,21.5
E00002354,72.4,4.7,22.9
E00002355,61.3,5.4,33.3
E00002356,50.8,6.5,42.7
E00002357,73.3,5.1,21.6
E00002358,65.4,3.6,31
E00002359,69.1,8.6,22.3
E00002360,76.7,2,21.3
E00002361,74.3,3.6,22
E00002362,59.9,6.2,34
E00002363,68.9,6.7,24.4
E00002364,60.4,6.4,33.2
E00002365,58.9,2.2,38.9
E00002366,75.9,5.1,18.9
E00002367,79,4.1,16.8
E00002368,47.2,2.6,50.2
E00002369,60.9,4.3,34.8
E00002370,55.4,3.8,40.8
E00002372,64.4,4.2,31.4
E00002378,72.3,4.6,23.1
E00002379,82.3,4,13.7
E00002380,70.8,5,24.2
E00002381,64.7,6,29.3
E00002382,64.1,8.3,27.6
E00002498,63.3,5.5,31.2
E00002500,65.8,4.2,30
E00002503,54,3.5,42.5
E00002507,77,4.9,18.1
E00002508,82.8,4.7,12.4
E00002510,55.2,4.6,40.2
E00002512,54.6,3.5,41.9
E00002515,70.4,6.4,23.2
E00002516,74,1.6,24.4
E00002517,63.5,6.5,30
E00002518,74.6,3.8,21.6
E00002521,61.7,5.7,32.6
E00002522,56.1,5.4,38.5
E00002523,69.8,3.6,26.7
E00002527,72.3,1.8,25.9
E00002607,52.6,3.1,44.3
E00002608,64,8.6,27.4
E00002609,74.7,7.4,17.9
E00002610,71.4,3.6,25.1
E00002611,77.5,11.9,10.6
E00002612,66.6,6.2,27.2
E00002613,80.5,9.6,9.9
E00002614,71.5,5,23.5
E00002615,86.4,2.5,11
E00002616,69,4.3,26.7
E00002617,73.8,6.4,19.9
E00002618,44.8,5.7,49.6
E00002619,78.6,4.7,16.6
E00002620,85.4,5.2,9.4
E00002621,77.4,4.4,18.2
E00002622,74.4,5.7,19.9
E00002623,69.6,6,24.4
E00002624,76.4,6.7,16.9
E00002625,85.8,3.7,10.6
E00002626,62.7,2.9,34.4
E00002627,51.2,5.1,43.7
E00002628,60,3.9,36.1
E00002629,57.8,6.5,35.7
E00002630,68.8,4.5,26.6
E00002631,75.2,5.1,19.7
E00002632,81.3,2.3,16.3
E00002633,74.1,3.4,22.5
E00002634,56.3,6.5,37.2
E00002635,70.7,7.8,21.4
E00002636,56.6,5.8,37.6
E00002637,55.4,3.7,40.9
E00002638,75.2,5.6,19.2
E00002740,71.5,6.5,22
E00002748,59.1,4,36.9
E00002750,76.2,5.5,18.3
E00002751,79.7,5.1,15.2
E00002752,74.7,3.7,21.6
E00002753,79.2,5,15.8
E00002754,75.4,2.3,22.3
E00002755,72.1,7.9,20
E00002756,79.3,3.6,17.1
E00002757,84,2.4,13.6
E00002758,66.5,4.6,28.9
E00002759,78.3,6.4,15.3
E00002760,85.6,2.8,11.6
E00002761,68.7,8.8,22.5
E00002763,46.9,3.9,49.2
E00002764,80.3,3.8,15.9
E00002765,59.2,3.8,37
E00002766,71.5,4.8,23.7
E00002767,80.5,6.3,13.2
E00002768,80.6,3.9,15.5
E00002769,66.3,5.5,28.2
E00002770,50.7,5,44.3
E00002772,67.8,4.3,27.9
E00002773,65.7,6.8,27.5
E00002775,53.8,7.4,38.8
E00002776,41,2.4,56.6
E00002777,57.6,6.7,35.7
E00002778,65,6.1,28.9
E00002779,38.9,5.2,55.9
E00002780,52,0.5,47.5
E00002781,41.4,9.3,49.3
E00002783,75.4,4.3,20.4
E00002786,70.7,3.1,26.2
E00002797,61.8,3.6,34.6
E00002798,68.1,6.7,25.3
E00002799,69.9,4.6,25.4
E00002800,73.7,4.2,22.1
E00002801,59.1,5.3,35.6
E00002802,51.7,5.5,42.8
E00002803,63.7,4.3,32
E00002804,72.3,3.4,24.3
E00002805,54.8,1.2,44
E00002806,43,3.1,53.9
E00002849,62.5,4.7,32.7
E00002851,65.6,6.6,27.8
E00002852,69.4,7,23.7
E00002854,75.4,5.3,19.4
E00002855,66,3.6,30.4
E00002856,67.9,5.2,26.9
E00002857,69.6,7.8,22.7
E00002858,55,4,41
E00002859,60.6,6.3,33.1
E00002861,42.7,5.1,52.2
E00002862,58.9,6,35.2
E00002863,54.1,4.5,41.4
E00002864,69.2,5,25.8
E00002865,60.9,7,32.1
E00002867,74,2.7,23.3
E00002868,72,3,25
E00002869,58.8,9.7,31.4
E00002870,63.8,8.7,27.6
E00002871,74.7,3.3,22
E00002872,74.6,2.3,23.1
E00002873,61.5,4.6,33.9
E00002876,52.5,4.5,43.1
E00002877,67.3,5.4,27.2
E00002878,67.1,3.1,29.8
E00002880,55.1,4.8,40.1
E00002881,56.2,5.2,38.6
E00002882,53.7,7.1,39.2
E00003003,72.2,3.2,24.5
E00003008,63.9,4.8,31.3
E00003009,68.2,3.6,28.2
E00003012,64.2,4.7,31.1
E00003013,74.5,3.7,21.8
E00010569,65.5,7.3,27.3
E00010570,75.7,3.2,21.1
E00010571,77.1,6.7,16.1
E00010572,74.6,3.9,21.5
E00010573,75.4,6.3,18.3
E00010574,84.5,2.8,12.7
E00010575,86,4.7,9.3
E00010576,70.6,5.7,23.6
E00010577,80.9,10.2,9
E00010578,80.4,5.4,14.2
E00010579,64.3,3.1,32.6
E00010580,69.2,4.7,26.1
E00010581,71.5,7.9,20.6
E00010582,73.9,5.5,20.7
E00010583,80,5.5,14.5
E00010584,79.5,5.6,14.9
E00010585,77.8,9.5,12.7
E00010586,78,5.1,16.9
E00010587,77,5.3,17.7
E00010588,76.3,4.9,18.8
E00010589,75.9,6.4,17.7
E00010590,83.9,2.6,13.6
E00010591,82.9,3.6,13.5
E00010592,83.2,7.2,9.6
E00010593,83.2,1.4,15.4
E00010594,72.6,3.5,23.9
E00010595,80.5,4.6,15
E00010596,64.9,3.2,31.9
E00010597,72.1,7.6,20.3
E00010598,84.8,0.5,14.7
E00010599,73,4.5,22.6
E00010600,63.8,5.7,30.5
E00010601,83.4,5.2,11.5
E00010602,77.2,4.5,18.3
E00010603,79.9,4.3,15.8
E00010604,62.2,3.6,34.1
E00010605,84.8,6.9,8.3
E00010606,84.3,7.7,8
E00010607,79.5,4.3,16.2
E00010608,86.1,7.3,6.6
E00010609,79.8,4.9,15.3
E00010610,83.5,3.2,13.3
E00010611,75.9,4.5,19.7
