areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00000625,5.6,28.2,41.9,17.7,6.5
E00000627,5.9,16,54.6,21,2.5
E00000636,10.5,26.6,42.7,18.5,1.6
E00000643,22.6,37.4,28.7,7.8,3.5
E00000646,15.8,28.3,33.3,14.2,8.3
E00000649,1.4,8.6,58.6,30.7,0.7
E00000652,0.9,18.2,59.1,19.1,2.7
E00000658,10.6,21.7,42.9,19.6,5.3
E00000663,6.4,20,56.4,10.9,6.4
E00000664,3.4,12.4,65,16.9,2.3
E00000666,20,11,36,24,9
E00000941,40.3,27.1,24.3,6.3,2.1
E00000947,41.9,25.6,26.7,4.7,1.2
E00000948,72.8,20.8,4.8,1.6,0
E00000949,28.4,44.7,24.8,0.7,1.4
E00000950,51.6,25,15.6,6.3,1.6
E00000951,49.2,29.4,12.7,7.9,0.8
E00000952,58.5,14.4,21.2,5.1,0.8
E00000953,7.3,18,46.6,21.9,6.2
E00000954,63.5,22.2,9.5,4,0.8
E00000955,39.3,20.7,27.6,9.7,2.8
E00000956,37.1,32.6,18.2,9.1,3
E00000958,4.4,14.5,57.3,23,0.8
E00000959,31.8,24.2,23.6,15.9,4.5
E00000960,38.5,21.8,32.1,5.1,2.6
E00001110,12.4,37.2,34.1,14,2.3
E00001115,18.4,26.4,36.8,16,2.4
E00001116,6.3,18.9,56.8,16.2,1.8
E00001145,43.1,26,22.8,6.5,1.6
E00001146,44.7,35.8,15.4,4.1,0
E00001147,43.6,35.9,10.3,9.4,0.9
E00001148,54.2,20.8,17.5,5.8,1.7
E00001154,40.4,34.2,20.2,4.4,0.9
E00002345,16.2,38.1,31.4,12.4,1.9
E00002346,28.8,21.6,34.2,12.6,2.7
E00002347,50.8,24.6,16.7,4.8,3.2
E00002348,18.3,21.1,41.5,14.8,4.2
E00002349,7,28.1,40.6,18,6.3
E00002350,26.4,11.2,55.2,6.4,0.8
E00002351,46.8,25.5,18.4,7.1,2.1
E00002352,34.4,34.4,21.6,8,1.6
E00002353,3.7,26.6,44,20.2,5.5
E00002354,51.8,23.7,20.2,3.5,0.9
E00002355,36.3,16.1,31.5,12.1,4
E00002356,23.8,22.2,31.7,14.3,7.9
E00002357,44.4,31,15.9,7.9,0.8
E00002358,28.6,34.1,19.8,11.9,5.6
E00002359,50.8,20.8,17.7,4.6,6.2
E00002360,0.9,36.8,42.7,16.2,3.4
E00002361,62.4,15.8,12.8,7.5,1.5
E00002362,47.2,23.2,17.6,11.2,0.8
E00002363,51.2,22,18.7,4.1,4.1
E00002364,14.2,22.2,47.2,14.8,1.7
E00002365,35.8,26.8,22.8,10.6,4.1
E00002366,51.9,29.3,13.5,5.3,0
E00002367,54.4,21.1,18.4,3.4,2.7
E00002368,9.2,21.1,48.6,16.5,4.6
E00002369,16.1,22.4,38.5,19.6,3.5
E00002370,4.1,21.6,51.5,17.5,5.3
E00002372,2.8,12.8,62.1,19.4,2.8
E00002378,8.3,24.4,46.3,19.5,1.5
E00002379,11.2,23.6,48.9,11.8,4.5
E00002380,26.5,28.3,31.9,10.6,2.7
E00002381,12.1,32.2,38.9,13.4,3.4
E00002382,13.4,13.4,58,10.2,5.1
E00002498,17.9,23.1,35.1,18.7,5.2
E00002500,28.7,24.6,33.6,9,4.1
E00002503,20.2,16,31.9,23.5,8.4
E00002507,51.9,25.6,10.9,5.4,6.2
E00002508,10.5,30.7,44.7,9.6,4.4
E00002510,9.6,28.9,48.1,9.6,3.7
E00002512,5,20.9,52.5,19.4,2.2
E00002515,48.4,27.9,13.9,4.9,4.9
E00002516,43.8,26.6,19.5,7,3.1
E00002517,30.4,26.1,29.6,12.2,1.7
E00002518,36.1,37,16.8,7.6,2.5
E00002521,20.7,28.9,34.7,11.6,4.1
E00002522,27.2,20.6,35.3,9.6,7.4
E00002523,47.7,24.6,20.8,2.3,4.6
E00002527,2.9,18.4,64.1,10.7,3.9
E00002607,5,17.8,69.3,7.9,0
E00002608,48.8,27.2,12,6.4,5.6
E00002609,48.9,26.7,19.1,3.1,2.3
E00002610,29.1,26.2,33.3,8.5,2.8
E00002611,59.2,21.7,17.5,1.7,0
E00002612,36.2,32.6,19.1,9.9,2.1
E00002613,69.2,22.5,7.5,0.8,0
E00002614,38.4,28.8,20.8,8,4
E00002615,59.7,24.4,8.4,4.2,3.4
E00002616,47.1,26.9,18.3,3.8,3.8
E00002617,50.9,28.6,14.3,2.7,3.6
E00002618,5.2,18.8,58.3,16.7,1
E00002619,70.4,17.4,7,5.2,0
E00002620,50.9,28.9,15.8,3.5,0.9
E00002621,61,22.9,10.5,3.8,1.9
E00002622,56.9,20.3,15.4,4.1,3.3
E00002623,38,22.6,30.7,5.8,2.9
E00002624,56.9,23.9,11.9,7.3,0
E00002625,40.4,27.5,29.4,2.8,0
E00002626,22.7,25,35.6,13.6,3
E00002627,15.6,26.7,34.1,21.5,2.2
E00002628,32.3,31.7,21.1,10.6,4.3
E00002629,35.8,25.7,16.2,16.9,5.4
E00002630,39.8,28.6,15.3,8.2,8.2
E00002631,48.8,31.7,14.6,2.4,2.4
E00002632,64.5,21,12.1,1.6,0.8
E00002633,30.2,36.8,20.8,6.6,5.7
E00002634,20.2,25,28.8,19.2,6.7
E00002635,45.5,25.8,15.9,6.1,6.8
E00002636,12,26.3,38.3,19.5,3.8
E00002637,5.7,12.1,61,19.1,2.1
E00002638,52.1,22.7,16,5.9,3.4
E00002740,44.4,26.5,20.5,3.4,5.1
E00002748,31,25.8,31.6,8.4,3.2
E00002750,51.2,24.8,21.5,2.5,0
E00002751,55.3,28.1,13.2,0.9,2.6
E00002752,44.9,28,18.6,5.9,2.5
