areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00000625,64,4.1,31.8
E00000627,57.6,7.6,34.8
E00000636,63.1,4.5,32.4
E00000643,55,5.4,39.5
E00000646,54.5,8.6,36.9
E00000649,58.1,4.3,37.5
E00000652,62.4,8.1,29.5
E00000658,57,4.8,38.2
E00000663,44.8,4.5,50.7
E00000664,30.4,4.6,65
E00000666,64.9,8.4,26.8
E00000941,62.7,2.9,34.4
E00000947,54.3,3.3,42.3
E00000948,63.3,2.9,33.8
E00000949,48.5,0.4,51.1
E00000950,58.8,5.3,35.9
E00000951,63.1,3.4,33.4
E00000952,66,0,34
E00000953,67.7,5.7,26.6
E00000954,56.3,1.9,41.8
E00000955,61.5,8,30.6
E00000956,58.3,3,38.7
E00000958,58.3,6.1,35.7
E00000959,55.4,5.3,39.3
E00000960,61.6,2,36.4
E00001110,67.2,3.3,29.5
E00001115,54.6,5.9,39.4
E00001116,48.9,6.6,44.5
E00001145,56.6,2.6,40.9
E00001146,68.9,2.7,28.3
E00001147,64,2.4,33.6
E00001148,56.4,3.6,40
E00001154,64.1,2.5,33.5
E00002345,59,5.3,35.7
E00002346,44,1.9,54.1
E00002347,57.2,5.5,37.3
E00002348,60.8,4.9,34.3
E00002349,41.6,6.4,52
E00002350,39,1.3,59.7
E00002351,55.2,3.1,41.7
E00002352,53.1,5.7,41.2
E00002353,45.9,7.8,46.3
E00002354,50,4.8,45.2
E00002355,62,5.6,32.4
E00002356,55.3,2.9,41.8
E00002357,53.5,5.8,40.6
E00002358,51.6,4.5,43.9
E00002359,57.6,4.5,38
E00002360,51.8,9.2,39
E00002361,55.7,3.2,41.1
E00002362,54.4,4.1,41.5
E00002363,59.1,3.4,37.5
E00002364,62.6,4.4,33
E00002365,57.2,4.7,38.1
E00002366,58.8,1.9,39.3
E00002367,54,2.8,43.1
E00002368,70.7,6.5,22.8
E00002369,61.7,6.2,32.2
E00002370,57.3,3.6,39.1
E00002372,52.3,4.6,43.2
E00002378,50.3,6.9,42.8
E00002379,54.8,8.1,37
E00002380,62.5,2.7,34.9
E00002381,50.7,5.5,43.7
E00002382,54.9,2.5,42.6
E00002498,62.5,5.4,32.1
E00002500,49.8,4.5,45.6
E00002503,62.9,4.8,32.3
E00002507,51.8,3.3,44.8
E00002508,58.7,7.8,33.5
E00002510,66.2,1.7,32.1
E00002512,56.5,5.3,38.2
E00002515,54.5,3.6,42
E00002516,56.3,2.7,41
E00002517,60.5,4.2,35.3
E00002518,60.8,3.2,36
E00002521,57.3,4.5,38.2
E00002522,63.5,5.4,31.1
E00002523,57,4.6,38.5
E00002527,38,3.6,58.4
E00002607,55.4,3,41.7
E00002608,56.9,5.7,37.4
E00002609,60.4,3.5,36.1
E00002610,63.8,2.7,33.4
E00002611,58.5,2.4,39.1
E00002612,53.3,4.2,42.5
E00002613,59.3,2.8,37.9
E00002614,63.7,2.3,34
E00002615,53.5,2.1,44.3
E00002616,59.1,4.1,36.8
E00002617,57.4,2.6,40
E00002618,64.9,1.1,33.9
E00002619,57.3,3.1,39.6
E00002620,63.9,2.2,33.9
E00002621,55.3,3.1,41.6
E00002622,59.2,3.3,37.5
E00002623,66,4.7,29.3
E00002624,52.7,0,47.3
E00002625,53.9,2.7,43.4
E00002626,55.7,4.3,39.9
E00002627,60.2,5.6,34.2
E00002628,69.9,3.1,26.9
E00002629,59.6,3.3,37
E00002630,58.3,4.6,37.1
E00002631,64.7,4.1,31.2
E00002632,52.9,2.3,44.8
E00002633,60.7,2.5,36.8
E00002634,61.8,6,32.2
E00002635,58.8,2.2,39
E00002636,59.1,5,35.9
E00002637,50.8,6.3,42.9
E00002638,60.9,3.6,35.5
E00002740,62.5,3,34.5
E00002748,53.5,4.5,42
E00002750,56.8,8.8,34.5
E00002751,63,4.3,32.7
E00002752,56.2,4.9,38.9
E00002753,54.4,3.4,42.2
E00002754,57.7,3.7,38.6
E00002755,57.9,3,39.1
E00002756,63.7,3.5,32.7
E00002757,57.3,3.2,39.6
E00002758,62.5,5.6,32
E00002759,55.3,3.5,41.2
E00002760,57.4,2,40.7
E00002761,60.5,3.5,36
E00002763,67.5,3.2,29.3
E00002764,59.5,2.4,38
E00002765,56.8,8.1,35.1
E00002766,58.2,4.7,37.1
E00002767,52.5,2.9,44.6
E00002768,61.7,3.9,34.4
E00002769,54.7,8,37.4
E00002770,69.6,6,24.4
E00002772,56.9,6.3,36.8
E00002773,60.1,3.9,36
E00002775,62.9,2.2,35
E00002776,70.1,7.2,22.7
E00002777,57.1,3.3,39.6
E00002778,56.5,5.4,38.1
E00002779,71.7,2.5,25.7
E00002780,55.3,3.5,41.1
E00002781,76.2,3.6,20.2
E00002783,62.9,3.1,34
E00002786,44.2,2.5,53.3
E00002797,66.8,4.3,28.9
E00002798,60.2,3.5,36.3
E00002799,59.2,5.8,35
E00002800,56.2,2.9,40.9
E00002801,58.8,4.8,36.4
E00002802,63.3,3.6,33.1
E00002803,59.6,4.7,35.7
E00002804,61.4,2.2,36.4
E00002805,74.6,1.9,23.5
E00002806,68.5,4.6,27
E00002849,58.9,7.6,33.5
E00002851,62.6,3,34.4
E00002852,58.4,2.3,39.3
E00002854,53.8,5.5,40.7
E00002855,60.2,3.6,36.2
E00002856,68.4,4.1,27.5
E00002857,54.9,5.1,39.9
E00002858,61.6,3.5,34.8
E00002859,62.2,2.5,35.3
E00002861,62.4,11,26.6
E00002862,60.6,4.8,34.6
E00002863,67.8,3.3,28.9
E00002864,66,2.3,31.7
E00002865,63.6,4,32.5
E00002867,61.8,2.8,35.5
E00002868,60.3,4.1,35.6
E00002869,59.4,3.1,37.4
E00002870,55.8,3.4,40.7
E00002871,58.9,2.8,38.3
E00002872,59.1,2.7,38.2
E00002873,57.4,4.9,37.7
E00002876,64.7,3.8,31.5
E00002877,67.6,0,32.4
E00002878,59.7,3.6,36.7
E00002880,59.5,6.4,34.1
E00002881,53.6,6.8,39.5
E00002882,56.2,8.8,35
E00003003,56.8,3.2,40.1
E00003008,63.9,5,31.2
E00003009,55.9,4,40.2
E00003012,53.4,5.3,41.3
E00003013,40.3,3.2,56.5
E00010569,57.3,3.5,39.2
E00010570,57.8,4.7,37.5
E00010571,63.1,3.6,33.3
E00010572,60.1,3.7,36.3
E00010573,63.7,2.3,34
E00010574,61.6,1.9,36.5
E00010575,64.8,2.6,32.6
E00010576,64,7,28.9
E00010577,60.8,3.6,35.6
E00010578,62.4,2.4,35.2
E00010579,59.2,4.6,36.2
E00010580,63.3,3.2,33.5
E00010581,62,2.7,35.3
E00010582,63.9,4.2,31.8
E00010583,60.3,3.6,36.1
E00010584,57.8,4.8,37.3
E00010585,62.1,2.6,35.3
E00010586,63.2,4.9,31.9
E00010587,65.2,3.1,31.7
E00010588,67,4.1,28.9
E00010589,65.3,3.3,31.4
E00010590,64.9,1.6,33.5
E00010591,62.6,2.3,35.1
E00010592,57,2.9,40.1
E00010593,62.5,4,33.6
E00010594,64.2,3.4,32.4
E00010595,67.5,3,29.6
E00010596,55.8,2.8,41.5
E00010597,61.9,3.3,34.8
E00010598,34.4,3.1,62.5
E00010599,62.7,4.1,33.2
E00010600,51.5,4.1,44.4
E00010601,72.6,1.7,25.7
E00010602,55.9,2.2,41.9
E00010603,48.4,3.2,48.4
E00010604,50.8,3.1,46.1
E00010605,64.6,1.7,33.7
E00010606,54.6,2.4,43
E00010607,62,4.6,33.4
E00010608,56.7,0.7,42.6
E00010609,61.1,3.5,35.3
E00010610,63.3,2.5,34.3
E00010611,42.9,0.8,56.3
E00010612,56.5,2.7,40.8
E00010613,59.9,4.6,35.4
E00010614,52.4,6.1,41.5
E00010615,54.3,5.2,40.4
E00010616,64.7,3.6,31.7
E00010617,59.8,1.8,38.3
E00010618,55.1,4.1,40.8
E00010619,62.2,3.8,34.1
E00010630,67.1,2.7,30.2
E00010631,62.2,6.4,31.4
E00010632,59.3,4.1,36.6
E00010633,63.4,2.1,34.5
E00010634,62.8,4.8,32.3
E00010635,57.5,4.1,38.4
E00010636,60.4,3.9,35.7
E00010637,60.6,6.1,33.3
E00010638,59.3,2.9,37.8
E00010639,65.7,3.4,30.9
E00010640,65.2,3.9,30.9
E00010641,60.6,6.4,33
E00010642,60.4,4.1,35.5
E00010643,60.1,3.9,36
E00010644,60.4,1.6,38
E00010645,71.1,3.1,25.8
E00010646,62.5,7.9,29.6
E00010647,56.7,5.1,38.2
E00010649,41.6,4.9,53.5
E00010650,44.8,4.4,50.7
E00010651,59.8,5.5,34.7
E00010652,62.2,4.1,33.7
E00010653,65,0,35
E00010654,49.3,6.1,44.6
E00010655,63.4,4.2,32.5
E00010656,64.1,4.4,31.5
E00010657,60.6,5.1,34.3
E00010658,59.8,2.6,37.6
E00010660,65.9,6.5,27.6
E00010661,58.1,7.4,34.5
E00010662,54.7,3,42.3
E00010663,53.6,4.4,42
E00010665,35.3,3.8,60.9
E00010666,49.1,4.9,46
E00010668,71.4,3,25.6
E00010670,61.3,2.2,36.4
E00010671,66,5.8,28.2
E00010673,47.5,9.8,42.6
E00010674,47,1,52
E00010675,62.9,3.3,33.8
E00010677,61.3,4.9,33.8
E00010678,62.9,3.4,33.6
E00010679,65,5.5,29.4
E00010681,68.5,4.9,26.7
E00010682,63.8,6.8,29.4
E00010683,63.3,3.2,33.5
E00010684,60.9,3.3,35.8
E00010685,58.1,2.2,39.8
E00010686,60.2,4.1,35.6
E00010687,55,1.7,43.3
E00010688,65.6,5.2,29.3
E00010689,65.6,8.8,25.6
E00010690,67,4,28.9
E00010691,65.6,4.8,29.6
E00010693,64.9,2.4,32.7
E00010694,74.4,4,21.5
E00010695,59.3,3.7,37
E00010697,73.2,2.5,24.3
E00010700,65.2,7.3,27.6
E00010702,51.8,3.2,45
E00010703,53.6,13.3,33
E00010705,19.9,2.2,77.9
E00010707,75.4,3.5,21.1
E00010708,50.7,4,45.3
E00010709,37.4,11.7,50.9
E00010710,56,5.8,38.2
E00010711,51.1,7.1,41.8
E00010712,61.8,3.7,34.5
E00010713,69,6.1,24.9
E00010714,61.5,5.4,33.1
E00010715,50.2,5.5,44.3
E00010716,57.8,3.1,39.1
E00010718,63.6,2.8,33.6
E00010724,63.6,1.7,34.7
E00010725,66.4,2.6,30.9
E00010727,58.5,4.5,37
E00010728,59.9,2.9,37.3
E00010729,41.3,3.9,54.8
E00010730,59.1,1.8,39.1
E00010731,50.2,0.8,49
E00010732,57.6,3,39.4
E00010733,60.4,2,37.6
E00010734,53.7,7.3,39
E00010736,58.3,3.4,38.3
E00010737,37.9,5.8,56.3
E00010738,61.9,2.7,35.4
E00010739,53.4,7.1,39.6
E00010740,59.3,4.7,36
E00010741,62.8,4.2,32.9
E00010742,57.9,4.7,37.3
E00010744,52.9,2.5,44.6
E00010745,55.6,2.6,41.8
E00010746,58.2,2.7,39.1
E00010747,51.3,0.4,48.3
E00010748,55.4,3,41.6
E00010749,59.8,1.9,38.3
E00010750,50.1,1.9,48
E00010751,59.1,2.9,38
E00010752,53.5,4,42.4
E00010753,59.9,5.6,34.5
