areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00000625,35.1,20.5,21.5,22.9
E00000627,40.9,23.4,22.7,13
E00000636,37.2,22.5,18.8,21.5
E00000643,26.2,18.4,36.9,18.4
E00000646,36.2,21.5,16.6,25.8
E00000649,23.6,25,20.1,31.3
E00000652,33,22.3,21.4,23.2
E00000658,41.7,21.7,12.2,24.4
E00000663,33.3,20,20,26.7
E00000664,33.9,21.2,19.5,25.4
E00000666,35.7,26.8,8.3,29.3
E00000941,22.2,17.7,52.5,7.6
E00000947,21,13.8,49.2,15.9
E00000948,19.4,14.8,57.7,8.2
E00000949,23.8,16.9,48.5,10.8
E00000950,25.6,15.2,47,12.2
E00000951,24,19.7,41,15.3
E00000952,25.1,21.5,41.4,12
E00000953,32.6,25.3,18,24.1
E00000954,24.4,13.3,48.3,13.9
E00000955,28,18.1,43,10.9
E00000956,26.9,15.4,35.4,22.3
E00000958,36.7,16.9,21.1,25.3
E00000959,31.6,17,30.7,20.8
E00000960,25.8,15.5,30.5,28.2
E00001110,34.6,19,27.8,18.5
E00001115,28,29.3,18,24.7
E00001116,38.7,17.1,18,26.1
E00001145,25.9,19.3,40.1,14.7
E00001146,17.4,18.9,49.3,14.4
E00001147,16.8,27,43.2,13
E00001148,24.2,17.6,36.6,21.6
E00001154,23.6,16.5,39.6,20.3
E00002345,30.8,14.4,27.4,27.4
E00002346,30.2,10.5,32.7,26.5
E00002347,29.6,17.6,33.2,19.6
E00002348,26.9,20.9,30.8,21.4
E00002349,31.6,21.1,24.6,22.8
E00002350,28.9,22.2,32.2,16.7
E00002351,23.6,21.2,36.3,18.9
E00002352,27.6,21.2,34.1,17.1
E00002353,46.8,16,21.3,16
E00002354,37.7,16.2,29.9,16.2
E00002355,26.1,18.3,40.5,15
E00002356,28.5,18,20.3,33.1
E00002357,30.8,12.8,39.5,16.9
E00002358,26.4,22.6,27,23.9
E00002359,29.7,12,37,21.4
E00002360,42,9.2,32.8,16
E00002361,24.5,20.2,45.2,10.1
E00002362,25.3,17.2,27.3,30.3
E00002363,26.9,21.2,36.3,15.5
E00002364,30.5,13.6,30.1,25.7
E00002365,30,20,31.6,18.4
E00002366,26.3,18.9,38.7,16.1
E00002367,31.5,12.7,40.8,15
E00002368,38.9,17.7,26.3,17.1
E00002369,33.3,16.2,32.4,18.1
E00002370,40.8,12.1,27.1,20
E00002372,35.6,22.7,18.6,23.2
E00002378,35.5,14.1,28.2,22.3
E00002379,34.3,17.7,28.6,19.4
E00002380,31.4,18.1,28.2,22.3
E00002381,29.1,19.2,27.3,24.4
